epoch,train_loss,validation_loss
1,0.9444316061244291,0.7050734162330627
2,0.7913428007013658,0.6475639343261719
3,0.7457081435708439,0.6126111149787903
4,0.7136791804818546,0.5939072966575623
5,0.6960797570172478,0.5806917548179626
6,0.6846957222153158,0.5721386671066284
7,0.6779552910468157,0.5662297010421753
8,0.6711207795143127,0.562501072883606
9,0.6662226100809434,0.5594365000724792
10,0.6608784912614262,0.5551233291625977
11,0.6561003825243782,0.5520239472389221
12,0.6514512369352229,0.5478153228759766
13,0.6466982198883505,0.5454359650611877
14,0.6433626800985898,0.5434092879295349
15,0.6404017941811505,0.5415628552436829
16,0.6376880323746625,0.5396744608879089
17,0.6344790606498718,0.5368910431861877
18,0.6323423316618976,0.5365260243415833
19,0.6304958036366631,0.5347577929496765
20,0.6280484591932858,0.5339439511299133
21,0.6263802560357487,0.5348767042160034
22,0.6254121417999268,0.5315921306610107
23,0.6225782469861648,0.5304180979728699
24,0.6196890759748571,0.5291033387184143
25,0.6197843192324919,0.5301994681358337
26,0.6165550594049342,0.5272586345672607
27,0.6151423119937672,0.5284050107002258
28,0.6140109409444472,0.527769148349762
29,0.6123396010118373,0.5255185961723328
30,0.6110376502205344,0.524297833442688
31,0.6096352445939008,0.5251336693763733
32,0.6072785650141099,0.5240176916122437
33,0.6059324538286994,0.5212397575378418
34,0.6038557233810424,0.521259605884552
35,0.6032350578308106,0.5201937556266785
36,0.6020662402545705,0.5210963487625122
37,0.6009812393749462,0.5215911269187927
38,0.5979782520462484,0.5179330110549927
39,0.5974768592329587,0.5175609588623047
40,0.5958058888491462,0.516940176486969
41,0.5948424750496359,0.5184817910194397
42,0.5945152594341951,0.5201890468597412
43,0.5925407364508685,0.518017590045929
44,0.5906749960394466,0.5156065821647644
45,0.5898736950930427,0.5163898468017578
46,0.5889836053567774,0.5164641737937927
47,0.5876420296220218,0.518280565738678
48,0.5868637379758498,0.5138456225395203
49,0.5866103260937859,0.5149538516998291
50,0.5849601742800544,0.5155954957008362
51,0.5837830792034373,0.516370952129364
52,0.5836185425309574,0.5149139761924744
53,0.5814865125768325,0.51466304063797
54,0.5808031429963953,0.5142692923545837
55,0.5797017691556146,0.5141986012458801
56,0.578885908463422,0.5154179930686951
57,0.5783483400625341,0.515522837638855
58,0.5770775589381947,0.5148977637290955
59,0.5764943295086131,0.5157067179679871
60,0.5757705836576574,0.5157140493392944
61,0.5746559364374946,0.5128786563873291
62,0.5735755226191352,0.5135738849639893
63,0.5738196666380938,0.513306736946106
64,0.5731434292232289,0.5167474746704102
65,0.5732151418573717,0.512825608253479
66,0.5722560098591973,0.5124238729476929
67,0.5714592869422015,0.5131146311759949
68,0.5700274395241457,0.5115139484405518
69,0.5693824846323798,0.5123865008354187
70,0.5686875403348137,0.514933705329895
71,0.5684415041418637,0.5120345950126648
72,0.5681250021597918,0.5117087960243225
73,0.5667707404248855,0.5129903554916382
74,0.5665590634906993,0.5124171376228333
75,0.5663758343247807,0.5121991038322449
76,0.5668867442187141,0.5134172439575195
77,0.5654317510829252,0.5118315815925598
78,0.5642372470743516,0.515213668346405
79,0.5646134580443887,0.5108907222747803
80,0.5627900525822359,0.5123077630996704
