evaluation,event,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs,geodesic_graph_support_points,geodesic_graph_visited_points,geodesic_graph_reservoir_points,geodesic_graph_rolling_buffer_points,geodesic_graph_centroids,geodesic_graph_k,geodesic_graph_refresh_count,geodesic_graph_finite_centroid_fraction,geodesic_graph_connected_components,geodesic_graph_largest_component_fraction,geodesic_graph_penalized_centroid_distances,geodesic_graph_cumulative_penalized_centroid_distances,geodesic_graph_refreshes_with_penalty,geodesic_graph_penalty_distance,geodesic_graph_reservoir_strategy,geodesic_graph_reservoir_seed
3000,log,125,0.2,1883.932999999997,1258.9329999999973,-5.0,26.029999999999937,10.071463999999978,0.7500000000000001,23.672424623052155,23.845980742443544,20,1.0,0,1625,3000,1000,1000,625,20,6,0.48072172307692307,4,0.997,527392,3119096,5,223.90691901032838,rolling_recent_buffer,1002
3100,log,129,0.2064,1976.8159999999968,1331.815999999997,-5.0,26.029999999999937,10.324155038759667,0.7548928055590123,nan,nan,20,nan,-1,1625,3100,1000,1000,625,20,6,0.48072172307692307,4,0.997,527392,3119096,5,223.90691901032838,rolling_recent_buffer,1002
3200,log,132,0.2112,2047.5079999999969,1387.507999999997,-5.0,26.029999999999937,10.511424242424221,0.7584638532594373,nan,nan,20,nan,-1,1625,3200,1000,1000,625,20,6,0.48072172307692307,4,0.997,527392,3119096,5,223.90691901032838,rolling_recent_buffer,1002
3300,log,134,0.2144,2109.6399999999967,1439.6399999999967,-5.0,26.029999999999937,10.743582089552214,0.7607997428964904,nan,nan,20,nan,-1,1625,3300,1000,1000,625,20,7,0.46033427692307693,4,0.996,548098,3667194,6,228.73029254273888,rolling_recent_buffer,1002
3400,log,136,0.2176,2162.1939999999963,1482.1939999999963,-5.0,26.029999999999937,10.89848529411762,0.7631010254856919,nan,nan,20,nan,-1,1625,3400,1000,1000,625,20,7,0.46033427692307693,4,0.996,548098,3667194,6,228.73029254273888,rolling_recent_buffer,1002
3500,log,139,0.2224,2225.201999999996,1530.2019999999961,-5.0,26.029999999999937,11.00864748201436,0.7664902595819671,nan,nan,20,nan,-1,1625,3500,1000,1000,625,20,8,0.47743803076923075,4,0.996,530727,4197921,7,228.73029254273888,rolling_recent_buffer,1002
3600,log,142,0.2272,2314.820999999996,1604.8209999999963,-5.0,26.794999999999934,11.301556338028142,0.7698071201308583,nan,nan,20,nan,-1,1625,3600,1000,1000,625,20,8,0.47743803076923075,4,0.996,530727,4197921,7,228.73029254273888,rolling_recent_buffer,1002
3700,log,145,0.232,2403.4809999999957,1678.4809999999961,-5.0,26.794999999999934,11.575731034482732,0.7730546335418749,nan,nan,20,nan,-1,1625,3700,1000,1000,625,20,8,0.47743803076923075,4,0.996,530727,4197921,7,228.73029254273888,rolling_recent_buffer,1002
3800,log,146,0.2336,2449.932999999996,1719.932999999996,-5.0,26.794999999999934,11.780363013698603,0.7741222235424994,nan,nan,20,nan,-1,1625,3800,1000,1000,625,20,9,0.4687488,7,0.986,539552,4737473,8,259.4504222611861,rolling_recent_buffer,1002
3900,log,151,0.2416,2563.6529999999957,1808.6529999999957,-5.0,26.794999999999934,11.977834437086065,0.7793528097686653,nan,nan,20,nan,-1,1625,3900,1000,1000,625,20,9,0.4687488,7,0.986,539552,4737473,8,259.4504222611861,rolling_recent_buffer,1002
4000,log,154,0.2464,2626.203999999995,1856.2039999999952,-5.0,26.794999999999934,12.053272727272695,0.7824086539001348,26.80901123679019,26.9651388338076,20,1.0,0,1625,4000,1000,1000,625,20,10,0.5246867692307692,4,0.987,482740,5220213,9,259.4504222611861,rolling_recent_buffer,1002
4100,log,156,0.2496,2672.598999999995,1892.5989999999952,-5.0,26.794999999999934,12.132044871794841,0.7844129879499635,nan,nan,20,nan,-1,1625,4100,1000,1000,625,20,10,0.5246867692307692,4,0.987,482740,5220213,9,259.4504222611861,rolling_recent_buffer,1002
4200,log,161,0.2576,2765.4829999999947,1960.4829999999947,-5.0,26.794999999999934,12.176913043478228,0.7893135121471369,nan,nan,20,nan,-1,1625,4200,1000,1000,625,20,10,0.5246867692307692,4,0.987,482740,5220213,9,259.4504222611861,rolling_recent_buffer,1002
4300,log,164,0.2624,2818.806999999995,1998.8069999999948,-5.0,26.794999999999934,12.187847560975579,0.7921812932987274,nan,nan,20,nan,-1,1625,4300,1000,1000,625,20,11,0.5378884923076923,5,0.984,469332,5689545,10,259.4504222611861,rolling_recent_buffer,1002
4400,log,166,0.2656,2875.595999999995,2045.595999999995,-5.0,26.794999999999934,12.322867469879489,0.794064149487012,nan,nan,20,nan,-1,1625,4400,1000,1000,625,20,11,0.5378884923076923,5,0.984,469332,5689545,10,259.4504222611861,rolling_recent_buffer,1002
4500,log,171,0.2736,2980.0489999999945,2125.048999999995,-5.0,26.794999999999934,12.427187134502894,0.7986737973517803,nan,nan,20,nan,-1,1625,4500,1000,1000,625,20,12,0.6477804307692308,4,0.995,357723,6047268,11,267.8613155219692,rolling_recent_buffer,1002
4600,log,176,0.2816,3088.634999999994,2208.6349999999943,-5.0,26.794999999999934,12.549062499999968,0.8031505836746375,nan,nan,20,nan,-1,1625,4600,1000,1000,625,20,12,0.6477804307692308,4,0.995,357723,6047268,11,267.8613155219692,rolling_recent_buffer,1002
4700,log,180,0.288,3192.1659999999947,2292.165999999994,-5.0,26.794999999999934,12.73425555555552,0.8066413762796892,nan,nan,20,nan,-1,1625,4700,1000,1000,625,20,12,0.6477804307692308,4,0.995,357723,6047268,11,267.8613155219692,rolling_recent_buffer,1002
4800,log,183,0.2928,3260.336999999994,2345.336999999994,-5.0,26.794999999999934,12.816049180327836,0.8092089344662321,nan,nan,20,nan,-1,1625,4800,1000,1000,625,20,13,0.5310680615384615,6,0.986,476259,6523527,12,252.89359363331897,rolling_recent_buffer,1002
4900,log,188,0.3008,3371.2859999999937,2431.2859999999937,-5.0,26.794999999999934,12.932372340425498,0.813396081075038,nan,nan,20,nan,-1,1625,4900,1000,1000,625,20,13,0.5310680615384615,6,0.986,476259,6523527,12,252.89359363331897,rolling_recent_buffer,1002
5000,log,188,0.3008,3399.168999999993,2459.1689999999935,-5.0,26.794999999999934,13.080686170212731,0.813396081075038,28.934806204758015,29.14389369475072,20,1.0,0,1625,5000,1000,1000,625,20,14,0.5448743384615384,5,0.99,462237,6985764,13,252.89359363331897,rolling_recent_buffer,1002
5100,log,188,0.3008,3414.8419999999924,2474.8419999999933,-5.0,26.794999999999934,13.164053191489327,0.813396081075038,nan,nan,20,nan,-1,1625,5100,1000,1000,625,20,14,0.5448743384615384,5,0.99,462237,6985764,13,252.89359363331897,rolling_recent_buffer,1002
5200,log,189,0.3024,3436.788999999993,2491.7889999999934,-5.0,26.794999999999934,13.184068783068748,0.814220134645031,nan,nan,20,nan,-1,1625,5200,1000,1000,625,20,14,0.5448743384615384,5,0.99,462237,6985764,13,252.89359363331897,rolling_recent_buffer,1002
5300,log,191,0.3056,3495.186999999993,2540.1869999999926,-5.0,26.794999999999934,13.299408376963312,0.8158552416761352,nan,nan,20,nan,-1,1625,5300,1000,1000,625,20,15,0.5467894153846153,4,0.992,460292,7446056,14,223.90691901032838,rolling_recent_buffer,1002
5400,log,193,0.3088,3549.5729999999926,2584.5729999999926,-5.0,26.794999999999934,13.39156994818649,0.8174733160326821,nan,nan,20,nan,-1,1625,5400,1000,1000,625,20,15,0.5467894153846153,4,0.992,460292,7446056,14,223.90691901032838,rolling_recent_buffer,1002
5500,log,195,0.312,3596.6809999999923,2621.6809999999928,-5.0,26.794999999999934,13.44451794871791,0.819074708913267,nan,nan,20,nan,-1,1625,5500,1000,1000,625,20,16,0.5241334153846153,5,0.989,483302,7929358,15,248.4079911161315,rolling_recent_buffer,1002
5600,log,197,0.3152,3681.7479999999923,2696.7479999999928,-5.0,27.009999999999895,13.689076142131944,0.8206597607651288,nan,nan,20,nan,-1,1625,5600,1000,1000,625,20,16,0.5241334153846153,5,0.989,483302,7929358,15,248.4079911161315,rolling_recent_buffer,1002
5700,log,199,0.3184,3722.1769999999924,2727.1769999999924,-5.0,27.009999999999895,13.70440703517584,0.8222288017185675,nan,nan,20,nan,-1,1625,5700,1000,1000,625,20,16,0.5241334153846153,5,0.989,483302,7929358,15,248.4079911161315,rolling_recent_buffer,1002
5800,log,201,0.3216,3787.363999999992,2782.3639999999923,-5.0,27.009999999999895,13.842606965174092,0.8237821519996386,nan,nan,20,nan,-1,1625,5800,1000,1000,625,20,17,0.5430134153846153,4,0.989,464127,8393485,16,248.4079911161315,rolling_recent_buffer,1002
5900,log,203,0.3248,3842.125999999992,2827.125999999992,-5.0,27.009999999999895,13.92672906403937,0.8253201223224168,nan,nan,20,nan,-1,1625,5900,1000,1000,625,20,17,0.5430134153846153,4,0.989,464127,8393485,16,248.4079911161315,rolling_recent_buffer,1002
6000,log,205,0.328,3908.491999999992,2883.491999999992,-5.0,27.009999999999895,14.065814634146303,0.826843014262031,30.211141930616122,30.469800621379243,20,1.0,0,1625,6000,1000,1000,625,20,18,0.5724494769230769,3,0.989,434231,8827716,17,248.4079911161315,rolling_recent_buffer,1002
6100,log,209,0.3344,3992.183999999991,2947.183999999991,-5.0,27.009999999999895,14.101358851674599,0.8298447257100322,nan,nan,20,nan,-1,1625,6100,1000,1000,625,20,18,0.5724494769230769,3,0.989,434231,8827716,17,248.4079911161315,rolling_recent_buffer,1002
6200,log,211,0.3376,4064.701999999991,3009.701999999991,-5.0,27.009999999999895,14.263990521326972,0.8313241057839196,nan,nan,20,nan,-1,1625,6200,1000,1000,625,20,18,0.5724494769230769,3,0.989,434231,8827716,17,248.4079911161315,rolling_recent_buffer,1002
6300,log,215,0.344,4162.077999999991,3087.0779999999913,-5.0,27.009999999999895,14.358502325581355,0.8342412569375159,nan,nan,20,nan,-1,1625,6300,1000,1000,625,20,19,0.5619977846153846,2,0.988,444846,9272562,18,248.4079911161315,rolling_recent_buffer,1002
6400,log,216,0.3456,4204.554999999991,3124.554999999991,-5.0,27.009999999999895,14.465532407407366,0.8349620644195339,nan,nan,20,nan,-1,1625,6400,1000,1000,625,20,19,0.5619977846153846,2,0.988,444846,9272562,18,248.4079911161315,rolling_recent_buffer,1002
6500,log,217,0.3472,4243.14699999999,3158.146999999991,-5.0,27.009999999999895,14.553672811059865,0.8356795425248726,nan,nan,20,nan,-1,1625,6500,1000,1000,625,20,20,0.6295581538461539,2,0.998,376230,9648792,19,243.42412816589746,rolling_recent_buffer,1002
6600,log,219,0.3504,4304.181999999991,3209.181999999991,-5.0,27.009999999999895,14.653799086757951,0.8371046326456475,nan,nan,20,nan,-1,1625,6600,1000,1000,625,20,20,0.6295581538461539,2,0.998,376230,9648792,19,243.42412816589746,rolling_recent_buffer,1002
6700,log,219,0.3504,4316.904999999991,3221.9049999999907,-5.0,27.009999999999895,14.711894977168907,0.8371046326456475,nan,nan,20,nan,-1,1625,6700,1000,1000,625,20,20,0.6295581538461539,2,0.998,376230,9648792,19,243.42412816589746,rolling_recent_buffer,1002
6800,log,222,0.3552,4365.630999999991,3255.630999999991,-5.0,27.009999999999895,14.665004504504465,0.839218049378077,nan,nan,20,nan,-1,1625,6800,1000,1000,625,20,21,0.6370333538461539,1,1.0,368638,10017430,20,243.01678218665063,rolling_recent_buffer,1002
6900,log,225,0.36,4436.226999999991,3311.2269999999908,-5.0,27.009999999999895,14.716564444444403,0.8413030972429927,nan,nan,20,nan,-1,1625,6900,1000,1000,625,20,21,0.6370333538461539,1,1.0,368638,10017430,20,243.01678218665063,rolling_recent_buffer,1002
7000,log,226,0.3616,4451.89899999999,3321.898999999991,-5.0,27.009999999999895,14.69866814159288,0.8419919397627329,30.383444464421128,30.66455089675754,20,1.0,0,1625,7000,1000,1000,625,20,22,0.6445046153846153,1,1.0,361050,10378480,21,245.70306050833898,rolling_recent_buffer,1002
7100,log,228,0.3648,4508.72899999999,3368.7289999999903,-5.0,27.009999999999895,14.775127192982414,0.8433605277669806,nan,nan,20,nan,-1,1625,7100,1000,1000,625,20,22,0.6445046153846153,1,1.0,361050,10378480,21,245.70306050833898,rolling_recent_buffer,1002
7200,log,230,0.368,4547.397999999991,3397.3979999999906,-5.0,27.009999999999895,14.771295652173873,0.8447171628849433,nan,nan,20,nan,-1,1625,7200,1000,1000,625,20,22,0.6445046153846153,1,1.0,361050,10378480,21,245.70306050833898,rolling_recent_buffer,1002
7300,log,232,0.3712,4597.28799999999,3437.2879999999905,-5.0,27.009999999999895,14.815896551724096,0.8460620520969198,nan,nan,20,nan,-1,1625,7300,1000,1000,625,20,23,0.6482520615384615,1,1.0,357244,10735724,22,228.33133281632098,rolling_recent_buffer,1002
7400,log,234,0.3744,4663.88099999999,3493.8809999999903,-5.0,27.009999999999895,14.931115384615342,0.8473953970531116,nan,nan,20,nan,-1,1625,7400,1000,1000,625,20,23,0.6482520615384615,1,1.0,357244,10735724,22,228.33133281632098,rolling_recent_buffer,1002
7500,log,235,0.376,4691.02099999999,3516.0209999999897,-5.0,27.009999999999895,14.961791489361659,0.8480578020383415,nan,nan,20,nan,-1,1625,7500,1000,1000,625,20,24,0.5428617846153846,3,0.988,464281,11200005,23,228.79931681034114,rolling_recent_buffer,1002
7600,log,236,0.3776,4729.4169999999895,3549.4169999999895,-5.0,27.009999999999895,15.039902542372836,0.8487173942550784,nan,nan,20,nan,-1,1625,7600,1000,1000,625,20,24,0.5428617846153846,3,0.988,464281,11200005,23,228.79931681034114,rolling_recent_buffer,1002
7700,log,237,0.3792,4764.3589999999895,3579.3589999999895,-5.0,27.009999999999895,15.102780590717256,0.8493741974900547,nan,nan,20,nan,-1,1625,7700,1000,1000,625,20,24,0.5428617846153846,3,0.988,464281,11200005,23,228.79931681034114,rolling_recent_buffer,1002
7800,log,237,0.3792,4772.43499999999,3587.4349999999886,-5.0,27.009999999999895,15.13685654008434,0.8493741974900547,nan,nan,20,nan,-1,1625,7800,1000,1000,625,20,25,0.5496497230769231,3,0.989,457387,11657392,24,228.79931681034114,rolling_recent_buffer,1002
7900,log,238,0.3808,4794.910999999989,3604.910999999989,-5.0,27.009999999999895,15.146684873949534,0.8500282352295372,nan,nan,20,nan,-1,1625,7900,1000,1000,625,20,25,0.5496497230769231,3,0.989,457387,11657392,24,228.79931681034114,rolling_recent_buffer,1002
8000,log,239,0.3824,4838.197999999989,3643.1979999999885,-5.0,27.009999999999895,15.24350627615058,0.8506795306643662,30.811676843576564,31.115063267696268,20,1.0,0,1625,8000,1000,1000,625,20,26,0.5764460307692307,5,0.994,430172,12087564,25,228.79931681034114,rolling_recent_buffer,1002
8100,log,243,0.3888,4916.60099999999,3701.6009999999887,-5.0,27.009999999999895,15.23292592592588,0.8532577431074816,nan,nan,20,nan,-1,1625,8100,1000,1000,625,20,26,0.5764460307692307,5,0.994,430172,12087564,25,228.79931681034114,rolling_recent_buffer,1002
8200,log,245,0.392,4944.284999999989,3719.284999999989,-5.0,27.009999999999895,15.180755102040772,0.8545309775610839,nan,nan,20,nan,-1,1625,8200,1000,1000,625,20,26,0.5764460307692307,5,0.994,430172,12087564,25,228.79931681034114,rolling_recent_buffer,1002
8300,log,246,0.3936,4972.44899999999,3742.4489999999887,-5.0,27.009999999999895,15.213207317073126,0.8551637024018754,nan,nan,20,nan,-1,1625,8300,1000,1000,625,20,27,0.6421277538461538,3,0.997,363464,12451028,26,257.30649659570076,rolling_recent_buffer,1002
8400,log,246,0.3936,4985.534999999989,3755.534999999989,-5.0,27.009999999999895,15.266402439024345,0.8551637024018754,nan,nan,20,nan,-1,1625,8400,1000,1000,625,20,27,0.6421277538461538,3,0.997,363464,12451028,26,257.30649659570076,rolling_recent_buffer,1002
8500,log,247,0.3952,5017.951999999989,3782.9519999999884,-5.0,27.009999999999895,15.315595141700358,0.8557938604005583,nan,nan,20,nan,-1,1625,8500,1000,1000,625,20,28,0.6742931692307692,2,0.998,330796,12781824,27,223.90691901032838,rolling_recent_buffer,1002
8600,log,248,0.3968,5046.595999999989,3806.5959999999886,-5.0,27.009999999999895,15.349177419354794,0.8564214722993756,nan,nan,20,nan,-1,1625,8600,1000,1000,625,20,28,0.6742931692307692,2,0.998,330796,12781824,27,223.90691901032838,rolling_recent_buffer,1002
8700,log,250,0.4,5098.017999999989,3848.017999999988,-5.0,27.009999999999895,15.392071999999953,0.8576691395183482,nan,nan,20,nan,-1,1625,8700,1000,1000,625,20,28,0.6742931692307692,2,0.998,330796,12781824,27,223.90691901032838,rolling_recent_buffer,1002
8800,log,250,0.4,5101.147999999988,3851.147999999988,-5.0,27.009999999999895,15.404591999999951,0.8576691395183482,nan,nan,20,nan,-1,1625,8800,1000,1000,625,20,29,0.5075052307692308,5,0.983,500190,13282014,28,223.90691901032838,rolling_recent_buffer,1002
8900,log,253,0.4048,5146.303999999988,3881.3039999999883,-5.0,27.009999999999895,15.341122529644222,0.8595220489678395,nan,nan,20,nan,-1,1625,8900,1000,1000,625,20,29,0.5075052307692308,5,0.983,500190,13282014,28,223.90691901032838,rolling_recent_buffer,1002
9000,log,255,0.408,5198.669999999987,3923.6699999999882,-5.0,27.009999999999895,15.386941176470541,0.8607451555521433,30.85094257101863,31.172569793474803,20,1.0,0,1625,9000,1000,1000,625,20,30,0.5767650461538462,3,0.992,429848,13711862,29,223.90691901032838,rolling_recent_buffer,1002
9100,log,256,0.4096,5228.596999999988,3948.596999999989,-5.0,27.009999999999895,15.424207031249956,0.8613531161467861,nan,nan,20,nan,-1,1625,9100,1000,1000,625,20,30,0.5767650461538462,3,0.992,429848,13711862,29,223.90691901032838,rolling_recent_buffer,1002
9200,log,256,0.4096,5230.166999999989,3950.1669999999885,-5.0,27.009999999999895,15.430339843749955,0.8613531161467861,nan,nan,20,nan,-1,1625,9200,1000,1000,625,20,30,0.5767650461538462,3,0.992,429848,13711862,29,223.90691901032838,rolling_recent_buffer,1002
9300,log,257,0.4112,5249.392999999987,3964.3929999999878,-5.0,27.009999999999895,15.425653696498006,0.8619587065186697,nan,nan,20,nan,-1,1625,9300,1000,1000,625,20,31,0.5402249846153846,3,0.99,466959,14178821,30,242.10512979053613,rolling_recent_buffer,1002
9400,log,260,0.416,5293.756999999989,3993.756999999988,-5.0,27.009999999999895,15.360603846153799,0.8637614393284672,nan,nan,20,nan,-1,1625,9400,1000,1000,625,20,31,0.5402249846153846,3,0.99,466959,14178821,30,242.10512979053613,rolling_recent_buffer,1002
9500,log,261,0.4176,5322.221999999987,4017.221999999988,-5.0,27.009999999999895,15.391655172413747,0.8643577307848677,nan,nan,20,nan,-1,1625,9500,1000,1000,625,20,32,0.6243613538461539,3,0.997,381508,14560329,31,242.10512979053613,rolling_recent_buffer,1002
9600,log,262,0.4192,5352.083999999988,4042.0839999999876,-5.0,27.009999999999895,15.42780152671751,0.8649517419624438,nan,nan,20,nan,-1,1625,9600,1000,1000,625,20,32,0.6243613538461539,3,0.997,381508,14560329,31,242.10512979053613,rolling_recent_buffer,1002
9700,log,262,0.4192,5361.702999999989,4051.7029999999877,-5.0,27.009999999999895,15.464515267175525,0.8649517419624438,nan,nan,20,nan,-1,1625,9700,1000,1000,625,20,32,0.6243613538461539,3,0.997,381508,14560329,31,242.10512979053613,rolling_recent_buffer,1002
9800,log,263,0.4208,5387.346999999989,4072.346999999988,-5.0,27.009999999999895,15.484209125475239,0.8655434902348121,nan,nan,20,nan,-1,1625,9800,1000,1000,625,20,33,0.6481595076923077,2,0.998,357338,14917667,32,274.95718504769536,rolling_recent_buffer,1002
9900,log,263,0.4208,5395.327999999988,4080.327999999988,-5.0,27.009999999999895,15.514555133079803,0.8655434902348121,nan,nan,20,nan,-1,1625,9900,1000,1000,625,20,33,0.6481595076923077,2,0.998,357338,14917667,32,274.95718504769536,rolling_recent_buffer,1002
10000,retrain,143,0.2288,2615.5859999999952,1900.5859999999952,-5.0,27.009999999999895,13.290811188811155,0.770897185893015,19.152238198842852,19.28582855106954,20,1.0,0,1625,10000,1000,1000,625,20,2,0.40983926153846156,2,0.999,599382,599382,1,191.38881408548755,rolling_recent_buffer,1002
10000,log,143,0.2288,2615.5859999999952,1900.5859999999952,-5.0,27.009999999999895,13.290811188811155,0.770897185893015,19.152238198842852,19.28582855106954,20,1.0,0,1625,10000,1000,1000,625,20,2,0.40983926153846156,2,0.999,599382,599382,1,191.38881408548755,rolling_recent_buffer,1002
10100,log,143,0.2288,2615.8359999999952,1900.8359999999952,-5.0,27.009999999999895,13.292559440559407,0.770897185893015,nan,nan,20,nan,-1,1625,10100,1000,1000,625,20,2,0.40983926153846156,2,0.999,599382,599382,1,191.38881408548755,rolling_recent_buffer,1002
10200,log,143,0.2288,2621.0229999999956,1906.0229999999954,-5.0,27.009999999999895,13.328832167832136,0.770897185893015,nan,nan,20,nan,-1,1625,10200,1000,1000,625,20,2,0.40983926153846156,2,0.999,599382,599382,1,191.38881408548755,rolling_recent_buffer,1002
10300,log,144,0.2304,2656.698999999995,1936.6989999999953,-5.0,27.009999999999895,13.449298611111079,0.7719796553163858,nan,nan,20,nan,-1,1625,10300,1000,1000,625,20,3,0.4291751384615385,1,1.0,579744,1179126,2,191.38881408548755,rolling_recent_buffer,1002
10400,log,148,0.2368,2734.033999999995,1994.033999999995,-5.0,27.009999999999895,13.47320270270267,0.7762356402749289,nan,nan,20,nan,-1,1625,10400,1000,1000,625,20,3,0.4291751384615385,1,1.0,579744,1179126,2,191.38881408548755,rolling_recent_buffer,1002
10500,log,148,0.2368,2735.2949999999955,1995.294999999995,-5.0,27.009999999999895,13.481722972972939,0.7762356402749289,nan,nan,20,nan,-1,1625,10500,1000,1000,625,20,4,0.4194333538461538,1,1.0,589638,1768764,3,191.38881408548755,rolling_recent_buffer,1002
10600,log,150,0.24,2770.3439999999955,2020.343999999995,-5.0,27.009999999999895,13.468959999999967,0.7783206881398446,nan,nan,20,nan,-1,1625,10600,1000,1000,625,20,4,0.4194333538461538,1,1.0,589638,1768764,3,191.38881408548755,rolling_recent_buffer,1002
10700,log,151,0.2416,2785.7469999999953,2030.7469999999948,-5.0,27.009999999999895,13.448655629139038,0.7793528097686653,nan,nan,20,nan,-1,1625,10700,1000,1000,625,20,4,0.4194333538461538,1,1.0,589638,1768764,3,191.38881408548755,rolling_recent_buffer,1002
10800,log,154,0.2464,2863.103999999995,2093.103999999995,-5.0,27.009999999999895,13.591584415584382,0.7824086539001348,nan,nan,20,nan,-1,1625,10800,1000,1000,625,20,5,0.4178166153846154,1,1.0,591280,2360044,4,191.38881408548755,rolling_recent_buffer,1002
10900,log,154,0.2464,2865.340999999995,2095.340999999995,-5.0,27.009999999999895,13.606110389610356,0.7824086539001348,nan,nan,20,nan,-1,1625,10900,1000,1000,625,20,5,0.4178166153846154,1,1.0,591280,2360044,4,191.38881408548755,rolling_recent_buffer,1002
11000,log,154,0.2464,2866.265999999995,2096.265999999995,-5.0,27.009999999999895,13.612116883116851,0.7824086539001348,20.00076175564092,20.139218303142226,20,1.0,0,1625,11000,1000,1000,625,20,6,0.46049181538461537,1,1.0,547938,2907982,5,191.38881408548755,rolling_recent_buffer,1002
11100,log,155,0.248,2892.286999999995,2117.286999999995,-5.0,27.009999999999895,13.659916129032224,0.7834140537443307,nan,nan,20,nan,-1,1625,11100,1000,1000,625,20,6,0.46049181538461537,1,1.0,547938,2907982,5,191.38881408548755,rolling_recent_buffer,1002
11200,log,157,0.2512,2916.225999999995,2131.2259999999947,-5.0,27.009999999999895,13.574687898089138,0.7854055391458507,nan,nan,20,nan,-1,1625,11200,1000,1000,625,20,6,0.46049181538461537,1,1.0,547938,2907982,5,191.38881408548755,rolling_recent_buffer,1002
11300,log,159,0.2544,2945.6529999999952,2150.652999999995,-5.0,27.009999999999895,13.526119496855314,0.7873718151938622,nan,nan,20,nan,-1,1625,11300,1000,1000,625,20,7,0.4621597538461538,1,1.0,546244,3454226,6,191.38881408548755,rolling_recent_buffer,1002
