index,latent_0,latent_1
0,-4.448761940002441,4.057043075561523
1,-4.476726055145264,4.071364879608154
2,-4.488165378570557,4.08534049987793
3,-4.282500743865967,3.9023995399475098
4,-4.361161708831787,3.965343475341797
5,-4.404713153839111,4.012424468994141
6,-4.334155559539795,3.8400890827178955
7,-5.523569583892822,3.449894905090332
8,-4.596838474273682,4.519142150878906
9,-2.951205015182495,1.6737607717514038
10,-4.377150058746338,3.9249773025512695
11,3.4729321002960205,-2.2206594944000244
12,-4.254583835601807,3.784505844116211
13,-4.388214588165283,3.9097418785095215
14,-4.286830425262451,3.8703842163085938
15,-4.476368427276611,4.0988359451293945
16,3.794830799102783,8.57998275756836
17,-4.888883590698242,4.20196008682251
18,2.793071985244751,-3.143519878387451
19,-4.40256929397583,3.952632188796997
20,2.516756296157837,-2.843013286590576
21,-4.306880474090576,3.894731044769287
22,-4.436509609222412,4.013736248016357
23,-4.273178577423096,3.839752435684204
24,-4.730257511138916,4.923670768737793
25,-3.9548490047454834,3.722367525100708
26,-3.462761163711548,1.2658289670944214
27,-4.321368217468262,3.950878620147705
28,-4.349696636199951,3.92521071434021
29,2.002487897872925,-3.1269330978393555
30,-4.389780521392822,4.000949859619141
31,-4.308141231536865,3.856639862060547
32,-2.4847824573516846,1.2045596837997437
33,-3.94297194480896,3.5039315223693848
34,-5.039138317108154,3.0054144859313965
35,-4.3323798179626465,3.9442849159240723
36,-4.484915733337402,4.090510368347168
37,-4.371153354644775,3.876460075378418
38,-4.547056674957275,2.319589853286743
39,-3.41899037361145,4.023621082305908
40,-4.481826305389404,4.069151401519775
41,-4.633987903594971,3.154355525970459
42,-3.5107061862945557,3.6734790802001953
43,-4.655257225036621,4.186580657958984
44,-5.914909362792969,-0.8852848410606384
45,-4.367619514465332,3.9316320419311523
46,-4.4484782218933105,4.077255725860596
47,-4.864092826843262,4.951759338378906
48,-4.428651332855225,4.036197662353516
49,-3.7771108150482178,2.4840447902679443
50,-4.559747219085693,3.083885431289673
51,-4.437479496002197,3.978605270385742
52,-4.32694673538208,3.863687515258789
53,-4.374496936798096,3.9891247749328613
54,1.5575801134109497,-0.757662296295166
55,-0.21555250883102417,0.21859993040561676
56,-4.415160655975342,3.9512510299682617
57,4.421424388885498,-4.206083297729492
58,1.241207242012024,-1.8407502174377441
59,-4.4151434898376465,4.003818511962891
60,-4.873663425445557,3.4311294555664062
61,-2.753103494644165,2.1112682819366455
62,-0.5611187219619751,3.0972728729248047
63,-4.457836151123047,4.024997234344482
64,-4.375194072723389,3.95758056640625
65,-4.493439197540283,4.11795711517334
66,-4.475259780883789,4.0747575759887695
67,-3.309138536453247,5.546633243560791
68,0.1369982361793518,-1.3659437894821167
69,-4.00362491607666,3.555851936340332
70,-4.303614616394043,3.855076789855957
71,-4.1050543785095215,4.511596202850342
72,-4.305323123931885,3.8817710876464844
73,-4.317018032073975,3.8372650146484375
74,-4.418979644775391,4.061528205871582
75,-1.8316339254379272,0.49220865964889526
76,-5.210134983062744,-0.6680182814598083
77,-0.408758282661438,-1.8596519231796265
78,-4.428246021270752,4.030202865600586
79,-5.661784648895264,-1.793319582939148
80,-5.102732181549072,-0.6846783757209778
81,-4.490529537200928,3.747641086578369
82,0.7803731560707092,-5.1782331466674805
83,-4.45730447769165,4.029326915740967
84,-4.292304515838623,2.715576171875
85,-4.2928466796875,3.804854154586792
86,-4.292292594909668,3.8019886016845703
87,-4.308387279510498,3.8928442001342773
88,-4.170711040496826,3.7303032875061035
89,-4.239378452301025,4.10685920715332
90,-7.126651287078857,0.3924558758735657
91,-4.344828128814697,4.312019348144531
92,-4.375898361206055,3.9966793060302734
93,-4.81588888168335,1.9884439706802368
94,-1.900589108467102,3.450684070587158
95,-4.11033821105957,3.870086193084717
96,-4.355061054229736,3.9004087448120117
97,-5.596749782562256,-1.5498143434524536
98,-5.067355632781982,3.194126605987549
99,-4.389804840087891,4.0113701820373535
100,-4.249938488006592,3.7573132514953613
101,-4.395260334014893,3.950863838195801
102,-4.351504802703857,3.9123406410217285
103,-5.481179714202881,-1.7960301637649536
104,-9.337759017944336,-0.6478365659713745
105,-4.376055717468262,5.430147171020508
106,-4.184258937835693,4.020936965942383
107,-2.781797170639038,1.328743577003479
108,-4.420115947723389,3.0770034790039062
109,-4.2111077308654785,5.507080554962158
110,2.2224371433258057,7.208085536956787
111,-3.544206142425537,2.685591697692871
112,-4.407058238983154,3.9389686584472656
