evaluation,source,fitness,final_x,final_y,latent_0,latent_1,cell_x,cell_y,inserted,replaced,latent_clipped,steps,food_collected,wall_collisions,hazard_contacts,path_length,displacement,loop_score,bbox_area,is_loop,is_near_still,assignment_geodesic_distance
12689,mutated_elite,21.22999999999991,-0.27264130945738424,0.7369406828516342,40.477508544921875,-10.392245292663574,15,8,True,False,False,280,4,42,3,8.964259147644043,1.5638238191604614,6.289612785678221,1.8903427124023438,True,False,10.07196737007026
12690,mutated_elite,6.022999999999995,0.9458696740687859,-0.34830251782346944,1.1410096883773804,3.4283509254455566,7,14,False,False,False,191,1,53,0,6.908219814300537,1.7138110399246216,2.502367602862641,3.3132424354553223,True,False,0.8487946745310082
12691,mutated_elite,2.9829999999999988,0.49770489700030157,-0.21930159968349022,-4.775268077850342,-1.336783766746521,5,11,False,False,False,146,0,6,0,4.161650657653809,1.33894944190979,2.652094759952177,1.4040589332580566,True,False,1.170884181040723
12692,mutated_elite,13.05999999999994,0.12369804664809936,0.49601411581216376,9.661005973815918,0.38295066356658936,9,12,False,False,False,275,3,17,5,9.503087997436523,1.5099684000015259,9.484523928448729,1.8539929389953613,True,False,1.1426651865902597
12693,mutated_elite,5.533999999999997,-0.9411829989742273,0.26158756821794416,-0.23384270071983337,0.07425253093242645,6,12,False,False,False,183,1,14,0,6.1930365562438965,1.0239577293395996,4.724116731893327,0.8659272789955139,True,False,1.811323266392887
12694,mutated_elite,0.5900000000000007,-0.27826782881411133,0.10264236913997,2.862780809402466,5.2302751541137695,7,15,False,False,False,145,0,69,0,4.279598712921143,0.9699777960777283,1.7880680890645049,1.7525930404663086,True,False,1.1149108664102503
12695,mutated_elite,5.331999999999997,-0.11816671371019591,0.22321898523097164,6.3335957527160645,5.7117719650268555,8,15,False,False,False,194,1,22,3,3.7846121788024902,1.1405344009399414,2.7948593739837837,1.869476079940796,True,False,1.0709663701796164
12696,mutated_elite,14.179999999999907,-0.7460536497993472,0.37975397551985635,6.887232303619385,-8.619298934936523,8,7,False,False,False,280,3,8,0,8.805912971496582,1.1414364576339722,12.83498306730144,3.2888681888580322,True,False,1.5079957033926699
12697,mutated_elite,3.1789999999999985,0.3118019726486085,-0.42519761737561357,-3.96869158744812,-2.2974138259887695,5,11,False,False,False,138,0,6,1,5.71431303024292,1.0943710803985596,2.701793948428858,1.8670028448104858,True,False,1.9523857143353722
12698,mutated_elite,10.984999999999976,0.9529656348991494,-0.9657917452568674,3.991109609603882,3.6796441078186035,8,14,False,False,False,245,2,8,0,7.2536492347717285,1.7032026052474976,3.1684494721060634,3.4580092430114746,True,False,1.6679854370263765
12699,mutated_elite,3.1329999999999987,-0.844794980340663,0.8238029087662182,4.818260192871094,9.217491149902344,8,17,False,False,False,146,0,3,0,4.313066482543945,1.5906203985214233,1.9317368683602396,1.129771113395691,True,False,0.9366999907604885
12700,mutated_elite,6.361999999999997,-0.292910711660827,0.26970959936551164,9.489240646362305,8.227542877197266,9,17,False,False,False,184,1,18,0,8.293319702148438,1.1078112125396729,3.0406311333622233,1.127086877822876,True,False,0.8794313755303778
12701,mutated_elite,20.86999999999989,-0.09099306936841983,-0.01946085243330925,31.117549896240234,-10.870076179504395,15,6,False,False,False,280,4,18,10,8.439035415649414,0.9924904108047485,5.641232338251767,1.8532932996749878,True,False,1.919659888833809
12702,mutated_elite,1.7860000000000003,-0.26166504218251274,0.9701111454449407,0.7505719661712646,8.287130355834961,7,17,False,False,False,142,0,47,0,4.838545322418213,1.7766034603118896,2.351866357667171,1.2122844457626343,True,False,1.2245639074507113
12703,mutated_elite,10.529999999999953,0.6987607159502958,0.041171327750501016,-2.972660541534424,-8.314720153808594,6,7,False,False,False,225,2,6,3,8.330192565917969,1.657222867012024,7.008046688871957,1.7257798910140991,True,False,1.0660330114978327
12704,mutated_elite,1.5670000000000004,0.7898977994494036,-0.34142229780346234,-9.591843605041504,-4.441221714019775,4,9,False,False,False,124,0,16,8,4.263200283050537,1.5640655755996704,2.7816913763919255,1.3034440279006958,True,False,0.7634541300006281
12705,mutated_elite,5.995999999999999,0.16507804510762247,0.8690754541970015,0.04280216246843338,1.9861053228378296,7,13,False,False,False,187,1,3,0,5.329606056213379,1.8792095184326172,4.237108458745336,1.7358555793762207,True,False,1.8523292371396414
12706,mutated_elite,18.52499999999994,0.9582748063240822,-0.9482340778554708,12.458836555480957,-2.5482330322265625,10,9,False,False,False,280,4,11,0,10.589280128479004,1.6895828247070312,6.222095910386701,3.6871895790100098,True,False,3.270194216876024
12707,mutated_elite,6.008999999999997,0.9434062704692118,0.09626468149814794,6.544053554534912,-4.001743316650391,8,10,False,False,False,188,1,8,0,4.882124423980713,1.8726153373718262,4.41095134419239,3.2740070819854736,True,False,1.1739594977954855
12708,mutated_elite,3.8499999999999934,0.27527837832858826,0.03319622059170348,-11.370109558105469,-7.696155548095703,4,8,False,False,False,200,1,99,0,4.865575790405273,1.2776964902877808,2.763257758295932,2.1123647689819336,True,False,1.9737519720763368
12709,mutated_elite,9.619999999999932,0.13484429858049407,-0.2748466581089037,6.079507350921631,-11.162910461425781,8,6,False,False,False,240,2,21,2,6.770570278167725,0.9905375838279724,4.7621964025539825,1.8230090141296387,True,False,0.8630273261726773
12710,mutated_elite,-0.8839999999999999,-0.8517215797145358,0.9716190416453123,0.24105384945869446,4.88659143447876,7,15,False,False,False,152,0,96,0,2.621842622756958,1.7225606441497803,0.5010633605310524,1.002315640449524,False,False,1.6112474951186537
12711,mutated_elite,4.277999999999996,0.10408111425979934,-0.8688373391400608,-1.195962905883789,-5.734644412994385,6,9,False,False,False,181,1,25,0,6.244743347167969,0.8370187878608704,7.68790368363346,0.8010576367378235,True,False,1.002468698213514
