evaluation,event,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs,geodesic_graph_support_points,geodesic_graph_visited_points,geodesic_graph_reservoir_points,geodesic_graph_rolling_buffer_points,geodesic_graph_centroids,geodesic_graph_k,geodesic_graph_refresh_count,geodesic_graph_finite_centroid_fraction,geodesic_graph_connected_components,geodesic_graph_largest_component_fraction,geodesic_graph_penalized_centroid_distances,geodesic_graph_cumulative_penalized_centroid_distances,geodesic_graph_refreshes_with_penalty,geodesic_graph_penalty_distance,geodesic_graph_reservoir_strategy,geodesic_graph_reservoir_seed
3000,log,159,0.2544,2193.3929999999964,1398.3929999999962,-5.0,21.869999999999923,8.794924528301863,0.7873718151938622,18.296723226964264,18.44087648648713,20,1.0,0,1625,3000,1000,1000,625,20,6,0.5096615384615385,1,1.0,498000,2726535,5,165.9791032445413,rolling_recent_buffer,1003
3100,log,166,0.2656,2294.4269999999965,1464.426999999996,-5.0,21.869999999999923,8.821849397590338,0.794064149487012,nan,nan,20,nan,-1,1625,3100,1000,1000,625,20,6,0.5096615384615385,1,1.0,498000,2726535,5,165.9791032445413,rolling_recent_buffer,1003
3200,log,170,0.272,2364.368999999996,1514.368999999996,-5.0,21.869999999999923,8.908052941176447,0.7977627464489954,nan,nan,20,nan,-1,1625,3200,1000,1000,625,20,6,0.5096615384615385,1,1.0,498000,2726535,5,165.9791032445413,rolling_recent_buffer,1003
3300,log,174,0.2784,2479.5849999999955,1609.5849999999955,-5.0,24.334999999999983,9.2504885057471,0.8013753216817195,nan,nan,20,nan,-1,1625,3300,1000,1000,625,20,7,0.5287453538461538,1,1.0,478618,3205153,6,165.9791032445413,rolling_recent_buffer,1003
3400,log,179,0.2864,2571.7829999999954,1676.7829999999954,-5.0,24.334999999999983,9.367502793296064,0.8057760050518812,nan,nan,20,nan,-1,1625,3400,1000,1000,625,20,7,0.5287453538461538,1,1.0,478618,3205153,6,165.9791032445413,rolling_recent_buffer,1003
3500,log,184,0.2944,2688.614999999995,1768.6149999999948,-5.0,24.334999999999983,9.612038043478233,0.8100554419216398,nan,nan,20,nan,-1,1625,3500,1000,1000,625,20,8,0.508001476923077,2,0.999,499686,3704839,7,165.9791032445413,rolling_recent_buffer,1003
3600,log,186,0.2976,2748.106999999995,1818.106999999995,-5.0,24.334999999999983,9.774768817204274,0.8117347418841754,nan,nan,20,nan,-1,1625,3600,1000,1000,625,20,8,0.508001476923077,2,0.999,499686,3704839,7,165.9791032445413,rolling_recent_buffer,1003
3700,log,187,0.2992,2790.533999999994,1855.5339999999946,-5.0,25.184999999999928,9.922641711229918,0.8125676325318916,nan,nan,20,nan,-1,1625,3700,1000,1000,625,20,8,0.508001476923077,2,0.999,499686,3704839,7,165.9791032445413,rolling_recent_buffer,1003
3800,log,187,0.2992,2809.7179999999944,1874.7179999999946,-5.0,25.184999999999928,10.025229946524036,0.8125676325318916,nan,nan,20,nan,-1,1625,3800,1000,1000,625,20,9,0.5096585846153846,2,0.999,498003,4202842,8,196.86137566783407,rolling_recent_buffer,1003
3900,log,187,0.2992,2828.501999999995,1893.5019999999945,-5.0,25.184999999999928,10.125679144384998,0.8125676325318916,nan,nan,20,nan,-1,1625,3900,1000,1000,625,20,9,0.5096585846153846,2,0.999,498003,4202842,8,196.86137566783407,rolling_recent_buffer,1003
4000,log,189,0.3024,2875.211999999995,1930.2119999999945,-5.0,25.184999999999928,10.212761904761877,0.814220134645031,19.918385592939966,20.090005490812846,20,1.0,0,1625,4000,1000,1000,625,20,10,0.5287453538461538,1,1.0,478618,4681460,9,170.02851281006832,rolling_recent_buffer,1003
4100,log,193,0.3088,2950.4249999999947,1985.4249999999945,-5.0,25.184999999999928,10.28717616580308,0.8174733160326821,nan,nan,20,nan,-1,1625,4100,1000,1000,625,20,10,0.5287453538461538,1,1.0,478618,4681460,9,170.02851281006832,rolling_recent_buffer,1003
4200,log,194,0.3104,2994.526999999994,2024.5269999999941,-5.0,25.184999999999928,10.43570618556698,0.8182760761327326,nan,nan,20,nan,-1,1625,4200,1000,1000,625,20,10,0.5287453538461538,1,1.0,478618,4681460,9,170.02851281006832,rolling_recent_buffer,1003
4300,log,196,0.3136,3048.4649999999942,2068.4649999999942,-5.0,25.184999999999928,10.553392857142828,0.8198692565977803,nan,nan,20,nan,-1,1625,4300,1000,1000,625,20,11,0.5131136,1,1.0,494494,5175954,10,170.02851281006832,rolling_recent_buffer,1003
4400,log,199,0.3184,3111.026999999994,2116.026999999994,-5.0,25.184999999999928,10.63330150753766,0.8222288017185675,nan,nan,20,nan,-1,1625,4400,1000,1000,625,20,11,0.5131136,1,1.0,494494,5175954,10,170.02851281006832,rolling_recent_buffer,1003
4500,log,200,0.32,3154.5269999999937,2154.526999999994,-5.0,25.184999999999928,10.77263499999997,0.8230074185550448,nan,nan,20,nan,-1,1625,4500,1000,1000,625,20,12,0.5131136,1,1.0,494494,5670448,11,199.374922716827,rolling_recent_buffer,1003
4600,log,201,0.3216,3205.0099999999943,2200.0099999999943,-5.0,25.184999999999928,10.945323383084549,0.8237821519996386,nan,nan,20,nan,-1,1625,4600,1000,1000,625,20,12,0.5131136,1,1.0,494494,5670448,11,199.374922716827,rolling_recent_buffer,1003
4700,log,204,0.3264,3283.664999999994,2263.664999999994,-5.0,25.184999999999928,11.0963970588235,0.8260834345888398,nan,nan,20,nan,-1,1625,4700,1000,1000,625,20,12,0.5131136,1,1.0,494494,5670448,11,199.374922716827,rolling_recent_buffer,1003
4800,log,205,0.328,3308.960999999994,2283.960999999994,-5.0,25.184999999999928,11.141273170731678,0.826843014262031,nan,nan,20,nan,-1,1625,4800,1000,1000,625,20,13,0.5235170461538462,1,1.0,483928,6154376,12,165.9791032445413,rolling_recent_buffer,1003
4900,log,205,0.328,3326.7049999999936,2301.7049999999936,-5.0,25.184999999999928,11.227829268292652,0.826843014262031,nan,nan,20,nan,-1,1625,4900,1000,1000,625,20,13,0.5235170461538462,1,1.0,483928,6154376,12,165.9791032445413,rolling_recent_buffer,1003
5000,log,206,0.3296,3359.3239999999932,2329.3239999999932,-5.0,25.184999999999928,11.307398058252394,0.8275988976691475,20.412791020323624,20.60457552479304,20,1.0,0,1625,5000,1000,1000,625,20,14,0.5165735384615384,1,1.0,490980,6645356,13,165.9791032445413,rolling_recent_buffer,1003
5100,log,207,0.3312,3395.6409999999933,2360.6409999999933,-5.0,25.184999999999928,11.404062801932335,0.8283511206095876,nan,nan,20,nan,-1,1625,5100,1000,1000,625,20,14,0.5165735384615384,1,1.0,490980,6645356,13,165.9791032445413,rolling_recent_buffer,1003
5200,log,209,0.3344,3456.615999999993,2411.615999999993,-5.0,25.184999999999928,11.538832535885135,0.8298447257100322,nan,nan,20,nan,-1,1625,5200,1000,1000,625,20,14,0.5165735384615384,1,1.0,490980,6645356,13,165.9791032445413,rolling_recent_buffer,1003
5300,log,211,0.3376,3499.3799999999937,2444.3799999999933,-5.0,25.184999999999928,11.58473933649286,0.8313241057839196,nan,nan,20,nan,-1,1625,5300,1000,1000,625,20,15,0.5217782153846153,1,1.0,485694,7131050,14,165.9791032445413,rolling_recent_buffer,1003
5400,log,212,0.3392,3538.416999999993,2478.416999999993,-5.0,25.184999999999928,11.690646226415062,0.8320585456090624,nan,nan,20,nan,-1,1625,5400,1000,1000,625,20,15,0.5217782153846153,1,1.0,485694,7131050,14,165.9791032445413,rolling_recent_buffer,1003
5500,log,213,0.3408,3583.973999999993,2518.973999999993,-5.0,25.184999999999928,11.826169014084474,0.8327895292340064,nan,nan,20,nan,-1,1625,5500,1000,1000,625,20,16,0.5217782153846153,1,1.0,485694,7616744,15,165.9791032445413,rolling_recent_buffer,1003
5600,log,214,0.3424,3599.805999999993,2529.805999999993,-5.0,25.184999999999928,11.82152336448595,0.8335170890355121,nan,nan,20,nan,-1,1625,5600,1000,1000,625,20,16,0.5217782153846153,1,1.0,485694,7616744,15,165.9791032445413,rolling_recent_buffer,1003
5700,log,215,0.344,3619.810999999993,2544.810999999993,-5.0,25.184999999999928,11.836330232558106,0.8342412569375159,nan,nan,20,nan,-1,1625,5700,1000,1000,625,20,16,0.5217782153846153,1,1.0,485694,7616744,15,165.9791032445413,rolling_recent_buffer,1003
5800,log,215,0.344,3638.9529999999927,2563.952999999993,-5.0,25.184999999999928,11.925362790697642,0.8342412569375159,nan,nan,20,nan,-1,1625,5800,1000,1000,625,20,17,0.5113865846153847,1,1.0,496248,8112992,16,165.9791032445413,rolling_recent_buffer,1003
5900,log,217,0.3472,3678.129999999993,2593.129999999993,-5.0,25.184999999999928,11.94990783410135,0.8356795425248726,nan,nan,20,nan,-1,1625,5900,1000,1000,625,20,17,0.5113865846153847,1,1.0,496248,8112992,16,165.9791032445413,rolling_recent_buffer,1003
6000,log,218,0.3488,3689.714999999993,2599.714999999993,-5.0,25.184999999999928,11.925298165137582,0.8363937218686529,20.56794378145766,20.742534134511338,20,1.0,0,1625,6000,1000,1000,625,20,18,0.5322407384615384,1,1.0,475068,8588060,17,165.9791032445413,rolling_recent_buffer,1003
6100,log,218,0.3488,3703.936999999993,2613.9369999999926,-5.0,25.184999999999928,11.990536697247673,0.8363937218686529,nan,nan,20,nan,-1,1625,6100,1000,1000,625,20,18,0.5322407384615384,1,1.0,475068,8588060,17,165.9791032445413,rolling_recent_buffer,1003
6200,log,219,0.3504,3719.103999999993,2624.103999999993,-5.0,25.184999999999928,11.982210045662068,0.8371046326456475,nan,nan,20,nan,-1,1625,6200,1000,1000,625,20,18,0.5322407384615384,1,1.0,475068,8588060,17,165.9791032445413,rolling_recent_buffer,1003
6300,log,219,0.3504,3730.3649999999925,2635.3649999999925,-5.0,25.184999999999928,12.033630136986266,0.8371046326456475,nan,nan,20,nan,-1,1625,6300,1000,1000,625,20,19,0.5078764307692307,3,0.998,499813,9087873,18,165.9791032445413,rolling_recent_buffer,1003
6400,log,219,0.3504,3741.090999999992,2646.0909999999926,-5.0,25.184999999999928,12.082607305936039,0.8371046326456475,nan,nan,20,nan,-1,1625,6400,1000,1000,625,20,19,0.5078764307692307,3,0.998,499813,9087873,18,165.9791032445413,rolling_recent_buffer,1003
6500,log,219,0.3504,3747.6159999999923,2652.6159999999927,-5.0,25.184999999999928,12.112401826483985,0.8371046326456475,nan,nan,20,nan,-1,1625,6500,1000,1000,625,20,20,0.49940972307692305,2,0.999,508412,9596285,19,165.9791032445413,rolling_recent_buffer,1003
6600,log,219,0.3504,3762.057999999992,2667.0579999999927,-5.0,25.184999999999928,12.178347031963437,0.8371046326456475,nan,nan,20,nan,-1,1625,6600,1000,1000,625,20,20,0.49940972307692305,2,0.999,508412,9596285,19,165.9791032445413,rolling_recent_buffer,1003
6700,log,221,0.3536,3791.4889999999923,2686.4889999999923,-5.0,25.184999999999928,12.156058823529376,0.8385167672224175,nan,nan,20,nan,-1,1625,6700,1000,1000,625,20,20,0.49940972307692305,2,0.999,508412,9596285,19,165.9791032445413,rolling_recent_buffer,1003
6800,log,221,0.3536,3805.471999999992,2700.4719999999925,-5.0,25.184999999999928,12.219330316742047,0.8385167672224175,nan,nan,20,nan,-1,1625,6800,1000,1000,625,20,21,0.5011219692307692,2,0.999,506673,10102958,20,165.9791032445413,rolling_recent_buffer,1003
6900,log,224,0.3584,3873.9619999999923,2753.9619999999923,-5.0,25.184999999999928,12.294473214285679,0.8406111863722832,nan,nan,20,nan,-1,1625,6900,1000,1000,625,20,21,0.5011219692307692,2,0.999,506673,10102958,20,165.9791032445413,rolling_recent_buffer,1003
7000,log,225,0.36,3911.7029999999922,2786.7029999999922,-5.0,25.184999999999928,12.385346666666631,0.8413030972429927,20.626273275950627,20.826215953277423,20,1.0,0,1625,7000,1000,1000,625,20,22,0.5096615384615385,1,1.0,498000,10600958,21,165.9791032445413,rolling_recent_buffer,1003
7100,log,226,0.3616,3942.541999999992,2812.541999999992,-5.0,25.184999999999928,12.444876106194656,0.8419919397627329,nan,nan,20,nan,-1,1625,7100,1000,1000,625,20,22,0.5096615384615385,1,1.0,498000,10600958,21,165.9791032445413,rolling_recent_buffer,1003
7200,log,226,0.3616,3959.626999999992,2829.626999999992,-5.0,25.184999999999928,12.5204734513274,0.8419919397627329,nan,nan,20,nan,-1,1625,7200,1000,1000,625,20,22,0.5096615384615385,1,1.0,498000,10600958,21,165.9791032445413,rolling_recent_buffer,1003
7300,log,227,0.3632,3982.7609999999922,2847.7609999999922,-5.0,25.184999999999928,12.545202643171772,0.8426777410252432,nan,nan,20,nan,-1,1625,7300,1000,1000,625,20,23,0.5200413538461538,1,1.0,487458,11088416,22,165.9791032445413,rolling_recent_buffer,1003
7400,log,230,0.368,4035.0309999999918,2885.0309999999918,-5.0,25.184999999999928,12.543613043478224,0.8447171628849433,nan,nan,20,nan,-1,1625,7400,1000,1000,625,20,23,0.5200413538461538,1,1.0,487458,11088416,22,165.9791032445413,rolling_recent_buffer,1003
7500,log,231,0.3696,4074.7269999999917,2919.7269999999917,-5.0,25.184999999999928,12.639510822510786,0.8453910630032827,nan,nan,20,nan,-1,1625,7500,1000,1000,625,20,24,0.5516061538461539,1,1.0,455400,11543816,23,165.9791032445413,rolling_recent_buffer,1003
7600,log,232,0.3712,4114.205999999991,2954.205999999992,-5.0,25.184999999999928,12.733646551724103,0.8460620520969198,nan,nan,20,nan,-1,1625,7600,1000,1000,625,20,24,0.5516061538461539,1,1.0,455400,11543816,23,165.9791032445413,rolling_recent_buffer,1003
7700,log,234,0.3744,4151.924999999992,2981.924999999992,-5.0,25.184999999999928,12.743269230769197,0.8473953970531116,nan,nan,20,nan,-1,1625,7700,1000,1000,625,20,24,0.5516061538461539,1,1.0,455400,11543816,23,165.9791032445413,rolling_recent_buffer,1003
7800,log,234,0.3744,4163.153999999991,2993.153999999992,-5.0,25.184999999999928,12.791256410256375,0.8473953970531116,nan,nan,20,nan,-1,1625,7800,1000,1000,625,20,25,0.5498358153846153,1,1.0,457198,12001014,24,165.9791032445413,rolling_recent_buffer,1003
7900,log,235,0.376,4193.654999999992,3018.6549999999916,-5.0,25.184999999999928,12.845340425531878,0.8480578020383415,nan,nan,20,nan,-1,1625,7900,1000,1000,625,20,25,0.5498358153846153,1,1.0,457198,12001014,24,165.9791032445413,rolling_recent_buffer,1003
8000,log,235,0.376,4195.787999999991,3020.7879999999914,-5.0,25.184999999999928,12.854417021276559,0.8480578020383415,21.18402386254649,21.386858111755817,20,1.0,0,1625,8000,1000,1000,625,20,26,0.5427741538461538,1,1.0,464370,12465384,25,165.9791032445413,rolling_recent_buffer,1003
8100,log,235,0.376,4199.769999999991,3024.7699999999913,-5.0,25.184999999999928,12.871361702127622,0.8480578020383415,nan,nan,20,nan,-1,1625,8100,1000,1000,625,20,26,0.5427741538461538,1,1.0,464370,12465384,25,165.9791032445413,rolling_recent_buffer,1003
8200,log,236,0.3776,4217.567999999991,3037.5679999999916,-5.0,25.184999999999928,12.87105084745759,0.8487173942550784,nan,nan,20,nan,-1,1625,8200,1000,1000,625,20,26,0.5427741538461538,1,1.0,464370,12465384,25,165.9791032445413,rolling_recent_buffer,1003
8300,log,236,0.3776,4221.660999999991,3041.660999999992,-5.0,25.184999999999928,12.888394067796575,0.8487173942550784,nan,nan,20,nan,-1,1625,8300,1000,1000,625,20,27,0.48160196923076926,2,0.994,526498,12991882,26,165.9791032445413,rolling_recent_buffer,1003
8400,log,236,0.3776,4232.648999999991,3052.6489999999912,-5.0,25.184999999999928,12.934953389830472,0.8487173942550784,nan,nan,20,nan,-1,1625,8400,1000,1000,625,20,27,0.48160196923076926,2,0.994,526498,12991882,26,165.9791032445413,rolling_recent_buffer,1003
8500,log,238,0.3808,4287.171999999991,3097.1719999999914,-5.0,25.184999999999928,13.013327731092401,0.8500282352295372,nan,nan,20,nan,-1,1625,8500,1000,1000,625,20,28,0.4607537230769231,2,0.993,547672,13539554,27,165.9791032445413,rolling_recent_buffer,1003
8600,log,239,0.3824,4319.093999999991,3124.093999999991,-5.0,25.184999999999928,13.071523012552264,0.8506795306643662,nan,nan,20,nan,-1,1625,8600,1000,1000,625,20,28,0.4607537230769231,2,0.993,547672,13539554,27,165.9791032445413,rolling_recent_buffer,1003
8700,log,239,0.3824,4334.67599999999,3139.6759999999913,-5.0,25.184999999999928,13.13671966527193,0.8506795306643662,nan,nan,20,nan,-1,1625,8700,1000,1000,625,20,28,0.4607537230769231,2,0.993,547672,13539554,27,165.9791032445413,rolling_recent_buffer,1003
8800,log,239,0.3824,4334.940999999992,3139.9409999999916,-5.0,25.184999999999928,13.13782845188281,0.8506795306643662,nan,nan,20,nan,-1,1625,8800,1000,1000,625,20,29,0.4891145846153846,1,1.0,518868,14058422,28,165.9791032445413,rolling_recent_buffer,1003
8900,log,239,0.3824,4338.471999999991,3143.4719999999916,-5.0,25.184999999999928,13.152602510460216,0.8506795306643662,nan,nan,20,nan,-1,1625,8900,1000,1000,625,20,29,0.4891145846153846,1,1.0,518868,14058422,28,165.9791032445413,rolling_recent_buffer,1003
9000,log,239,0.3824,4360.949999999992,3165.949999999991,-5.0,25.184999999999928,13.246652719665235,0.8506795306643662,21.214580971223864,21.41066536334448,20,1.0,0,1625,9000,1000,1000,625,20,30,0.5010658461538462,1,1.0,506730,14565152,29,165.9791032445413,rolling_recent_buffer,1003
9100,log,239,0.3824,4364.251999999991,3169.2519999999913,-5.0,25.184999999999928,13.260468619246826,0.8506795306643662,nan,nan,20,nan,-1,1625,9100,1000,1000,625,20,30,0.5010658461538462,1,1.0,506730,14565152,29,165.9791032445413,rolling_recent_buffer,1003
9200,log,239,0.3824,4368.445999999991,3173.445999999991,-5.0,25.184999999999928,13.278016736401636,0.8506795306643662,nan,nan,20,nan,-1,1625,9200,1000,1000,625,20,30,0.5010658461538462,1,1.0,506730,14565152,29,165.9791032445413,rolling_recent_buffer,1003
9300,log,240,0.384,4400.810999999991,3200.810999999991,-5.0,25.184999999999928,13.336712499999964,0.8513281066948895,nan,nan,20,nan,-1,1625,9300,1000,1000,625,20,31,0.5027377230769231,2,0.999,505032,15070184,30,165.9791032445413,rolling_recent_buffer,1003
9400,log,240,0.384,4407.160999999991,3207.160999999991,-5.0,25.184999999999928,13.363170833333296,0.8513281066948895,nan,nan,20,nan,-1,1625,9400,1000,1000,625,20,31,0.5027377230769231,2,0.999,505032,15070184,30,165.9791032445413,rolling_recent_buffer,1003
9500,log,240,0.384,4412.217999999992,3212.2179999999908,-5.0,25.184999999999928,13.384241666666629,0.8513281066948895,nan,nan,20,nan,-1,1625,9500,1000,1000,625,20,32,0.5027377230769231,2,0.999,505032,15575216,31,165.9791032445413,rolling_recent_buffer,1003
9600,log,240,0.384,4418.114999999991,3218.1149999999907,-5.0,25.184999999999928,13.40881249999996,0.8513281066948895,nan,nan,20,nan,-1,1625,9600,1000,1000,625,20,32,0.5027377230769231,2,0.999,505032,15575216,31,165.9791032445413,rolling_recent_buffer,1003
9700,log,240,0.384,4418.114999999991,3218.1149999999907,-5.0,25.184999999999928,13.40881249999996,0.8513281066948895,nan,nan,20,nan,-1,1625,9700,1000,1000,625,20,32,0.5027377230769231,2,0.999,505032,15575216,31,165.9791032445413,rolling_recent_buffer,1003
9800,log,241,0.3856,4455.128999999991,3250.128999999991,-5.0,25.184999999999928,13.486012448132742,0.8519739859357939,nan,nan,20,nan,-1,1625,9800,1000,1000,625,20,33,0.49764529230769233,3,0.992,510204,16085420,32,165.9791032445413,rolling_recent_buffer,1003
9900,log,241,0.3856,4456.324999999991,3251.3249999999907,-5.0,25.184999999999928,13.490975103734401,0.8519739859357939,nan,nan,20,nan,-1,1625,9900,1000,1000,625,20,33,0.49764529230769233,3,0.992,510204,16085420,32,165.9791032445413,rolling_recent_buffer,1003
10000,retrain,128,0.2048,2347.1689999999953,1707.168999999995,-5.0,25.184999999999928,13.337257812499962,0.7536839766284379,17.552390061054517,17.675495214164393,20,1.0,0,1625,10000,1000,1000,625,20,2,0.4130589538461538,2,0.999,596112,596112,1,199.95080998919843,rolling_recent_buffer,1003
10000,log,128,0.2048,2347.1689999999953,1707.168999999995,-5.0,25.184999999999928,13.337257812499962,0.7536839766284379,17.552390061054517,17.675495214164393,20,1.0,0,1625,10000,1000,1000,625,20,2,0.4130589538461538,2,0.999,596112,596112,1,199.95080998919843,rolling_recent_buffer,1003
10100,log,128,0.2048,2350.796999999995,1710.796999999995,-5.0,25.184999999999928,13.365601562499961,0.7536839766284379,nan,nan,20,nan,-1,1625,10100,1000,1000,625,20,2,0.4130589538461538,2,0.999,596112,596112,1,199.95080998919843,rolling_recent_buffer,1003
10200,log,128,0.2048,2351.3879999999954,1711.387999999995,-5.0,25.184999999999928,13.37021874999996,0.7536839766284379,nan,nan,20,nan,-1,1625,10200,1000,1000,625,20,2,0.4130589538461538,2,0.999,596112,596112,1,199.95080998919843,rolling_recent_buffer,1003
10300,log,130,0.208,2386.723999999995,1736.7239999999952,-5.0,25.184999999999928,13.359415384615348,0.7560922998101188,nan,nan,20,nan,-1,1625,10300,1000,1000,625,20,3,0.3939987692307692,3,0.998,615470,1211582,2,199.95080998919843,rolling_recent_buffer,1003
10400,log,131,0.2096,2417.532999999995,1762.532999999995,-5.0,25.184999999999928,13.45445038167935,0.7572826024440955,nan,nan,20,nan,-1,1625,10400,1000,1000,625,20,3,0.3939987692307692,3,0.998,615470,1211582,2,199.95080998919843,rolling_recent_buffer,1003
10500,log,131,0.2096,2423.988999999995,1768.9889999999948,-5.0,25.184999999999928,13.503732824427441,0.7572826024440955,nan,nan,20,nan,-1,1625,10500,1000,1000,625,20,4,0.4100598153846154,3,0.997,599158,1810740,3,199.95080998919843,rolling_recent_buffer,1003
10600,log,131,0.2096,2431.7239999999947,1776.7239999999947,-5.0,25.184999999999928,13.562778625954158,0.7572826024440955,nan,nan,20,nan,-1,1625,10600,1000,1000,625,20,4,0.4100598153846154,3,0.997,599158,1810740,3,199.95080998919843,rolling_recent_buffer,1003
10700,log,132,0.2112,2459.496999999995,1799.4969999999948,-5.0,25.184999999999928,13.632553030302992,0.7584638532594373,nan,nan,20,nan,-1,1625,10700,1000,1000,625,20,4,0.4100598153846154,3,0.997,599158,1810740,3,199.95080998919843,rolling_recent_buffer,1003
10800,log,135,0.216,2528.6969999999947,1853.696999999995,-5.0,25.184999999999928,13.73108888888885,0.761954645864489,nan,nan,20,nan,-1,1625,10800,1000,1000,625,20,5,0.3777339076923077,2,0.997,631989,2442729,4,199.95080998919843,rolling_recent_buffer,1003
10900,log,136,0.2176,2557.6459999999947,1877.6459999999947,-5.0,25.184999999999928,13.806220588235256,0.7631010254856919,nan,nan,20,nan,-1,1625,10900,1000,1000,625,20,5,0.3777339076923077,2,0.997,631989,2442729,4,199.95080998919843,rolling_recent_buffer,1003
11000,log,137,0.2192,2570.0839999999944,1885.0839999999946,-5.0,25.184999999999928,13.759737226277332,0.7642390066459892,18.072095049178795,18.20548675856559,20,1.0,0,1625,11000,1000,1000,625,20,6,0.45218166153846157,1,1.0,556378,2999107,5,199.95080998919843,rolling_recent_buffer,1003
11100,log,143,0.2288,2665.5419999999945,1950.5419999999945,-5.0,25.184999999999928,13.640153846153808,0.770897185893015,nan,nan,20,nan,-1,1625,11100,1000,1000,625,20,6,0.45218166153846157,1,1.0,556378,2999107,5,199.95080998919843,rolling_recent_buffer,1003
11200,log,143,0.2288,2675.0069999999946,1960.0069999999944,-5.0,25.184999999999928,13.706342657342619,0.770897185893015,nan,nan,20,nan,-1,1625,11200,1000,1000,625,20,6,0.45218166153846157,1,1.0,556378,2999107,5,199.95080998919843,rolling_recent_buffer,1003
11300,log,144,0.2304,2723.9019999999946,2003.9019999999944,-5.0,25.184999999999928,13.915986111111073,0.7719796553163858,nan,nan,20,nan,-1,1625,11300,1000,1000,625,20,7,0.44556898461538463,1,1.0,563094,3562201,6,199.95080998919843,rolling_recent_buffer,1003
