epoch,train_loss,validation_loss
1,1.074782055125517,0.9853655695915222
2,0.9134528998767628,0.7670284509658813
3,0.7768129163629869,0.7157270312309265
4,0.7283030111649457,0.6897416114807129
5,0.7053124862558702,0.6728457808494568
6,0.69189521929797,0.6674397587776184
7,0.6864549674707301,0.6609802842140198
8,0.6801550285956439,0.6584790349006653
9,0.6751913393245024,0.6562182903289795
10,0.6716121105586781,0.6553908586502075
11,0.6687638772936428,0.6518320441246033
12,0.6652527424868415,0.6511852741241455
13,0.6628927247664508,0.6488012075424194
14,0.6612060063726761,0.6489865779876709
15,0.6598694920539856,0.6512468457221985
16,0.6586432873501498,0.6501720547676086
17,0.6567169147379258,0.6450477838516235
18,0.6568892760837779,0.6469244360923767
19,0.6552197481604184,0.6481539011001587
20,0.653012770764968,0.6454334855079651
21,0.6512585195373086,0.6446868777275085
22,0.6488320249669692,0.6469021439552307
23,0.6479050284273484,0.6443506479263306
24,0.6469201029048246,0.6427909135818481
25,0.6475202407556422,0.6451232433319092
26,0.6454834768351386,0.6435261368751526
27,0.643848615954904,0.6398106217384338
28,0.6415067674833186,0.6401684284210205
29,0.6388107684079338,0.6411669850349426
30,0.6375967516618617,0.6397786140441895
31,0.6383423887982088,0.6414030194282532
32,0.6386876214251799,0.6375644207000732
33,0.6357981199376723,0.6338713765144348
34,0.6352885926471037,0.6365451216697693
35,0.6327722440747654,0.6380476355552673
36,0.6307618315079633,0.6318320035934448
37,0.6292638359350317,0.6331833600997925
38,0.62870011399774,0.6315988898277283
39,0.6266519518459545,0.634097695350647
40,0.6240885630775901,0.6321001052856445
41,0.6247403243008782,0.6315246820449829
42,0.6246747542830074,0.6321365237236023
43,0.622040192379671,0.6307677626609802
44,0.6223117348727057,0.6322255730628967
45,0.6196684861183166,0.635033905506134
46,0.6182773388133329,0.6295242309570312
47,0.6192750459558823,0.6321579813957214
48,0.6182128294776468,0.6325343251228333
49,0.6157049357891082,0.6297781467437744
50,0.61485207417432,0.6313467621803284
51,0.6130907678604126,0.6294628977775574
52,0.6113845443725586,0.6282384395599365
53,0.6088044915479772,0.6304694414138794
54,0.6098949346822851,0.6323741674423218
55,0.6116467689065372,0.6384637951850891
56,0.6156498997351703,0.6307511329650879
57,0.6113952185827143,0.6299951672554016
58,0.6094103604204515,0.6271330714225769
59,0.6077062143998988,0.6277400851249695
60,0.6052699499971727,0.6293665170669556
61,0.6042612809293411,0.6284124851226807
62,0.6028892985512229,0.6276051998138428
63,0.6016799330711364,0.6272236704826355
64,0.6010595867914312,0.6260941028594971
65,0.6010454535484314,0.6283048391342163
66,0.6011307486365823,0.6281517148017883
67,0.6003298274909749,0.6250730752944946
68,0.5991455174894894,0.627763032913208
69,0.5980974914045895,0.6252664923667908
70,0.5986446376407848,0.6270986199378967
71,0.5987122363202713,0.6262206435203552
72,0.6024445618601406,0.6272400617599487
73,0.5972983863423852,0.6272323131561279
74,0.5955399382815642,0.6230925917625427
75,0.5974362463109634,0.627263605594635
76,0.5975327374654658,0.6365737318992615
77,0.5953670516434838,0.625419020652771
78,0.5942297674627866,0.6271129250526428
79,0.5950518012046814,0.624760091304779
80,0.5927938046174891,0.6239321827888489
