cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
0,0,14.565999999999953,-0.974609962455421,-0.9311515800482827,272,3,15,0
0,1,14.299999999999956,-0.9207052806869594,-0.8824749623773354,280,3,7,0
0,2,17.72499999999996,-0.9745523342093556,-0.7988570910900961,280,4,16,0
0,3,27.199999999999964,-0.9636983238403294,-0.7455870531892509,280,7,11,3
0,4,20.81499999999995,-0.932359660726847,-0.6204162353433067,280,5,4,6
0,5,21.77999999999997,-0.9287105193360645,-0.546266666475561,280,5,3,4
0,6,21.214999999999975,-0.955503429801808,-0.48622641526924104,280,5,9,2
0,7,22.449999999999974,-0.9744247825636908,-0.3967142466949258,280,6,17,10
0,8,23.144999999999992,-0.9432190908814249,-0.33642977631939774,280,5,9,3
0,9,20.324999999999932,-0.9698979976508109,-0.2787889781712454,280,5,11,0
0,10,22.184999999999977,-0.9538683033349755,-0.19163454791556783,280,5,8,0
0,11,21.66499999999995,-0.9470187618640945,-0.08123157782219494,280,5,9,3
0,12,21.764999999999944,-0.9567424672752104,-0.01987727188495881,280,5,7,2
0,13,20.57499999999991,-0.9589231857111654,0.10648564895277118,280,5,5,4
0,14,20.39999999999995,-0.9486525901548265,0.18336648570750516,280,5,5,8
0,15,18.974999999999973,-0.9482796475443376,0.2121776838790872,280,4,8,0
0,16,22.269999999999943,-0.9254083392625793,0.32078585727460396,280,5,6,0
0,17,23.199999999999957,-0.9498824146601361,0.40412162877502517,280,6,16,0
0,18,26.704999999999934,-0.961154289647746,0.4830619553086911,280,7,25,0
0,19,20.07499999999998,-0.9224012989829874,0.5343389611774269,280,5,4,9
0,20,28.199999999999946,-0.9747069559268146,0.6573829630117974,280,7,11,2
0,21,23.209999999999912,-0.9713043325392174,0.7056571212976862,280,6,5,3
0,22,23.564999999999944,-0.9468947964062834,0.831564327593593,280,6,11,9
0,23,21.949999999999957,-0.9691107768500122,0.8590981452008268,280,5,7,3
0,24,18.34499999999994,-0.9380535032240049,0.9321324965371421,280,4,8,0
1,0,17.449999999999935,-0.8775495224771617,-0.9630389976037678,280,4,9,5
1,1,24.794999999999945,-0.8572506086769318,-0.870125471257626,280,6,3,0
1,2,15.43999999999994,-0.8959025747730872,-0.8077405977020629,280,3,4,0
1,3,22.474999999999948,-0.8676583461598457,-0.716543899430086,280,6,8,6
1,4,21.689999999999895,-0.9026153380957089,-0.6729483538103675,280,6,0,9
1,5,22.954999999999952,-0.9144872821901756,-0.5625153584022723,280,6,7,0
1,6,20.97499999999996,-0.9123031532135598,-0.49384051516552113,280,5,15,2
1,7,19.33999999999991,-0.8743180409489842,-0.4212649882073357,280,5,2,0
1,8,24.929999999999943,-0.8719449960408814,-0.31687451249815635,280,6,4,0
1,9,20.80499999999994,-0.8639463695747975,-0.228088865214085,280,5,4,11
1,10,24.529999999999948,-0.8740185322774641,-0.14863680466023593,280,6,6,4
1,11,19.78499999999999,-0.865649152342503,-0.10327324504244961,280,4,16,7
1,12,23.874999999999936,-0.8794869266714831,-0.03587067425959876,280,6,6,2
1,13,21.09499999999994,-0.9041819793478251,0.041245752745932326,280,5,3,4
1,14,24.24999999999995,-0.864574243941531,0.14484830919112032,280,6,7,0
1,15,22.95499999999998,-0.8554329208051868,0.24924971076286567,280,5,5,0
1,16,23.194999999999947,-0.8886868655256517,0.3425948562514324,280,6,6,8
1,17,26.564999999999994,-0.8877463735381146,0.39961381827234477,280,6,9,6
1,18,21.12999999999995,-0.8600264252662445,0.4435446439545855,280,5,8,4
1,19,23.129999999999917,-0.9170770061302145,0.5982816881873549,280,6,9,0
1,20,22.529999999999937,-0.8792150876094887,0.6271990443322386,280,6,3,0
1,21,27.19999999999994,-0.8844874730825977,0.7445157356392538,280,7,5,3
1,22,20.864999999999934,-0.8775026253458964,0.8296786924938465,280,5,9,0
1,23,24.624999999999932,-0.9130177293480333,0.872279129315682,280,6,7,0
1,24,20.29499999999994,-0.9033292830097034,0.9580620447830672,280,5,10,0
2,0,21.58999999999994,-0.8085584414352848,-0.9380019854104161,280,5,8,0
2,1,17.55999999999994,-0.797425660528322,-0.8855025929915528,280,4,8,1
2,2,17.579999999999917,-0.8340212707166993,-0.8152862134839726,280,4,6,0
2,3,21.54499999999993,-0.7613811236189986,-0.746384734311522,280,5,1,2
2,4,21.899999999999913,-0.7877381220359703,-0.6355562906604078,280,6,5,11
2,5,19.634999999999977,-0.7856338566293555,-0.5642169990795438,280,4,11,6
2,6,24.309999999999945,-0.8125157739565522,-0.4528152428359037,280,6,13,4
2,7,24.63999999999998,-0.7655170954427173,-0.43971724404844814,280,6,32,4
2,8,25.209999999999933,-0.7628946197624411,-0.3142648191956245,280,6,4,3
2,9,29.064999999999976,-0.8175516768811143,-0.2716643650182765,280,7,25,0
2,10,21.10999999999995,-0.7613111187754407,-0.12515348614781535,280,5,8,4
2,11,22.86999999999994,-0.7949110154729196,-0.04931367866914567,280,5,4,0
2,12,22.92999999999999,-0.7960754041070571,-0.03572345086806,280,5,11,0
2,13,23.03499999999994,-0.8325449162179495,0.06364703892822257,280,6,5,16
2,14,20.509999999999916,-0.8214591968238073,0.1305392031710318,280,5,5,6
2,15,21.559999999999945,-0.8040561817491751,0.21523932460307227,280,5,7,2
2,16,24.544999999999924,-0.7762746259320599,0.3138538177248136,280,6,1,0
2,17,23.404999999999923,-0.8346605023943449,0.378238944722514,280,6,5,0
2,18,24.354999999999965,-0.8083701674096121,0.4875257404690784,280,6,5,1
2,19,23.634999999999913,-0.783271099150681,0.5863804389858226,280,6,4,0
2,20,27.22999999999995,-0.8199300554669249,0.6321557047642257,280,7,5,0
2,21,21.059999999999906,-0.7926452910870122,0.7444320666201698,280,5,2,2
2,22,24.389999999999937,-0.7912999971559053,0.7985961584772945,280,6,9,3
2,23,18.584999999999926,-0.7890346221579199,0.9062252000111649,280,4,3,0
2,24,21.534999999999965,-0.838923457173509,0.9611801204081062,280,5,4,0
3,0,20.704999999999966,-0.7148516296657631,-0.9730391295372581,280,5,4,9
3,1,20.174999999999898,-0.7208357260840713,-0.9176437213577785,280,5,3,0
3,2,24.089999999999943,-0.7453526732525212,-0.8200913211298461,280,6,2,2
3,3,21.594999999999953,-0.7376351812175916,-0.6837847201044126,280,5,4,0
3,4,23.409999999999915,-0.7512764918473356,-0.619380232971766,280,6,4,0
3,5,24.379999999999942,-0.7077603661450842,-0.5924609433682957,280,6,5,3
3,6,29.264999999999972,-0.688836603473751,-0.4840851874042061,280,7,3,3
3,7,19.36499999999992,-0.6813688752936168,-0.41032070244990065,280,5,0,6
3,8,25.399999999999967,-0.7599618106420406,-0.34564916931824263,280,6,9,5
3,9,24.594999999999978,-0.7515079312043135,-0.2554511601591764,280,6,9,4
3,10,19.384999999999934,-0.7282759099067788,-0.15079846944484182,280,5,1,11
3,11,23.89499999999995,-0.7288298582427145,-0.08860799144263415,280,6,3,0
3,12,19.53999999999994,-0.6871170541497524,-0.01622338954619458,280,5,2,4
3,13,24.089999999999954,-0.7226288467065811,0.0658866034703853,280,6,4,4
3,14,23.84999999999991,-0.7497753109354033,0.12972991511367474,280,6,2,5
3,15,20.979999999999976,-0.7264193973150532,0.2571105897115157,280,5,8,10
3,16,20.89499999999992,-0.6827545590651783,0.3140163387755593,280,5,6,0
3,17,21.264999999999965,-0.6868806581066601,0.3930985680591552,280,5,5,8
3,18,24.29499999999996,-0.7468961854246455,0.512421335474987,280,6,4,4
3,19,27.674999999999947,-0.7326101892951681,0.5396287779160037,280,7,4,7
3,20,25.23999999999996,-0.7236994501091741,0.6413053665484126,280,7,4,6
3,21,22.18999999999994,-0.7494370944123577,0.6927146713216006,280,5,7,0
3,22,21.494999999999923,-0.7148946040551273,0.775981715607044,280,5,5,0
3,23,18.539999999999974,-0.7082519438819658,0.9030372439680002,280,4,10,5
3,24,17.249999999999947,-0.7599369901069628,0.9365384587131254,280,4,8,3
4,0,20.239999999999927,-0.6215771194989611,-0.9378027367489056,280,5,5,6
4,1,24.35999999999996,-0.6170912972016614,-0.8654855289491687,280,6,5,9
4,2,24.334999999999944,-0.6698363837025727,-0.7886951652804703,280,6,6,6
4,3,28.139999999999954,-0.6555526302672476,-0.6978691147530696,280,7,13,2
4,4,21.92999999999989,-0.6799956837998337,-0.674316816466568,280,6,2,5
4,5,23.21499999999994,-0.6638725416483654,-0.5362244018075426,280,6,3,5
4,6,28.274999999999963,-0.6268242314586452,-0.4959180935433858,280,7,5,5
4,7,24.399999999999952,-0.6086320132611187,-0.4284340486723648,280,6,7,7
4,8,21.219999999999906,-0.6028424470551695,-0.2905219885744999,280,6,2,13
4,9,24.919999999999945,-0.6414811747227118,-0.24782118786238894,280,6,5,0
4,10,23.32999999999997,-0.6731933498189259,-0.13050940869169667,280,5,5,0
4,11,24.92999999999992,-0.6238714099233882,-0.06338022597525143,280,6,1,1
4,12,24.444999999999947,-0.6330279965643633,0.024255845883719644,280,6,4,0
4,13,20.619999999999923,-0.6680248751292196,0.10512109382803453,280,5,1,0
4,14,27.749999999999957,-0.6013002869147317,0.13921736081637562,280,7,3,6
4,16,26.75499999999995,-0.6050083452343755,0.3212599509030252,280,7,10,3
4,17,24.494999999999948,-0.6699802290400424,0.3644314186960045,280,6,11,0
4,18,27.879999999999946,-0.6192022471631288,0.47680287728095594,280,7,4,3
4,19,28.084999999999948,-0.6644907078715809,0.5902603212291393,280,7,3,10
4,20,24.324999999999935,-0.6177388284055063,0.6668093798730623,280,6,7,3
