evaluation,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs
14550,617,0.9872,15352.907999999967,12267.907999999967,-5.0,29.264999999999972,19.883157212317613,0.9979988936305829,nan,nan,5,nan,-1
14575,617,0.9872,15352.907999999967,12267.907999999967,-5.0,29.264999999999972,19.883157212317613,0.9979988936305829,nan,nan,5,nan,-1
14600,617,0.9872,15362.437999999967,12277.437999999967,-5.0,29.264999999999972,19.898602917341925,0.9979988936305829,nan,nan,5,nan,-1
14625,617,0.9872,15364.354999999967,12279.354999999967,-5.0,29.264999999999972,19.90170988654776,0.9979988936305829,nan,nan,5,nan,-1
14650,617,0.9872,15369.014999999967,12284.014999999967,-5.0,29.264999999999972,19.909262560777904,0.9979988936305829,nan,nan,5,nan,-1
14675,617,0.9872,15373.448999999968,12288.448999999968,-5.0,29.264999999999972,19.916448946515345,0.9979988936305829,nan,nan,5,nan,-1
14700,617,0.9872,15376.858999999968,12291.858999999968,-5.0,29.264999999999972,19.921975688816804,0.9979988936305829,nan,nan,5,nan,-1
14725,617,0.9872,15378.968999999968,12293.968999999968,-5.0,29.264999999999972,19.925395461912426,0.9979988936305829,nan,nan,5,nan,-1
14750,617,0.9872,15385.288999999968,12300.288999999968,-5.0,29.264999999999972,19.93563857374387,0.9979988936305829,nan,nan,5,nan,-1
14775,617,0.9872,15391.674999999967,12306.674999999967,-5.0,29.264999999999972,19.945988654781146,0.9979988936305829,nan,nan,5,nan,-1
14800,617,0.9872,15401.754999999966,12316.754999999966,-5.0,29.264999999999972,19.96232576985408,0.9979988936305829,nan,nan,5,nan,-1
14825,617,0.9872,15402.749999999967,12317.749999999967,-5.0,29.264999999999972,19.963938411669314,0.9979988936305829,nan,nan,5,nan,-1
14850,617,0.9872,15424.300999999967,12339.300999999967,-5.0,29.264999999999972,19.998867098865425,0.9979988936305829,nan,nan,5,nan,-1
14875,617,0.9872,15433.235999999966,12348.235999999968,-5.0,29.264999999999972,20.01334846029168,0.9979988936305829,nan,nan,5,nan,-1
14900,617,0.9872,15437.375999999966,12352.375999999967,-5.0,29.264999999999972,20.020058346839495,0.9979988936305829,nan,nan,5,nan,-1
14925,617,0.9872,15441.305999999966,12356.305999999968,-5.0,29.264999999999972,20.026427876823288,0.9979988936305829,nan,nan,5,nan,-1
14950,617,0.9872,15445.980999999967,12360.980999999967,-5.0,29.264999999999972,20.034004862236575,0.9979988936305829,nan,nan,5,nan,-1
14975,617,0.9872,15457.170999999966,12372.170999999968,-5.0,29.264999999999972,20.052141004862182,0.9979988936305829,nan,nan,5,nan,-1
15000,617,0.9872,15460.975999999966,12375.975999999968,-5.0,29.264999999999972,20.05830794165311,0.9979988936305829,1.0442299677886622,1.1422624625043076,5,1.0,0
15025,617,0.9872,15467.175999999967,12382.175999999967,-5.0,29.264999999999972,20.068356564019396,0.9979988936305829,nan,nan,5,nan,-1
15050,617,0.9872,15470.840999999968,12385.840999999968,-5.0,29.264999999999972,20.07429659643431,0.9979988936305829,nan,nan,5,nan,-1
15075,617,0.9872,15482.190999999966,12397.190999999966,-5.0,29.264999999999972,20.092692058346785,0.9979988936305829,nan,nan,5,nan,-1
15100,617,0.9872,15489.715999999968,12404.715999999968,-5.0,29.264999999999972,20.104888168557483,0.9979988936305829,nan,nan,5,nan,-1
15125,617,0.9872,15492.272999999966,12407.272999999968,-5.0,29.264999999999972,20.109032414910807,0.9979988936305829,nan,nan,5,nan,-1
15150,617,0.9872,15504.808999999967,12419.808999999967,-5.0,29.264999999999972,20.129350081037224,0.9979988936305829,nan,nan,5,nan,-1
15175,617,0.9872,15514.659999999967,12429.659999999967,-5.0,29.264999999999972,20.14531604538082,0.9979988936305829,nan,nan,5,nan,-1
15200,617,0.9872,15520.093999999968,12435.093999999968,-5.0,29.264999999999972,20.154123176661212,0.9979988936305829,nan,nan,5,nan,-1
15225,617,0.9872,15527.483999999968,12442.483999999968,-5.0,29.264999999999972,20.16610048622361,0.9979988936305829,nan,nan,5,nan,-1
15250,617,0.9872,15534.403999999966,12449.403999999966,-5.0,29.264999999999972,20.17731604538082,0.9979988936305829,nan,nan,5,nan,-1
15275,617,0.9872,15538.663999999966,12453.663999999966,-5.0,29.264999999999972,20.184220421393785,0.9979988936305829,nan,nan,5,nan,-1
15300,617,0.9872,15544.913999999968,12459.913999999968,-5.0,29.264999999999972,20.194350081037225,0.9979988936305829,nan,nan,5,nan,-1
