cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
0,0,15.380999999999991,-0.9742620300640327,-0.9730556847049662,257,2,55,3
0,1,17.629999999999974,-0.921356451626124,-0.890241642377068,280,4,18,5
0,2,23.869999999999965,-0.9354081383471656,-0.8151288796291456,280,4,38,2
0,3,26.524999999999935,-0.9607872876010644,-0.7252025206833831,280,5,21,2
0,4,17.849999999999977,-0.9526150569887019,-0.6494467645458715,280,4,61,2
0,5,25.754999999999978,-0.9209981904958747,-0.5676428913516293,280,5,53,10
0,6,25.009999999999998,-0.9469854417564724,-0.47174422406187616,280,5,78,5
0,7,28.874999999999996,-0.9293646075798447,-0.39157548165971623,280,7,36,0
0,8,26.114999999999974,-0.9287223490113674,-0.35925279177491476,280,6,17,0
0,9,23.394999999999957,-0.9433329241136135,-0.24958978478178648,280,6,37,5
0,10,24.64999999999995,-0.9747742708238757,-0.1363893412910414,280,5,45,8
0,11,18.944999999999983,-0.9619219804342388,-0.11148146480421645,280,4,33,5
0,12,22.644999999999946,-0.9226230682332599,-0.02171922053106562,280,6,54,3
0,13,25.15999999999996,-0.9524181392031918,0.11139885680580927,280,5,54,6
0,14,33.31999999999995,-0.9302446982108241,0.1662267598565553,280,6,28,7
0,15,28.599999999999973,-0.9349128483378666,0.27621947447913947,280,5,57,11
0,16,32.129999999999946,-0.9494914935065532,0.3103166484500238,280,6,50,6
0,17,30.394999999999946,-0.9577305806672066,0.4356695280789543,280,6,76,11
0,18,30.39999999999993,-0.9336324112859654,0.4822374296786144,280,6,72,11
0,19,26.28499999999997,-0.9462260036228441,0.5594662998336679,280,4,52,9
0,20,29.894999999999946,-0.9694155199673505,0.613615215315261,280,6,22,2
0,21,21.924999999999965,-0.9241539888040505,0.7098465545763278,280,4,34,3
0,22,21.32999999999997,-0.9275713033310242,0.7680813578947872,280,4,75,5
0,23,25.814999999999948,-0.9736404957451469,0.88268699191915,280,5,15,6
0,24,25.329999999999902,-0.9237406728763627,0.9720375849515278,280,5,29,4
1,0,13.990999999999978,-0.8918924653682982,-0.9217725095209265,277,3,34,0
1,1,13.757999999999955,-0.888771320973617,-0.9063655572336887,261,3,11,6
1,2,25.299999999999965,-0.859963895315291,-0.816070653871524,280,5,29,6
1,3,22.624999999999986,-0.8586117946409189,-0.7172812290859949,280,4,57,7
1,4,21.074999999999992,-0.8727111596264086,-0.6168615989268386,280,5,32,7
1,5,23.749999999999968,-0.8785284918249122,-0.5791638218442987,280,4,24,6
1,6,22.824999999999978,-0.885281529178496,-0.4441758817871802,280,4,41,9
1,7,26.27499999999994,-0.8510800392380262,-0.36837406864751226,280,5,26,3
1,8,17.29499999999999,-0.900975391287382,-0.2889884546192454,280,4,30,6
1,9,27.944999999999947,-0.8743063445874738,-0.24141262604508332,280,7,16,8
1,10,25.089999999999993,-0.9023627680670498,-0.12895772573032785,280,4,19,8
1,11,29.439999999999923,-0.8569502776384643,-0.05083688440805512,280,5,24,11
1,12,31.849999999999977,-0.9024536388327763,-0.030842557802619033,280,6,61,7
1,13,26.669999999999927,-0.8424021193830321,0.11243075511583878,280,4,26,10
1,14,31.759999999999906,-0.8815140705454442,0.15741252587325166,280,6,49,6
1,15,32.97499999999992,-0.886063553366885,0.27312345492098367,280,6,37,5
1,16,23.904999999999962,-0.8952342400032163,0.3057167373041488,280,4,84,12
1,17,31.174999999999976,-0.848842218025396,0.41535572791870984,280,6,70,10
1,18,31.059999999999928,-0.8966771377257376,0.5133304262734287,280,6,69,6
1,19,28.374999999999936,-0.8982936014829608,0.5826025177486996,280,5,66,8
1,20,28.099999999999934,-0.8614067810592846,0.6168711906527857,280,5,55,12
1,21,21.67999999999991,-0.919506081889282,0.7027557132632745,280,4,45,4
1,22,25.29999999999994,-0.852096981306352,0.8292617619361002,280,5,35,7
1,23,25.645000000000014,-0.8512789764018481,0.9086975663115838,280,5,64,7
1,24,30.024999999999967,-0.8982851387964303,0.9217124296832743,280,6,23,4
2,0,18.23499999999996,-0.7917908745017104,-0.9233780975710375,280,4,10,9
