epoch,train_loss,validation_loss
1,0.9141770022336174,0.641412615776062
2,0.7382187156396753,0.6040451526641846
3,0.7163264393245473,0.5936985611915588
4,0.7066162069545072,0.587640106678009
5,0.7001584129894481,0.582123875617981
6,0.6943243073856129,0.5773091316223145
7,0.6884787548850564,0.573465883731842
8,0.6821318397521973,0.5672196745872498
9,0.6773276967721827,0.5635905265808105
10,0.6733913690903608,0.5589703917503357
11,0.6682227500747232,0.5561909079551697
12,0.6642206840515137,0.5499047636985779
13,0.6590802714123445,0.5474690198898315
14,0.6549680632422952,0.5463460087776184
15,0.6512773555867812,0.5428572297096252
16,0.6480074653064504,0.5400953888893127
17,0.644053743839264,0.5374783277511597
18,0.6420295129102819,0.5377026200294495
19,0.6403682788400089,0.5340597033500671
20,0.6377933043311624,0.5350392460823059
21,0.6359404568391688,0.5325759053230286
22,0.634406571893131,0.533033549785614
23,0.6325190370223102,0.5300947427749634
24,0.6306668143552893,0.5287250876426697
25,0.6286276472877054,0.5286340713500977
26,0.6281943070187288,0.5260143876075745
27,0.6266263975255629,0.5263181924819946
28,0.6243426807066974,0.5253919959068298
29,0.6232824879253612,0.5232570767402649
30,0.6226508676304536,0.5225802659988403
31,0.621325698964736,0.5225756764411926
32,0.6204798927868114,0.5221618413925171
33,0.6190110806016361,0.5222831964492798
34,0.6178927465046153,0.5204622149467468
35,0.6158837094587438,0.5201787352561951
36,0.616040868506712,0.5192751288414001
37,0.6146725874508129,0.5191493630409241
38,0.6136247571496403,0.5194475650787354
39,0.6124732786907869,0.517127275466919
40,0.6110807387969073,0.5150585174560547
41,0.6100817441379323,0.5158967971801758
42,0.6097752540532281,0.5157299041748047
43,0.6087734482989592,0.5154349207878113
44,0.6078193109175738,0.5140788555145264
45,0.6066259043356952,0.5143743753433228
46,0.6063091409907622,0.5139968991279602
47,0.6054115393582512,0.5131199955940247
48,0.6040857422211591,0.5134955644607544
49,0.6029460585818571,0.5136364698410034
50,0.6022035274786107,0.5124014616012573
51,0.6019266479155596,0.5132813453674316
52,0.6004458312988281,0.5104023218154907
53,0.5999469336341409,0.5121051669120789
54,0.5992388751647052,0.5103838443756104
55,0.5989532486971687,0.5104795694351196
56,0.5982101877156426,0.5094311833381653
57,0.5971062228819903,0.5110822319984436
58,0.5965181154363296,0.5113462805747986
59,0.5959913721926072,0.5110375881195068
60,0.5960452397851383,0.5103983283042908
61,0.5948020495807423,0.5088018774986267
62,0.5938765363132252,0.5100595355033875
63,0.5937543807871202,0.5093281269073486
64,0.5929057864581837,0.5094470381736755
65,0.5923607224015629,0.5082331895828247
66,0.5912660487118889,0.5081515908241272
67,0.5912524482502657,0.508263349533081
68,0.590613955525791,0.5076612830162048
69,0.5894524303885067,0.5080841779708862
70,0.5887784733772278,0.5075523853302002
71,0.5883811043290531,0.5100222826004028
72,0.5880387378019445,0.5059995055198669
73,0.5874604622335995,0.5077415704727173
74,0.5870272723927218,0.5080026388168335
75,0.5859531296000761,0.506504476070404
76,0.585090116332559,0.5081585049629211
77,0.5844293853535372,0.5096646547317505
78,0.5841698997721952,0.5055198073387146
79,0.5831732885136324,0.5061740875244141
80,0.5832702576973859,0.506994903087616
