condition,label,seed_count,coverage_percent_mean,coverage_percent_std,qd_score_mean,qd_score_std,raw_qd_score_mean,raw_qd_score_std,max_fitness_mean,max_fitness_std,occupancy_entropy_mean,occupancy_entropy_std,mean_pairwise_descriptor_euclidean_mean,mean_pairwise_descriptor_euclidean_std,mean_pairwise_descriptor_knn_geodesic_mean,mean_pairwise_descriptor_knn_geodesic_std,elapsed_seconds_mean,elapsed_seconds_std,evaluations_per_second_mean,evaluations_per_second_std
baseline_a_handcrafted_map_elites,Baseline A: hand-crafted BD,3,98.71999999999998,1.7404671430534633e-14,17364.662999999968,822.0090871255611,14279.662999999966,822.009087125562,31.056666666666644,1.309793240680883,0.9979988936305829,0.0,1.044516304997094,0.0006136126775028971,1.146750605671893,0.0028455670559529005,956.1234727666665,37.482081161582165,20.938816562194756,0.804177072215198
baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,3,43.73333333333333,2.218948700022904,6441.225999999992,710.6324962587896,5074.559333333325,641.3867733843068,33.5933333333333,0.9414129451698525,0.8713946103666332,0.007962528183133017,20.051325210575083,0.09813728638755005,22.318578834594675,0.08116191464057686,912.4467764333335,12.834162822443338,21.921988990220147,0.30951638883847615
contribution_geodesic_niching,Contribution: geodesic niching,3,43.68000000000001,4.05719114659391,6871.525999999991,465.9243530188142,5506.525999999991,342.1176738141431,33.42833333333329,1.2345073241311058,0.8709062822672001,0.014114173193175537,21.34927014938233,3.358712850377117,23.679722919819636,3.50125009015462,972.1920252000003,22.859248563102234,20.579619174131352,0.4817905683408377
