epoch,train_loss,validation_loss
1,0.928141030031092,0.7389840483665466
2,0.79107925454308,0.6958632469177246
3,0.7603741097169764,0.6799948215484619
4,0.7456071598950554,0.6681705713272095
5,0.7371389830252704,0.6576696634292603
6,0.7277734663626727,0.6494898796081543
7,0.7215006426081938,0.6476073265075684
8,0.7161356856963214,0.643253743648529
9,0.7101881911053377,0.636111855506897
10,0.7059979260949527,0.6320386528968811
11,0.701654448593364,0.6297526359558105
12,0.6985294245271122,0.6299195289611816
13,0.6960441939410041,0.628341794013977
14,0.693879672611461,0.626703679561615
15,0.6910802062539493,0.6238731145858765
16,0.6889892846836764,0.6234833598136902
17,0.6886662199356977,0.6212518811225891
18,0.6830848676457124,0.6181442141532898
19,0.6815086198414073,0.6173121929168701
20,0.6787872473211849,0.6155821084976196
21,0.675743486516616,0.6148032546043396
22,0.6763655221602496,0.617553174495697
23,0.6761008575663847,0.6172754168510437
24,0.6741693915759815,0.6154396533966064
25,0.6728522661994485,0.6118993759155273
26,0.6707275845303255,0.6140509247779846
27,0.6674345187299392,0.610414445400238
28,0.6664394873170292,0.612353503704071
29,0.665907670806436,0.6093651056289673
30,0.6634970508463243,0.6069159507751465
31,0.6599301732848672,0.601646363735199
32,0.6579379310046926,0.6054444909095764
33,0.6568180031215444,0.603423535823822
34,0.6536956114207997,0.6029173731803894
35,0.6536716649111579,0.6037555932998657
36,0.6513490747563979,0.6022434234619141
37,0.6493606662750244,0.6013809442520142
38,0.6478277264202342,0.6020205616950989
39,0.6455299415868871,0.6012739539146423
40,0.644498746619505,0.599005401134491
41,0.6433364139444688,0.5978325605392456
42,0.6411493876401115,0.5980980396270752
43,0.6403244906593771,0.5966114401817322
44,0.6383821047614603,0.597404956817627
45,0.6375926037395702,0.5971724390983582
46,0.6364209557421067,0.5989677309989929
47,0.6357545378067914,0.5962273478507996
48,0.6344098689415876,0.5962117314338684
49,0.6323948027386385,0.5956629514694214
50,0.632345485462862,0.5954257845878601
51,0.6323174717005562,0.5983462333679199
52,0.6325033118304084,0.5985494256019592
53,0.6301810706923989,0.5981134176254272
54,0.6294369310491226,0.5969536304473877
55,0.6297121786510244,0.5967123508453369
56,0.6263563110407661,0.5942298173904419
57,0.6256780080234303,0.5976420044898987
58,0.6247220349031336,0.5947220921516418
59,0.6242073756105759,0.5958714485168457
60,0.6229597464729758,0.5946872234344482
61,0.6232624836809495,0.5942410230636597
62,0.622846415716059,0.5966024994850159
63,0.622436114844154,0.5989310145378113
64,0.6209695921505198,0.5953069925308228
65,0.6212230131205391,0.5984652638435364
66,0.6199585889087004,0.5982337594032288
67,0.6188309357306536,0.5970185995101929
68,0.61772223814796,0.5979084968566895
69,0.6178565879148595,0.5967808365821838
70,0.6181835993598489,0.5970724821090698
71,0.615735524373896,0.5985368490219116
72,0.6155986291941474,0.5976218581199646
73,0.6147146693958956,0.5960969924926758
74,0.6143264028044307,0.5984154939651489
75,0.628029591588413,0.6009112000465393
76,0.625115973556743,0.5986353754997253
77,0.6254980421907762,0.5957933068275452
78,0.6230285080180449,0.5944666266441345
79,0.618388508572298,0.5981256365776062
80,0.6182894408282111,0.597370982170105
