index,latent_0,latent_1
0,-1.4616093635559082,7.163094520568848
1,-1.444397211074829,7.197210788726807
2,-1.4466859102249146,7.212502956390381
3,-1.498422384262085,6.952077388763428
4,-1.457688570022583,7.057440280914307
5,-1.462218165397644,7.105763912200928
6,-1.3293260335922241,7.050464153289795
7,-1.736664056777954,4.702641487121582
8,-1.9095463752746582,7.9170989990234375
9,-1.4905836582183838,3.403571844100952
10,-1.3801382780075073,7.095537185668945
11,-2.198979377746582,0.12878510355949402
12,-1.378967046737671,6.908412933349609
13,-1.340452790260315,7.121270656585693
14,-1.4314128160476685,6.971453666687012
15,-1.476472020149231,7.201542377471924
16,-0.433538556098938,2.0381760597229004
17,0.3271823525428772,8.648776054382324
18,1.7375741004943848,-4.296665191650391
19,-1.3838560581207275,7.122133731842041
20,-1.8549985885620117,5.669283390045166
21,-1.4333041906356812,7.003829479217529
22,-1.4222618341445923,7.149396896362305
23,-1.414480209350586,6.947247505187988
24,-1.6818652153015137,8.924553871154785
25,-1.4328230619430542,6.969744682312012
26,-1.5221997499465942,0.14116284251213074
27,-1.4895610809326172,7.0052409172058105
28,-1.4193345308303833,7.054825305938721
29,-2.76017689704895,4.355757236480713
30,-1.4666601419448853,7.08768892288208
31,-1.3877029418945312,7.00685977935791
32,-3.832988977432251,-2.4691286087036133
33,-1.3154960870742798,6.23529052734375
34,0.30508166551589966,8.674620628356934
35,-1.4133517742156982,7.6241374015808105
36,-1.456824541091919,7.210520267486572
37,-1.317931056022644,7.108524322509766
38,0.15613876283168793,3.1872141361236572
39,-1.93648099899292,5.516987323760986
40,-1.4347025156021118,7.2022809982299805
41,-0.2865970730781555,5.732941150665283
42,-1.6233141422271729,6.311222076416016
43,-1.1515629291534424,8.340418815612793
44,1.2241438627243042,5.906085968017578
45,-1.4040321111679077,7.07818603515625
46,-1.3257434368133545,7.350290298461914
47,-1.7839276790618896,9.09388542175293
48,-1.4616707563400269,7.13623046875
49,-0.06645412743091583,3.697148323059082
50,-0.3515262007713318,5.64124870300293
51,-1.3392670154571533,7.121269226074219
52,-1.3684656620025635,7.03964900970459
53,-1.4711036682128906,7.069214344024658
54,-0.8964836001396179,0.943774938583374
55,-2.2718050479888916,-1.6498961448669434
56,-1.362608790397644,7.142889022827148
57,1.6477084159851074,-3.3448398113250732
58,-5.022066593170166,2.156320571899414
59,-1.4377690553665161,7.123751163482666
60,-0.258445680141449,7.891423225402832
61,-1.8118900060653687,2.511927604675293
62,-2.525773286819458,0.06672569364309311
63,-1.4072802066802979,7.177147388458252
64,-1.4296956062316895,7.080409049987793
65,-1.4780395030975342,7.224514961242676
66,-1.4502241611480713,7.196589469909668
67,-1.6179368495941162,4.004683971405029
68,-0.899147629737854,5.2264723777771
