epoch,train_loss,validation_loss
1,0.9041458937140072,0.7208964228630066
2,0.7706974698795992,0.6795350313186646
3,0.7440915814287522,0.668297290802002
4,0.7288424286000869,0.6542675495147705
5,0.7144940112618839,0.6425982713699341
6,0.703558332751779,0.6349360942840576
7,0.6935923643112183,0.6223998665809631
8,0.6853146701700548,0.6136500239372253
9,0.67888785757738,0.6048524379730225
10,0.6716655031092027,0.601612389087677
11,0.6658797149097219,0.5972972512245178
12,0.6610230327774497,0.5924674272537231
13,0.6569133830070496,0.5885667204856873
14,0.6518644908175749,0.584557056427002
15,0.6474899019634023,0.5806305408477783
16,0.6435021544344285,0.5816344618797302
17,0.6430854556139778,0.5775623321533203
18,0.6388980687365813,0.5730842351913452
19,0.6349891266542322,0.5718722939491272
20,0.6312531712475945,0.5671768188476562
21,0.6275108654358807,0.5646779537200928
22,0.624962419537937,0.5655919909477234
23,0.6217017632652732,0.5618762969970703
24,0.620190953058355,0.5627065300941467
25,0.6172313481499168,0.5597620010375977
26,0.6147058999678667,0.5588754415512085
27,0.6124298860325533,0.5566200613975525
28,0.6111065015792847,0.5591261982917786
29,0.6106004946091595,0.5558063387870789
30,0.6073607198490816,0.5538713335990906
31,0.6053570649203133,0.5520416498184204
32,0.6032811530618106,0.5518881678581238
33,0.6024119694373187,0.5500509738922119
34,0.6005987172687755,0.5544953942298889
35,0.5996484579198501,0.5512207746505737
36,0.5982644298216876,0.5512238144874573
37,0.5964006381315343,0.5526635050773621
38,0.5952904718903934,0.5495109558105469
39,0.593548748773687,0.5488187074661255
40,0.5924357034178341,0.5498790144920349
41,0.5908733423737919,0.5493075847625732
42,0.5899001987681669,0.5467646718025208
43,0.5879703571656171,0.5468968152999878
44,0.5872955285521114,0.5467261672019958
45,0.585951343087589,0.5471969246864319
46,0.5862563512746025,0.5461878776550293
47,0.5837354974746705,0.5462633967399597
48,0.582868106842041,0.5473496317863464
49,0.5817065629398122,0.5442403554916382
50,0.5811757733681623,0.5451099276542664
51,0.5794730124193079,0.5435767769813538
52,0.5788807981154498,0.5433334112167358
53,0.5776133445851943,0.5415205359458923
54,0.5773256612104528,0.5477737188339233
55,0.5759815951796139,0.5425431132316589
56,0.5750734040035921,0.5462045669555664
57,0.5741544247234569,0.542699933052063
58,0.5729209005972918,0.5440348386764526
59,0.5728539696861716,0.5437114238739014
60,0.5716571682761697,0.5472861528396606
61,0.5715444679540747,0.5419215559959412
62,0.5700868084290448,0.5430643558502197
63,0.5694773479910458,0.5410968661308289
64,0.568944355319528,0.5440306663513184
65,0.567620083584505,0.5438333749771118
66,0.5671656959758086,0.5421732664108276
67,0.5657061691564672,0.5429320335388184
68,0.5651545875493218,0.5429344177246094
69,0.564839313955868,0.5427227020263672
70,0.5641407022756689,0.5424854159355164
71,0.5628302927578197,0.5444420576095581
72,0.5620832760193769,0.5414078235626221
73,0.5616829444941353,0.543524980545044
74,0.5624434141271255,0.5440701842308044
75,0.5608641828649185,0.5455025434494019
76,0.5595723507825066,0.5424196720123291
77,0.5581694915715386,0.5430622696876526
78,0.5575136663212495,0.5416218638420105
79,0.5579527035600998,0.544521689414978
80,0.5562756970629973,0.5442012548446655
