index,kind,latent_0,latent_1
0,rolling_buffer,-6.779532432556152,-7.594868183135986
1,rolling_buffer,-34.9215202331543,5.283536434173584
2,rolling_buffer,-1.3525054454803467,13.121066093444824
3,rolling_buffer,0.2823956310749054,14.876544952392578
4,rolling_buffer,-0.06796130537986755,0.8480718731880188
5,rolling_buffer,6.129266262054443,-3.29390811920166
6,rolling_buffer,0.9351789951324463,-2.7307870388031006
7,rolling_buffer,-18.180818557739258,-0.9761117100715637
8,rolling_buffer,-22.20810890197754,7.004456043243408
9,rolling_buffer,-0.8052862882614136,1.8115735054016113
10,rolling_buffer,5.202266693115234,-0.4397187829017639
11,rolling_buffer,-2.9885623455047607,9.320089340209961
12,rolling_buffer,-2.2803544998168945,-5.950183391571045
13,rolling_buffer,-2.487046241760254,-7.289482116699219
14,rolling_buffer,-1.4802234172821045,-0.8253234624862671
15,rolling_buffer,0.9398480653762817,-2.3786914348602295
16,rolling_buffer,-4.738075256347656,-5.926932334899902
17,rolling_buffer,-10.89698600769043,1.48050856590271
18,rolling_buffer,-4.800947189331055,-5.706661701202393
19,rolling_buffer,-6.021409034729004,5.334618091583252
20,rolling_buffer,7.496151924133301,-2.8906404972076416
21,rolling_buffer,-38.54629898071289,10.464248657226562
22,rolling_buffer,-1.7580821514129639,8.167428016662598
23,rolling_buffer,7.756886959075928,6.39907693862915
24,rolling_buffer,1.1368584632873535,0.030715160071849823
25,rolling_buffer,4.2135796546936035,-4.20290470123291
26,rolling_buffer,-10.5557861328125,-3.4343924522399902
27,rolling_buffer,-2.282017946243286,-6.99426794052124
28,rolling_buffer,0.5053281784057617,-2.557518482208252
29,rolling_buffer,-1.5223809480667114,0.8546276092529297
30,rolling_buffer,-1.951660394668579,-4.814232349395752
31,rolling_buffer,5.604554653167725,11.371697425842285
32,rolling_buffer,-4.088542938232422,1.3840205669403076
33,rolling_buffer,-3.1748223304748535,9.952298164367676
34,rolling_buffer,3.3021724224090576,0.41690725088119507
35,rolling_buffer,-9.653865814208984,6.145731449127197
36,rolling_buffer,-5.378331661224365,-5.613119602203369
37,rolling_buffer,4.495180606842041,-4.860723972320557
38,rolling_buffer,-12.732132911682129,-9.68549919128418
39,rolling_buffer,1.200003743171692,0.8176206946372986
40,rolling_buffer,1.5642211437225342,3.242037534713745
41,rolling_buffer,-17.319053649902344,8.805241584777832
42,rolling_buffer,-6.6750617027282715,5.673096179962158
43,rolling_buffer,-11.097819328308105,-5.337109565734863
44,rolling_buffer,16.326780319213867,-4.31820011138916
45,rolling_buffer,-3.623286008834839,3.2016828060150146
46,rolling_buffer,-6.547454357147217,-1.2898107767105103
47,rolling_buffer,1.4883816242218018,1.4096345901489258
48,rolling_buffer,5.255568027496338,1.7223119735717773
49,rolling_buffer,-1.699981451034546,3.64357852935791
50,rolling_buffer,1.068999171257019,0.35728228092193604
51,rolling_buffer,-17.21567153930664,9.311638832092285
52,rolling_buffer,-2.2405753135681152,7.374912738800049
53,rolling_buffer,6.0018157958984375,-1.2801024913787842
54,rolling_buffer,-2.519453763961792,0.04504524916410446
55,rolling_buffer,-1.2551060914993286,9.761345863342285
56,rolling_buffer,1.140381097793579,1.2249197959899902
57,rolling_buffer,-0.950025200843811,5.509069919586182
58,rolling_buffer,1.7256073951721191,4.4959797859191895
59,rolling_buffer,-2.144286632537842,-4.933107852935791
60,rolling_buffer,9.236089706420898,2.627642869949341
61,rolling_buffer,0.9830687046051025,-3.3623244762420654
62,rolling_buffer,2.522961378097534,-1.445725917816162
63,rolling_buffer,-26.0826416015625,10.294392585754395
64,rolling_buffer,3.836676836013794,-5.135615825653076
65,rolling_buffer,6.636630058288574,2.0558695793151855
66,rolling_buffer,-2.526876449584961,9.094971656799316
67,rolling_buffer,-4.135435104370117,-5.367332935333252
68,rolling_buffer,-21.95785903930664,10.438436508178711
69,rolling_buffer,-1.4545811414718628,-2.905677080154419
70,rolling_buffer,-9.427900314331055,-2.3026907444000244
71,rolling_buffer,10.495043754577637,4.169968605041504
72,rolling_buffer,8.779266357421875,6.645875453948975
73,rolling_buffer,7.613296985626221,0.5361725091934204
74,rolling_buffer,-26.5903377532959,1.2503719329833984
75,rolling_buffer,10.998743057250977,6.436190605163574
76,rolling_buffer,0.9983402490615845,-1.0864861011505127
77,rolling_buffer,0.45289161801338196,-1.157123327255249
78,rolling_buffer,7.6654181480407715,4.0407209396362305
79,rolling_buffer,4.527843952178955,-3.650193452835083
80,rolling_buffer,1.5159765481948853,1.5617775917053223
81,rolling_buffer,2.4751524925231934,9.526529312133789
82,rolling_buffer,4.727951526641846,1.2502920627593994
83,rolling_buffer,-7.531026363372803,7.937673091888428
84,rolling_buffer,2.3140902519226074,-1.5282173156738281
85,rolling_buffer,-9.72268295288086,-7.701263904571533
86,rolling_buffer,3.4040720462799072,-1.84886634349823
87,rolling_buffer,0.7197849750518799,1.1270005702972412
88,rolling_buffer,-26.8482608795166,5.366857051849365
89,rolling_buffer,5.2916388511657715,-7.703649997711182
90,rolling_buffer,1.4216138124465942,-2.1134941577911377
91,rolling_buffer,-11.07054328918457,-11.14240550994873
92,rolling_buffer,-12.797479629516602,-7.085439205169678
93,rolling_buffer,1.3516919612884521,-0.047234006226062775
94,rolling_buffer,-1.3785064220428467,-6.5185866355896
95,rolling_buffer,-10.625000953674316,-9.907061576843262
96,rolling_buffer,-1.8085345029830933,10.353347778320312
97,rolling_buffer,0.48436489701271057,-1.1801583766937256
98,rolling_buffer,5.963459014892578,12.156254768371582
99,rolling_buffer,-1.9160687923431396,4.428438186645508
100,rolling_buffer,-26.021682739257812,5.170422077178955
101,rolling_buffer,1.8781604766845703,-2.0407021045684814
102,rolling_buffer,1.3556677103042603,1.0074234008789062
103,rolling_buffer,0.15227991342544556,-3.223119020462036
104,rolling_buffer,4.025680065155029,-2.5436017513275146
105,rolling_buffer,5.0593743324279785,5.309122085571289
106,rolling_buffer,-12.290417671203613,-8.708197593688965
107,rolling_buffer,-2.4408159255981445,5.865599155426025
108,rolling_buffer,-0.49564167857170105,2.1638383865356445
109,rolling_buffer,-6.852683067321777,-1.397051215171814
110,rolling_buffer,5.202171802520752,0.9240741729736328
111,rolling_buffer,5.3399271965026855,9.938870429992676
112,rolling_buffer,3.4783341884613037,3.624796152114868
113,rolling_buffer,-3.9970035552978516,-5.216039180755615
114,rolling_buffer,-0.27880868315696716,12.0075044631958
115,rolling_buffer,-0.9403730630874634,-4.203826427459717
116,rolling_buffer,-1.3254623413085938,13.334295272827148
117,rolling_buffer,3.668308973312378,-5.3176069259643555
118,rolling_buffer,-1.8197154998779297,-5.705996990203857
119,rolling_buffer,-6.2331719398498535,12.24338436126709
120,rolling_buffer,-2.0472476482391357,3.778181791305542
121,rolling_buffer,-16.506750106811523,-5.551563739776611
122,rolling_buffer,7.240279674530029,11.425894737243652
123,rolling_buffer,-19.575429916381836,-0.26952022314071655
124,rolling_buffer,-14.938482284545898,1.5948243141174316
125,rolling_buffer,-2.148064374923706,3.863373279571533
126,rolling_buffer,-12.04548454284668,-5.802268028259277
127,rolling_buffer,-0.7112941741943359,-2.9480860233306885
128,rolling_buffer,-0.7861306667327881,2.570627212524414
129,rolling_buffer,-22.75511360168457,10.183180809020996
130,rolling_buffer,-11.386646270751953,7.466498374938965
131,rolling_buffer,-1.6053696870803833,9.185628890991211
132,rolling_buffer,-2.9549930095672607,9.359697341918945
133,rolling_buffer,6.34969425201416,3.247375249862671
134,rolling_buffer,-1.5980846881866455,12.811280250549316
135,rolling_buffer,0.09252652525901794,-2.0698540210723877
136,rolling_buffer,5.121694087982178,-0.5357925891876221
137,rolling_buffer,-3.0092599391937256,-7.709700107574463
138,rolling_buffer,-2.2296230792999268,-5.69397497177124
139,rolling_buffer,-2.1087143421173096,-6.331715106964111
140,rolling_buffer,-7.0864644050598145,-8.764569282531738
141,rolling_buffer,0.8345760107040405,-1.5126619338989258
142,rolling_buffer,-4.678947925567627,-10.208253860473633
143,rolling_buffer,-1.480539083480835,8.331917762756348
144,rolling_buffer,0.9676153659820557,1.269242525100708
145,rolling_buffer,6.08939790725708,-6.186915397644043
146,rolling_buffer,5.140318870544434,-2.745701313018799
147,rolling_buffer,-8.91584300994873,-2.552490472793579
148,rolling_buffer,-0.8997493982315063,0.35192057490348816
149,rolling_buffer,4.673892498016357,0.10207857936620712
150,rolling_buffer,2.007805109024048,-1.9265080690383911
151,rolling_buffer,-2.3266026973724365,6.739128589630127
152,rolling_buffer,1.012215256690979,-1.8467907905578613
153,rolling_buffer,1.996852159500122,-0.3076067566871643
154,rolling_buffer,-1.225854516029358,10.638287544250488
155,rolling_buffer,-6.278298377990723,2.2612035274505615
156,rolling_buffer,0.3840283453464508,-1.3704018592834473
157,rolling_buffer,10.002918243408203,6.57911491394043
158,rolling_buffer,-0.18352290987968445,0.8067505955696106
159,rolling_buffer,-2.442791700363159,3.475363254547119
160,rolling_buffer,0.9466087818145752,13.61952018737793
161,rolling_buffer,-1.223501443862915,2.0929324626922607
162,rolling_buffer,8.051015853881836,-1.2565900087356567
163,rolling_buffer,9.275140762329102,0.1200256273150444
164,rolling_buffer,5.748981952667236,6.157111167907715
165,rolling_buffer,8.8651123046875,4.028914451599121
166,rolling_buffer,1.6126527786254883,-1.507230281829834
167,rolling_buffer,0.058460503816604614,4.079569339752197
168,rolling_buffer,-5.421339988708496,-1.9099594354629517
169,rolling_buffer,2.6382932662963867,-2.5176637172698975
170,rolling_buffer,-0.9564520120620728,-1.7872703075408936
171,rolling_buffer,1.4607291221618652,-5.625845432281494
172,rolling_buffer,6.181600093841553,1.573946237564087
173,rolling_buffer,5.617039203643799,-0.21743950247764587
174,rolling_buffer,1.1395719051361084,3.8922972679138184
175,rolling_buffer,-1.5185351371765137,9.13847827911377
176,rolling_buffer,-5.475927829742432,5.848418235778809
177,rolling_buffer,-11.074041366577148,-5.454874515533447
178,rolling_buffer,-2.7805514335632324,1.722205400466919
179,rolling_buffer,4.938375473022461,-6.1355881690979
180,rolling_buffer,0.3527677357196808,-1.8572452068328857
181,rolling_buffer,3.7365636825561523,12.708199501037598
182,rolling_buffer,-1.2179456949234009,8.447067260742188
183,rolling_buffer,1.6848162412643433,2.732562303543091
184,rolling_buffer,0.6154991388320923,-1.8588123321533203
185,rolling_buffer,-9.23752212524414,0.9593413472175598
186,rolling_buffer,-0.15625396370887756,-2.8821463584899902
187,rolling_buffer,0.48035499453544617,-1.588045358657837
188,rolling_buffer,-3.203979015350342,9.859683990478516
189,rolling_buffer,1.8828518390655518,-2.6189162731170654
190,rolling_buffer,-14.795379638671875,-7.24758768081665
191,rolling_buffer,-10.765756607055664,-7.876035213470459
192,rolling_buffer,6.161642074584961,1.7612473964691162
193,rolling_buffer,-3.8791873455047607,4.183722019195557
194,rolling_buffer,-14.993919372558594,-5.6695051193237305
195,rolling_buffer,-24.873502731323242,10.40194320678711
196,rolling_buffer,-2.9418160915374756,-8.413252830505371
197,rolling_buffer,-18.588727951049805,8.996594429016113
198,rolling_buffer,1.2852680683135986,-1.8004074096679688
199,rolling_buffer,-2.2030506134033203,10.601053237915039
200,rolling_buffer,5.959856986999512,-4.439270496368408
201,rolling_buffer,-2.145012140274048,0.38494592905044556
202,rolling_buffer,-27.91119956970215,6.301143646240234
203,rolling_buffer,-0.10565182566642761,0.7785048484802246
204,rolling_buffer,-11.141925811767578,0.5177261829376221
205,rolling_buffer,1.4109101295471191,-1.2422267198562622
206,rolling_buffer,-11.134025573730469,-2.5736162662506104
207,rolling_buffer,15.955339431762695,-3.8755557537078857
208,rolling_buffer,2.987819194793701,1.8854843378067017
209,rolling_buffer,5.64069128036499,-2.7825748920440674
210,rolling_buffer,-22.47013282775879,2.441235303878784
211,rolling_buffer,9.772658348083496,4.946971893310547
212,rolling_buffer,-2.835261106491089,7.320056438446045
213,rolling_buffer,0.988624095916748,-5.534285068511963
214,rolling_buffer,4.30763578414917,-1.7880146503448486
215,rolling_buffer,-17.39710807800293,8.779214859008789
