evaluation,event,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs,geodesic_graph_support_points,geodesic_graph_visited_points,geodesic_graph_reservoir_points,geodesic_graph_rolling_buffer_points,geodesic_graph_centroids,geodesic_graph_k,geodesic_graph_refresh_count,geodesic_graph_finite_centroid_fraction,geodesic_graph_connected_components,geodesic_graph_largest_component_fraction,geodesic_graph_penalized_centroid_distances,geodesic_graph_cumulative_penalized_centroid_distances,geodesic_graph_refreshes_with_penalty,geodesic_graph_penalty_distance,geodesic_graph_reservoir_strategy,geodesic_graph_reservoir_seed
3000,log,178,0.2848,2419.9679999999967,1529.9679999999962,-5.0,26.424999999999905,8.595325842696608,0.8049057857807015,20.7190626935785,20.884081617231324,20,1.0,0,1625,3000,1000,1000,625,20,6,0.5760807384615385,3,0.992,430543,2442941,5,223.27023694623904,rolling_recent_buffer,1001
3100,log,183,0.2928,2483.3749999999964,1568.3749999999961,-5.0,26.424999999999905,8.570355191256809,0.8092089344662321,nan,nan,20,nan,-1,1625,3100,1000,1000,625,20,6,0.5760807384615385,3,0.992,430543,2442941,5,223.27023694623904,rolling_recent_buffer,1001
3200,log,187,0.2992,2587.854999999996,1652.854999999996,-5.0,26.424999999999905,8.838796791443828,0.8125676325318916,nan,nan,20,nan,-1,1625,3200,1000,1000,625,20,6,0.5760807384615385,3,0.992,430543,2442941,5,223.27023694623904,rolling_recent_buffer,1001
3300,log,196,0.3136,2739.3849999999957,1759.3849999999957,-5.0,26.424999999999905,8.976454081632632,0.8198692565977803,nan,nan,20,nan,-1,1625,3300,1000,1000,625,20,7,0.6804233846153847,1,1.0,324570,2767511,6,295.0473203592091,rolling_recent_buffer,1001
3400,log,199,0.3184,2792.7239999999956,1797.7239999999956,-5.0,26.424999999999905,9.033788944723597,0.8222288017185675,nan,nan,20,nan,-1,1625,3400,1000,1000,625,20,7,0.6804233846153847,1,1.0,324570,2767511,6,295.0473203592091,rolling_recent_buffer,1001
3500,log,200,0.32,2843.7459999999955,1843.7459999999955,-5.0,26.424999999999905,9.218729999999978,0.8230074185550448,nan,nan,20,nan,-1,1625,3500,1000,1000,625,20,8,0.6803081846153847,2,0.999,324687,3092198,7,295.2627087923927,rolling_recent_buffer,1001
3600,log,208,0.3328,3012.838999999995,1972.8389999999952,-5.0,26.424999999999905,9.48480288461536,0.8290997183651636,nan,nan,20,nan,-1,1625,3600,1000,1000,625,20,8,0.6803081846153847,2,0.999,324687,3092198,7,295.2627087923927,rolling_recent_buffer,1001
3700,log,211,0.3376,3083.544999999995,2028.544999999995,-5.0,26.424999999999905,9.61395734597154,0.8313241057839196,nan,nan,20,nan,-1,1625,3700,1000,1000,625,20,8,0.6803081846153847,2,0.999,324687,3092198,7,295.2627087923927,rolling_recent_buffer,1001
3800,log,215,0.344,3158.9289999999946,2083.9289999999946,-5.0,26.424999999999905,9.692693023255789,0.8342412569375159,nan,nan,20,nan,-1,1625,3800,1000,1000,625,20,9,0.6035918769230769,4,0.986,402602,3494800,8,223.27023694623904,rolling_recent_buffer,1001
3900,log,219,0.3504,3241.6089999999945,2146.6089999999945,-5.0,26.424999999999905,9.80186757990865,0.8371046326456475,nan,nan,20,nan,-1,1625,3900,1000,1000,625,20,9,0.6035918769230769,4,0.986,402602,3494800,8,223.27023694623904,rolling_recent_buffer,1001
4000,log,221,0.3536,3301.304999999995,2196.304999999995,-5.0,26.424999999999905,9.938031674208121,0.8385167672224175,22.59002093029835,22.771609192945178,20,1.0,0,1625,4000,1000,1000,625,20,10,0.6072546461538462,4,0.983,398882,3893682,9,181.09562229309748,rolling_recent_buffer,1001
4100,log,227,0.3632,3455.7029999999945,2320.7029999999945,-5.0,26.424999999999905,10.223361233480151,0.8426777410252432,nan,nan,20,nan,-1,1625,4100,1000,1000,625,20,10,0.6072546461538462,4,0.983,398882,3893682,9,181.09562229309748,rolling_recent_buffer,1001
4200,log,231,0.3696,3552.3489999999947,2397.348999999994,-5.0,26.424999999999905,10.378134199134172,0.8453910630032827,nan,nan,20,nan,-1,1625,4200,1000,1000,625,20,10,0.6072546461538462,4,0.983,398882,3893682,9,181.09562229309748,rolling_recent_buffer,1001
4300,log,235,0.376,3629.572999999994,2454.572999999994,-5.0,26.424999999999905,10.444991489361676,0.8480578020383415,nan,nan,20,nan,-1,1625,4300,1000,1000,625,20,11,0.5824187076923077,3,0.977,424106,4317788,10,193.5173242000781,rolling_recent_buffer,1001
4400,log,235,0.376,3653.473999999994,2478.473999999994,-5.0,26.424999999999905,10.546697872340399,0.8480578020383415,nan,nan,20,nan,-1,1625,4400,1000,1000,625,20,11,0.5824187076923077,3,0.977,424106,4317788,10,193.5173242000781,rolling_recent_buffer,1001
4500,log,235,0.376,3668.6429999999937,2493.6429999999937,-5.0,26.424999999999905,10.61124680851061,0.8480578020383415,nan,nan,20,nan,-1,1625,4500,1000,1000,625,20,12,0.5841821538461538,3,0.972,422315,4740103,11,203.2815864459262,rolling_recent_buffer,1001
4600,log,236,0.3776,3729.9559999999938,2549.9559999999938,-5.0,26.424999999999905,10.80489830508472,0.8487173942550784,nan,nan,20,nan,-1,1625,4600,1000,1000,625,20,12,0.5841821538461538,3,0.972,422315,4740103,11,203.2815864459262,rolling_recent_buffer,1001
4700,log,242,0.3872,3878.300999999993,2668.300999999993,-5.0,26.424999999999905,11.026037190082617,0.8526171907208374,nan,nan,20,nan,-1,1625,4700,1000,1000,625,20,12,0.5841821538461538,3,0.972,422315,4740103,11,203.2815864459262,rolling_recent_buffer,1001
4800,log,244,0.3904,3930.610999999994,2710.6109999999935,-5.0,27.189999999999948,11.10906147540981,0.8538956648814323,nan,nan,20,nan,-1,1625,4800,1000,1000,625,20,13,0.7093454769230769,2,0.998,295196,5035299,12,215.11039533236303,rolling_recent_buffer,1001
4900,log,244,0.3904,3954.2579999999934,2734.2579999999934,-5.0,27.189999999999948,11.20597540983604,0.8538956648814323,nan,nan,20,nan,-1,1625,4900,1000,1000,625,20,13,0.7093454769230769,2,0.998,295196,5035299,12,215.11039533236303,rolling_recent_buffer,1001
5000,log,249,0.3984,4064.149999999993,2819.1499999999933,-5.0,27.189999999999948,11.321887550200776,0.85704655859016,24.010834037961004,24.21011801413215,20,1.0,0,1625,5000,1000,1000,625,20,14,0.6483780923076923,3,0.976,357116,5392415,13,203.2815864459262,rolling_recent_buffer,1001
5100,log,250,0.4,4087.618999999993,2837.6189999999924,-5.0,27.189999999999948,11.35047599999997,0.8576691395183482,nan,nan,20,nan,-1,1625,5100,1000,1000,625,20,14,0.6483780923076923,3,0.976,357116,5392415,13,203.2815864459262,rolling_recent_buffer,1001
5200,log,250,0.4,4111.541999999993,2861.5419999999926,-5.0,27.189999999999948,11.44616799999997,0.8576691395183482,nan,nan,20,nan,-1,1625,5200,1000,1000,625,20,14,0.6483780923076923,3,0.976,357116,5392415,13,203.2815864459262,rolling_recent_buffer,1001
5300,log,250,0.4,4139.593999999993,2889.593999999993,-5.0,27.189999999999948,11.55837599999997,0.8576691395183482,nan,nan,20,nan,-1,1625,5300,1000,1000,625,20,15,0.6331264,4,0.983,372606,5765021,14,203.2815864459262,rolling_recent_buffer,1001
5400,log,252,0.4032,4201.395999999993,2941.3959999999925,-5.0,27.189999999999948,11.67220634920632,0.8589068650602312,nan,nan,20,nan,-1,1625,5400,1000,1000,625,20,15,0.6331264,4,0.983,372606,5765021,14,203.2815864459262,rolling_recent_buffer,1001
5500,log,253,0.4048,4243.384999999992,2978.384999999992,-5.0,27.189999999999948,11.772272727272696,0.8595220489678395,nan,nan,20,nan,-1,1625,5500,1000,1000,625,20,16,0.6957361230769231,3,0.998,309018,6074039,15,210.14543804551042,rolling_recent_buffer,1001
5600,log,261,0.4176,4408.7169999999915,3103.716999999992,-5.0,27.189999999999948,11.89163601532564,0.8643577307848677,nan,nan,20,nan,-1,1625,5600,1000,1000,625,20,16,0.6957361230769231,3,0.998,309018,6074039,15,210.14543804551042,rolling_recent_buffer,1001
5700,log,262,0.4192,4440.385999999991,3130.385999999992,-5.0,27.189999999999948,11.9480381679389,0.8649517419624438,nan,nan,20,nan,-1,1625,5700,1000,1000,625,20,16,0.6957361230769231,3,0.998,309018,6074039,15,210.14543804551042,rolling_recent_buffer,1001
5800,log,264,0.4224,4488.092999999992,3168.0929999999917,-5.0,27.189999999999948,12.000352272727241,0.8661329927777857,nan,nan,20,nan,-1,1625,5800,1000,1000,625,20,17,0.7229016615384616,1,1.0,281428,6355467,16,223.8546725561734,rolling_recent_buffer,1001
5900,log,267,0.4272,4559.866999999992,3224.866999999992,-5.0,27.189999999999948,12.078153558052405,0.8678881948838495,nan,nan,20,nan,-1,1625,5900,1000,1000,625,20,17,0.7229016615384616,1,1.0,281428,6355467,16,223.8546725561734,rolling_recent_buffer,1001
6000,log,268,0.4288,4602.896999999992,3262.8969999999917,-5.0,27.189999999999948,12.174988805970118,0.8684688824148388,24.952603772486597,25.15978451737734,20,1.0,0,1625,6000,1000,1000,625,20,18,0.6556839384615385,2,0.999,349696,6705163,17,213.17301120262005,rolling_recent_buffer,1001
6100,log,270,0.432,4657.442999999991,3307.442999999992,-5.0,27.189999999999948,12.24978888888886,0.8696237853828374,nan,nan,20,nan,-1,1625,6100,1000,1000,625,20,18,0.6556839384615385,2,0.999,349696,6705163,17,213.17301120262005,rolling_recent_buffer,1001
6200,log,271,0.4336,4694.839999999991,3339.8399999999915,-5.0,27.189999999999948,12.324132841328382,0.8701980327416148,nan,nan,20,nan,-1,1625,6200,1000,1000,625,20,18,0.6556839384615385,2,0.999,349696,6705163,17,213.17301120262005,rolling_recent_buffer,1001
6300,log,273,0.4368,4737.876999999991,3372.8769999999913,-5.0,27.189999999999948,12.354860805860774,0.8713401976938089,nan,nan,20,nan,-1,1625,6300,1000,1000,625,20,19,0.6764731076923077,2,0.998,328582,7033745,18,243.88004714514244,rolling_recent_buffer,1001
6400,log,275,0.44,4787.595999999991,3412.5959999999914,-5.0,27.189999999999948,12.409439999999968,0.8724740256012447,nan,nan,20,nan,-1,1625,6400,1000,1000,625,20,19,0.6764731076923077,2,0.998,328582,7033745,18,243.88004714514244,rolling_recent_buffer,1001
6500,log,275,0.44,4800.846999999992,3425.8469999999916,-5.0,27.189999999999948,12.457625454545424,0.8724740256012447,nan,nan,20,nan,-1,1625,6500,1000,1000,625,20,20,0.7190006153846153,1,1.0,285390,7319135,19,241.35172416451488,rolling_recent_buffer,1001
6600,log,277,0.4432,4856.0159999999905,3471.015999999991,-5.0,27.189999999999948,12.530743682310437,0.8735996372922553,nan,nan,20,nan,-1,1625,6600,1000,1000,625,20,20,0.7190006153846153,1,1.0,285390,7319135,19,241.35172416451488,rolling_recent_buffer,1001
6700,log,280,0.448,4945.864999999991,3545.864999999991,-5.0,27.189999999999948,12.66380357142854,0.8752729073355867,nan,nan,20,nan,-1,1625,6700,1000,1000,625,20,20,0.7190006153846153,1,1.0,285390,7319135,19,241.35172416451488,rolling_recent_buffer,1001
6800,log,281,0.4496,4982.694999999991,3577.6949999999906,-5.0,27.189999999999948,12.73201067615655,0.8758266823735912,nan,nan,20,nan,-1,1625,6800,1000,1000,625,20,21,0.6834717538461539,2,0.997,321474,7640609,20,244.18096746100971,rolling_recent_buffer,1001
6900,log,282,0.4512,5021.288999999992,3611.2889999999907,-5.0,27.189999999999948,12.805989361702094,0.876378490178186,nan,nan,20,nan,-1,1625,6900,1000,1000,625,20,21,0.6834717538461539,2,0.997,321474,7640609,20,244.18096746100971,rolling_recent_buffer,1001
7000,log,286,0.4576,5120.608999999991,3690.6089999999904,-5.0,27.189999999999948,12.904227272727239,0.8785663254113634,25.66327827533305,25.900256515711696,20,1.0,0,1625,7000,1000,1000,625,20,22,0.7181174153846154,2,0.997,286287,7926896,21,211.36544679506324,rolling_recent_buffer,1001
7100,log,288,0.4608,5183.860999999991,3743.8609999999903,-5.0,27.189999999999948,12.999517361111078,0.879648794834734,nan,nan,20,nan,-1,1625,7100,1000,1000,625,20,22,0.7181174153846154,2,0.997,286287,7926896,21,211.36544679506324,rolling_recent_buffer,1001
7200,log,289,0.4624,5215.3779999999915,3770.3779999999906,-5.0,27.189999999999948,13.046290657439414,0.8801872138612941,nan,nan,20,nan,-1,1625,7200,1000,1000,625,20,22,0.7181174153846154,2,0.997,286287,7926896,21,211.36544679506324,rolling_recent_buffer,1001
7300,log,289,0.4624,5220.5469999999905,3775.5469999999905,-5.0,27.189999999999948,13.064176470588203,0.8801872138612941,nan,nan,20,nan,-1,1625,7300,1000,1000,625,20,23,0.674286276923077,3,0.996,330803,8257699,22,213.19755664845962,rolling_recent_buffer,1001
7400,log,290,0.464,5246.540999999991,3796.5409999999906,-5.0,27.189999999999948,13.09152068965514,0.8807237730602232,nan,nan,20,nan,-1,1625,7400,1000,1000,625,20,23,0.674286276923077,3,0.996,330803,8257699,22,213.19755664845962,rolling_recent_buffer,1001
7500,log,293,0.4688,5325.26199999999,3860.26199999999,-5.0,27.189999999999948,13.174955631399284,0.8823224190777299,nan,nan,20,nan,-1,1625,7500,1000,1000,625,20,24,0.7051500307692308,2,0.997,299457,8557156,23,211.95347426462567,rolling_recent_buffer,1001
7600,log,293,0.4688,5346.511999999991,3881.5119999999906,-5.0,27.189999999999948,13.24748122866891,0.8823224190777299,nan,nan,20,nan,-1,1625,7600,1000,1000,625,20,24,0.7051500307692308,2,0.997,299457,8557156,23,211.95347426462567,rolling_recent_buffer,1001
7700,log,294,0.4704,5378.12899999999,3908.1289999999904,-5.0,27.189999999999948,13.292955782312893,0.8828516657009284,nan,nan,20,nan,-1,1625,7700,1000,1000,625,20,24,0.7051500307692308,2,0.997,299457,8557156,23,211.95347426462567,rolling_recent_buffer,1001
7800,log,296,0.4736,5411.420999999989,3931.4209999999903,-5.0,27.189999999999948,13.28182770270267,0.8839047797932771,nan,nan,20,nan,-1,1625,7800,1000,1000,625,20,25,0.7663330461538461,1,1.0,237318,8794474,24,217.0316594952165,rolling_recent_buffer,1001
7900,log,299,0.4784,5485.87999999999,3990.87999999999,-5.0,27.189999999999948,13.347424749163846,0.8854711836583656,nan,nan,20,nan,-1,1625,7900,1000,1000,625,20,25,0.7663330461538461,1,1.0,237318,8794474,24,217.0316594952165,rolling_recent_buffer,1001
8000,log,300,0.48,5526.92299999999,4026.9229999999898,-5.0,27.189999999999948,13.423076666666633,0.8859898276581929,26.657921645820956,26.895857420951312,20,1.0,0,1625,8000,1000,1000,625,20,26,0.7703286153846154,1,1.0,233260,9027734,25,217.9663722806826,rolling_recent_buffer,1001
8100,log,301,0.4816,5562.32599999999,4057.32599999999,-5.0,27.189999999999948,13.47948837209299,0.8865067457180579,nan,nan,20,nan,-1,1625,8100,1000,1000,625,20,26,0.7703286153846154,1,1.0,233260,9027734,25,217.9663722806826,rolling_recent_buffer,1001
8200,log,302,0.4832,5597.8279999999895,4087.8279999999895,-5.0,27.189999999999948,13.535854304635727,0.8870219492870135,nan,nan,20,nan,-1,1625,8200,1000,1000,625,20,26,0.7703286153846154,1,1.0,233260,9027734,25,217.9663722806826,rolling_recent_buffer,1001
8300,log,303,0.4848,5626.947999999989,4111.947999999989,-5.0,27.189999999999948,13.570785478547819,0.8875354497005677,nan,nan,20,nan,-1,1625,8300,1000,1000,625,20,27,0.7623453538461539,1,1.0,241368,9269102,26,217.6686105757421,rolling_recent_buffer,1001
8400,log,303,0.4848,5661.893999999989,4146.893999999989,-5.0,27.189999999999948,13.686118811881153,0.8875354497005677,nan,nan,20,nan,-1,1625,8400,1000,1000,625,20,27,0.7623453538461539,1,1.0,241368,9269102,26,217.6686105757421,rolling_recent_buffer,1001
8500,log,303,0.4848,5669.411999999989,4154.411999999989,-5.0,27.189999999999948,13.710930693069272,0.8875354497005677,nan,nan,20,nan,-1,1625,8500,1000,1000,625,20,28,0.780352,1,1.0,223080,9492182,27,217.84846273577725,rolling_recent_buffer,1001
8600,log,304,0.4864,5702.754999999988,4182.754999999988,-5.0,27.189999999999948,13.759062499999962,0.8880472581821808,nan,nan,20,nan,-1,1625,8600,1000,1000,625,20,28,0.780352,1,1.0,223080,9492182,27,217.84846273577725,rolling_recent_buffer,1001
8700,log,304,0.4864,5704.3139999999885,4184.3139999999885,-5.0,27.189999999999948,13.764190789473647,0.8880472581821808,nan,nan,20,nan,-1,1625,8700,1000,1000,625,20,28,0.780352,1,1.0,223080,9492182,27,217.84846273577725,rolling_recent_buffer,1001
8800,log,304,0.4864,5713.228999999988,4193.228999999988,-5.0,27.189999999999948,13.793516447368383,0.8880472581821808,nan,nan,20,nan,-1,1625,8800,1000,1000,625,20,29,0.7743320615384616,1,1.0,229194,9721376,28,222.11827605108263,rolling_recent_buffer,1001
8900,log,307,0.4912,5770.967999999989,4235.967999999988,-5.0,27.189999999999948,13.797941368078137,0.8895726426199878,nan,nan,20,nan,-1,1625,8900,1000,1000,625,20,29,0.7743320615384616,1,1.0,229194,9721376,28,222.11827605108263,rolling_recent_buffer,1001
9000,log,309,0.4944,5804.18599999999,4259.185999999989,-5.0,27.189999999999948,13.783773462783135,0.8905813067722956,26.820942336186455,27.08711401704687,20,1.0,0,1625,9000,1000,1000,625,20,30,0.7640477538461539,2,0.999,239639,9961015,29,214.63090023951844,rolling_recent_buffer,1001
9100,log,313,0.5008,5893.427999999989,4328.427999999989,-5.0,27.189999999999948,13.828843450479198,0.8925791958401247,nan,nan,20,nan,-1,1625,9100,1000,1000,625,20,30,0.7640477538461539,2,0.999,239639,9961015,29,214.63090023951844,rolling_recent_buffer,1001
9200,log,314,0.5024,5916.228999999988,4346.228999999988,-5.0,27.189999999999948,13.841493630573211,0.893074678664199,nan,nan,20,nan,-1,1625,9200,1000,1000,625,20,30,0.7640477538461539,2,0.999,239639,9961015,29,214.63090023951844,rolling_recent_buffer,1001
9300,log,314,0.5024,5920.009999999989,4350.009999999988,-5.0,27.189999999999948,13.853535031847096,0.893074678664199,nan,nan,20,nan,-1,1625,9300,1000,1000,625,20,31,0.7823625846153847,1,1.0,221038,10182053,30,217.8040642757527,rolling_recent_buffer,1001
9400,log,315,0.504,5955.822999999989,4380.8229999999885,-5.0,29.739999999999952,13.907374603174567,0.8935685860235346,nan,nan,20,nan,-1,1625,9400,1000,1000,625,20,31,0.7823625846153847,1,1.0,221038,10182053,30,217.8040642757527,rolling_recent_buffer,1001
9500,log,318,0.5088,6018.268999999989,4428.268999999989,-5.0,29.739999999999952,13.925374213836445,0.8950409547122106,nan,nan,20,nan,-1,1625,9500,1000,1000,625,20,32,0.7763367384615385,1,1.0,227158,10409211,31,241.2846269604446,rolling_recent_buffer,1001
9600,log,320,0.512,6079.495999999988,4479.495999999988,-5.0,29.739999999999952,13.998424999999964,0.8960148371100896,nan,nan,20,nan,-1,1625,9600,1000,1000,625,20,32,0.7763367384615385,1,1.0,227158,10409211,31,241.2846269604446,rolling_recent_buffer,1001
9700,log,322,0.5152,6123.582999999989,4513.582999999989,-5.0,29.739999999999952,14.017338509316735,0.8969826516654851,nan,nan,20,nan,-1,1625,9700,1000,1000,625,20,32,0.7763367384615385,1,1.0,227158,10409211,31,241.2846269604446,rolling_recent_buffer,1001
9800,log,322,0.5152,6134.855999999989,4524.855999999989,-5.0,29.739999999999952,14.052347826086923,0.8969826516654851,nan,nan,20,nan,-1,1625,9800,1000,1000,625,20,33,0.7563785846153847,1,1.0,247428,10656639,32,239.14208825014464,rolling_recent_buffer,1001
9900,log,322,0.5152,6138.475999999989,4528.475999999988,-5.0,29.739999999999952,14.063590062111764,0.8969826516654851,nan,nan,20,nan,-1,1625,9900,1000,1000,625,20,33,0.7563785846153847,1,1.0,247428,10656639,32,239.14208825014464,rolling_recent_buffer,1001
10000,retrain,133,0.2128,2702.854999999995,2037.8549999999946,-5.0,29.739999999999952,15.322218045112741,0.7596361888893296,17.697749748689073,17.859815087244783,20,1.0,0,1625,10000,1000,1000,625,20,2,0.37872147692307695,2,0.996,630986,630986,1,190.45053937859396,rolling_recent_buffer,1001
10000,log,133,0.2128,2702.854999999995,2037.8549999999946,-5.0,29.739999999999952,15.322218045112741,0.7596361888893296,17.697749748689073,17.859815087244783,20,1.0,0,1625,10000,1000,1000,625,20,2,0.37872147692307695,2,0.996,630986,630986,1,190.45053937859396,rolling_recent_buffer,1001
10100,log,133,0.2128,2702.854999999995,2037.8549999999946,-5.0,29.739999999999952,15.322218045112741,0.7596361888893296,nan,nan,20,nan,-1,1625,10100,1000,1000,625,20,2,0.37872147692307695,2,0.996,630986,630986,1,190.45053937859396,rolling_recent_buffer,1001
10200,log,133,0.2128,2708.1659999999947,2043.1659999999947,-5.0,29.739999999999952,15.36215037593981,0.7596361888893296,nan,nan,20,nan,-1,1625,10200,1000,1000,625,20,2,0.37872147692307695,2,0.996,630986,630986,1,190.45053937859396,rolling_recent_buffer,1001
10300,log,133,0.2128,2708.1659999999947,2043.1659999999947,-5.0,29.739999999999952,15.36215037593981,0.7596361888893296,nan,nan,20,nan,-1,1625,10300,1000,1000,625,20,3,0.379776,3,0.996,629915,1260901,2,190.45053937859396,rolling_recent_buffer,1001
10400,log,134,0.2144,2736.4639999999945,2066.4639999999945,-5.0,29.739999999999952,15.421373134328316,0.7607997428964904,nan,nan,20,nan,-1,1625,10400,1000,1000,625,20,3,0.379776,3,0.996,629915,1260901,2,190.45053937859396,rolling_recent_buffer,1001
10500,log,134,0.2144,2746.109999999994,2076.1099999999947,-5.0,29.739999999999952,15.493358208955184,0.7607997428964904,nan,nan,20,nan,-1,1625,10500,1000,1000,625,20,4,0.3688073846153846,4,0.996,641055,1901956,3,190.45053937859396,rolling_recent_buffer,1001
10600,log,134,0.2144,2746.8229999999944,2076.8229999999944,-5.0,29.739999999999952,15.49867910447757,0.7607997428964904,nan,nan,20,nan,-1,1625,10600,1000,1000,625,20,4,0.3688073846153846,4,0.996,641055,1901956,3,190.45053937859396,rolling_recent_buffer,1001
10700,log,135,0.216,2772.6869999999944,2097.6869999999944,-5.0,29.739999999999952,15.53842222222218,0.761954645864489,nan,nan,20,nan,-1,1625,10700,1000,1000,625,20,4,0.3688073846153846,4,0.996,641055,1901956,3,190.45053937859396,rolling_recent_buffer,1001
10800,log,135,0.216,2778.0329999999944,2103.0329999999944,-5.0,29.739999999999952,15.578022222222181,0.761954645864489,nan,nan,20,nan,-1,1625,10800,1000,1000,625,20,5,0.35333316923076924,3,0.997,656771,2558727,4,190.45053937859396,rolling_recent_buffer,1001
10900,log,137,0.2192,2838.3519999999944,2153.3519999999944,-5.0,29.739999999999952,15.717897810218938,0.7642390066459892,nan,nan,20,nan,-1,1625,10900,1000,1000,625,20,5,0.35333316923076924,3,0.997,656771,2558727,4,190.45053937859396,rolling_recent_buffer,1001
11000,log,138,0.2208,2870.7089999999944,2180.7089999999944,-5.0,29.739999999999952,15.802239130434742,0.7653687115064396,18.275746499304603,18.44066484644441,20,1.0,0,1625,11000,1000,1000,625,20,6,0.3640891076923077,3,0.997,645847,3204574,5,190.45053937859396,rolling_recent_buffer,1001
11100,log,140,0.224,2900.617999999994,2200.617999999994,-5.0,29.739999999999952,15.718699999999957,0.7676037678172384,nan,nan,20,nan,-1,1625,11100,1000,1000,625,20,6,0.3640891076923077,3,0.997,645847,3204574,5,190.45053937859396,rolling_recent_buffer,1001
11200,log,141,0.2256,2941.4189999999944,2236.4189999999944,-5.0,29.739999999999952,15.861127659574429,0.7687093506598378,nan,nan,20,nan,-1,1625,11200,1000,1000,625,20,6,0.3640891076923077,3,0.997,645847,3204574,5,190.45053937859396,rolling_recent_buffer,1001
11300,log,144,0.2304,2981.807999999994,2261.8079999999945,-5.0,29.739999999999952,15.706999999999962,0.7719796553163858,nan,nan,20,nan,-1,1625,11300,1000,1000,625,20,7,0.3827012923076923,2,0.998,626944,3831518,6,190.45053937859396,rolling_recent_buffer,1001
