cell_x,cell_y,fitness,descriptor_x,descriptor_y,centroid_x,centroid_y,novelty_score,steps,food_collected,wall_collisions,hazard_contacts
2,18,28.769999999999932,-52.57949447631836,13.13481616973877,-54.24548789978027,13.017785816192623,1.05,280,8,20,4
3,17,28.564999999999923,-53.21999740600586,13.174834251403809,-50.634711120605466,11.373070144653317,1.05,280,8,15,6
4,16,27.189999999999948,-44.70432662963867,7.980632305145264,-47.02393434143067,9.728354473114011,0.09972230916401126,280,7,21,4
4,17,26.66499999999992,-46.15810012817383,10.38045883178711,-47.02393434143067,11.373070144653317,1.05,280,7,11,6
4,18,26.46999999999994,-50.40044021606445,13.033592224121094,-47.02393434143067,13.017785816192623,1.05,280,7,17,3
5,15,23.514999999999905,-41.45535659790039,7.677059650421143,-43.41315756225586,8.083638801574706,0.0858233728355047,280,6,18,7
5,16,25.074999999999907,-39.932430267333984,7.416837692260742,-43.41315756225586,9.728354473114011,0.08270863848323728,280,7,19,5
5,17,26.849999999999934,-46.94987106323242,10.368229866027832,-43.41315756225586,11.373070144653317,0.08427746431000405,280,7,17,7
6,13,22.324999999999925,-42.73811721801758,7.373497009277344,-39.802380783081055,4.794207458496091,0.08580138474009953,280,6,19,7
6,14,24.43499999999995,-39.147212982177734,6.371999740600586,-39.802380783081055,6.4389231300354,0.08075196339848528,280,6,20,7
6,15,25.494999999999926,-41.02070617675781,10.061958312988281,-39.802380783081055,8.083638801574706,0.07649389514727362,280,7,21,4
6,16,30.63499999999995,-42.96397399902344,11.349333763122559,-39.802380783081055,9.728354473114011,0.07430262243557488,280,8,21,4
6,17,29.739999999999952,-40.318119049072266,11.96410846710205,-39.802380783081055,11.373070144653317,0.07749393565070248,280,6,11,6
7,13,24.374999999999975,-37.35252380371094,7.716097354888916,-36.19160400390626,4.794207458496091,0.07553958260978758,280,6,18,4
7,14,24.67499999999994,-35.73495101928711,9.095354080200195,-36.19160400390626,6.4389231300354,0.0720610285211831,280,6,33,0
7,15,24.154999999999916,-35.99126052856445,7.56518030166626,-36.19160400390626,8.083638801574706,0.07099971497413912,280,6,16,4
8,12,24.29499999999994,-31.783315658569336,3.5118415355682373,-32.58082722473144,3.1494917869567858,0.07261355557348116,280,6,9,4
8,13,24.349999999999973,-34.39610290527344,5.515227794647217,-32.58082722473144,4.794207458496091,0.06956648589573598,280,6,28,6
8,14,23.699999999999914,-32.72084045410156,4.792336940765381,-32.58082722473144,6.4389231300354,0.0701789274359643,280,6,14,1
8,15,21.85999999999994,-36.05796813964844,5.467105388641357,-32.58082722473144,8.083638801574706,0.0706709475385661,280,5,18,3
8,16,21.03999999999995,-30.31977653503418,7.913632392883301,-32.58082722473144,9.728354473114011,0.07320191172162928,280,5,25,5
9,11,22.29999999999993,-29.383718490600586,3.0847814083099365,-28.97005044555664,1.5047761154174801,0.07540248615812839,280,6,25,5
9,12,23.079999999999966,-28.46220588684082,3.176685094833374,-28.97005044555664,3.1494917869567858,0.0726681843349688,280,6,23,6
9,13,24.34999999999986,-27.78206443786621,6.101848602294922,-28.97005044555664,4.794207458496091,0.07082750365953845,280,4,66,2
9,14,22.124999999999954,-32.68801498413086,8.087146759033203,-28.97005044555664,6.4389231300354,0.06954238774629222,280,5,36,0
9,15,25.704999999999956,-32.477840423583984,9.010798454284668,-28.97005044555664,8.083638801574706,0.06879222022709441,280,6,17,3
9,16,23.704999999999952,-27.75166130065918,8.768084526062012,-28.97005044555664,9.728354473114011,0.07154123222900022,280,4,11,5
9,17,18.744999999999912,-28.979894638061523,11.027220726013184,-28.97005044555664,11.373070144653317,0.07562135702252692,280,4,58,3
10,9,10.690999999999947,-24.191370010375977,-0.7713061571121216,-25.359273666381835,-1.7846552276611347,0.07867781126560522,227,2,20,0
10,10,21.069999999999936,-25.387310028076172,2.12964129447937,-25.359273666381835,-0.13993955612182907,0.07309255472962664,280,5,17,3
