epoch,train_loss,validation_loss
1,0.9242252681115094,0.6799365878105164
2,0.7481164000735563,0.645814836025238
3,0.7189861283863292,0.6231876611709595
4,0.6999279079717748,0.6113936901092529
5,0.6882037685338188,0.6021785140037537
6,0.679357863594504,0.5951398611068726
7,0.6714912145839018,0.5908169150352478
8,0.6665274365088519,0.5853999853134155
9,0.6602595428298501,0.5814075469970703
10,0.6572368120025186,0.5779063701629639
11,0.6513077459615819,0.5744811296463013
12,0.6455875045271481,0.5728859305381775
13,0.6433215886003831,0.5730113387107849
14,0.6383406027906081,0.5686742067337036
15,0.6380271889742682,0.5641440153121948
16,0.6335243385258843,0.5644543766975403
17,0.6293268945918363,0.5655500888824463
18,0.6262967548089868,0.5583034157752991
19,0.6236421746646656,0.5601940751075745
20,0.6203276930416332,0.5564486384391785
21,0.6168069757573745,0.5538844466209412
22,0.6131159815227284,0.5510360598564148
23,0.6110160539290485,0.5489521622657776
24,0.6082959869609159,0.5453117489814758
25,0.6048847995365367,0.5448052883148193
26,0.6021007559159223,0.5441505908966064
27,0.5982571280423332,0.5387574434280396
28,0.5968534424164716,0.5405319333076477
29,0.5941977272314184,0.5378818511962891
30,0.5907312554191141,0.5347548127174377
31,0.5894530179360333,0.5360275506973267
32,0.5860402606515324,0.5312215089797974
33,0.5839331295350019,0.5321458578109741
34,0.5821289932307075,0.5314213633537292
35,0.5786259639122907,0.5261226892471313
36,0.5775506651261274,0.5279451012611389
37,0.5789022476252388,0.5275017023086548
38,0.5769824722514433,0.5238810181617737
39,0.5734426597146427,0.522654116153717
40,0.5715249650618609,0.5218946933746338
41,0.5695553860664367,0.5219749212265015
42,0.5681523373687969,0.522844135761261
43,0.5667343614802641,0.5222718119621277
44,0.5676594250622917,0.5238097310066223
45,0.5668009599797866,0.5196489095687866
46,0.563246746007134,0.5189613699913025
47,0.5616316099727855,0.5147019624710083
48,0.562336607540355,0.5210040211677551
49,0.5619354165582096,0.5204707980155945
50,0.5601951655780568,0.5183240175247192
51,0.5596910590284011,0.5194900631904602
52,0.5568745018734651,0.5185559988021851
53,0.5552419872564428,0.5167503952980042
54,0.5555566143148085,0.5156020522117615
55,0.5546924482934615,0.514980137348175
56,0.5529989146625295,0.512319803237915
57,0.5514401505133685,0.5116706490516663
58,0.5497775874418371,0.5118316411972046
59,0.5493749224718879,0.5143097639083862
60,0.5475941783680636,0.5123435854911804
61,0.5466913321158465,0.5137878060340881
62,0.5460610852522009,0.5138541460037231
63,0.5474695986298954,0.5115521550178528
64,0.5446254858129165,0.5118892788887024
65,0.5441392301391152,0.5098562836647034
66,0.5423685999477611,0.5123675465583801
67,0.542583358596353,0.5093846917152405
68,0.5419622042880339,0.510554313659668
69,0.5406962499899023,0.5114479660987854
70,0.540723448935677,0.5111689567565918
71,0.5389348782651565,0.5118014216423035
72,0.5381117342079387,0.5129393339157104
73,0.5392751920924467,0.510888934135437
74,0.5379911506035748,0.5102463960647583
75,0.5374358691608204,0.5118655562400818
76,0.5368649202234604,0.5103662610054016
77,0.5355606087796828,0.5077334642410278
78,0.5341785936075099,0.5091562271118164
79,0.5355192330584807,0.5085983276367188
80,0.5341039296879488,0.5064149498939514
