condition,label,seed_count,coverage_percent_mean,coverage_percent_std,qd_score_mean,qd_score_std,raw_qd_score_mean,raw_qd_score_std,max_fitness_mean,max_fitness_std,occupancy_entropy_mean,occupancy_entropy_std,mean_pairwise_descriptor_euclidean_mean,mean_pairwise_descriptor_euclidean_std,mean_pairwise_descriptor_knn_geodesic_mean,mean_pairwise_descriptor_knn_geodesic_std,elapsed_seconds_mean,elapsed_seconds_std,evaluations_per_second_mean,evaluations_per_second_std
baseline_a_handcrafted_map_elites,Baseline A: hand-crafted BD,5,98.24000000000001,0.0,15083.669999999966,1919.7094283319334,12013.669999999966,1919.7094283319323,31.40999999999991,4.052630318694326,0.9972417821383361,0.0,1.0454583372315893,0.0010526121926911199,1.286282913261137,0.03905432143456435,1070.5459100799999,25.709558179589706,18.69073533028409,0.4517199860020488
baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,5,39.519999999999996,9.431860898041277,5175.16219999999,1232.512486748792,3940.16219999999,938.4967381358837,30.489999999999945,1.9113051823296068,0.8515323735327727,0.04265838501195699,20.308480639098082,4.991439174633844,22.76770603066985,5.427854081995902,1044.08193486,30.71435508917466,19.169319724519813,0.5836748519537585
contribution_geodesic_niching,Contribution: geodesic niching,5,40.832,5.214625585792329,5129.948399999989,703.2680792743947,3853.94839999999,548.9420823969476,31.828999999999887,3.089824833222757,0.8599147050645464,0.018935012974211907,19.874024943326056,3.877113232106931,22.210956560437104,4.215319722134157,1317.6739706799995,232.0580125026658,15.564045487266508,2.7511061287879635
