evaluation,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs
2450,575,0.92,8793.308999999985,5918.308999999985,-5.0,27.714999999999954,10.2927113043478,0.987048023366595,nan,nan,5,nan,-1
2475,575,0.92,8841.247999999985,5966.247999999985,-5.0,27.714999999999954,10.376083478260844,0.987048023366595,nan,nan,5,nan,-1
2500,575,0.92,8869.976999999984,5994.976999999985,-5.0,27.714999999999954,10.426046956521713,0.987048023366595,nan,nan,5,nan,-1
2525,578,0.9248,8928.234999999986,6038.234999999984,-5.0,27.714999999999954,10.446773356401357,0.9878563533796424,nan,nan,5,nan,-1
2550,578,0.9248,8998.028999999984,6108.028999999984,-5.0,27.714999999999954,10.56752422145326,0.9878563533796424,nan,nan,5,nan,-1
2575,578,0.9248,9040.052999999984,6150.0529999999835,-5.0,27.714999999999954,10.6402301038062,0.9878563533796424,nan,nan,5,nan,-1
2600,579,0.9264,9128.955999999984,6233.955999999984,-5.0,27.714999999999954,10.766763385146778,0.9881248646541785,nan,nan,5,nan,-1
2625,580,0.928,9155.535999999982,6255.535999999984,-5.0,27.714999999999954,10.785406896551695,0.9883929125785714,nan,nan,5,nan,-1
2650,581,0.9296,9203.688999999984,6298.688999999983,-5.0,27.714999999999954,10.84111703958689,0.9886604987492055,nan,nan,5,nan,-1
2675,581,0.9296,9252.595999999981,6347.595999999983,-5.0,27.714999999999954,10.925294320137665,0.9886604987492055,nan,nan,5,nan,-1
2700,581,0.9296,9301.598999999982,6396.598999999984,-5.0,27.714999999999954,11.009636833046443,0.9886604987492055,nan,nan,5,nan,-1
2725,581,0.9296,9320.499999999984,6415.499999999984,-5.0,27.714999999999954,11.042168674698766,0.9886604987492055,nan,nan,5,nan,-1
2750,583,0.9328,9371.584999999983,6456.584999999983,-5.0,27.714999999999954,11.0747598627787,0.9891942921736104,nan,nan,5,nan,-1
2775,583,0.9328,9386.642999999982,6471.642999999983,-5.0,27.714999999999954,11.10058833619208,0.9891942921736104,nan,nan,5,nan,-1
2800,583,0.9328,9415.288999999982,6500.2889999999825,-5.0,27.714999999999954,11.14972384219551,0.9891942921736104,nan,nan,5,nan,-1
2825,584,0.9344,9465.812999999982,6545.812999999983,-5.0,27.714999999999954,11.20858390410956,0.9894605025791959,nan,nan,5,nan,-1
2850,585,0.936,9529.914999999983,6604.914999999983,-5.0,27.714999999999954,11.290452991452963,0.9897262575347633,nan,nan,5,nan,-1
2875,586,0.9376,9561.856999999982,6631.856999999983,-5.0,27.714999999999954,11.317162116040926,0.989991558596078,nan,nan,5,nan,-1
2900,587,0.9392,9617.313999999982,6682.313999999982,-5.0,27.714999999999954,11.383839863713769,0.990256407310948,nan,nan,5,nan,-1
2925,590,0.944,9685.123999999983,6735.1239999999825,-5.0,27.714999999999954,11.415464406779632,0.99104825473673,nan,nan,5,nan,-1
2950,590,0.944,9707.109999999982,6757.109999999982,-5.0,27.714999999999954,11.452728813559292,0.99104825473673,nan,nan,5,nan,-1
2975,592,0.9472,9746.453999999983,6786.453999999982,-5.0,27.714999999999954,11.4636047297297,0.9915739193116254,nan,nan,5,nan,-1
3000,593,0.9488,9779.111999999981,6814.111999999982,-5.0,27.714999999999954,11.490913996627288,0.9918360860129131,1.04449827279697,1.1512999188179676,5,1.0,0
3025,594,0.9504,9828.34699999998,6858.346999999982,-5.0,27.714999999999954,11.54603872053869,0.9920978109840819,nan,nan,5,nan,-1
3050,594,0.9504,9859.695999999982,6889.695999999982,-5.0,27.714999999999954,11.598814814814784,0.9920978109840819,nan,nan,5,nan,-1
3075,596,0.9536,9892.909999999982,6912.909999999982,-5.0,27.714999999999954,11.598842281879163,0.9926199416728049,nan,nan,5,nan,-1
3100,597,0.9552,9932.50199999998,6947.501999999982,-5.0,27.714999999999954,11.637356783919568,0.9928803503400639,nan,nan,5,nan,-1
3125,597,0.9552,9955.371999999981,6970.371999999981,-5.0,27.714999999999954,11.675664991624759,0.9928803503400639,nan,nan,5,nan,-1
3150,597,0.9552,9993.734999999979,7008.734999999982,-5.0,27.714999999999954,11.739924623115549,0.9928803503400639,nan,nan,5,nan,-1
3175,597,0.9552,10018.87799999998,7033.877999999982,-5.0,27.714999999999954,11.782040201004996,0.9928803503400639,nan,nan,5,nan,-1
3200,597,0.9552,10055.00899999998,7070.008999999982,-5.0,27.714999999999954,11.842561139028446,0.9928803503400639,nan,nan,5,nan,-1
3225,597,0.9552,10089.54499999998,7104.544999999982,-5.0,27.714999999999954,11.900410385259601,0.9928803503400639,nan,nan,5,nan,-1
3250,598,0.9568,10138.42999999998,7148.42999999998,-5.0,27.714999999999954,11.953896321070202,0.9931403231767137,nan,nan,5,nan,-1
3275,598,0.9568,10160.83799999998,7170.837999999981,-5.0,27.714999999999954,11.991367892976557,0.9931403231767137,nan,nan,5,nan,-1
3300,599,0.9584,10203.42999999998,7208.42999999998,-5.0,27.714999999999954,12.034106844741203,0.9933998616391654,nan,nan,5,nan,-1
3325,600,0.96,10262.34199999998,7262.3419999999805,-5.0,27.714999999999954,12.103903333333301,0.9936589671765411,nan,nan,5,nan,-1
3350,601,0.9616,10292.35599999998,7287.35599999998,-5.0,27.714999999999954,12.125384359400964,0.9939176412307242,nan,nan,5,nan,-1
3375,601,0.9616,10322.51399999998,7317.51399999998,-5.0,27.714999999999954,12.175564059900132,0.9939176412307242,nan,nan,5,nan,-1
3400,601,0.9616,10360.77499999998,7355.77499999998,-5.0,27.714999999999954,12.239226289517436,0.9939176412307242,nan,nan,5,nan,-1
3425,602,0.9632,10395.33099999998,7385.330999999979,-5.0,27.714999999999954,12.267991694352125,0.9941758852364062,nan,nan,5,nan,-1
3450,602,0.9632,10423.58399999998,7413.58399999998,-5.0,27.714999999999954,12.314923588039834,0.9941758852364062,nan,nan,5,nan,-1
3475,603,0.9648,10456.41099999998,7441.41099999998,-5.0,27.714999999999954,12.340648424543915,0.9944337006211349,nan,nan,5,nan,-1
3500,603,0.9648,10469.409999999978,7454.40999999998,-5.0,27.714999999999954,12.362205638474261,0.9944337006211349,nan,nan,5,nan,-1
3525,603,0.9648,10491.20499999998,7476.204999999979,-5.0,27.714999999999954,12.398349917081225,0.9944337006211349,nan,nan,5,nan,-1
3550,605,0.968,10533.620999999977,7508.62099999998,-5.0,27.714999999999954,12.41094380165286,0.9949480512024892,nan,nan,5,nan,-1
3575,605,0.968,10570.235999999979,7545.235999999979,-5.0,27.714999999999954,12.471464462809882,0.9949480512024892,nan,nan,5,nan,-1
3600,605,0.968,10596.68399999998,7571.683999999979,-5.0,27.714999999999954,12.515180165289221,0.9949480512024892,nan,nan,5,nan,-1
3625,605,0.968,10606.388999999977,7581.388999999979,-5.0,27.714999999999954,12.531221487603272,0.9949480512024892,nan,nan,5,nan,-1
3650,605,0.968,10627.52399999998,7602.523999999979,-5.0,27.714999999999954,12.566155371900793,0.9949480512024892,nan,nan,5,nan,-1
3675,605,0.968,10662.053999999978,7637.053999999978,-5.0,27.714999999999954,12.623229752066079,0.9949480512024892,nan,nan,5,nan,-1
3700,607,0.9712,10720.898999999976,7685.8989999999785,-5.0,27.714999999999954,12.662107084019734,0.9954607042540855,nan,nan,5,nan,-1
3725,607,0.9712,10753.483999999977,7718.483999999978,-5.0,27.714999999999954,12.715789126853341,0.9954607042540855,nan,nan,5,nan,-1
3750,607,0.9712,10777.095999999978,7742.095999999978,-5.0,27.714999999999954,12.754688632619404,0.9954607042540855,nan,nan,5,nan,-1
3775,608,0.9728,10810.765999999978,7770.765999999978,-5.0,27.714999999999954,12.780865131578912,0.995716397700529,nan,nan,5,nan,-1
3800,608,0.9728,10838.146999999979,7798.146999999978,-5.0,27.714999999999954,12.825899671052596,0.995716397700529,nan,nan,5,nan,-1
3825,608,0.9728,10853.131999999978,7813.131999999978,-5.0,27.714999999999954,12.850546052631543,0.995716397700529,nan,nan,5,nan,-1
3850,608,0.9728,10897.039999999977,7857.039999999978,-5.0,27.714999999999954,12.922763157894702,0.995716397700529,nan,nan,5,nan,-1
3875,608,0.9728,10920.843999999977,7880.843999999977,-5.0,27.714999999999954,12.961914473684173,0.995716397700529,nan,nan,5,nan,-1
3900,608,0.9728,10936.646999999977,7896.646999999977,-5.0,27.714999999999954,12.987906249999963,0.995716397700529,nan,nan,5,nan,-1
3925,609,0.9744,10963.050999999978,7918.050999999977,-5.0,27.714999999999954,13.00172577996712,0.9959716709439131,nan,nan,5,nan,-1
3950,610,0.976,11006.832999999977,7956.832999999977,-5.0,27.714999999999954,13.043988524590127,0.9962265253630841,nan,nan,5,nan,-1
3975,610,0.976,11020.327999999976,7970.327999999977,-5.0,27.714999999999954,13.066111475409798,0.9962265253630841,nan,nan,5,nan,-1
4000,610,0.976,11042.923999999977,7992.923999999977,-5.0,27.714999999999954,13.10315409836062,0.9962265253630841,1.0438866892226029,1.1462255919430453,5,1.0,0
4025,611,0.9776,11079.317999999977,8024.3179999999775,-5.0,27.714999999999954,13.133090016366575,0.9964809623301121,nan,nan,5,nan,-1
4050,611,0.9776,11107.858999999975,8052.858999999976,-5.0,27.714999999999954,13.179801963993414,0.9964809623301121,nan,nan,5,nan,-1
4075,612,0.9792,11145.231999999976,8085.231999999976,-5.0,27.714999999999954,13.211163398692772,0.9967349832103363,nan,nan,5,nan,-1
4100,612,0.9792,11179.242999999975,8119.242999999977,-5.0,27.714999999999954,13.266736928104537,0.9967349832103363,nan,nan,5,nan,-1
4125,612,0.9792,11214.461999999976,8154.461999999976,-5.0,27.714999999999954,13.324284313725451,0.9967349832103363,nan,nan,5,nan,-1
4150,612,0.9792,11225.311999999976,8165.311999999976,-5.0,27.714999999999954,13.342013071895385,0.9967349832103363,nan,nan,5,nan,-1
4175,613,0.9808,11270.051999999974,8205.051999999976,-5.0,27.714999999999954,13.385076672104365,0.9969885893624083,nan,nan,5,nan,-1
4200,613,0.9808,11285.708999999977,8220.708999999977,-5.0,27.714999999999954,13.41061827079931,0.9969885893624083,nan,nan,5,nan,-1
4225,613,0.9808,11304.655999999975,8239.655999999977,-5.0,27.714999999999954,13.441526916802573,0.9969885893624083,nan,nan,5,nan,-1
4250,613,0.9808,11323.990999999975,8258.990999999976,-5.0,27.714999999999954,13.473068515497514,0.9969885893624083,nan,nan,5,nan,-1
4275,613,0.9808,11345.518999999975,8280.518999999977,-5.0,27.714999999999954,13.508187601957548,0.9969885893624083,nan,nan,5,nan,-1
4300,613,0.9808,11351.863999999976,8286.863999999976,-5.0,27.714999999999954,13.518538336052163,0.9969885893624083,nan,nan,5,nan,-1
4325,613,0.9808,11381.963999999976,8316.963999999976,-5.0,27.714999999999954,13.567641109298494,0.9969885893624083,nan,nan,5,nan,-1
4350,614,0.9824,11412.666999999976,8342.666999999976,-5.0,27.714999999999954,13.587405537459244,0.9972417821383361,nan,nan,5,nan,-1
4375,614,0.9824,11426.811999999976,8356.811999999976,-5.0,27.714999999999954,13.610442996742632,0.9972417821383361,nan,nan,5,nan,-1
4400,614,0.9824,11434.774999999976,8364.774999999976,-5.0,27.714999999999954,13.623412052117224,0.9972417821383361,nan,nan,5,nan,-1
4425,614,0.9824,11443.905999999975,8373.905999999977,-5.0,27.714999999999954,13.638283387622113,0.9972417821383361,nan,nan,5,nan,-1
4450,614,0.9824,11467.383999999975,8397.383999999975,-5.0,27.714999999999954,13.676521172638395,0.9972417821383361,nan,nan,5,nan,-1
4475,614,0.9824,11489.269999999975,8419.269999999975,-5.0,27.714999999999954,13.712166123778461,0.9972417821383361,nan,nan,5,nan,-1
4500,614,0.9824,11517.816999999975,8447.816999999975,-5.0,27.714999999999954,13.758659609120482,0.9972417821383361,nan,nan,5,nan,-1
4525,614,0.9824,11539.980999999974,8469.980999999974,-5.0,27.714999999999954,13.794757328990187,0.9972417821383361,nan,nan,5,nan,-1
4550,614,0.9824,11560.766999999974,8490.766999999974,-5.0,27.714999999999954,13.828610749185627,0.9972417821383361,nan,nan,5,nan,-1
4575,614,0.9824,11572.956999999975,8502.956999999977,-5.0,27.714999999999954,13.848464169381069,0.9972417821383361,nan,nan,5,nan,-1
4600,615,0.984,11593.731999999975,8518.731999999975,-5.0,27.714999999999954,13.851596747967438,0.9974945628835272,nan,nan,5,nan,-1
4625,615,0.984,11610.338999999974,8535.338999999974,-5.0,27.714999999999954,13.878599999999958,0.9974945628835272,nan,nan,5,nan,-1
4650,615,0.984,11624.933999999976,8549.933999999976,-5.0,27.714999999999954,13.902331707317034,0.9974945628835272,nan,nan,5,nan,-1
4675,615,0.984,11640.309999999974,8565.309999999976,-5.0,27.714999999999954,13.927333333333294,0.9974945628835272,nan,nan,5,nan,-1
4700,615,0.984,11679.973999999973,8604.973999999975,-5.0,27.714999999999954,13.991827642276382,0.9974945628835272,nan,nan,5,nan,-1
4725,615,0.984,11691.425999999974,8616.425999999974,-5.0,27.714999999999954,14.010448780487762,0.9974945628835272,nan,nan,5,nan,-1
4750,615,0.984,11735.822999999975,8660.822999999975,-5.0,27.714999999999954,14.082639024390202,0.9974945628835272,nan,nan,5,nan,-1
4775,615,0.984,11761.438999999975,8686.438999999975,-5.0,27.714999999999954,14.124291056910527,0.9974945628835272,nan,nan,5,nan,-1
4800,615,0.984,11809.496999999974,8734.496999999974,-5.0,27.714999999999954,14.202434146341421,0.9974945628835272,nan,nan,5,nan,-1
4825,615,0.984,11853.145999999973,8778.145999999973,-5.0,27.714999999999954,14.273408130081258,0.9974945628835272,nan,nan,5,nan,-1
4850,615,0.984,11882.204999999973,8807.204999999974,-5.0,27.714999999999954,14.320658536585324,0.9974945628835272,nan,nan,5,nan,-1
