evaluation,event,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs
9600,log,354,0.5664,6513.885999999986,4743.885999999986,-5.0,28.659999999999872,13.40080790960448,0.9116998033582263,nan,nan,10,nan,-1
9700,log,354,0.5664,6514.319999999985,4744.319999999985,-5.0,28.659999999999872,13.402033898305042,0.9116998033582263,nan,nan,10,nan,-1
9800,log,356,0.5696,6542.442999999985,4762.442999999986,-5.0,28.659999999999872,13.377648876404454,0.9125749252990497,nan,nan,10,nan,-1
9900,log,356,0.5696,6557.027999999986,4777.027999999986,-5.0,28.659999999999872,13.418617977528049,0.9125749252990497,nan,nan,10,nan,-1
10000,retrain,227,0.3632,4029.733999999992,2894.733999999992,-5.0,28.659999999999872,12.752132158590275,0.8426777410252432,15.48641250189771,16.14531267060725,10,1.0,0
10000,log,227,0.3632,4029.733999999992,2894.733999999992,-5.0,28.659999999999872,12.752132158590275,0.8426777410252432,15.48641250189771,16.14531267060725,10,1.0,0
10100,log,227,0.3632,4048.563999999992,2913.563999999992,-5.0,28.659999999999872,12.835083700440494,0.8426777410252432,nan,nan,10,nan,-1
10200,log,227,0.3632,4056.0869999999923,2921.0869999999923,-5.0,28.659999999999872,12.86822466960349,0.8426777410252432,nan,nan,10,nan,-1
10300,log,228,0.3648,4078.675999999992,2938.675999999992,-5.0,28.659999999999872,12.88892982456137,0.8433605277669806,nan,nan,10,nan,-1
10400,log,229,0.3664,4108.3509999999915,2963.3509999999924,-5.0,28.659999999999872,12.94039737991263,0.8440403263733741,nan,nan,10,nan,-1
10500,log,229,0.3664,4129.853999999992,2984.853999999992,-5.0,28.659999999999872,13.034296943231407,0.8440403263733741,nan,nan,10,nan,-1
10600,log,230,0.368,4151.014999999992,3001.014999999992,-5.0,28.659999999999872,13.047891304347791,0.8447171628849433,nan,nan,10,nan,-1
10700,log,232,0.3712,4193.360999999992,3033.360999999992,-5.0,28.659999999999872,13.07483189655169,0.8460620520969198,nan,nan,10,nan,-1
10800,log,233,0.3728,4206.876999999992,3041.876999999992,-5.0,28.659999999999872,13.055266094420567,0.846730155207043,nan,nan,10,nan,-1
10900,log,233,0.3728,4216.992999999992,3051.992999999992,-5.0,28.659999999999872,13.098682403433443,0.846730155207043,nan,nan,10,nan,-1
11000,log,234,0.3744,4241.010999999991,3071.0109999999922,-5.0,28.659999999999872,13.123978632478599,0.8473953970531116,15.688257656768274,16.384486449945616,10,1.0,0
11100,log,234,0.3744,4244.766999999992,3074.766999999992,-5.0,28.659999999999872,13.140029914529881,0.8473953970531116,nan,nan,10,nan,-1
11200,log,234,0.3744,4245.242999999991,3075.242999999992,-5.0,28.659999999999872,13.142064102564069,0.8473953970531116,nan,nan,10,nan,-1
11300,log,235,0.376,4285.014999999992,3110.014999999992,-5.0,28.659999999999872,13.23410638297869,0.8480578020383415,nan,nan,10,nan,-1
11400,log,235,0.376,4293.204999999991,3118.204999999992,-5.0,28.659999999999872,13.268957446808477,0.8480578020383415,nan,nan,10,nan,-1
11500,log,235,0.376,4302.320999999991,3127.3209999999917,-5.0,28.659999999999872,13.307748936170178,0.8480578020383415,nan,nan,10,nan,-1
11600,log,235,0.376,4306.922999999992,3131.922999999992,-5.0,28.659999999999872,13.327331914893584,0.8480578020383415,nan,nan,10,nan,-1
11700,log,235,0.376,4316.945999999991,3141.9459999999917,-5.0,28.659999999999872,13.36998297872337,0.8480578020383415,nan,nan,10,nan,-1
11800,log,236,0.3776,4337.840999999991,3157.840999999992,-5.0,28.659999999999872,13.380682203389798,0.8487173942550784,nan,nan,10,nan,-1
11900,log,237,0.3792,4365.1049999999905,3180.104999999992,-5.0,28.659999999999872,13.41816455696199,0.8493741974900547,nan,nan,10,nan,-1
12000,log,237,0.3792,4384.668999999991,3199.6689999999917,-5.0,28.659999999999872,13.500713080168742,0.8493741974900547,15.816226377369217,16.525699548284454,10,1.0,0
12100,log,238,0.3808,4418.521999999991,3228.5219999999917,-5.0,28.659999999999872,13.565218487394924,0.8500282352295372,nan,nan,10,nan,-1
12200,log,238,0.3808,4419.269999999991,3229.269999999992,-5.0,28.659999999999872,13.56836134453778,0.8500282352295372,nan,nan,10,nan,-1
12300,log,238,0.3808,4426.684999999991,3236.6849999999913,-5.0,28.659999999999872,13.599516806722653,0.8500282352295372,nan,nan,10,nan,-1
12400,log,239,0.3824,4473.855999999991,3278.8559999999916,-5.0,28.659999999999872,13.71906276150624,0.8506795306643662,nan,nan,10,nan,-1
