cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
7,9,26.07,-20.787128448486328,-12.47474479675293,280,6,9,0
7,10,25.814999999999976,-23.161779403686523,-9.461511611938477,280,6,8,0
7,11,24.45499999999997,-20.71068572998047,-7.796841144561768,280,5,10,0
7,12,24.034999999999922,-22.840965270996094,-5.960649013519287,280,6,6,4
7,13,25.139999999999965,-22.724374771118164,-4.955552101135254,280,6,8,0
7,14,21.67499999999993,-20.70768165588379,-3.0054588317871094,280,5,10,0
7,15,19.214999999999975,-22.911766052246094,-0.17724764347076416,280,4,5,1
7,16,18.969999999999974,-23.153112411499023,2.702805995941162,280,4,11,0
7,17,18.799999999999947,-21.244441986083984,4.3869099617004395,280,4,13,0
7,18,15.436999999999966,-21.68977928161621,5.46392297744751,269,3,10,0
7,19,10.902999999999953,-22.115835189819336,7.377199649810791,216,2,4,0
8,3,23.75999999999994,-18.781435012817383,-22.97732925415039,280,5,13,0
8,4,23.63499999999998,-19.156574249267578,-22.612422943115234,280,5,13,0
8,5,23.26499999999997,-19.024017333984375,-19.743358612060547,280,5,14,0
8,6,18.264999999999944,-18.628604888916016,-18.054798126220703,280,4,17,0
8,7,25.119999999999976,-20.287118911743164,-16.365196228027344,280,6,14,3
8,8,24.00999999999995,-19.623451232910156,-14.493938446044922,280,6,21,0
8,9,26.434999999999988,-18.943809509277344,-12.193864822387695,280,6,10,0
8,10,33.025000000000006,-20.343975067138672,-8.998050689697266,280,8,7,3
8,11,25.59000000000001,-19.01249122619629,-7.538196086883545,280,6,17,0
8,12,26.450000000000003,-18.296127319335938,-6.565982341766357,280,6,28,0
8,13,22.539999999999957,-19.471370697021484,-4.461782932281494,280,5,6,0
8,14,22.34499999999999,-18.780452728271484,-2.00243878364563,280,5,17,10
8,15,20.504999999999935,-19.660404205322266,-0.8722094893455505,280,5,4,2
8,16,21.30499999999994,-19.918807983398438,1.702207088470459,280,5,7,3
8,17,20.05099999999998,-19.37301254272461,4.764148712158203,272,4,8,3
8,18,20.556000000000004,-18.133392333984375,5.15758752822876,277,4,13,2
8,19,10.82799999999997,-19.44427490234375,7.025196075439453,211,2,5,0
9,2,20.09999999999994,-15.921210289001465,-24.904964447021484,280,4,19,0
9,3,20.764999999999926,-17.417583465576172,-23.64617156982422,280,4,9,0
9,4,20.08499999999993,-17.585311889648438,-22.806903839111328,280,4,10,0
9,5,21.019999999999957,-16.31749153137207,-20.0615177154541,280,4,10,0
9,6,20.149999999999956,-17.33458137512207,-17.52542495727539,280,4,9,0
9,7,23.444999999999965,-17.852428436279297,-15.477754592895508,280,5,17,0
9,8,21.589999999999943,-16.235767364501953,-14.19129753112793,280,5,9,0
9,9,25.564999999999966,-16.955350875854492,-11.952445983886719,280,6,10,0
9,10,24.56999999999996,-17.212717056274414,-9.401851654052734,280,6,5,10
9,11,28.989999999999974,-17.441898345947266,-8.472241401672363,280,7,5,9
9,12,26.62499999999997,-16.03497314453125,-6.156519412994385,280,6,11,0
9,13,23.424999999999955,-16.080068588256836,-3.9412100315093994,280,6,9,6
