epoch,train_loss,validation_loss
1,0.9166725739591262,0.6956457495689392
2,0.7662913511500639,0.6671419739723206
3,0.7456340053502251,0.6536180377006531
4,0.733308815759771,0.6446923017501831
5,0.7254084281360402,0.6393314003944397
6,0.7191316510368796,0.6360248923301697
7,0.7136975066241096,0.6291051506996155
8,0.7077228270979489,0.6255660057067871
9,0.7023093207583708,0.6212983131408691
10,0.6978050750283634,0.6177509427070618
11,0.6935685546257917,0.6147457957267761
12,0.6893165117151597,0.6109130382537842
13,0.6850003556644215,0.6094199419021606
14,0.6835614128393286,0.6038007736206055
15,0.678955904119155,0.6029306054115295
16,0.6772845506948584,0.5999175310134888
17,0.6736288477112266,0.596277117729187
18,0.6679274456921745,0.5947708487510681
19,0.6651206478511585,0.5928080677986145
20,0.6630776157940135,0.5892429947853088
21,0.6595917491071365,0.5931214690208435
22,0.6578480657409219,0.5900605916976929
23,0.6548367866067325,0.5905299782752991
24,0.6528622805090512,0.5884705781936646
25,0.6505312475877649,0.5897582173347473
26,0.6471274119545432,0.5904567241668701
27,0.6466239448435166,0.5857018232345581
28,0.6444557406201082,0.5864521265029907
29,0.6442878345040715,0.5829617381095886
30,0.6417415257061229,0.5833073854446411
31,0.6391654069283429,0.5841404795646667
32,0.6379047433628755,0.583565354347229
33,0.6360753560346716,0.583530604839325
34,0.634171138454886,0.5844394564628601
35,0.6324938266137067,0.5846568942070007
36,0.632002658479354,0.5833600759506226
37,0.6310369634067311,0.5832898616790771
38,0.6288650517463684,0.5834550857543945
39,0.6300200769480537,0.5810716152191162
40,0.6277374455788556,0.5824723839759827
41,0.625747657439288,0.581506609916687
42,0.6233951146181892,0.5807814598083496
43,0.6211216771742877,0.5806123614311218
44,0.6198854804319494,0.5812526345252991
45,0.6195621673640083,0.5791305899620056
46,0.6178179805419024,0.5778362154960632
47,0.6165438931409051,0.5779569745063782
48,0.6153268500215867,0.5781992673873901
49,0.6144454918749193,0.5784088373184204
50,0.6139151448642506,0.579728364944458
51,0.6121027550977819,0.5788182616233826
52,0.6110525139079375,0.5785471796989441
53,0.610226721272749,0.5777352452278137
54,0.6093842763339772,0.5795880556106567
55,0.6082159211775836,0.5764022469520569
56,0.6066424883954665,0.5772855281829834
57,0.6053422338541816,0.5784473419189453
58,0.6049527826870189,0.5759673118591309
59,0.6040811696333044,0.5783374905586243
60,0.6033980511356802,0.5758143067359924
61,0.6014782291019664,0.5774564146995544
62,0.6013202432464151,0.5751234292984009
63,0.6005451067195219,0.5751212239265442
64,0.600216426596922,0.5758621692657471
65,0.5982652452693266,0.5753365159034729
66,0.5974246469385484,0.5735100507736206
67,0.5958238707710715,0.5768308043479919
68,0.5949638574263629,0.5729056000709534
69,0.5946280656141393,0.5742517113685608
70,0.5959586800126468,0.5769149661064148
71,0.5929418410132913,0.5749840140342712
72,0.5925180828150581,0.5775952339172363
73,0.5967589035595164,0.5773707032203674
74,0.5947859279969159,0.5748829245567322
75,0.5948331543417538,0.5767903923988342
76,0.592842432162341,0.5739653706550598
77,0.5907433603230645,0.5749650001525879
78,0.5896427286652958,0.5818877816200256
79,0.5883112827749813,0.5739911794662476
80,0.5875432068880867,0.5765714049339294
