sample_index,evaluation,source,fitness,final_x,final_y,latent_0,latent_1,path_length,loop_score,is_loop,is_near_still
0,23,bootstrap_random,1.296000000000001,-0.7233746774041082,-0.7162172612701575,8.282757759094238,-1.786571741104126,0.0,0.0,False,True
1,37,bootstrap_random,20.749999999999982,0.5149818300576174,0.20109071773817397,-12.158547401428223,-4.166748046875,16.254310607910156,3.415463111657593,True,False
2,122,bootstrap_random,1.296000000000001,-0.7240801971820423,-0.7311610724610704,8.540968894958496,-1.8849388360977173,0.0,0.0,False,True
3,161,bootstrap_random,1.296000000000001,-0.7227962829349234,-0.713990449373875,8.239371299743652,-1.7745059728622437,0.0,0.0,False,True
4,196,bootstrap_random,2.233999999999998,0.1234805904955946,-0.020849033951520574,0.8270630240440369,-5.471749782562256,4.757771968841553,2.418113121337032,True,False
5,253,bootstrap_random,5.7399999999999975,0.30497226217336076,-0.14922055151867916,3.7614054679870605,-0.03854965418577194,5.598419189453125,7.978974775407241,True,False
6,345,bootstrap_random,1.296000000000001,-0.7341450230352797,-0.7256387630706261,8.58254337310791,-1.802364468574524,0.0,0.0,False,True
7,365,bootstrap_random,1.296000000000001,-0.7209737962996173,-0.7514520728763282,8.727945327758789,-1.9321342706680298,0.030544426292181015,3.1840872661017983,False,True
8,370,bootstrap_random,2.0880000000000014,0.1409801915432413,-0.24786088646008556,-0.25824806094169617,7.031296253204346,5.594944953918457,1.7220203115724633,True,False
9,413,bootstrap_random,1.296000000000001,-0.7075281755513718,-0.7237128288430729,8.202376365661621,-1.9136325120925903,0.0,0.0,False,True
10,422,bootstrap_random,1.296000000000001,-0.7205525112440923,-0.7173279697021671,8.264725685119629,-1.8076791763305664,0.0,0.0,False,True
11,452,bootstrap_random,1.296000000000001,-0.7103630000293437,-0.7162046713576891,8.116608619689941,-1.8496043682098389,0.0,0.0,False,True
12,560,bootstrap_random,6.55,-0.42000860624840824,0.580701422713539,3.442715883255005,2.0362396240234375,3.5399749279022217,3.0597231816942063,True,False
13,719,bootstrap_random,0.3259999999999883,0.7634447042833595,-0.972396710161635,17.79616928100586,-17.1207275390625,2.2515487670898438,1.558024433960826,True,False
14,722,bootstrap_random,1.296000000000001,-0.7271532593756529,-0.7310621825253536,8.637123107910156,-1.853834629058838,0.005630415864288807,0.013443171209638711,False,True
15,727,bootstrap_random,1.296000000000001,-0.7236704724848939,-0.7304940235131953,8.523605346679688,-1.8821384906768799,0.0,0.0,False,True
16,759,bootstrap_random,0.9380000000000018,-0.33959501667889935,0.04459603054320897,6.433091163635254,0.48859554529190063,1.504232406616211,0.8631538486027355,False,False
17,778,bootstrap_random,1.296000000000001,-0.7284416155031577,-0.7296500428910841,8.569270133972168,-1.8529486656188965,0.0,0.0,False,True
18,832,bootstrap_random,1.296000000000001,-0.7111687436442643,-0.7190340859805218,8.172640800476074,-1.8645917177200317,0.0,0.0,False,True
19,837,bootstrap_random,6.2029999999999985,0.485162769981876,-0.3037752238222535,1.175809383392334,-1.226050615310669,5.552544593811035,5.5847718696247,True,False
20,1031,bootstrap_random,1.296000000000001,-0.7150398961636742,-0.7194316294475934,8.228440284729004,-1.848468542098999,0.0,0.0,False,True
21,1040,bootstrap_random,1.296000000000001,-0.7136768986403015,-0.7207001796290398,8.13573169708252,-1.8335344791412354,0.006559513974934816,0.690527040391907,False,True
22,1109,bootstrap_random,1.296000000000001,-0.7088568708559783,-0.719222509881119,8.14620304107666,-1.8770639896392822,0.0,0.0,False,True
23,1126,bootstrap_random,1.5250000000000008,-0.9118257789472384,-0.9684562744553926,10.027417182922363,-2.8818535804748535,0.5193668007850647,2.5078988418344994,False,False
24,1140,bootstrap_random,1.296000000000001,-0.7054056733345047,-0.7323241363944106,8.341605186462402,-1.9879374504089355,0.0,0.0,False,True
25,1228,bootstrap_random,1.6179999999999928,0.041262328682667306,0.9748399489280691,-7.218062877655029,4.942891597747803,2.7826616764068604,0.5894365220171701,False,False
26,1310,bootstrap_random,1.296000000000001,-0.7282055226822619,-0.7194075270884009,8.396169662475586,-1.7845518589019775,0.0,0.0,False,True
27,1311,bootstrap_random,1.296000000000001,-0.7179967277396385,-0.7257025051936666,8.369036674499512,-1.876400113105774,0.0,0.0,False,True
28,1337,bootstrap_random,1.296000000000001,-0.7310573621653684,-0.7212935788364319,8.468071937561035,-1.7858713865280151,0.0,0.0,False,True
29,1355,bootstrap_random,1.2810000000000017,-0.8177999004736304,-0.8883046396027428,8.3617582321167,-2.1932480335235596,1.3143103122711182,3.8815336675778824,True,False
30,1424,bootstrap_random,5.848999999999997,0.5820797766401312,0.7852038244637524,-15.03782844543457,6.716307640075684,6.206058502197266,9.81121885842159,True,False
31,1502,bootstrap_random,1.296000000000001,-0.7256095761439701,-0.7132660451560152,8.263538360595703,-1.7560216188430786,0.0,0.0,False,True
32,1574,bootstrap_random,1.296000000000001,-0.7242943236789154,-0.7182766993555527,8.327789306640625,-1.7958638668060303,0.0,0.0,False,True
33,1625,bootstrap_random,1.325000000000001,-0.7069010563183523,-0.6610337781947507,7.253343105316162,-1.508872151374817,0.5751012563705444,6.939721119182707,False,False
34,1719,bootstrap_random,1.296000000000001,-0.7089391749471144,-0.7188434723228201,8.14112377166748,-1.8741340637207031,0.0,0.0,False,True
35,1843,bootstrap_random,-1.3999999999999988,0.9692223034281722,0.8813648454224142,-0.4746747314929962,9.343545913696289,2.6586503982543945,0.5643457462101376,False,False
36,1852,bootstrap_random,1.296000000000001,-0.7143786403119781,-0.7279982047240766,8.363052368164062,-1.910091519355774,0.0,0.0,False,True
37,1871,bootstrap_random,7.698999999999989,0.20047676505979403,-0.18637102698877103,-3.4997599124908447,-1.646342158317566,6.722250461578369,9.620958323157568,True,False
38,1942,bootstrap_random,1.296000000000001,-0.7417657600071739,-0.713057384724939,8.502237319946289,-1.7722028493881226,0.013566181994974613,0.22989741316444998,False,True
39,1997,bootstrap_random,6.79699999999999,-0.7113623402871478,-0.9049933274929867,-5.317474842071533,0.8956015110015869,7.0997185707092285,5.0896654206327785,True,False
40,2257,mutated_elite,3.410999999999998,0.5079549181398959,-0.4365749945773486,0.1819959282875061,4.131778717041016,5.1052165031433105,3.5013859807244643,True,False
41,2326,mutated_elite,12.484999999999923,-0.8167379840418095,-0.14065813181485745,-10.734482765197754,-1.530859112739563,9.167118072509766,12.493511250732228,True,False
42,2332,mutated_elite,24.799999999999972,-0.6011848517376411,0.8765009306480533,-14.627962112426758,-11.051909446716309,13.654860496520996,2.260137372459844,True,False
43,2333,mutated_elite,7.180999999999996,-0.8951970298110359,-0.5545804366286307,-4.506174564361572,-6.94738245010376,9.17932415008545,1.9336673833836484,True,False
44,2398,mutated_elite,19.054999999999968,-0.3095189554976073,0.07563147501434728,-7.875570774078369,-4.497786998748779,13.016292572021484,8.230125384648057,True,False
45,2459,mutated_elite,6.8959999999999955,-0.09440662131405674,-0.8879298312001442,-15.169746398925781,5.862171173095703,6.689427852630615,5.459715659381213,True,False
46,2477,mutated_elite,15.15200000000003,-0.6832340811968556,0.31093809256287613,-0.6708189845085144,0.38276970386505127,13.28148365020752,3.173840768090927,True,False
47,2530,mutated_elite,-3.1300000000000034,0.08205178410304625,-0.4470537571675669,5.539892196655273,-3.5441184043884277,0.9432998299598694,0.5993491755596096,False,False
48,2569,mutated_elite,4.638,-0.6989621631265454,-0.16122303887366857,3.0058279037475586,-0.30012649297714233,1.6993411779403687,5.734492044743084,True,False
49,2614,mutated_elite,5.518999999999999,-0.12661959821357247,0.05847772334848927,-9.082242965698242,2.8386433124542236,3.8633816242218018,4.557694467524539,True,False
50,2655,mutated_elite,1.0320000000000007,-0.9726627453529652,-0.40655329455680933,8.548958778381348,-0.98797607421875,1.8545812368392944,7.571976856016595,True,False
51,2662,mutated_elite,11.878999999999907,-0.1338254637751417,-0.906360063136061,-7.210816860198975,-0.5905575752258301,6.138667583465576,8.12071728957505,True,False
52,2712,mutated_elite,1.0769999999999864,0.9725776019797896,0.9749508278733564,-5.431674003601074,8.45859146118164,3.0946221351623535,7.598209032324927,True,False
53,2754,mutated_elite,6.422999999999998,-0.42099274769723805,-0.3915488308425407,0.9315521121025085,-5.0033369064331055,6.819969177246094,2.5308030464152385,True,False
54,2824,mutated_elite,7.611999999999991,-0.5591898327419615,-0.7627134736435414,-2.4535086154937744,4.999551296234131,9.095120429992676,2.398769266697648,True,False
55,2870,mutated_elite,2.259999999999999,-0.8058699449980163,-0.8437668110220697,6.615965366363525,-8.352348327636719,5.448184967041016,1.9860075783394007,True,False
56,2884,mutated_elite,2.383,-0.2876140586115145,-0.011569394957129803,7.185819149017334,-0.03045079857110977,2.8981566429138184,6.050642984021224,True,False
57,2916,mutated_elite,7.043999999999998,0.41348190559266235,-0.05389450809939734,1.4116954803466797,1.8821332454681396,8.8149995803833,4.777673307649268,True,False
58,2951,mutated_elite,-0.037999999999998535,0.2405885057474432,0.9749497620039271,2.395357131958008,3.289108991622925,3.2360188961029053,1.2617117032359968,True,False
59,2984,mutated_elite,5.949999999999993,0.7392371230686934,0.9744809517455585,4.345895290374756,-5.016397953033447,4.980270862579346,3.209933309049053,True,False
60,3046,mutated_elite,6.286999999999997,-0.08199105216527729,-0.012920680857863374,-12.773674964904785,4.627049922943115,5.803208827972412,9.691019064459965,True,False
61,3076,mutated_elite,-3.3830000000000044,-0.2453636019178442,-0.9748894900244305,10.525251388549805,-5.445518970489502,0.637815535068512,0.5619226607110848,False,False
62,3130,mutated_elite,16.131999999999973,0.8163649812836167,0.8450302952522059,0.6061524748802185,-2.0922749042510986,13.369610786437988,2.225199892381358,True,False
63,3141,mutated_elite,2.740999999999998,-0.9745598540548246,0.7523456435584135,4.465774059295654,7.859666347503662,6.303843021392822,1.7062026559285846,True,False
64,3414,mutated_elite,6.996999999999997,-0.11269996068099229,0.1543432822428269,2.5670368671417236,1.8289978504180908,9.54600715637207,5.83084810365814,True,False
65,3428,mutated_elite,6.073999999999998,0.046578498859454275,0.914393154459226,3.199648857116699,-0.11208867281675339,5.038388729095459,4.853397338247476,True,False
66,3431,mutated_elite,3.265999999999996,0.39562839514382486,0.6113686965857679,-0.20389357209205627,-3.946652889251709,6.432309150695801,1.738730900613835,True,False
67,3444,mutated_elite,10.243999999999962,-0.43146771902987646,-0.5206237360444864,-21.94803237915039,7.3232011795043945,8.00531005859375,6.241263546145498,True,False
68,3463,mutated_elite,16.469999999999963,0.7974191058797803,0.010362772666434851,-1.91932213306427,-1.4800028800964355,11.985363006591797,10.010272427441107,True,False
69,3503,mutated_elite,7.026999999999992,-0.7062399598942689,0.2740513652939388,-1.2235242128372192,-0.5431561470031738,7.587125301361084,2.596637873787157,True,False
70,3546,mutated_elite,2.724999999999999,-0.7575329532253977,0.9030153076346614,3.0785462856292725,-11.099668502807617,5.647848606109619,1.364544906431967,True,False
71,3711,mutated_elite,9.88799999999996,0.9076562660394228,0.6819474376080322,-13.405377388000488,7.928397178649902,7.462285041809082,12.533287843946677,True,False
72,3744,mutated_elite,11.293999999999947,-0.16466696857802537,-0.7604480259931997,4.111428737640381,-3.5284290313720703,10.096941947937012,3.8819122118398823,True,False
