dataset,seed,match_type,target_cell_x,target_cell_y,control_cell_x,control_cell_y,target_fitness,control_fitness,fitness_difference_target_minus_control,target_depth,control_depth,absolute_depth_difference,target_assignment_count,control_assignment_count,match_distance_standardized
open_robustness,1001,depth_only,12,5,8,6,15.656000000000018,22.549999999999976,-6.8939999999999575,22.72019223897993,22.702083522312012,0.01810871666791769,12,7,0.0011259621445648977
open_robustness,1001,depth_only,12,6,8,7,18.56499999999995,24.11499999999994,-5.54999999999999,20.988521000857638,20.906111862722145,0.08240913813549255,20,8,0.00512402792579856
open_robustness,1001,depth_only,12,7,17,17,20.799999999999986,19.49999999999999,1.2999999999999972,19.47234833825593,19.49543114432684,0.023082806070910067,12,41,0.0014352406248767133
open_robustness,1001,depth_only,13,19,10,7,15.868999999999966,23.33500000000002,-7.466000000000053,19.955193959193476,19.922549944909054,0.032644014284421985,97,18,0.002029736563056043
open_robustness,1001,depth_only,14,4,9,22,7.923999999999997,10.155999999999976,-2.231999999999979,25.798491398861234,25.869043546405898,0.07055214754466377,7,1,0.004386785038930279
open_robustness,1001,depth_only,15,4,10,3,6.650999999999998,20.42000000000001,-13.76900000000001,27.05670717944955,26.877674192236807,0.17903298721274297,7,5,0.01113189686086684
open_robustness,1001,depth_only,15,7,5,9,7.632999999999997,29.1099999999999,-21.476999999999904,20.702990945318625,20.676305550571467,0.026685394747158142,9,3,0.0016592420572410498
open_robustness,1001,depth_only,16,6,13,5,8.72399999999999,5.694999999999994,3.0289999999999955,22.88650143832427,22.880021798387247,0.006479639937023052,4,2,0.0004028904650335874
open_robustness,1001,depth_only,16,11,14,17,10.64599999999995,19.004999999999978,-8.359000000000028,17.753798999404495,17.7659169896635,0.01211799025900362,33,308,0.0007534713005928992
open_robustness,1001,depth_only,16,13,16,14,15.346999999999987,15.496999999999975,-0.14999999999998792,17.040055916704535,17.084529147035934,0.04447323033139838,75,85,0.0027652524868526803
open_robustness,1001,depth_only,19,16,5,9,13.176999999999998,29.1099999999999,-15.932999999999902,20.679717237827237,20.676305550571467,0.003411687255770346,44,3,0.00021213158113504423
open_robustness,1001,depth_only,20,13,4,10,7.462999999999998,29.079999999999995,-21.616999999999997,21.817377665059457,21.803287488920187,0.014090176139269772,21,1,0.0008760976956018414
open_robustness,1001,depth_only,20,17,18,19,4.379999999999997,13.461000000000006,-9.081000000000008,22.583040024781088,22.587273946741114,0.0042339219600258104,21,35,0.0002632564160925302
