dataset,seed,match_type,target_cell_x,target_cell_y,control_cell_x,control_cell_y,target_fitness,control_fitness,fitness_difference_target_minus_control,target_depth,control_depth,absolute_depth_difference,target_assignment_count,control_assignment_count,match_distance_standardized
open_robustness,1002,depth_plus_assignment_count,8,12,8,9,25.62999999999989,29.17499999999997,-3.54500000000008,25.728878124243085,24.87481938873931,0.8540587355037736,10,10,0.146444363158767
open_robustness,1002,depth_plus_assignment_count,9,6,8,7,23.689999999999895,26.39499999999998,-2.7050000000000836,26.338100034988113,26.540733443804676,0.20263340881656333,31,29,0.05920365130944574
open_robustness,1002,depth_plus_assignment_count,9,10,11,14,27.48499999999997,27.98499999999995,-0.4999999999999787,23.029871588598517,22.20524023651882,0.8246313520796988,8,11,0.2562234793516126
open_robustness,1002,depth_plus_assignment_count,9,12,13,16,27.62499999999993,28.71499999999996,-1.0900000000000318,23.526736842205104,23.50282697299871,0.02390986920639193,32,33,0.02254902137807097
open_robustness,1002,depth_plus_assignment_count,11,13,16,10,28.73999999999995,19.31999999999997,9.41999999999998,21.192117888726575,21.63696403743086,0.4448461487042863,56,56,0.07627720230764097
open_robustness,1002,depth_plus_assignment_count,12,7,10,8,22.619999999999955,26.064999999999976,-3.4450000000000216,22.687734692610295,22.742752752968766,0.05501806035847068,46,40,0.10187872139858678
open_robustness,1002,depth_plus_assignment_count,12,16,12,6,25.119999999999948,13.061000000000002,12.058999999999946,24.000858132395066,24.31061731159593,0.3097591792008636,10,12,0.134969088399524
open_robustness,1002,depth_plus_assignment_count,13,8,16,10,24.334999999999937,19.31999999999997,5.014999999999969,21.381829782976776,21.63696403743086,0.25513425445408444,58,56,0.0506946704651184
open_robustness,1002,depth_plus_assignment_count,13,9,12,11,23.92999999999999,26.434999999999963,-2.504999999999974,20.27713011586621,19.93812192212553,0.3390081937406819,28,30,0.07637218481061481
open_robustness,1002,depth_plus_assignment_count,13,15,13,7,28.92999999999998,13.933000000000007,14.996999999999971,22.325323937484544,22.668104807918905,0.34278087043436045,18,19,0.07004350498441954
open_robustness,1002,depth_plus_assignment_count,17,8,9,7,18.629999999999967,23.915,-5.285000000000032,25.025404694110826,24.963399882957162,0.0620048111536633,25,25,0.010631885963699874
open_robustness,1002,depth_plus_assignment_count,18,8,17,7,12.974999999999985,12.249999999999984,0.7250000000000014,26.8232992637699,26.470491469907692,0.3528077938622083,21,23,0.08852347619009739
open_robustness,1002,depth_plus_assignment_count,19,10,18,15,13.04300000000001,13.059999999999935,-0.016999999999924853,27.107725025076913,27.321687122977504,0.21396209790059117,56,44,0.179369044142905
open_robustness,1003,depth_plus_assignment_count,3,10,21,17,28.019999999999957,8.672000000000002,19.347999999999956,25.274700313823836,25.36556761657938,0.09086730275554444,12,15,0.14306235146760907
open_robustness,1003,depth_plus_assignment_count,4,9,13,21,28.999999999999957,1.2479999999999865,27.75199999999997,24.053651198994714,24.13555951720151,0.08190831820679634,21,24,0.08960854465573012
open_robustness,1003,depth_plus_assignment_count,4,10,20,17,28.059999999999935,12.95399999999998,15.105999999999955,23.355147187168935,23.569534211414943,0.2143870242460082,26,35,0.20390649663082164
open_robustness,1003,depth_plus_assignment_count,4,11,8,6,25.58499999999994,28.894999999999964,-3.3100000000000236,22.909531158662332,23.203918429471706,0.29438727080937355,15,13,0.12163808386632152
open_robustness,1003,depth_plus_assignment_count,5,10,18,18,28.639999999999983,12.207999999999943,16.432000000000038,21.478349235175884,21.684708092109883,0.20635885693399914,45,51,0.10077350197704561
open_robustness,1003,depth_plus_assignment_count,6,7,5,8,27.52499999999991,31.09999999999996,-3.575000000000049,23.63743125543157,23.457957742480463,0.17947351295110536,5,3,0.2794619514246606
open_robustness,1003,depth_plus_assignment_count,7,6,5,7,30.779999999999895,30.429999999999886,0.3500000000000085,23.995595508610243,24.93803023199845,0.9424347233882067,7,4,0.4113365283168618
open_robustness,1003,depth_plus_assignment_count,7,7,5,9,28.659999999999954,30.724999999999934,-2.06499999999998,22.546595041033264,22.454440588113076,0.09215445292018742,8,9,0.07585452869420141
open_robustness,1003,depth_plus_assignment_count,8,5,5,7,27.17000000000001,30.429999999999886,-3.259999999999877,25.34526446334195,24.93803023199845,0.40723423134350156,5,4,0.1670585099913926
open_robustness,1003,depth_plus_assignment_count,8,16,9,8,17.519999999999936,24.784999999999997,-7.265000000000061,19.35505508455188,19.13026806980392,0.22478701474796026,21,19,0.08957076985962427
open_robustness,1003,depth_plus_assignment_count,9,7,19,14,30.664999999999992,12.678999999999967,17.986000000000026,20.765898302108027,20.56798011723841,0.19791818486961787,18,19,0.06472858138995626
open_robustness,1003,depth_plus_assignment_count,9,9,17,12,26.500000000000018,18.44499999999995,8.055000000000067,17.844124799505572,17.959387579657758,0.11526278015218594,16,17,0.05013733373073683
open_robustness,1003,depth_plus_assignment_count,9,10,11,9,23.70499999999998,21.049999999999983,2.6549999999999976,16.78609863214379,17.216346270456516,0.43024763831272494,14,12,0.15330147326395946
open_robustness,1003,depth_plus_assignment_count,10,6,9,6,26.389999999999958,26.644999999999982,-0.2550000000000239,22.382803516965243,22.647462293841112,0.26465877687586925,3,4,0.1680454897880068
open_robustness,1003,depth_plus_assignment_count,10,10,15,15,23.689999999999987,16.62499999999997,7.0650000000000155,16.235409821039106,15.886809539284704,0.3486002817544023,58,63,0.11084692043306885
open_robustness,1003,depth_plus_assignment_count,12,8,15,10,22.109999999999992,15.099999999999989,7.010000000000003,18.70648339566671,17.902482266777522,0.8040011288891868,5,6,0.24514605569169232
open_robustness,1003,depth_plus_assignment_count,14,9,11,8,14.676999999999994,19.45899999999999,-4.781999999999995,18.702083191634205,18.700794198027683,0.0012889936065221264,4,3,0.1513680935078343
open_robustness,1003,depth_plus_assignment_count,16,13,15,13,18.944999999999993,17.56199999999996,1.3830000000000346,16.605038826401838,15.979752205834256,0.6252866205675822,43,45,0.17505683391402854
open_robustness,1003,depth_plus_assignment_count,18,12,9,8,16.26099999999994,24.784999999999997,-8.524000000000058,19.33143159574666,19.13026806980392,0.2011635259427429,17,19,0.0904746883795496
open_robustness,1003,depth_plus_assignment_count,18,13,7,14,15.569999999999938,18.97499999999991,-3.404999999999971,18.865141305517042,18.61947506970945,0.24566623580759384,14,11,0.16583771543363238
open_robustness,1003,depth_plus_assignment_count,19,13,5,12,13.133999999999983,24.77499999999994,-11.64099999999996,21.190710389540147,20.979196649798183,0.21151373974196375,10,13,0.17367873264073722
open_robustness,1003,depth_plus_assignment_count,21,13,4,8,8.668999999999993,27.444999999999943,-18.77599999999995,25.27856406477462,25.200856957156066,0.07770710761855426,2,1,0.27587765968409944
open_robustness,1003,depth_plus_assignment_count,21,15,5,7,12.448999999999964,30.429999999999886,-17.980999999999923,24.518212288143438,24.93803023199845,0.41981794385501203,5,4,0.1694109328781461
open_robustness,1003,depth_plus_assignment_count,21,19,20,19,8.084999999999988,9.863999999999994,-1.7790000000000052,27.638815599574237,25.917883580349233,1.7209320192250033,64,68,0.4763210151096454
