cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
0,0,10.787999999999963,-0.9702601195167746,-0.9357013465981232,266,3,11,0
0,1,9.214999999999968,-0.9732185424956212,-0.8552513729012987,270,3,35,0
0,2,17.359999999999932,-0.9747961007708714,-0.8227542163271585,280,4,16,3
0,3,8.606999999999964,-0.9323676485736553,-0.6969114574127877,229,2,4,0
0,4,17.67499999999995,-0.9561038527209312,-0.6158821206083693,280,4,16,3
0,5,19.359999999999953,-0.9513815066654927,-0.5241322699236939,280,5,32,5
0,6,17.539999999999957,-0.9332429164657076,-0.46803949617434437,280,4,19,0
0,7,13.052999999999969,-0.95814548589891,-0.3814806895413525,276,3,40,0
0,8,10.742999999999954,-0.9686337211440015,-0.34868880360142024,261,3,6,0
0,9,10.552999999999967,-0.9420861224150586,-0.24001201335401529,261,3,5,0
0,10,17.35499999999994,-0.9614911222083439,-0.1952189151771418,280,4,14,0
0,11,20.134999999999923,-0.9474357626308294,-0.08627242689775166,280,5,15,3
0,12,10.42099999999998,-0.9305628673125232,0.03984724233476783,227,2,10,0
0,13,13.646999999999984,-0.9276257518736075,0.08833397383003544,259,3,13,0
0,14,14.260999999999951,-0.9693599080808725,0.19890489822060642,262,3,10,0
0,15,14.39099999999994,-0.9324089816772754,0.22332598828798333,277,3,11,0
0,16,17.579999999999966,-0.9616204663544964,0.33831681260489377,280,4,20,2
0,17,24.1399999999999,-0.9403410549748256,0.4176265284809234,280,5,24,4
0,18,14.02499999999993,-0.9607307686795448,0.5127271282838519,280,3,8,0
0,19,24.13499999999995,-0.9666030787540293,0.5959812639153929,280,5,22,11
0,20,20.074999999999925,-0.9420666756966344,0.6274060867281677,280,5,11,3
0,21,16.4599999999999,-0.9707235419566346,0.6857512712628961,280,4,19,0
0,22,16.229999999999936,-0.94744127591748,0.8101488239577749,280,4,21,9
0,23,17.049999999999912,-0.9529561545844785,0.8587609491452693,280,4,24,0
0,24,9.517999999999967,-0.9700776242203709,0.9749176722030893,231,2,20,0
1,0,10.15999999999996,-0.9111883800280511,-0.9711474860770959,260,3,25,0
1,1,10.884999999999966,-0.9054252442197765,-0.8785078553517282,265,3,8,0
1,2,14.089999999999927,-0.8513361299323183,-0.8118291428622569,280,3,10,0
1,3,10.929999999999948,-0.894914975233222,-0.7192264956432083,250,3,20,0
1,4,14.073999999999964,-0.9124456207976839,-0.6577185708773824,268,3,20,6
