snapshot_evaluation,encoder_space,k,support_point_count,rolling_buffer_points,centroid_points,component_count,largest_component_fraction,support_finite_pair_fraction,support_mean_euclidean,support_mean_geodesic,support_geodesic_to_euclidean_ratio,rolling_finite_pair_fraction,rolling_geodesic_to_euclidean_ratio,centroid_finite_pair_fraction,centroid_geodesic_to_euclidean_ratio
2000,pre_retrain_encoder,10,1625,1000,625,10,0.98,0.5352959454338765,9.149677237172392,11.049711348688767,1.2076613264342382,0.9604464464464465,1.1853854334091918,0.11472820512820513,1.281434037450296
2000,pre_retrain_encoder,15,1625,1000,625,5,0.989,0.5900674497915878,10.734935017883094,11.808076177603414,1.0999671779971278,0.9781381381381381,1.082636017461747,0.1770051282051282,1.1634301817334043
2000,pre_retrain_encoder,20,1625,1000,625,2,0.995,0.6401538461538462,12.019320873664352,13.039169131105076,1.084850738919478,0.9900400400400401,1.0508202259248303,0.24314358974358974,1.1405520790391332
2000,pre_retrain_encoder,25,1625,1000,625,2,0.995,0.6745850701023115,12.704676138054662,13.541363254211246,1.0658566268879874,0.9900400400400401,1.0347980964658496,0.30233333333333334,1.1162271431928317
2000,pre_retrain_encoder,30,1625,1000,625,2,0.995,0.7004569912845775,13.2647008547529,13.936594752723806,1.050652774256131,0.9900400400400401,1.025440760755152,0.34963076923076924,1.0870354430737459
2000,pre_retrain_encoder,40,1625,1000,625,1,1.0,0.8160500189465707,16.169880549160727,17.035101623232762,1.0535081920637281,1.0,1.0155474168023477,0.5604,1.1019607955812425
10000,final_one_retrain_encoder,10,1625,1000,625,6,0.99,0.57692231906025,12.948250285656696,14.356274547201242,1.1087424347291364,0.9801121121121121,1.0885199978596634,0.15382051282051282,1.1945797057069125
10000,final_one_retrain_encoder,15,1625,1000,625,4,0.996,0.6236983705949223,13.763088889363942,14.60448911363882,1.061134548431574,0.992014014014014,1.0439038690940752,0.21294871794871795,1.1196628247381608
10000,final_one_retrain_encoder,20,1625,1000,625,3,0.996,0.6377847669571808,14.017338865479745,14.633247729088744,1.0439390721391337,0.992018018018018,1.0284128388305043,0.23643076923076922,1.0952857889107155
10000,final_one_retrain_encoder,25,1625,1000,625,2,0.997,0.6910723758999621,14.932289822803977,15.54586669379282,1.0410906082235167,0.9940120120120121,1.0201982362577395,0.32444615384615383,1.0976071280440352
10000,final_one_retrain_encoder,30,1625,1000,625,2,0.997,0.7117582417582418,15.288979800962949,15.813426890049474,1.0343022945882558,0.9940120120120121,1.0145997496080394,0.3621025641025641,1.0863846074508583
10000,final_one_retrain_encoder,40,1625,1000,625,2,0.997,0.7598825312618416,16.145059710266686,16.670262299798104,1.0325302351899905,0.9940120120120121,1.0093024333716827,0.45737435897435896,1.0854385331967735
20000,final_one_retrain_encoder,10,1625,1000,625,7,0.988,0.6226957180750284,15.20303653753449,16.853840165256077,1.1085838097965461,0.9761561561561561,1.0822081156260932,0.22274358974358974,1.1963488316723514
20000,final_one_retrain_encoder,15,1625,1000,625,2,0.999,0.7056354679802955,16.95785308497519,18.08440661366737,1.066432556234982,0.998,1.041942241473004,0.34324615384615387,1.133710423837095
20000,final_one_retrain_encoder,20,1625,1000,625,2,0.999,0.72759378552482,17.365306190738952,18.263211582431634,1.051706856293242,0.998,1.0284486225346887,0.3842153846153846,1.1079498414882416
20000,final_one_retrain_encoder,25,1625,1000,625,2,0.999,0.7713148920045472,18.001480313154843,18.782135125682238,1.043366145391772,0.998,1.0197905066259694,0.4699897435897436,1.0981110338849855
20000,final_one_retrain_encoder,30,1625,1000,625,2,0.999,0.797558165971959,18.42566941418261,19.131240943021,1.0382928572622332,0.998,1.01529594250749,0.524574358974359,1.0871297645229832
20000,final_one_retrain_encoder,40,1625,1000,625,1,1.0,0.8440909435392194,19.251934369873887,19.799913587338132,1.0284635926414616,1.0,1.0100907226246634,0.6219384615384616,1.0635188582664725
