evaluation,source,fitness,final_x,final_y,latent_0,latent_1,cell_x,cell_y,inserted,replaced,latent_clipped,steps,food_collected,wall_collisions,hazard_contacts,path_length,displacement,loop_score,bbox_area,is_loop,is_near_still,assignment_geodesic_distance
99,mutated_elite,1.6820000000000008,-0.7164751862077503,-0.8996844844158425,0.08897095918655396,0.12769374251365662,7,5,False,False,False,154,0,0,0,1.9477297067642212,0.1342160999774933,6.451735977201422,0.0687127336859703,True,False,0.2150984098208475
100,mutated_elite,1.497000000000001,-0.5610338719559251,-0.8254710874005031,0.2437850385904312,0.15991421043872833,7,5,False,False,False,159,0,0,0,0.6218628883361816,0.18122498691082,2.101533246179015,0.024190470576286316,False,False,0.06700069745545165
101,mutated_elite,4.732,-0.7306676741672619,-0.8540339793467951,0.27797311544418335,0.11682218313217163,7,5,True,True,False,184,1,5,0,5.85944128036499,0.09499263763427734,8.615815542339968,0.23716264963150024,True,False,0.12200749172986006
102,mutated_elite,-3.540000000000005,-0.27529812183971925,-0.6040225371518454,-0.018979281187057495,0.16445477306842804,7,5,False,False,False,155,0,143,0,0.5095382928848267,0.46993356943130493,0.2868767105499704,0.06440266966819763,False,False,0.3051957231685366
103,mutated_elite,1.296000000000001,-0.7212057462635934,-0.765501806383049,0.1094527393579483,0.06770038604736328,7,5,False,False,False,162,0,0,0,0.005021620076149702,0.005021620076149702,0.006320531363476324,5.199671704758657e-06,False,True,0.23020400416239856
104,mutated_elite,8.635999999999987,-0.023167502749517656,-0.08601057524430686,-1.0353889465332031,0.02473531663417816,4,5,False,False,False,227,2,19,4,5.6631178855896,0.9799063801765442,7.107775343417184,2.300532817840576,True,False,0.43051922610093407
105,mutated_elite,8.850999999999965,-0.010481847344474764,0.9600151360474365,-0.7716431617736816,-0.25111639499664307,5,4,False,False,False,247,2,8,0,3.796900510787964,1.864514708518982,9.236233498868351,1.6576179265975952,True,False,0.22342933206987986
106,mutated_elite,5.273999999999999,-0.5258810044110561,-0.5671825538761734,0.006851769983768463,-0.15762707591056824,6,4,False,False,False,173,1,14,0,8.565451622009277,0.2723372280597687,5.706323130350099,0.6404270529747009,True,False,0.2889371765888367
107,mutated_elite,11.253999999999978,-0.39271125147591024,0.4824009497329484,-0.2731344699859619,0.5697228312492371,6,6,True,True,False,243,2,11,3,6.536923408508301,1.29799222946167,4.625081417439847,3.6395299434661865,True,False,0.1198907160374762
108,mutated_elite,-1.9129999999999976,-0.11522123264123811,-0.9746931240324752,0.4320836067199707,0.6408377885818481,7,6,False,False,False,159,0,100,0,0.6928192973136902,0.648785412311554,0.30114877027566594,0.1396152675151825,False,False,0.1708996499983775
109,mutated_elite,-0.8309999999999998,-0.9748605339738136,0.1382908950054651,-1.3795315027236938,-0.9879604578018188,4,3,True,False,False,148,0,100,0,3.0814101696014404,0.9284079074859619,1.216704475264161,1.2087411880493164,True,False,0.3739597281578139
110,mutated_elite,13.975000000000007,-0.30402196422079597,-0.7882765000396778,-1.4769848585128784,0.7570067048072815,3,5,True,True,False,265,3,57,3,12.526906967163086,0.4220260679721832,3.531790643705767,3.3801538944244385,True,False,0.7754450238302626
111,mutated_elite,7.488,-0.36132649982624865,-0.5966991904264276,0.15859514474868774,0.12529902160167694,7,5,True,True,False,246,2,0,0,1.6756254434585571,0.41198015213012695,2.1212192174048257,0.16375954449176788,True,False,0.16749441634642634
112,mutated_elite,6.988000000000001,-0.6998339814748067,-0.5260260837059064,-0.1922704130411148,-0.02612215280532837,6,5,True,True,False,251,2,0,0,0.37924185395240784,0.22431038320064545,0.45584591451476164,0.011230804026126862,False,False,0.24815517698234554
113,mutated_elite,7.099000000000002,-0.5824454231146686,-0.6628727522202229,-0.27698105573654175,-0.07579340040683746,6,4,False,False,False,248,2,0,0,1.025893211364746,0.17004665732383728,1.4864575600554508,0.04786204919219017,True,False,0.2199268757392305
114,mutated_elite,3.9679999999999986,-0.9668252924894711,-0.4402671408334182,0.5060855746269226,0.08675144612789154,7,5,False,False,False,191,1,13,0,3.8837616443634033,0.39499905705451965,5.307715111771934,0.0923783928155899,True,False,0.3323777925225389
