evaluation,latent_0,latent_1,fitness,max_replay_error,respawn_timing,checkpoint_sha256
908,1.1917492151260376,5.197159290313721,10.114999999999972,0.0,historical_pre_audit,27339e869c93a686c2e7a0c0b1fc3d4060f35f1f1ad673e64947f0b14d4fb269
2007,-0.025089412927627563,0.6250180006027222,10.114999999999938,0.0,historical_pre_audit,27339e869c93a686c2e7a0c0b1fc3d4060f35f1f1ad673e64947f0b14d4fb269
2743,0.7138849496841431,2.2877488136291504,10.114999999999958,0.0,historical_pre_audit,27339e869c93a686c2e7a0c0b1fc3d4060f35f1f1ad673e64947f0b14d4fb269
