evaluation,event,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs
2000,bootstrap,146,0.2336,1537.3909999999983,807.3909999999984,-5.0,21.71499999999995,5.530075342465742,0.7741222235424994,17.475789406689362,19.579993147301163,5,1.0,0
2100,log,162,0.2592,1777.8529999999976,967.8529999999978,-5.0,21.71499999999995,5.974401234567887,0.7902753340043336,nan,nan,5,nan,-1
2200,log,170,0.272,1929.7819999999974,1079.7819999999974,-5.0,21.71499999999995,6.351658823529396,0.7977627464489954,nan,nan,5,nan,-1
2300,log,175,0.28,2034.797999999997,1159.797999999997,-5.0,21.71499999999995,6.627417142857126,0.802265488780542,nan,nan,5,nan,-1
2400,log,178,0.2848,2098.5329999999967,1208.5329999999967,-5.0,21.71499999999995,6.789511235955038,0.8049057857807015,nan,nan,5,nan,-1
2500,log,182,0.2912,2179.6479999999965,1269.6479999999967,-5.0,21.71499999999995,6.976087912087894,0.8083577885906608,nan,nan,5,nan,-1
2600,log,184,0.2944,2272.4779999999964,1352.4779999999964,-5.0,21.71499999999995,7.350423913043459,0.8100554419216398,nan,nan,5,nan,-1
2700,log,188,0.3008,2360.444999999996,1420.4449999999958,-5.0,21.71499999999995,7.555558510638276,0.813396081075038,nan,nan,5,nan,-1
2800,log,190,0.304,2439.3179999999957,1489.3179999999957,-5.0,21.71499999999995,7.838515789473662,0.8150398396271359,nan,nan,5,nan,-1
2900,log,193,0.3088,2513.3589999999954,1548.3589999999951,-5.0,21.71499999999995,8.022585492227954,0.8174733160326821,nan,nan,5,nan,-1
3000,log,198,0.3168,2602.099999999995,1612.099999999995,-5.0,24.289999999999928,8.141919191919166,0.8214462623625854,18.659834284371478,20.8449768516238,5,1.0,0
3100,log,199,0.3184,2661.765999999995,1666.7659999999946,-5.0,24.289999999999928,8.375708542713541,0.8222288017185675,nan,nan,5,nan,-1
3200,log,199,0.3184,2678.962999999995,1683.9629999999947,-5.0,24.289999999999928,8.462125628140678,0.8222288017185675,nan,nan,5,nan,-1
3300,log,201,0.3216,2745.7909999999947,1740.7909999999943,-5.0,24.289999999999928,8.660651741293504,0.8237821519996386,nan,nan,5,nan,-1
