sample_index,evaluation,source,fitness,final_x,final_y,latent_0,latent_1,path_length,loop_score,is_loop,is_near_still
0,23,bootstrap_random,1.296000000000001,-0.7432843225881552,-0.7706609252002693,-0.36053234338760376,5.765610694885254,0.0,0.0,False,True
1,37,bootstrap_random,1.296000000000001,-0.7499708928056236,-0.7723658279637856,-0.333645761013031,5.783870697021484,0.0,0.0,False,True
2,122,bootstrap_random,1.296000000000001,-0.7455347198735485,-0.7516790809480574,-0.2756025195121765,5.589318752288818,0.0,0.0,False,True
3,161,bootstrap_random,2.2460000000000004,-0.3445811114413627,-0.9633811718928597,-1.1275231838226318,2.5492300987243652,5.179521560668945,5.6070498217495395,True,False
4,196,bootstrap_random,5.312999999999998,-0.7848566003362035,-0.7054038710065529,0.018893718719482422,1.783729910850525,6.561240196228027,9.4846459611619,True,False
5,253,bootstrap_random,1.5050000000000008,-0.5823753848427532,-0.5823903394512411,-0.07223217189311981,4.762940406799316,0.4826369881629944,3.092154134129279,False,False
6,345,bootstrap_random,0.07900000000000061,-0.06602716789700572,0.608033062828154,-5.013398170471191,9.128371238708496,4.2770490646362305,1.2370592737916974,True,False
7,365,bootstrap_random,1.296000000000001,-0.7326579466220453,-0.7507856423536219,-0.3520701229572296,5.587818622589111,0.0,0.0,False,True
8,370,bootstrap_random,-1.941999999999997,-0.9687945581258208,-0.6255949037362053,-2.4792239665985107,6.288473606109619,2.102477550506592,1.3758845382740037,True,False
9,413,bootstrap_random,2.288999999999999,-0.9697504545828286,0.1610625939520521,2.974937915802002,3.7948288917541504,3.514152765274048,3.0104243940848696,True,False
10,422,bootstrap_random,4.532999999999989,-0.6278916966024443,0.7300267185363416,-6.9628753662109375,1.2157316207885742,5.710237979888916,2.263313865769845,True,False
11,452,bootstrap_random,-2.2979999999999987,0.9743100721342016,-0.8270351288512491,-6.458709716796875,7.6179351806640625,1.874443769454956,0.43275471453274567,False,False
12,560,bootstrap_random,0.15900000000000114,-0.2750027249689415,-0.5879900757984968,-1.503771185874939,4.991522312164307,0.8725512623786926,2.017882856939998,False,False
13,719,bootstrap_random,7.038000000000001,-0.5595831153122485,-0.6571010424015389,-0.03600272536277771,2.216592788696289,1.6313689947128296,9.860155797786899,True,False
14,722,bootstrap_random,1.296000000000001,-0.7456721047984813,-0.7516012877777553,-0.27329590916633606,5.588217258453369,0.0,0.0,False,True
15,727,bootstrap_random,-1.8999999999999977,-0.5523947363193858,-0.9749656551818661,-1.0857044458389282,5.691177845001221,0.3854098320007324,0.6189469614541365,False,False
16,759,bootstrap_random,2.0570000000000004,-0.27889252641923146,0.32321937709701776,4.808355808258057,4.005377292633057,2.022353410720825,5.618467469530096,True,False
17,778,bootstrap_random,0.8010000000000004,-0.7317263121346685,-0.8950543875028464,-0.3417697846889496,5.286600589752197,1.1998223066329956,3.3663218737451115,True,False
18,832,bootstrap_random,1.1350000000000011,-0.9680548948122043,-0.9661147604680048,0.14001435041427612,5.381536483764648,1.7498114109039307,9.55933119587834,True,False
19,837,bootstrap_random,4.593000000000001,-0.6236540261226884,-0.5812835323592113,0.7418193817138672,5.046701908111572,1.5459771156311035,3.6628650095179425,True,False
20,1031,bootstrap_random,1.296000000000001,-0.7461730813125217,-0.7520103947790414,-0.27142009139060974,5.592636585235596,0.0,0.0,False,True
21,1040,bootstrap_random,1.8490000000000009,-0.970403096825817,-0.3402761968506289,1.1539803743362427,4.338261604309082,1.0385798215866089,0.5058635415887466,False,False
22,1109,bootstrap_random,1.296000000000001,-0.7348110963973465,-0.7687860078503798,-0.3904539942741394,5.736927032470703,0.0,0.0,False,True
23,1126,bootstrap_random,1.5240000000000011,-0.5427046081874185,-0.8876951070629886,-1.643823266029358,6.189890384674072,2.2583835124969482,7.2316427971811255,True,False
24,1140,bootstrap_random,1.4680000000000009,-0.9407718185988325,-0.9098813357768563,-0.0969180315732956,5.902591705322266,0.30356860160827637,5.375216808865299,False,False
25,1228,bootstrap_random,1.505000000000001,-0.3800234453878421,-0.6063195099089576,-1.1433823108673096,5.459409236907959,0.3948996067047119,0.1367870221974883,False,False
26,1310,bootstrap_random,1.296000000000001,-0.7481238852904092,-0.7514502750499948,-0.2431584596633911,5.58335542678833,0.0,0.0,False,True
27,1311,bootstrap_random,8.089999999999987,-0.6745306853998572,-0.5266625526245502,0.3910883963108063,2.314713954925537,8.297078132629395,7.982940535021331,True,False
28,1337,bootstrap_random,7.824999999999998,-0.8781849894477424,-0.4072604217359993,-0.5696167945861816,-0.5286211967468262,6.848689556121826,9.55930083948203,True,False
29,1355,bootstrap_random,1.296000000000001,-0.7403720220993921,-0.7554783375540555,-0.33328771591186523,5.638752460479736,0.0,0.0,False,True
30,1424,bootstrap_random,0.09500000000000011,-0.9742615553029337,-0.9730309201531688,0.0019540786743164062,5.9907612800598145,0.4060448706150055,6.709528565955122,False,False
31,1502,bootstrap_random,1.296000000000001,-0.7335515182877754,-0.7545705309192627,-0.3627055287361145,5.632533550262451,0.0,0.0,False,True
32,1574,bootstrap_random,1.499000000000001,-0.3354120040291705,-0.8586200369585412,-1.5029276609420776,5.60911226272583,2.2535345554351807,8.759363654960366,True,False
33,1625,bootstrap_random,1.542000000000001,-0.9188946186937231,-0.916490459123883,-0.007970139384269714,5.525944232940674,0.7061592936515808,4.37035421758565,False,False
34,1719,bootstrap_random,1.296000000000001,-0.7514510316071202,-0.7475657640603108,-0.16663405299186707,5.531566619873047,0.0,0.0,False,True
35,1843,bootstrap_random,6.6669999999999945,0.8171061695241211,0.39055506180858174,-3.931041717529297,1.256089687347412,7.302665710449219,5.113259929665634,True,False
36,1852,bootstrap_random,1.296000000000001,-0.725346576651711,-0.7644240759520423,-0.46512529253959656,5.71731424331665,0.0,0.0,False,True
37,1871,bootstrap_random,2.900999999999997,-0.4862620004850634,0.8502807061588995,14.450321197509766,2.5811548233032227,6.3387556076049805,2.2546531859022685,True,False
38,1942,bootstrap_random,4.946999999999999,-0.4373787219273301,-0.33677870434646445,1.9880131483078003,4.529351711273193,5.932559490203857,6.787138943020105,True,False
39,1997,bootstrap_random,7.649999999999996,0.5244046992096382,0.2568844604399588,5.6754984855651855,2.5082035064697266,8.699347496032715,4.501011182948547,True,False
40,2257,mutated_elite,4.336,0.2777556252959208,-0.08657689086684138,-1.8577150106430054,0.34871426224708557,2.7860331535339355,1.9218670932275896,True,False
