sample_index,evaluation,source,fitness,final_x,final_y,latent_0,latent_1,path_length,loop_score,is_loop,is_near_still
167,8332,mutated_elite,3.368999999999998,0.454396648658929,0.17188813644037076,6.958724498748779,5.993569374084473,5.634969234466553,1.72713096267343,True,False
168,8389,mutated_elite,5.573999999999999,0.3743218173957033,-0.5835843265471401,0.7689961194992065,1.0777193307876587,6.006629467010498,7.149891200531372,True,False
169,8429,mutated_elite,-2.4960000000000004,-0.7146095175693,-0.9749623183049195,0.24750755727291107,5.7749528884887695,1.928466796875,0.8360002797753683,False,False
170,8483,mutated_elite,10.182999999999943,0.7604597004312416,-0.7780469408896824,12.984264373779297,-2.2079946994781494,9.702905654907227,6.419631052462731,True,False
171,8509,mutated_elite,0.7070000000000006,0.611579914983464,-0.9027318146604385,1.177416205406189,6.331035614013672,5.005046844482422,3.8837311671068475,True,False
172,8584,mutated_elite,11.125999999999983,0.661490386584095,-0.6592040972439805,4.012592315673828,1.3798608779907227,9.728719711303711,8.724863003424797,True,False
173,8642,mutated_elite,3.1189999999999967,0.7319074358026123,-0.05260610192704625,-8.57794189453125,-5.771327972412109,6.23549222946167,1.571368498651289,True,False
174,8683,mutated_elite,2.2579999999999987,-0.6045050743090151,-0.9112116051153913,-9.081579208374023,0.4795277416706085,5.376648426055908,2.945114428805171,True,False
175,8721,mutated_elite,4.506,0.7345823260010779,-0.2893432452730324,6.371679306030273,-2.4585909843444824,5.285610675811768,4.796174013381109,True,False
176,8749,mutated_elite,2.775999999999999,0.23829414405368932,-0.7493026713330944,-9.553062438964844,-7.052947998046875,6.308186054229736,1.8942878518329491,True,False
177,8839,mutated_elite,2.1649999999999996,0.9496539328137319,-0.13956167652086968,-4.055601596832275,-2.3381073474884033,5.506802558898926,2.12952169179593,True,False
