map,condition,condition_label,seed,archive_cell_x,archive_cell_y,evaluation,fitness,common_cell_0,common_cell_1,common_cell_2,path_efficiency,loop_score_raw,loop_score_clipped,food_collected_raw,food_collected_clipped,path_length,displacement,bbox_area,is_loop,is_near_still,match_candidate_count,match_descriptor_distance,match_status
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,8,20,13629,21.144999999999907,0,7,4,0.11623959983767444,10.919147182892953,10.919147182892953,4.0,4.0,9.085210800170898,1.0560612678527832,1.876968502998352,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,8,21,17314,21.0199999999999,0,7,4,0.08530984426850241,12.455644681973677,12.0,4.0,4.0,9.258506774902344,0.7898417711257935,2.1273086071014404,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,3,13087,6.563999999999997,1,4,1,0.1621414852827086,6.560464088997058,6.560464088997058,1.0,1.0,7.405036926269531,1.200663685798645,1.57085382938385,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,4,14315,9.703999999999972,1,4,2,0.2429853546590417,6.05303749656225,6.05303749656225,2.0,2.0,7.807184219360352,1.8970314264297485,3.0601611137390137,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,5,11883,10.30499999999994,1,5,2,0.18975769637403328,8.452885477802814,8.452885477802814,2.0,2.0,6.957388877868652,1.3202180862426758,1.3824793100357056,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,6,16792,10.618999999999968,1,7,2,0.19765937220132843,11.467089850356352,11.467089850356352,2.0,2.0,7.895507335662842,1.5606210231781006,1.5910414457321167,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,7,7035,12.44799999999999,0,5,3,0.07295406897650865,7.924406724526212,7.924406724526212,3.0,3.0,9.17918586730957,0.6696589589118958,1.2890781164169312,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,8,9324,14.465999999999953,0,5,3,0.11474779137995748,8.846922430224446,8.846922430224446,3.0,3.0,12.488093376159668,1.4329811334609985,2.1882147789001465,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,9,10358,16.094999999999914,0,5,4,0.10853740049524671,8.744710622460964,8.744710622460964,4.0,4.0,13.904769897460938,1.5091875791549683,2.2142865657806396,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,10,16930,17.49399999999995,0,6,4,0.12075209315262114,9.087396087754696,9.087396087754696,4.0,4.0,9.888694763183594,1.1940805912017822,3.7323107719421387,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,11,15210,17.31599999999993,1,5,4,0.18519158616340964,8.089809621106872,8.089809621106872,4.0,4.0,8.956574440002441,1.6586822271347046,3.638946056365967,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,12,13462,20.46499999999992,1,6,4,0.18768228913911725,9.6028470899904,9.6028470899904,4.0,4.0,9.167498588562012,1.7205771207809448,1.9388625621795654,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,13,19642,20.989999999999927,1,6,5,0.1403338711912344,9.047989235447318,9.047989235447318,5.0,5.0,11.046395301818848,1.5501834154129028,3.735081434249878,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,14,19396,20.45499999999997,0,4,5,0.11608106047683774,6.889857095474056,6.889857095474056,5.0,5.0,11.22106647491455,1.3025532960891724,3.6699554920196533,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,15,16032,21.944999999999933,1,7,5,0.14822781667985038,11.32385744425759,11.32385744425759,5.0,5.0,10.774638175964355,1.597101092338562,3.570209264755249,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,16,15643,28.539999999999857,1,5,5,0.127044565524779,7.831986675956861,7.831986675956861,5.0,5.0,7.233576774597168,0.9189866185188293,1.9046980142593384,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,17,17540,23.299999999999926,1,5,6,0.13535162837761872,7.599719566605371,7.599719566605371,6.0,6.0,10.942163467407227,1.4810396432876587,3.7016677856445312,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,18,19615,23.7749999999999,1,4,5,0.15099747986405465,6.902573389888804,6.902573389888804,5.0,5.0,8.060383796691895,1.2170976400375366,1.9162567853927612,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,19,17911,28.84999999999986,0,6,5,0.09087075858188737,9.776385500782451,9.776385500782451,5.0,5.0,8.400517463684082,0.763361394405365,1.898439884185791,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,20,19871,28.44999999999987,0,6,5,0.08988689636950489,9.910742303727755,9.910742303727755,5.0,5.0,9.189592361450195,0.8260239362716675,1.8922582864761353,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,21,13607,29.00999999999988,0,7,5,0.1121792440030494,12.370688057001392,12.0,5.0,5.0,7.598367691040039,0.8523791432380676,1.904014229774475,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,9,22,19192,28.73999999999987,1,6,5,0.14860612224418712,9.885142754718547,9.885142754718547,5.0,5.0,7.075460910797119,1.0514568090438843,1.8525397777557373,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,3,4304,5.652999999999997,0,3,1,0.1088275507568667,5.978041412347583,5.978041412347583,1.0,1.0,7.7709479331970215,0.8456932306289673,0.788504958152771,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,4,18992,5.9679999999999955,1,4,1,0.14638314791005083,6.659599579558365,6.659599579558365,1.0,1.0,7.7404303550720215,1.133068561553955,1.0644943714141846,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,5,18656,8.446999999999974,0,3,2,0.015023904729707434,5.945492677094823,5.945492677094823,2.0,2.0,8.584063529968262,0.12896615266799927,0.5360028743743896,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,6,13456,10.582999999999961,0,5,3,0.03614570226028436,8.20749954822149,8.20749954822149,3.0,3.0,11.54745864868164,0.41739100217819214,0.35492393374443054,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,7,2670,10.921999999999985,1,5,3,0.14771415020883286,8.172994039662512,8.172994039662512,3.0,3.0,8.397224426269531,1.2403888702392578,0.7178757786750793,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,8,18341,15.844999999999972,1,5,4,0.1386183278161909,8.94989861204704,8.94989861204704,4.0,4.0,10.536760330200195,1.4605880975723267,2.1234965324401855,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,9,13560,16.19799999999997,0,3,3,0.0837650641959304,4.766644525305458,4.766644525305458,3.0,3.0,13.959587097167969,1.1693257093429565,3.3650870323181152,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,10,11597,17.630999999999936,0,6,4,0.12262866155075569,9.350410583801843,9.350410583801843,4.0,4.0,10.055635452270508,1.2331091165542603,3.73317551612854,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,11,19088,16.37999999999992,0,7,4,0.06906437269115981,12.449808968346819,12.0,4.0,4.0,10.6650390625,0.7365742325782776,1.8410249948501587,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,12,16448,17.814999999999912,0,7,3,0.08781508120002576,13.357803995433569,12.0,3.0,3.0,9.711502075195312,0.8528163433074951,1.8971619606018066,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,13,1764,17.80499999999991,1,7,4,0.1834169870122466,11.869593808837092,11.869593808837092,4.0,4.0,8.899048805236816,1.6322367191314697,3.299135446548462,True,False,2,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,14,15868,20.734999999999932,0,7,5,0.027029384609778388,10.788058549574512,10.788058549574512,5.0,5.0,10.232759475708008,0.276585191488266,3.5319879055023193,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,15,16938,19.99499999999994,0,7,4,0.09668496562942351,11.32753542523465,11.32753542523465,4.0,4.0,8.510505676269531,0.8228379487991333,1.8905924558639526,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,16,19660,21.389999999999915,1,4,5,0.14590612720475138,6.110458441568602,6.110458441568602,5.0,5.0,10.317875862121582,1.5054413080215454,3.6619679927825928,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,17,19288,21.564999999999927,0,6,5,0.04637480138412794,9.269986168798813,9.269986168798813,5.0,5.0,10.5845308303833,0.49085551500320435,3.6992130279541016,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,18,13008,22.974999999999916,1,7,5,0.18630122687444137,12.74028811039253,12.0,5.0,5.0,8.926279067993164,1.6629767417907715,1.8620890378952026,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,19,17825,29.184999999999874,0,7,5,0.09995277427542493,10.523190491968606,10.523190491968606,5.0,5.0,7.870847702026367,0.7867130637168884,2.152411460876465,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,20,14322,28.619999999999866,0,6,5,0.11236217118713371,9.92088376860739,9.92088376860739,5.0,5.0,8.046674728393555,0.9041418433189392,1.8400566577911377,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,21,17724,29.129999999999875,0,6,5,0.09132702039203974,10.097263538094168,10.097263538094168,5.0,5.0,9.796842575073242,0.8947164416313171,1.8736649751663208,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,22,19778,28.58499999999987,0,6,5,0.09018441595843894,10.002556438626733,10.002556438626733,5.0,5.0,10.076566696166992,0.9087492823600769,1.8603006601333618,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,23,17925,28.444999999999858,0,7,5,0.11999363883976726,11.052814895641992,11.052814895641992,5.0,5.0,8.005805015563965,0.9606456756591797,1.9008902311325073,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,10,24,15890,28.174999999999876,0,7,5,0.10264342913377275,12.732453731632544,12.0,5.0,5.0,7.573363780975342,0.7773560285568237,1.8571268320083618,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,2,17063,5.344999999999998,0,3,1,0.08941712689183827,5.989466345663255,5.989466345663255,1.0,1.0,8.094322204589844,0.7237710356712341,0.7357602715492249,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,3,4853,7.4049999999999985,0,4,2,0.03922791991010789,6.152013312478959,6.152013312478959,2.0,2.0,10.615889549255371,0.4164392650127411,0.32271164655685425,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,4,18533,8.409,0,4,2,0.07769720421615114,6.153157748619891,6.153157748619891,2.0,2.0,9.971510887145996,0.774758517742157,0.8112518787384033,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,5,12015,8.509999999999984,0,5,2,0.06841671239432784,7.86491183052388,7.86491183052388,2.0,2.0,9.245948791503906,0.6325774192810059,0.7545663118362427,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,6,908,15.694999999999935,0,7,4,0.01290646831798497,12.233656855541074,12.0,4.0,4.0,12.144230842590332,0.15673913061618805,1.2826324701309204,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,7,13374,13.024999999999983,0,6,3,0.03693662199282123,10.436377269797928,10.436377269797928,3.0,3.0,11.751862525939941,0.4340741038322449,1.125714659690857,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,8,12005,17.714999999999975,0,5,4,0.08581851642338466,8.85636144809344,8.85636144809344,4.0,4.0,12.896919250488281,1.1067944765090942,1.6985975503921509,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,9,17741,16.444999999999993,0,6,4,0.07951732346767168,10.217955712803962,10.217955712803962,4.0,4.0,12.200541496276855,0.9701544046401978,2.1052327156066895,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,10,10592,16.269999999999982,1,7,4,0.20107044987130165,13.671758345874633,12.0,4.0,4.0,9.663208961486816,1.9429857730865479,2.745166540145874,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,11,10985,16.44499999999999,1,6,4,0.17594221544174304,10.487843504103882,10.487843504103882,4.0,4.0,10.419976234436035,1.8333137035369873,3.3338348865509033,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,12,16765,14.842999999999966,1,5,3,0.1475718470091943,8.59935326862042,8.59935326862042,3.0,3.0,10.813172340393066,1.595719814300537,3.286323070526123,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,13,18361,22.044999999999952,0,7,4,0.09148326615459766,13.929017876309107,12.0,4.0,4.0,9.671785354614258,0.8848065137863159,1.8100506067276,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,14,18301,21.70999999999992,0,7,4,0.11855858988004017,11.675977070396907,11.675977070396907,4.0,4.0,7.46317195892334,0.8848231434822083,1.7017784118652344,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,15,16577,20.539999999999914,0,6,4,0.09894982376285752,10.308523414070404,10.308523414070404,4.0,4.0,9.523098945617676,0.9423089623451233,1.7993707656860352,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,16,17586,21.134999999999938,0,7,4,0.09166310885569023,11.274771151422431,11.274771151422431,4.0,4.0,9.232118606567383,0.8462446928024292,1.882233738899231,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,17,15145,20.89999999999997,0,6,4,0.07324330343432733,9.54733859795165,9.54733859795165,4.0,4.0,10.915308952331543,0.7994732856750488,1.953057885169983,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,18,19070,21.964999999999936,0,7,4,0.07434669666681927,11.372470177310294,11.372470177310294,4.0,4.0,10.520033836364746,0.7821297645568848,1.9031578302383423,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,19,18334,25.629999999999864,0,7,4,0.09612549597512536,11.244878600846897,11.244878600846897,4.0,4.0,9.064927101135254,0.8713706135749817,1.8990371227264404,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,20,15691,21.104999999999915,0,7,4,0.09581566239682347,14.164983001859225,12.0,4.0,4.0,9.100441932678223,0.8719648718833923,1.7485464811325073,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,21,8898,25.734999999999868,0,7,4,0.09090867250080509,11.817265452875901,11.817265452875901,4.0,4.0,8.46963882446289,0.7699636220932007,1.8738982677459717,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,22,18027,21.799999999999933,0,7,4,0.093341828514888,10.934730942503254,10.934730942503254,4.0,4.0,8.988707542419434,0.8390223979949951,1.8896353244781494,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,23,18809,25.13499999999992,1,7,5,0.17836416195339408,10.897561356604008,10.897561356604008,5.0,5.0,9.67647933959961,1.7259371280670166,1.9137612581253052,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,11,24,18305,27.294999999999902,0,7,6,0.11918353880850875,11.82312666587566,11.82312666587566,6.0,6.0,9.01659870147705,1.0746301412582397,1.8889727592468262,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,3,12780,6.006999999999998,0,3,1,0.09632720561943058,5.691192895300687,5.691192895300687,1.0,1.0,8.494603157043457,0.8182613849639893,0.7851921319961548,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,4,3396,8.012999999999998,0,4,2,0.028547665061076304,6.034168567743154,6.034168567743154,2.0,2.0,7.04251766204834,0.20104743540287018,0.3141075074672699,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,5,7176,8.675000000000006,1,4,2,0.15669468685883917,6.267992960225407,6.267992960225407,2.0,2.0,8.19149112701416,1.2835631370544434,0.996604323387146,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,6,13833,10.816999999999968,0,5,3,0.04179139633468328,8.47348897110713,8.47348897110713,3.0,3.0,11.04844856262207,0.46173009276390076,0.5068990588188171,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,7,13922,13.185999999999988,1,6,3,0.13033510757745326,9.237750711555984,9.237750711555984,3.0,3.0,12.532408714294434,1.6334128379821777,1.4105907678604126,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,8,7535,14.639999999999972,0,5,3,0.11014882223111644,8.722010109299474,8.722010109299474,3.0,3.0,13.27434253692627,1.4621531963348389,2.886808395385742,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,9,3273,14.566999999999963,1,3,3,0.17782718636790112,5.23777761743856,5.23777761743856,3.0,3.0,8.6753511428833,1.5427132844924927,3.4710466861724854,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,10,15001,16.644999999999936,0,5,4,0.09812187716113897,8.329056273098226,8.329056273098226,4.0,4.0,12.871679306030273,1.262993335723877,1.8964861631393433,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,11,16872,16.09999999999993,0,5,4,0.067942713761674,8.733146049722261,8.733146049722261,4.0,4.0,9.822766304016113,0.6673853993415833,1.3870069980621338,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,12,17225,15.42999999999994,1,7,4,0.18435677446965365,14.255970835650613,12.0,4.0,4.0,9.158735275268555,1.6884748935699463,1.836640477180481,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,13,19978,22.479999999999954,0,7,4,0.08475069024790209,12.604692159349806,12.0,4.0,4.0,10.687333106994629,0.9057588577270508,1.8400617837905884,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,14,18292,22.124999999999947,0,4,4,0.10093352271672357,7.028101945658893,7.028101945658893,4.0,4.0,12.789958000183105,1.2909355163574219,2.2646303176879883,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,15,12506,21.38999999999995,0,7,4,0.0845950814057539,10.74622622120187,10.74622622120187,4.0,4.0,10.67032241821289,0.9026567935943604,1.855157732963562,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,16,16564,21.06499999999993,1,7,4,0.13251708934612474,15.026091967715448,12.0,4.0,4.0,6.971464157104492,0.9238381385803223,1.4541209936141968,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,17,7096,24.64999999999993,0,7,5,0.07101445847973625,12.078528384855893,12.0,5.0,5.0,10.187414169311523,0.72345370054245,1.7925652265548706,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,18,15197,21.819999999999958,0,7,4,0.09351783330847932,11.13675518846578,11.13675518846578,4.0,4.0,9.547995567321777,0.8929078578948975,1.6033607721328735,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,19,9439,21.819999999999915,0,7,4,0.11635051937506638,12.777089776768486,12.0,4.0,4.0,8.134531021118164,0.9464569091796875,1.5725797414779663,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,20,15128,21.779999999999927,0,7,4,0.10683648518989418,14.121518713620894,12.0,4.0,4.0,8.193137168884277,0.8753259778022766,1.5893393754959106,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,21,17997,22.26499999999991,0,5,4,0.0865202941505577,8.716371105120711,8.716371105120711,4.0,4.0,10.483102798461914,0.9070011377334595,2.0573837757110596,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,22,15664,21.15499999999992,0,7,4,0.08415628666885341,10.944135354080455,10.944135354080455,4.0,4.0,9.024688720703125,0.7594842910766602,1.8374714851379395,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,23,18428,20.7449999999999,0,7,4,0.11848437055637343,13.637249194548097,12.0,4.0,4.0,7.8083415031433105,0.9251664280891418,1.4091888666152954,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,12,24,19365,32.54499999999994,0,6,6,0.08642530987522393,9.404912457738913,9.404912457738913,6.0,6.0,9.051936149597168,0.7823163866996765,1.8783645629882812,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,13,3,1969,8.267999999999985,0,4,2,0.030212690861315544,6.28143841527955,6.28143841527955,2.0,2.0,10.496915817260742,0.3171400725841522,0.552610456943512,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,13,4,13830,5.403999999999999,0,5,1,0.07561817735643096,7.5529597879835,7.5529597879835,1.0,1.0,7.32560396194458,0.5539488196372986,0.7097410559654236,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,13,5,14920,8.685999999999968,0,5,2,0.10159545814542675,8.672853389624873,8.672853389624873,2.0,2.0,7.731203556060791,0.7854551672935486,0.5752354264259338,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,13,6,2723,10.23399999999996,0,6,3,0.07762358617489572,9.067520540833922,9.067520540833922,3.0,3.0,5.049820899963379,0.3919852077960968,0.19956615567207336,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,13,7,19892,14.04799999999997,1,5,3,0.1775721457645441,7.746744700859249,7.746744700859249,3.0,3.0,9.70950984954834,1.7241384983062744,3.7071456909179688,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,13,8,19972,11.714999999999996,1,3,2,0.1600917919549115,5.320571652737639,5.320571652737639,2.0,2.0,9.378931045532227,1.5014898777008057,3.104578971862793,True,False,1,nan,recorded_final_stage_insertion
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,13,9,7277,12.569999999999983,1,2,2,0.13680878816033523,3.6446970098896716,3.6446970098896716,2.0,2.0,10.52924919128418,1.4404938220977783,3.094918727874756,True,False,1,nan,retained_from_retrain
horseshoe,baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1004,13,10,17921,15.513999999999978,0,3,3,0.058937551646313854,4.7616427018852665,4.7616427018852665,3.0,3.0,13.45556926727295,0.7930383086204529,3.3884122371673584,True,False,1,nan,recorded_final_stage_insertion
