cell_x,cell_y,fitness,descriptor_x,descriptor_y,centroid_x,centroid_y,novelty_score,steps,food_collected,wall_collisions,hazard_contacts
2,2,6.2839999999999945,-27.159257888793945,-22.278379440307617,-27.71856548309326,-22.728297004699705,0.713986127670978,188,1,43,0
2,3,4.229999999999997,-26.47191619873047,-20.209218978881836,-27.71856548309326,-19.579203018188473,0.6725004051598229,135,0,9,0
2,5,3.7349999999999954,-27.026920318603516,-12.474485397338867,-27.71856548309326,-13.281015045166015,0.7866403291001426,135,0,18,0
3,2,4.209999999999997,-24.885936737060547,-21.94672966003418,-25.07641178894043,-22.728297004699705,0.5838835122725643,135,0,7,0
3,3,7.9629999999999965,-23.46162223815918,-17.635009765625,-25.07641178894043,-19.579203018188473,0.49650878829351536,186,1,10,0
3,4,4.128999999999997,-23.802459716796875,-15.727208137512207,-25.07641178894043,-16.430109031677244,0.6182199903063174,133,0,5,0
3,5,4.350999999999997,-23.742412567138672,-14.201391220092773,-25.07641178894043,-13.281015045166015,0.576716497266466,137,0,6,0
3,6,4.326999999999997,-24.725730895996094,-11.589093208312988,-25.07641178894043,-10.131921058654783,0.5784042982731378,134,0,6,0
4,2,4.1729999999999965,-23.182767868041992,-21.091890335083008,-22.434258094787598,-22.728297004699705,0.5479251569430368,136,0,7,0
4,3,7.937999999999995,-24.664714813232422,-19.070632934570312,-22.434258094787598,-19.579203018188473,0.4536424665114235,186,1,12,0
4,4,7.930999999999996,-20.77285385131836,-16.492544174194336,-22.434258094787598,-16.430109031677244,0.553189018585933,182,1,19,0
4,5,4.136999999999997,-21.45949935913086,-12.371612548828125,-22.434258094787598,-13.281015045166015,0.5577440876248674,134,0,5,0
4,6,4.996999999999994,-22.53963851928711,-10.34327507019043,-22.434258094787598,-10.131921058654783,0.4919531059973121,194,1,88,0
4,7,2.948999999999996,-23.900493621826172,-10.62794017791748,-22.434258094787598,-6.982827072143555,0.629186977568121,138,0,27,0
5,2,3.930999999999997,-20.603544235229492,-20.91958236694336,-19.792104400634766,-22.728297004699705,0.573949517313179,137,0,9,0
5,3,8.080999999999994,-20.188112258911133,-16.026060104370117,-19.792104400634766,-19.579203018188473,0.455045509348264,182,1,16,0
5,4,7.714999999999996,-19.27972984313965,-15.544024467468262,-19.792104400634766,-16.430109031677244,0.4746033605111265,185,1,13,0
5,5,8.080999999999992,-18.512414932250977,-14.492339134216309,-19.792104400634766,-13.281015045166015,0.5247153088175734,182,1,16,0
5,6,3.902999999999996,-20.668235778808594,-10.19906234741211,-19.792104400634766,-10.131921058654783,0.4889724568946262,136,0,16,0
5,7,7.395999999999997,-21.003990173339844,-7.556581974029541,-19.792104400634766,-6.982827072143555,0.5455378666915027,192,1,14,0
6,2,3.885999999999997,-17.901451110839844,-20.70003318786621,-17.14995070648193,-22.728297004699705,0.6345418781531086,137,0,9,0
6,3,7.340999999999998,-17.09992027282715,-17.687524795532227,-17.14995070648193,-19.579203018188473,0.47690889160009836,192,1,7,1
6,4,7.832999999999996,-17.568641662597656,-17.394922256469727,-17.14995070648193,-16.430109031677244,0.4907997998802202,186,1,15,0
6,5,8.491999999999999,-15.587480545043945,-14.144993782043457,-17.14995070648193,-13.281015045166015,0.5030420961751898,184,1,13,0
6,6,10.385000000000002,-15.011237144470215,-11.250551223754883,-17.14995070648193,-10.131921058654783,0.46228513451588643,235,2,45,3
6,7,7.160999999999998,-16.85590934753418,-5.5889811515808105,-17.14995070648193,-6.982827072143555,0.4809766724360685,192,1,13,0
6,8,7.0189999999999975,-16.016427993774414,-4.734796524047852,-17.14995070648193,-3.833733085632322,0.5672527473742136,188,1,22,2
6,9,6.803999999999997,-16.89813804626465,-0.1862083375453949,-17.14995070648193,-0.6846390991210898,0.6425451527677013,183,1,18,0
6,12,6.315999999999991,-14.691637992858887,9.784926414489746,-17.14995070648193,8.762642860412601,0.8038532441415424,187,1,47,0
7,3,3.8389999999999973,-14.673534393310547,-18.402236938476562,-14.5077970123291,-19.579203018188473,0.5381353915679399,138,0,8,0
7,4,13.685999999999964,-15.543081283569336,-14.966540336608887,-14.5077970123291,-16.430109031677244,0.4782879364368113,272,3,4,13
7,5,15.197999999999958,-14.456088066101074,-11.921260833740234,-14.5077970123291,-13.281015045166015,0.483252046290617,276,3,18,5
7,6,15.62399999999998,-14.712594985961914,-10.162705421447754,-14.5077970123291,-10.131921058654783,0.46392282825602454,278,3,22,4
7,7,11.318999999999985,-15.828429222106934,-8.540753364562988,-14.5077970123291,-6.982827072143555,0.45601413756694775,233,2,5,5
7,8,7.711999999999996,-13.740347862243652,-4.85752534866333,-14.5077970123291,-3.833733085632322,0.47021925013594773,189,1,12,0
7,9,15.141999999999967,-13.259411811828613,-0.4511037766933441,-14.5077970123291,-0.6846390991210898,0.5102355497993748,279,3,8,0
7,10,10.373000000000026,-14.496420860290527,1.3923003673553467,-14.5077970123291,2.464454887390139,0.5800020758996994,236,2,53,0
7,11,5.398999999999988,-14.369133949279785,8.664765357971191,-14.5077970123291,5.613548873901368,0.6049368724475586,188,1,67,0
7,12,6.333999999999991,-15.573914527893066,7.7192559242248535,-14.5077970123291,8.762642860412601,0.6144679614107688,188,1,48,0
8,3,3.7669999999999977,-13.280638694763184,-17.968765258789062,-11.865643318176268,-19.579203018188473,0.6260052662140112,139,0,9,0
8,4,6.363999999999997,-13.71019458770752,-15.993321418762207,-11.865643318176268,-16.430109031677244,0.4877348427304,193,1,29,0
8,5,7.868999999999996,-12.030896186828613,-13.932663917541504,-11.865643318176268,-13.281015045166015,0.46121888234630193,183,1,12,0
8,6,14.930999999999948,-13.14794921875,-10.774704933166504,-11.865643318176268,-10.131921058654783,0.4594084288915881,277,3,7,8
