evaluation,event,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs,geodesic_graph_support_points,geodesic_graph_visited_points,geodesic_graph_reservoir_points,geodesic_graph_rolling_buffer_points,geodesic_graph_centroids,geodesic_graph_k,geodesic_graph_refresh_count,geodesic_graph_finite_centroid_fraction,geodesic_graph_connected_components,geodesic_graph_largest_component_fraction,geodesic_graph_penalized_centroid_distances,geodesic_graph_cumulative_penalized_centroid_distances,geodesic_graph_refreshes_with_penalty,geodesic_graph_penalty_distance,geodesic_graph_reservoir_strategy,geodesic_graph_reservoir_seed
17400,log,166,0.2656,3241.0449999999937,2411.0449999999937,-5.0,26.91499999999999,14.524367469879481,0.794064149487012,nan,nan,20,nan,-1,1625,17400,1000,1000,625,20,31,0.40991015384615387,2,0.999,599310,19097009,30,197.31310133630998,rolling_recent_buffer,1004
17500,log,166,0.2656,3242.3619999999937,2412.3619999999937,-5.0,26.91499999999999,14.53230120481924,0.794064149487012,nan,nan,20,nan,-1,1625,17500,1000,1000,625,20,32,0.41156923076923074,2,0.999,597625,19694634,31,197.31310133630998,rolling_recent_buffer,1004
17600,log,167,0.2672,3252.8289999999934,2417.8289999999934,-5.0,26.91499999999999,14.478017964071816,0.7949970876286158,nan,nan,20,nan,-1,1625,17600,1000,1000,625,20,32,0.41156923076923074,2,0.999,597625,19694634,31,197.31310133630998,rolling_recent_buffer,1004
17700,log,168,0.2688,3287.3019999999938,2447.3019999999938,-5.0,26.91499999999999,14.567273809523773,0.795924455957083,nan,nan,20,nan,-1,1625,17700,1000,1000,625,20,32,0.41156923076923074,2,0.999,597625,19694634,31,197.31310133630998,rolling_recent_buffer,1004
17800,log,169,0.2704,3317.9149999999936,2472.9149999999936,-5.0,26.91499999999999,14.632633136094636,0.7968463205835412,nan,nan,20,nan,-1,1625,17800,1000,1000,625,20,33,0.394048,2,0.999,615420,20310054,32,197.31310133630998,rolling_recent_buffer,1004
17900,log,170,0.272,3334.2809999999936,2484.280999999993,-5.0,26.91499999999999,14.613417647058784,0.7977627464489954,nan,nan,20,nan,-1,1625,17900,1000,1000,625,20,33,0.394048,2,0.999,615420,20310054,32,197.31310133630998,rolling_recent_buffer,1004
18000,log,170,0.272,3334.7149999999933,2484.7149999999933,-5.0,26.91499999999999,14.615970588235255,0.7977627464489954,23.674691237714388,23.857448661534512,20,1.0,0,1625,18000,1000,1000,625,20,34,0.39089526153846155,2,0.998,618622,20928676,33,197.31310133630998,rolling_recent_buffer,1004
18100,log,170,0.272,3336.866999999994,2486.866999999993,-5.0,26.91499999999999,14.628629411764663,0.7977627464489954,nan,nan,20,nan,-1,1625,18100,1000,1000,625,20,34,0.39089526153846155,2,0.998,618622,20928676,33,197.31310133630998,rolling_recent_buffer,1004
18200,log,170,0.272,3338.1969999999937,2488.196999999993,-5.0,26.91499999999999,14.636452941176428,0.7977627464489954,nan,nan,20,nan,-1,1625,18200,1000,1000,625,20,34,0.39089526153846155,2,0.998,618622,20928676,33,197.31310133630998,rolling_recent_buffer,1004
18300,log,171,0.2736,3370.599999999993,2515.599999999993,-5.0,26.91499999999999,14.711111111111071,0.7986737973517803,nan,nan,20,nan,-1,1625,18300,1000,1000,625,20,35,0.41136935384615386,1,1.0,597828,21526504,34,197.31310133630998,rolling_recent_buffer,1004
18400,log,171,0.2736,3371.8049999999935,2516.804999999993,-5.0,26.91499999999999,14.718157894736802,0.7986737973517803,nan,nan,20,nan,-1,1625,18400,1000,1000,625,20,35,0.41136935384615386,1,1.0,597828,21526504,34,197.31310133630998,rolling_recent_buffer,1004
18500,log,171,0.2736,3374.086999999993,2519.086999999993,-5.0,26.91499999999999,14.731502923976569,0.7986737973517803,nan,nan,20,nan,-1,1625,18500,1000,1000,625,20,36,0.4129782153846154,1,1.0,596194,22122698,35,197.31310133630998,rolling_recent_buffer,1004
18600,log,172,0.2752,3403.8129999999937,2543.812999999993,-5.0,26.91499999999999,14.789610465116237,0.7995795359742125,nan,nan,20,nan,-1,1625,18600,1000,1000,625,20,36,0.4129782153846154,1,1.0,596194,22122698,35,197.31310133630998,rolling_recent_buffer,1004
18700,log,172,0.2752,3405.3939999999934,2545.393999999993,-5.0,26.91499999999999,14.798802325581354,0.7995795359742125,nan,nan,20,nan,-1,1625,18700,1000,1000,625,20,36,0.4129782153846154,1,1.0,596194,22122698,35,197.31310133630998,rolling_recent_buffer,1004
18800,log,173,0.2768,3432.3149999999932,2567.3149999999932,-5.0,26.91499999999999,14.839971098265856,0.8004800239084688,nan,nan,20,nan,-1,1625,18800,1000,1000,625,20,37,0.41136935384615386,1,1.0,597828,22720526,36,198.8722051008358,rolling_recent_buffer,1004
18900,log,173,0.2768,3432.8819999999932,2567.8819999999932,-5.0,26.91499999999999,14.843248554913256,0.8004800239084688,nan,nan,20,nan,-1,1625,18900,1000,1000,625,20,37,0.41136935384615386,1,1.0,597828,22720526,36,198.8722051008358,rolling_recent_buffer,1004
19000,log,173,0.2768,3432.9719999999934,2567.9719999999934,-5.0,26.91499999999999,14.843768786127129,0.8004800239084688,23.820771129464493,24.01785003472362,20,1.0,0,1625,19000,1000,1000,625,20,38,0.40175753846153844,1,1.0,607590,23328116,37,197.31310133630998,rolling_recent_buffer,1004
19100,log,173,0.2768,3432.9719999999934,2567.9719999999934,-5.0,26.91499999999999,14.843768786127129,0.8004800239084688,nan,nan,20,nan,-1,1625,19100,1000,1000,625,20,38,0.40175753846153844,1,1.0,607590,23328116,37,197.31310133630998,rolling_recent_buffer,1004
19200,log,174,0.2784,3441.344999999993,2571.3449999999934,-5.0,26.91499999999999,14.777844827586168,0.8013753216817195,nan,nan,20,nan,-1,1625,19200,1000,1000,625,20,38,0.40175753846153844,1,1.0,607590,23328116,37,197.31310133630998,rolling_recent_buffer,1004
19300,log,174,0.2784,3442.0809999999933,2572.0809999999933,-5.0,26.91499999999999,14.78207471264364,0.8013753216817195,nan,nan,20,nan,-1,1625,19300,1000,1000,625,20,39,0.40815753846153846,1,1.0,601090,23929206,38,197.31310133630998,rolling_recent_buffer,1004
19400,log,175,0.28,3473.683999999993,2598.6839999999934,-5.0,26.91499999999999,14.849622857142819,0.802265488780542,nan,nan,20,nan,-1,1625,19400,1000,1000,625,20,39,0.40815753846153846,1,1.0,601090,23929206,38,197.31310133630998,rolling_recent_buffer,1004
19500,log,175,0.28,3475.5739999999932,2600.5739999999932,-5.0,26.91499999999999,14.860422857142819,0.802265488780542,nan,nan,20,nan,-1,1625,19500,1000,1000,625,20,40,0.42267273846153847,1,1.0,586348,24515554,39,197.31963428126446,rolling_recent_buffer,1004
19600,log,175,0.28,3489.6139999999928,2614.613999999993,-5.0,26.91499999999999,14.940651428571389,0.802265488780542,nan,nan,20,nan,-1,1625,19600,1000,1000,625,20,40,0.42267273846153847,1,1.0,586348,24515554,39,197.31963428126446,rolling_recent_buffer,1004
19700,log,176,0.2816,3500.9299999999935,2620.929999999993,-5.0,26.91499999999999,14.891647727272687,0.8031505836746375,nan,nan,20,nan,-1,1625,19700,1000,1000,625,20,40,0.42267273846153847,1,1.0,586348,24515554,39,197.31963428126446,rolling_recent_buffer,1004
19800,log,176,0.2816,3507.7659999999933,2627.7659999999933,-5.0,26.91499999999999,14.930488636363599,0.8031505836746375,nan,nan,20,nan,-1,1625,19800,1000,1000,625,20,41,0.4291751384615385,1,1.0,579744,25095298,40,201.68633728021078,rolling_recent_buffer,1004
19900,log,177,0.2832,3536.1549999999934,2651.1549999999925,-5.0,26.91499999999999,14.97827683615815,0.8040306638398781,nan,nan,20,nan,-1,1625,19900,1000,1000,625,20,41,0.4291751384615385,1,1.0,579744,25095298,40,201.68633728021078,rolling_recent_buffer,1004
20000,log,177,0.2832,3536.1549999999934,2651.1549999999925,-5.0,26.91499999999999,14.97827683615815,0.8040306638398781,24.174058480370167,24.36650865237578,20,1.0,0,1625,20000,1000,1000,625,20,42,0.42754658461538464,1,1.0,581398,25676696,41,201.61154869109558,rolling_recent_buffer,1004
