epoch,train_loss,validation_loss
1,0.9201724183699664,0.6434323191642761
2,0.7757334380710826,0.6210207343101501
3,0.7576775665844188,0.6064038276672363
4,0.7440389262648189,0.5938720107078552
5,0.7297119731903077,0.5833576917648315
6,0.7173331470489502,0.5734297037124634
7,0.7075683945207035,0.5683267712593079
8,0.7012447623365066,0.5642557144165039
9,0.6956443768108592,0.5602761507034302
10,0.6910613063082975,0.5585173964500427
11,0.6868184128368602,0.5554933547973633
12,0.6835780290435343,0.5529834628105164
13,0.6804631689015557,0.551600456237793
14,0.6774307892743279,0.5503444075584412
15,0.6742675757688634,0.5467700958251953
16,0.6720780360558454,0.5461925864219666
17,0.6700562843154458,0.5453138947486877
18,0.6682290168089026,0.5442830324172974
19,0.6656810411004459,0.5436300039291382
20,0.6649135151750901,0.5431418418884277
21,0.6629031687063329,0.5400940775871277
22,0.6614480198972366,0.5403839945793152
23,0.6598505689396578,0.539397656917572
24,0.6586854467952953,0.5412958264350891
25,0.6573098424462711,0.538208544254303
26,0.6552977214981528,0.5401555299758911
27,0.6535961812524235,0.5386242270469666
28,0.6529175574639264,0.5384367108345032
29,0.6511634681645562,0.538544237613678
30,0.6504547280984766,0.538654625415802
31,0.649570479112513,0.537741482257843
32,0.6485049757115982,0.5382115244865417
33,0.6474550958240733,0.5354600548744202
34,0.6454661360628464,0.5354516506195068
35,0.6445691378537346,0.5350925326347351
36,0.6437144184673533,0.5335545539855957
37,0.6429224437264836,0.5357872247695923
38,0.6422051063986386,0.5363947749137878
39,0.6419756428213681,0.5345662236213684
40,0.6419434682902168,0.534417450428009
41,0.6393106565755956,0.5329703092575073
42,0.6375063996875987,0.5327674746513367
43,0.6366437499663409,0.5304489135742188
44,0.6359535831844105,0.5317640900611877
45,0.6352063740842483,0.5327008962631226
46,0.6343409043480368,0.5297751426696777
47,0.6331427649890675,0.5293785333633423
48,0.6326332271800321,0.5309332013130188
49,0.6317748319962445,0.5304444432258606
50,0.6315743306664859,0.531015932559967
51,0.6302804109068478,0.5273662805557251
52,0.62921244281881,0.5301349759101868
53,0.6287982891307158,0.5280683040618896
54,0.6277878103536718,0.5283151268959045
55,0.627207625136656,0.527462363243103
56,0.6259459495544434,0.5273053050041199
57,0.6258117479997523,0.5284823179244995
58,0.624457413224613,0.5265426635742188
59,0.6235247448752909,0.5270596146583557
60,0.6231774263942943,0.527145504951477
61,0.6224424205948325,0.5265921354293823
62,0.6221675647006315,0.5266178250312805
63,0.6219095492643468,0.5272696018218994
64,0.6202359256463892,0.5277209281921387
65,0.6205261841942282,0.5263957381248474
66,0.6190943111812367,0.5268186330795288
67,0.6181602672128116,0.5267874598503113
68,0.6179653629415176,0.5256785750389099
69,0.6171099901760325,0.5273628234863281
70,0.6159881862472085,0.5267620086669922
71,0.6152600225560806,0.5252752304077148
72,0.6152030568964341,0.5260946154594421
73,0.6146122154348037,0.527427613735199
74,0.6138308698990765,0.5251541137695312
75,0.6133331424769233,0.5258368253707886
76,0.6125151962953456,0.5278793573379517
77,0.6127137773738188,0.525894820690155
78,0.6127232232935288,0.5240938663482666
79,0.611598349571228,0.5252634286880493
80,0.6115664089146783,0.5250278115272522
