sample_index,evaluation,source,fitness,final_x,final_y,latent_0,latent_1,path_length,loop_score,is_loop,is_near_still
0,23,bootstrap_random,1.296000000000001,-0.7433746774041082,-0.7562172612701575,5.50937557220459,-0.780428409576416,0.0,0.0,False,True
1,37,bootstrap_random,1.2209999999999874,-0.2761456184534501,-0.33368123336527156,-3.4961249828338623,13.390356063842773,3.2399277687072754,1.2890517362277054,True,False
2,122,bootstrap_random,1.296000000000001,-0.7440801971820423,-0.7711610724610705,5.578474521636963,-0.8420017957687378,0.0,0.0,False,True
3,161,bootstrap_random,1.296000000000001,-0.7427962829349234,-0.753990449373875,5.492547988891602,-0.7740671634674072,0.0,0.0,False,True
4,196,bootstrap_random,-2.913000000000003,-0.2751422364515981,0.5270525341826429,3.5978939533233643,2.6672022342681885,1.550283670425415,0.3097704801194776,False,False
5,253,bootstrap_random,5.964999999999998,-0.37650200156344005,0.9308514243269366,0.6260993480682373,0.4319591820240021,5.729420185089111,7.900174427606859,True,False
6,345,bootstrap_random,1.296000000000001,-0.7541450230352797,-0.7656387630706262,5.696440696716309,-0.7693724632263184,0.0,0.0,False,True
7,365,bootstrap_random,1.4230000000000007,-0.8045056914920821,-0.8005976960915073,5.83921480178833,-0.7743581533432007,0.08483666926622391,3.2022719617480404,False,True
8,370,bootstrap_random,6.359999999999995,-0.3693323941376182,0.9746962773043674,-0.9215743541717529,14.368782043457031,8.188502311706543,3.526349563230953,True,False
9,413,bootstrap_random,1.296000000000001,-0.7275281755513718,-0.7637128288430729,5.321164608001709,-0.8864784240722656,0.0,0.0,False,True
10,422,bootstrap_random,1.296000000000001,-0.7405525112440923,-0.7573279697021671,5.4745588302612305,-0.7988721132278442,0.0,0.0,False,True
11,452,bootstrap_random,1.296000000000001,-0.7303630000293437,-0.7562046713576891,5.33007287979126,-0.8449721336364746,0.0,0.0,False,True
12,560,bootstrap_random,4.4849999999999985,-0.3121305501186448,-0.5730881866446347,-3.1813015937805176,-3.3542869091033936,1.8283060789108276,6.718548058427095,True,False
13,719,bootstrap_random,0.2989999999999913,-0.9749657427142129,0.9703120587023327,2.6065375804901123,8.930294036865234,2.2354393005371094,0.5986847119898536,False,False
14,722,bootstrap_random,1.378000000000001,-0.6616217771856027,-0.8152750055447401,5.466403961181641,-1.071100115776062,0.1020127385854721,0.07932715934242747,False,False
15,727,bootstrap_random,1.296000000000001,-0.7436704724848939,-0.7704940235131953,5.570121765136719,-0.840938925743103,0.0,0.0,False,True
16,759,bootstrap_random,2.1580000000000004,-0.34150566478787825,0.5380478728090476,2.948817014694214,1.8346449136734009,1.5578874349594116,0.5672917585811456,False,False
17,778,bootstrap_random,1.296000000000001,-0.7484416155031577,-0.7696500428910842,5.633105278015137,-0.8145042657852173,0.0,0.0,False,True
18,832,bootstrap_random,1.296000000000001,-0.7311687436442643,-0.7590340859805218,5.35164213180542,-0.8511732816696167,0.0,0.0,False,True
19,837,bootstrap_random,4.948,0.041679803170680485,-0.7832861614708865,3.3362395763397217,-1.4690808057785034,4.2349138259887695,9.324938531657141,True,False
20,1031,bootstrap_random,1.296000000000001,-0.7350398961636743,-0.7594316294475935,5.406291961669922,-0.834626317024231,0.0,0.0,False,True
21,1040,bootstrap_random,1.296000000000001,-0.7378382681359759,-0.7701871904022727,5.392134189605713,-0.8456544876098633,0.01767658069729805,1.6580697057195786,False,True
22,1109,bootstrap_random,1.296000000000001,-0.7288568708559783,-0.7592225098811191,5.321038722991943,-0.8624011278152466,0.0,0.0,False,True
23,1126,bootstrap_random,0.9700000000000006,-0.9193814871852048,-0.9724209747921835,6.735815525054932,-1.0903174877166748,0.37276309728622437,3.2683651220525674,False,False
24,1140,bootstrap_random,1.296000000000001,-0.7254056733345047,-0.7723241363944107,5.327235221862793,-0.9313515424728394,0.0,0.0,False,True
25,1228,bootstrap_random,1.148000000000003,-0.9747620588700777,0.0029197615431963975,5.414000988006592,1.2681965827941895,2.7737531661987305,2.206428104030458,True,False
26,1310,bootstrap_random,1.296000000000001,-0.7482055226822619,-0.759407527088401,5.589076519012451,-0.7698961496353149,0.0,0.0,False,True
27,1311,bootstrap_random,1.296000000000001,-0.7379967277396385,-0.7657025051936667,5.472146987915039,-0.8462541103363037,0.0,0.0,False,True
28,1337,bootstrap_random,1.296000000000001,-0.7510573621653684,-0.7612935788364319,5.636204719543457,-0.7644325494766235,0.0,0.0,False,True
29,1355,bootstrap_random,1.2810000000000017,-0.8426882166955212,-0.882466463406491,6.226633071899414,-1.4303230047225952,1.312989354133606,3.909514068749775,True,False
30,1424,bootstrap_random,4.610999999999997,0.0677825423447658,-0.7649173079783148,-3.807543992996216,-4.2111287117004395,5.638619899749756,9.953295292948823,True,False
31,1502,bootstrap_random,1.296000000000001,-0.7456095761439702,-0.7532660451560153,5.52876615524292,-0.7572628259658813,0.0,0.0,False,True
32,1574,bootstrap_random,1.296000000000001,-0.7442943236789155,-0.7582766993555528,5.530282020568848,-0.7844235897064209,0.0,0.0,False,True
33,1625,bootstrap_random,1.3250000000000008,-0.7286694131560719,-0.7163041981855662,5.116464138031006,-0.7390950918197632,0.567244827747345,6.928148653780963,False,False
34,1719,bootstrap_random,1.296000000000001,-0.7289391749471145,-0.7588434723228201,5.32062292098999,-0.8605035543441772,0.0,0.0,False,True
35,1843,bootstrap_random,-3.120000000000003,-0.275082554558458,0.0789117314122335,3.6382243633270264,1.6874784231185913,1.050894021987915,0.29887302713520847,False,False
36,1852,bootstrap_random,1.296000000000001,-0.7343786403119781,-0.7679982047240766,5.43147087097168,-0.8731822967529297,0.0,0.0,False,True
37,1871,bootstrap_random,8.121999999999979,-0.4548416214608258,-0.7830710369414937,1.1331579685211182,-1.0423226356506348,8.293961524963379,11.350846709089923,True,False
38,1942,bootstrap_random,1.3410000000000009,-0.8078838345604112,-0.7124446242259692,5.7092742919921875,-0.5929793119430542,0.07554797828197479,0.5064551118618604,False,True
39,1997,bootstrap_random,7.725999999999995,-0.9725896813758285,-0.47781574466472954,-0.3301309645175934,-1.0377382040023804,8.940581321716309,5.591102392511431,True,False
40,2257,mutated_elite,10.252999999999993,0.8332687217948674,0.3868905506506632,0.8185136318206787,2.294339895248413,8.056621551513672,4.735244779653075,True,False
41,2326,mutated_elite,7.213999999999998,-0.011205505190244176,0.09803725132958885,-1.3962137699127197,14.840295791625977,8.456130981445312,3.7833477250931886,True,False
42,2332,mutated_elite,9.84499999999995,-0.7037433013938006,-0.5340011125685784,-0.04228680580854416,-0.9357779026031494,1.8327381610870361,6.212428005289519,True,False
43,2333,mutated_elite,1.6220000000000014,-0.3151511358593042,-0.44085067961039,5.326971054077148,-4.004804611206055,3.2680811882019043,3.5425623073728216,True,False
44,2398,mutated_elite,3.061999999999996,0.7881367110297535,-0.162260237834519,2.156865119934082,-5.621391773223877,3.933682441711426,1.4782290034893641,True,False
45,2459,mutated_elite,3.466999999999998,-0.19658937746864363,-0.7338489227859918,-0.5939717292785645,13.939310073852539,5.87434196472168,3.8841509960678313,True,False
46,2477,mutated_elite,1.635,-0.4245657273483055,-0.24565232216254773,2.012763023376465,0.3211691677570343,4.057131290435791,4.619829760878015,True,False
47,2530,mutated_elite,6.337999999999999,-0.805631007321704,0.9365112608394318,2.5589656829833984,1.8662313222885132,5.289616107940674,8.089065282269322,True,False
48,2569,mutated_elite,2.6279999999999974,0.974580517652963,0.08852380605733697,3.783332347869873,4.77987813949585,5.600130081176758,1.325318067554713,True,False
49,2614,mutated_elite,8.26999999999999,-0.5625986962148507,0.17332582501986354,2.687260389328003,-0.03532230854034424,5.498659133911133,12.963507192259515,True,False
50,2655,mutated_elite,-0.7320000000000005,-0.9738792275609528,-0.5103196769064833,5.021269798278809,-10.025970458984375,2.7578492164611816,0.9530597804295949,False,False
51,2662,mutated_elite,5.8379999999999965,-0.785494163315129,0.7023341629387708,-1.9549177885055542,-0.9488437175750732,6.631095886230469,9.28303395506128,True,False
52,2712,mutated_elite,0.34999999999999043,-0.532210067087724,0.9747471690889232,-3.6535162925720215,13.330934524536133,2.530433416366577,0.9458608369353922,False,False
53,2754,mutated_elite,2.759999999999998,-0.7533459295276286,0.7272648599818488,4.813908576965332,15.038026809692383,5.500900745391846,2.796028398805727,True,False
54,2824,mutated_elite,2.417999999999999,0.7670735585966804,-0.026732747099557683,7.133362770080566,6.893782615661621,5.3499627113342285,1.576767839081175,True,False
55,2870,mutated_elite,4.856999999999999,-0.5908954293594638,-0.5737298904269729,-1.3638864755630493,-1.7156867980957031,4.6509318351745605,11.281154494438743,True,False
56,2884,mutated_elite,2.973999999999998,-0.5664390407690264,0.9464495991721726,5.751674175262451,15.42163372039795,6.1019721031188965,2.2833606227658136,True,False
57,2916,mutated_elite,13.07299999999997,0.13652290090813676,0.5275452837671037,-1.3571889400482178,1.0643357038497925,10.916973114013672,7.888387646047159,True,False
58,2951,mutated_elite,-3.288000000000004,-0.27559760763525476,-0.5583128116527107,2.745285987854004,-5.362792015075684,0.5426441431045532,0.9952997193137048,False,False
59,2984,mutated_elite,-2.372999999999999,-0.974934816879845,-0.6558510438686533,5.357180595397949,0.4115995466709137,1.2898809909820557,1.878879400411345,True,False
60,3046,mutated_elite,6.376999999999997,0.29899088928108203,-0.9633080787950945,2.3707597255706787,-9.452280044555664,7.197293281555176,1.739126899803714,True,False
61,3076,mutated_elite,2.996999999999999,-0.3900628033433803,0.626836189228208,4.425863265991211,9.788740158081055,4.498605251312256,2.4297385586503384,True,False
62,3130,mutated_elite,2.1869999999999994,-0.9727496506075566,-0.43223810696517295,8.019668579101562,-4.648155212402344,5.923297882080078,3.753130057513163,True,False
63,3141,mutated_elite,8.716,-0.646584476948906,0.7596086266462833,-2.9881770610809326,7.769987106323242,10.07618522644043,4.56695954324267,True,False
64,3414,mutated_elite,9.965999999999953,0.713485092625022,-0.3667004237866109,-9.440629005432129,-14.957202911376953,9.521296501159668,5.205642336303558,True,False
65,3428,mutated_elite,2.5769999999999995,-0.6860226383174468,-0.3904743204086452,4.150542259216309,-2.9642608165740967,6.030370235443115,4.945609141938132,True,False
66,3431,mutated_elite,10.360999999999947,-0.37957975906180663,0.8646579521294999,-5.491998672485352,11.894951820373535,10.190886497497559,5.195721865989069,True,False
67,3444,mutated_elite,9.309999999999961,-0.500762757147524,0.02456558393767925,-1.5829930305480957,0.4467402398586273,7.845043182373047,12.554302969984974,True,False
68,3463,mutated_elite,8.005999999999997,0.41696808810391617,-0.2624261441939643,-6.160419940948486,-11.052867889404297,5.600802421569824,8.415539824804965,True,False
69,3503,mutated_elite,-1.639999999999998,-0.9394363367712233,0.9728194058825844,2.2952096462249756,10.55152702331543,2.2330126762390137,2.383841964157576,True,False
70,3546,mutated_elite,5.736999999999997,-0.14459632460231162,-0.151596347663145,-0.5167432427406311,6.733806610107422,4.922658920288086,2.5827018593686266,True,False
71,3711,mutated_elite,6.539999999999996,0.8959885112342689,0.647077516589533,0.3329295217990875,1.197116732597351,6.787165641784668,9.591923644341788,True,False
72,3744,mutated_elite,0.9820000000000025,0.9733708146570359,-0.8157428914672695,0.14264364540576935,-5.6264967918396,4.491888999938965,1.243705654982046,True,False
73,3850,mutated_elite,0.06699999999999981,-0.6080746162085376,-0.20521080357350174,2.6816718578338623,-3.3698503971099854,3.050039052963257,1.5259368123680324,True,False
74,3852,mutated_elite,10.876999999999983,0.3956854650497802,0.13339859907003732,1.5707063674926758,2.71488356590271,7.295325756072998,11.452553993546712,True,False
75,3910,mutated_elite,8.38599999999998,-0.48884444702343366,-0.8982109246104516,-1.9895892143249512,-2.1726715564727783,6.357789516448975,10.923188226369897,True,False
76,3938,mutated_elite,0.8220000000000004,-0.9745743951206886,-0.9573128195902342,7.428473472595215,-0.7273572683334351,0.7184011936187744,5.733042830383189,False,False
77,3952,mutated_elite,5.6679999999999975,0.42888304080273154,-0.44746738006242487,-0.16643346846103668,-2.7632369995117188,6.623784065246582,6.163490458796286,True,False
78,3953,mutated_elite,5.048,0.5547689547978254,-0.7652857807462419,-2.9987635612487793,-6.359746932983398,4.333703994750977,6.2252724036967,True,False
79,3956,mutated_elite,-0.97,-0.45871175248996665,0.9749400083704711,2.6604106426239014,9.326057434082031,2.696446418762207,0.9526788835468805,False,False
80,4021,mutated_elite,-2.940000000000003,-0.27507162153025105,0.44188482739050694,3.161985397338867,1.4150981903076172,1.536057472229004,0.22773666384776872,False,False
81,4023,mutated_elite,10.887999999999971,-0.07255060529193291,0.49821394391375806,-3.86468505859375,10.667238235473633,9.106949806213379,5.786095489960364,True,False
82,4055,mutated_elite,1.7460000000000009,-0.4198321819825105,-0.8295364826557771,3.684659242630005,-1.7066588401794434,3.752986192703247,8.31676071833635,True,False
83,4074,mutated_elite,5.401999999999996,0.2768374587684884,-0.3992421109457641,-2.47129487991333,-6.982945442199707,7.056816101074219,3.892421596242809,True,False
84,4107,mutated_elite,1.199000000000001,-0.8295530588989503,-0.1532805793495206,3.813292980194092,0.9673304557800293,3.187187671661377,8.302214540351965,True,False
85,4173,mutated_elite,5.169,-0.2931042168818922,-0.6089146467221633,2.6706604957580566,-0.8205965757369995,4.980015754699707,5.2747213517492515,True,False
86,4188,mutated_elite,6.351999999999995,-0.282774964201473,0.5389469114714085,-2.9091739654541016,-1.2468146085739136,7.006196022033691,8.905669949749596,True,False
87,4189,mutated_elite,2.6329999999999996,-0.9735688109652271,-0.6567425791698218,10.672114372253418,-6.860530853271484,6.538359642028809,3.7355609895841115,True,False
88,4241,mutated_elite,9.877999999999966,-0.7764726046643644,0.7261474411896431,0.24423883855342865,8.30157470703125,10.378551483154297,6.862751262079888,True,False
89,4287,mutated_elite,7.320999999999997,-0.6296260140683981,0.08456219486587964,-1.1099460124969482,16.40570640563965,9.0173978805542,3.791238870314277,True,False
90,4393,mutated_elite,9.877000000000013,0.6677944951549026,0.2994857930797552,1.261138916015625,3.1003353595733643,9.710439682006836,5.749843274357642,True,False
91,4433,mutated_elite,9.621999999999936,0.44872647815169364,0.14044764580348496,-7.029864311218262,-2.3723111152648926,5.738422870635986,11.799647814712753,True,False
92,4454,mutated_elite,5.473999999999997,-0.8617734046873102,-0.04028209041232582,-3.551659107208252,-1.4601870775222778,4.718667507171631,8.236771006928496,True,False
93,4498,mutated_elite,0.9740000000000003,-0.5953884709867765,-0.5617925864420458,3.9146833419799805,-5.703691005706787,3.383396863937378,2.2554035960190806,True,False
94,4503,mutated_elite,3.7589999999999972,-0.22875932886993045,0.6106265393529853,2.4640097618103027,1.4453436136245728,6.160021781921387,4.495355786315777,True,False
95,4636,mutated_elite,13.909999999999906,-0.02568087037426626,0.6243479590444309,-8.19239616394043,-2.312215566635132,5.7994160652160645,11.20486401348537,True,False
96,4701,mutated_elite,9.204999999999975,0.8912658834007285,-0.3910163274453362,-7.537478446960449,-12.086431503295898,8.792059898376465,8.666810038247245,True,False
97,4737,mutated_elite,7.316999999999997,-0.9563899368154032,-0.2651251738418667,-0.5475323796272278,-0.9354804754257202,5.586269378662109,10.377965492015978,True,False
98,4869,mutated_elite,5.073999999999997,-0.464873952070175,-0.8566913871918285,-2.3056161403656006,-2.2678415775299072,4.726097106933594,8.679739434564098,True,False
99,4928,mutated_elite,-3.319000000000004,-0.1956000794587331,-0.9724299675631757,2.7196595668792725,-8.07236385345459,0.7991528511047363,0.6832309564295086,False,False
100,5055,mutated_elite,9.48599999999998,-0.6830818361032813,0.8031569688075268,-5.017850399017334,13.83150863647461,9.088536262512207,5.889540374542005,True,False
101,5106,mutated_elite,13.082999999999913,-0.3554571816502977,0.2377046828685485,-4.967862606048584,2.6043026447296143,7.901454448699951,13.675833388515445,True,False
102,5116,mutated_elite,2.4239999999999977,-0.24433234394992143,-0.7251055227675429,5.302156925201416,1.3174524307250977,5.956935882568359,3.1585551082924015,True,False
103,5129,mutated_elite,9.28499999999994,-0.49425587949702054,0.779834513086112,-3.7417798042297363,2.3065006732940674,6.7910990715026855,12.427085384324132,True,False
104,5133,mutated_elite,1.296000000000001,-0.7424435573736582,-0.7467414967093204,5.461462497711182,-0.7505073547363281,0.0,0.0,False,True
105,5141,mutated_elite,3.1729999999999983,0.6241054613306282,-0.39459865383160186,0.6792763471603394,2.3289809226989746,5.670182704925537,2.8940179354062874,True,False
106,5181,mutated_elite,3.097999999999999,0.29028897112520846,-0.03443488040288969,-1.2916700839996338,1.3474509716033936,4.049753189086914,5.553302607824764,True,False
107,5240,mutated_elite,12.695999999999989,0.9342899944296187,0.5972622341764279,1.240878939628601,1.3877723217010498,9.797900199890137,9.677554181312184,True,False
108,5271,mutated_elite,7.464999999999997,-0.2962109556846678,-0.28616459861931315,-0.5159560441970825,-1.2383266687393188,5.567966461181641,11.68562190463289,True,False
109,5294,mutated_elite,-0.2860000000000001,-0.14477593650221537,0.16824742058951844,4.913885116577148,4.581547737121582,3.316293478012085,1.730512968786457,True,False
110,5317,mutated_elite,5.886999999999996,-0.37745108327846655,0.6097179744273225,-0.016068359836935997,-0.8376045227050781,7.231743812561035,5.819939836207685,True,False
