cell_x,cell_y,fitness,descriptor_x,descriptor_y,centroid_x,centroid_y,novelty_score,steps,food_collected,wall_collisions,hazard_contacts
3,10,3.163999999999998,-22.93964385986328,-8.474902153015137,-24.15888221740723,-10.301892539978027,0.07889777361960082,138,0,26,0
3,11,4.045999999999998,-24.097427368164062,-9.209097862243652,-24.15888221740723,-7.920870910644531,0.07655461836408615,137,0,7,0
3,12,2.731999999999998,-24.876657485961914,-7.144167900085449,-24.15888221740723,-5.539849281311032,0.0791041645817296,139,0,36,0
4,9,3.894999999999997,-19.42390251159668,-13.168144226074219,-20.518064460754395,-12.682914169311523,0.07692481784357214,135,0,16,0
4,10,3.630999999999997,-18.78504180908203,-9.668723106384277,-20.518064460754395,-10.301892539978027,0.0716547620202645,137,0,15,0
4,11,6.928999999999997,-20.222476959228516,-7.6122894287109375,-20.518064460754395,-7.920870910644531,0.06960904142749876,188,1,31,0
4,12,6.5109999999999975,-23.773361206054688,-5.270256042480469,-20.518064460754395,-5.539849281311032,0.07067567197768865,177,1,37,3
4,13,9.370000000000003,-19.947994232177734,-0.34452271461486816,-20.518064460754395,-3.1588276519775356,0.07583695130980839,230,2,58,0
4,15,7.363999999999997,-21.4985294342041,1.6815626621246338,-20.518064460754395,1.6032156066894567,0.08001618048327519,188,1,23,0
4,16,3.6829999999999967,-20.329761505126953,5.232660293579102,-20.518064460754395,3.9842372360229525,0.0813902972523641,136,0,12,0
4,17,4.498999999999997,-19.89470100402832,4.8489885330200195,-20.518064460754395,6.365258865356449,0.08491755409751767,133,0,6,0
5,7,9.789999999999996,-16.29636573791504,-15.971308708190918,-16.877246704101562,-17.444957427978515,0.07861741225425403,240,2,73,0
5,8,11.014999999999976,-15.40323543548584,-14.029335021972656,-16.877246704101562,-15.06393579864502,0.07322158251547262,225,2,27,4
5,9,10.334999999999992,-16.118375778198242,-13.912169456481934,-16.877246704101562,-12.682914169311523,0.0706115177872392,240,2,60,0
5,10,7.536999999999996,-18.368650436401367,-14.287996292114258,-16.877246704101562,-10.301892539978027,0.06883218838157158,184,1,23,0
5,11,7.360999999999995,-15.19446086883545,-9.01756477355957,-16.877246704101562,-7.920870910644531,0.06911413767765887,182,1,25,0
5,12,6.911999999999996,-17.845617294311523,-4.986842155456543,-16.877246704101562,-5.539849281311032,0.06929180708880345,184,1,37,0
5,13,8.527000000000028,-19.077756881713867,-3.494675874710083,-16.877246704101562,-3.1588276519775356,0.07052713842728733,229,2,78,0
5,14,7.251999999999995,-18.679718017578125,-1.3113216161727905,-16.877246704101562,-0.7778060226440393,0.07287423189457824,184,1,26,0
5,15,7.046999999999996,-19.331636428833008,1.0171849727630615,-16.877246704101562,1.6032156066894567,0.07251076048173193,184,1,28,0
5,16,9.588000000000005,-18.463376998901367,3.942533254623413,-16.877246704101562,3.9842372360229525,0.07102227194821667,231,2,43,0
5,17,7.707999999999997,-16.882383346557617,6.365582466125488,-16.877246704101562,6.365258865356449,0.07719108652871252,181,1,12,1
6,7,10.355999999999996,-13.980229377746582,-15.043107032775879,-13.236428947448731,-17.444957427978515,0.07518009636707765,232,2,57,2
6,8,16.234999999999967,-11.741482734680176,-14.751961708068848,-13.236428947448731,-15.06393579864502,0.06948557897129534,280,4,53,2
6,9,17.919999999999952,-13.567343711853027,-12.872160911560059,-13.236428947448731,-12.682914169311523,0.06882502812352556,280,5,59,3
6,10,10.667999999999969,-11.477643013000488,-10.938343048095703,-13.236428947448731,-10.301892539978027,0.06890554539459745,246,2,25,0
6,11,8.103999999999996,-12.828424453735352,-6.845368385314941,-13.236428947448731,-7.920870910644531,0.06985509300504936,183,1,13,0
6,12,8.232000000000028,-13.8275728225708,-6.650857925415039,-13.236428947448731,-5.539849281311032,0.06970710469136049,229,2,80,0
6,13,8.983000000000013,-11.934187889099121,-4.278266906738281,-13.236428947448731,-3.1588276519775356,0.06930744574648658,226,2,54,0
6,14,7.522999999999996,-14.083731651306152,-0.03997993469238281,-13.236428947448731,-0.7778060226440393,0.06912177833643415,186,1,20,0
6,15,10.323000000000004,-12.198391914367676,2.079629421234131,-13.236428947448731,1.6032156066894567,0.0690254067725095,216,2,37,3
6,16,7.141999999999995,-12.106783866882324,5.527290344238281,-13.236428947448731,3.9842372360229525,0.06942835573521111,179,1,23,2
6,17,7.085999999999995,-14.47498607635498,5.362751007080078,-13.236428947448731,6.365258865356449,0.07391812213962588,177,1,22,3
7,6,5.938999999999993,-9.0337495803833,-17.96030616760254,-9.595611190795898,-19.82597905731201,0.07779282941541647,188,1,58,0
7,7,13.817999999999994,-9.525908470153809,-16.550765991210938,-9.595611190795898,-17.444957427978515,0.07346023178657798,266,3,45,3
7,8,15.414999999999997,-7.812788486480713,-14.15555477142334,-9.595611190795898,-15.06393579864502,0.07008342506020313,265,3,30,6
7,9,16.789999999999974,-10.848383903503418,-13.139823913574219,-9.595611190795898,-12.682914169311523,0.06953843447082955,280,4,29,2
7,10,19.089999999999932,-8.048076629638672,-11.323176383972168,-9.595611190795898,-10.301892539978027,0.06925096225996312,280,3,31,3
7,11,14.66799999999998,-8.928566932678223,-9.52341365814209,-9.595611190795898,-7.920870910644531,0.06905141502627829,261,3,29,4
7,12,14.906999999999982,-9.095635414123535,-4.424699783325195,-9.595611190795898,-5.539849281311032,0.06913665432056647,269,3,15,0
7,13,14.764999999999995,-8.11507797241211,-3.040248155593872,-9.595611190795898,-3.1588276519775356,0.06943457839246601,265,3,19,2
7,14,7.677999999999996,-8.61385726928711,-1.8128161430358887,-9.595611190795898,-0.7778060226440393,0.06919316657455321,186,1,13,0
