cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
1,12,7.646999999999974,-16.926212310791016,10.179725646972656,184,3,5,36
2,10,9.113999999999972,-14.66944694519043,6.873482704162598,213,3,13,26
2,11,8.722999999999972,-14.460226058959961,9.072107315063477,206,3,17,28
2,12,8.191999999999974,-15.742803573608398,10.941544532775879,189,3,9,31
3,4,10.158999999999994,-12.962059020996094,-7.398061752319336,213,2,13,6
3,5,10.289999999999985,-12.939739227294922,-6.8276262283325195,215,2,10,5
3,6,11.21399999999996,-13.917216300964355,-4.5501298904418945,253,3,10,0
3,7,13.792999999999964,-12.782285690307617,-1.5146095752716064,256,3,12,0
3,8,13.664999999999939,-13.436057090759277,1.9090988636016846,265,3,22,0
3,9,16.72999999999993,-13.190068244934082,3.337801933288574,280,4,10,9
3,11,16.874999999999915,-13.085550308227539,7.707797050476074,280,4,11,3
3,12,8.804999999999957,-13.603557586669922,9.687148094177246,205,3,8,28
4,4,9.975999999999944,-12.407222747802734,-8.035696983337402,232,2,14,0
4,5,11.298999999999946,-12.582267761230469,-4.673979759216309,253,3,14,0
4,6,10.744999999999944,-11.376973152160645,-3.088393211364746,260,3,7,0
4,7,14.63499999999998,-11.445058822631836,-2.2357983589172363,280,4,17,0
4,8,14.22099999999995,-11.871678352355957,1.4890446662902832,272,3,16,0
4,9,17.03999999999995,-11.713226318359375,2.8829948902130127,280,4,23,0
4,10,16.289999999999903,-12.053102493286133,5.9173264503479,280,4,14,7
4,11,21.039999999999935,-12.771032333374023,7.899523735046387,280,4,19,11
4,12,11.85999999999995,-11.351740837097168,10.832053184509277,230,3,10,13
4,13,21.15999999999988,-11.863065719604492,13.245405197143555,280,4,19,1
5,4,10.524999999999956,-10.565595626831055,-7.312774658203125,230,2,12,0
5,5,12.938999999999982,-10.494864463806152,-5.972440719604492,263,3,10,5
5,6,13.23399999999999,-10.680091857910156,-2.9041264057159424,268,3,26,0
5,7,13.464999999999975,-10.400313377380371,-0.5238346457481384,265,3,8,0
5,8,16.619999999999933,-10.488300323486328,0.8174019455909729,280,4,17,0
5,9,16.939999999999916,-10.724431037902832,2.364431381225586,280,4,13,0
5,10,18.874999999999936,-11.119277954101562,6.024384498596191,280,5,13,6
