sample_index,evaluation,source,fitness,final_x,final_y,latent_0,latent_1,path_length,loop_score,is_loop,is_near_still
0,23,bootstrap_random,1.296000000000001,-0.7367936798128629,-0.7706079420496244,3.8750967979431152,-6.801902770996094,0.0,0.0,False,True
1,37,bootstrap_random,1.4600000000000009,-0.5881221462150206,-0.6769923366353856,3.297696352005005,-5.54676628112793,0.47436732053756714,2.0011467685257247,False,False
2,122,bootstrap_random,1.296000000000001,-0.731708991518148,-0.7637266047949786,3.7960808277130127,-6.664811134338379,0.0,0.0,False,True
3,161,bootstrap_random,1.296000000000001,-0.7284771442934136,-0.7555371114002662,3.702277898788452,-6.53304386138916,0.0,0.0,False,True
4,196,bootstrap_random,-3.3680000000000043,-0.28343880779527364,-0.5409860932827296,1.4976073503494263,-1.1561434268951416,0.8770780563354492,0.7691172460388247,False,False
5,253,bootstrap_random,1.296000000000001,-0.7524992444575309,-0.7655122101987064,3.8690402507781982,-6.923030376434326,0.0,0.0,False,True
6,345,bootstrap_random,4.071000000000001,0.45441543605962903,-0.9747304476543358,-6.132733345031738,-5.414980411529541,4.981682777404785,6.5051152716029055,True,False
7,365,bootstrap_random,2.92699999999999,0.2812997481019314,0.09731692790306855,0.24112696945667267,1.8669819831848145,5.385448932647705,1.9974390382802787,True,False
8,370,bootstrap_random,1.296000000000001,-0.7383333406539404,-0.7519235176857966,3.6811349391937256,-6.597175598144531,0.0,0.0,False,True
9,413,bootstrap_random,1.296000000000001,-0.7508766917096263,-0.756863035674127,3.7801599502563477,-6.801517009735107,0.0,0.0,False,True
10,422,bootstrap_random,1.325000000000001,-0.8382592667458142,-0.7621241690909923,3.567409038543701,-6.667604446411133,0.48756420612335205,8.961155370927148,False,False
11,452,bootstrap_random,1.296000000000001,-0.7388203211387699,-0.7546219373730038,3.7093279361724854,-6.634992599487305,0.0,0.0,False,True
12,560,bootstrap_random,1.296000000000001,-0.7257584578566093,-0.7706891402647015,3.8634026050567627,-6.6822004318237305,0.0,0.0,False,True
13,719,bootstrap_random,4.204000000000001,-0.6223093156639075,-0.5484538418711745,2.5523459911346436,-4.986591815948486,0.9864699840545654,5.860219738472974,False,False
14,722,bootstrap_random,5.989999999999998,0.7429398573492543,0.5467107241824347,0.5255941152572632,0.7300501465797424,4.5117878913879395,1.2552328893532858,True,False
15,727,bootstrap_random,2.506,0.13846025151896685,0.8390859666570675,-0.339776873588562,0.8966725468635559,2.7220184803009033,1.05037176226449,True,False
16,759,bootstrap_random,0.33999999999999997,-0.9749686621687033,-0.5846317113038301,3.0793001651763916,-6.585994720458984,0.39038902521133423,4.566914615776129,False,False
17,778,bootstrap_random,1.296000000000001,-0.7447579459801444,-0.7504452379364361,3.6909005641937256,-6.652306079864502,0.0,0.0,False,True
18,832,bootstrap_random,1.296000000000001,-0.7469051621696525,-0.7701688024630752,3.8815038204193115,-6.898077011108398,0.0,0.0,False,True
19,837,bootstrap_random,1.296000000000001,-0.7434426072192638,-0.7722767674995297,3.8912513256073,-6.876529693603516,0.0,0.0,False,True
