seed,evaluation,graph_state_evaluation,latent_0,latent_1,fitness,source,actual_run_inserted,actual_run_replaced,actual_run_cell_x,actual_run_cell_y,euclidean_centroid_index,euclidean_cell_x,euclidean_cell_y,geodesic_centroid_index,geodesic_cell_x,geodesic_cell_y,assignment_disagrees,euclidean_distance_to_euclidean_choice,euclidean_distance_to_geodesic_choice,geodesic_distance_to_geodesic_choice,geodesic_distance_to_euclidean_choice,geodesic_gap_euclidean_choice_minus_geodesic_choice,geodesic_blowup_ratio_euclidean_choice_over_geodesic_choice,centroid_cell_displacement,synthetic_like_large_blowup_ratio_ge_2,synthetic_like_very_large_blowup_ratio_ge_5,final_euclidean_cell_occupied,final_euclidean_cell_fitness,candidate_minus_final_euclidean_cell_fitness,final_geodesic_cell_occupied,final_geodesic_cell_fitness,candidate_minus_final_geodesic_cell_fitness
1002,1,10000,7.085592746734619,-10.335403442382812,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,1.2701048998191653,1.2701048998191653,1.401959940966697,1.401959940966697,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,2,10000,6.72307825088501,-9.83637809753418,1.3410000000000009,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.7478898029600464,0.7478898029600464,0.7861127954006735,0.7861127954006735,0.0,1.0,0.0,False,False,True,10.302999999999955,-8.961999999999954,True,10.302999999999955,-8.961999999999954
1002,3,10000,5.80515193939209,-1.3109010457992554,2.750999999999999,bootstrap_random,False,False,19,13,413,16,13,412,16,12,True,1.206343494899116,1.2157715025058633,1.2957230656584129,1.639416079453616,0.343693013795203,1.2652519067572188,1.0,False,False,True,6.590999999999993,-3.839999999999994,True,12.982000000000015,-10.231000000000016
1002,4,10000,6.624944686889648,-9.943684577941895,1.3360000000000014,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.6831046864556375,0.6831046864556375,0.8921479475829458,0.8921479475829458,0.0,1.0,0.0,False,False,True,10.302999999999955,-8.966999999999953,True,10.302999999999955,-8.966999999999953
1002,5,10000,6.63163423538208,-9.656947135925293,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.644140229237751,0.644140229237751,0.6647106128779777,0.6647106128779777,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,6,10000,6.9747467041015625,-10.173656463623047,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,1.0960521425269802,1.0960521425269802,1.2058839445862355,1.2058839445862355,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,7,10000,7.4985246658325195,-10.533244132995605,-2.413,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,1.72686762539501,1.72686762539501,1.8231697349570417,1.8231697349570417,0.0,1.0,0.0,False,False,True,10.302999999999955,-12.715999999999955,True,10.302999999999955,-12.715999999999955
1002,8,10000,6.773703575134277,-9.880643844604492,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.8066735529475193,0.8066735529475193,0.8505918543731651,0.8505918543731651,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,9,10000,6.785746097564697,-9.93692684173584,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.8329565623444487,0.8329565623444487,0.9044067719546312,0.9044067719546312,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,10,10000,7.20822811126709,-10.583131790161133,1.378000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,1.5085801068962406,1.5085801068962406,1.6761841369104995,1.6761841369104995,0.0,1.0,0.0,False,False,True,10.302999999999955,-8.924999999999955,True,10.302999999999955,-8.924999999999955
1002,11,10000,6.889524936676025,-10.066812515258789,1.378000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.974522615106045,0.974522615106045,1.0695722692934693,1.0695722692934693,0.0,1.0,0.0,False,False,True,10.302999999999955,-8.924999999999955,True,10.302999999999955,-8.924999999999955
1002,12,10000,1.727459192276001,-2.3218328952789307,-2.339999999999999,bootstrap_random,False,False,19,7,387,15,12,387,15,12,False,1.089562655087829,1.089562655087829,1.0953244947153478,1.0953244947153478,0.0,1.0,0.0,False,False,True,12.409000000000011,-14.74900000000001,True,12.409000000000011,-14.74900000000001
1002,13,10000,6.682907581329346,-9.743669509887695,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.6959648014396579,0.6959648014396579,0.7089959557348694,0.7089959557348694,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,14,10000,-0.38224124908447266,0.4273158609867096,2.2659999999999956,bootstrap_random,False,False,20,17,363,14,13,363,14,13,False,0.5459419320555727,0.5459419320555727,0.5757503090260179,0.5757503090260179,0.0,1.0,0.0,False,False,True,18.114999999999984,-15.84899999999999,True,18.114999999999984,-15.84899999999999
1002,15,10000,3.1537234783172607,-4.538366794586182,1.455000000000001,bootstrap_random,False,False,19,9,386,15,11,386,15,11,False,0.5107077647773942,0.5107077647773942,0.6762038203158023,0.6762038203158023,0.0,1.0,0.0,False,False,True,12.879999999999981,-11.42499999999998,True,12.879999999999981,-11.42499999999998
1002,16,10000,6.736505508422852,-9.836981773376465,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.7611921274486192,0.7611921274486192,0.793462589310908,0.793462589310908,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,17,10000,2.322770118713379,-3.5380818843841553,1.7680000000000007,bootstrap_random,False,False,19,8,387,15,12,387,15,12,False,1.13102439016994,1.13102439016994,1.5252089430588658,1.5252089430588658,0.0,1.0,0.0,False,False,True,12.409000000000011,-10.64100000000001,True,12.409000000000011,-10.64100000000001
1002,18,10000,6.8081135749816895,-9.919079780578613,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.8495096218142353,0.8495096218142353,0.9020037511098677,0.9020037511098677,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,19,10000,1.647002935409546,0.7163119316101074,-0.020999999999999852,bootstrap_random,False,False,18,17,388,15,13,388,15,13,False,1.4236743433636216,1.4236743433636216,1.5068285973841076,1.5068285973841076,0.0,1.0,0.0,False,False,True,15.194999999999967,-15.215999999999966,True,15.194999999999967,-15.215999999999966
1002,20,10000,-2.081225872039795,-0.29598695039749146,5.310999999999991,bootstrap_random,False,False,15,17,338,13,13,338,13,13,False,1.5060258323682187,1.5060258323682187,1.5141899173651523,1.5141899173651523,0.0,1.0,0.0,False,False,True,21.86999999999998,-16.55899999999999,True,21.86999999999998,-16.55899999999999
1002,21,10000,-5.0233330726623535,-9.87134838104248,5.106999999999998,bootstrap_random,False,False,15,11,334,13,9,334,13,9,False,1.457249168796452,1.457249168796452,1.6497405029570642,1.6497405029570642,0.0,1.0,0.0,False,False,True,8.85999999999997,-3.752999999999971,True,8.85999999999997,-3.752999999999971
1002,22,10000,6.9223785400390625,-10.123478889465332,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,1.0272751601868404,1.0272751601868404,1.1349618491760989,1.1349618491760989,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,23,10000,7.034409999847412,-10.239522933959961,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,1.1789507251070845,1.1789507251070845,1.2941682227407538,1.2941682227407538,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,24,10000,7.3154296875,-1.303907871246338,5.068999999999997,bootstrap_random,False,False,20,9,413,16,13,413,16,13,False,1.779147453475105,1.779147453475105,1.7809724841205257,1.7809724841205257,0.0,1.0,0.0,False,False,True,6.590999999999993,-1.5219999999999958,True,6.590999999999993,-1.5219999999999958
1002,25,10000,8.96992015838623,-11.105948448181152,1.365000000000001,bootstrap_random,False,False,20,11,433,17,8,433,17,8,False,1.0050068735722923,1.0050068735722923,1.1746189029826821,1.1746189029826821,0.0,1.0,0.0,False,False,True,7.684999999999999,-6.319999999999998,True,7.684999999999999,-6.319999999999998
1002,26,10000,7.089592456817627,-10.321863174438477,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,1.2668086538948524,1.2668086538948524,1.3932232457482812,1.3932232457482812,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,27,10000,2.8119897842407227,-0.758296012878418,-3.3190000000000044,bootstrap_random,False,False,20,8,388,15,13,388,15,13,False,0.6398128504382931,0.6398128504382931,0.7616877686460514,0.7616877686460514,0.0,1.0,0.0,False,False,True,15.194999999999967,-18.51399999999997,True,15.194999999999967,-18.51399999999997
1002,28,10000,6.7282280921936035,-9.820838928222656,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.7501896807982361,0.7501896807982361,0.775478613679687,0.775478613679687,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
1002,29,10000,2.745474100112915,-11.079829216003418,3.3439999999999963,bootstrap_random,False,False,17,13,383,15,8,383,15,8,False,1.011020199074082,1.011020199074082,1.2712828880587312,1.2712828880587312,0.0,1.0,0.0,False,False,True,10.691999999999958,-7.347999999999962,True,10.691999999999958,-7.347999999999962
1002,30,10000,2.748488664627075,-3.8702073097229004,1.6420000000000008,bootstrap_random,False,False,19,9,386,15,11,386,15,11,False,1.0379829543707648,1.0379829543707648,1.2330698337735384,1.2330698337735384,0.0,1.0,0.0,False,False,True,12.879999999999981,-11.23799999999998,True,12.879999999999981,-11.23799999999998
1002,31,10000,6.403083324432373,-9.0564546585083,1.407000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.761435057092882,0.761435057092882,1.1883414706809068,1.1883414706809068,0.0,1.0,0.0,False,False,True,10.302999999999955,-8.895999999999955,True,10.302999999999955,-8.895999999999955
1002,32,10000,-4.527068614959717,-7.092990398406982,6.2579999999999965,bootstrap_random,False,False,14,11,335,13,10,335,13,10,False,0.9728126034854471,0.9728126034854471,1.6824070758521699,1.6824070758521699,0.0,1.0,0.0,False,False,True,13.167999999999994,-6.9099999999999975,True,13.167999999999994,-6.9099999999999975
1002,33,10000,-8.131046295166016,-13.194129943847656,7.772999999999999,bootstrap_random,False,False,15,12,308,12,8,308,12,8,False,1.7566843277468802,1.7566843277468802,1.757614404721627,1.757614404721627,0.0,1.0,0.0,False,False,True,11.416999999999982,-3.6439999999999833,True,11.416999999999982,-3.6439999999999833
1002,34,10000,-7.3130059242248535,-12.991851806640625,4.895999999999998,bootstrap_random,False,False,15,11,308,12,8,308,12,8,False,1.0557126381985376,1.0557126381985376,1.2226127224120185,1.2226127224120185,0.0,1.0,0.0,False,False,True,11.416999999999982,-6.520999999999984,True,11.416999999999982,-6.520999999999984
1002,35,10000,6.832692623138428,-9.951603889465332,1.296000000000001,bootstrap_random,False,False,20,10,409,16,9,409,16,9,False,0.8821421665213577,0.8821421665213577,0.9427685326227497,0.9427685326227497,0.0,1.0,0.0,False,False,True,10.302999999999955,-9.006999999999953,True,10.302999999999955,-9.006999999999953
