snapshot_evaluation,encoder_space,k,support_point_count,rolling_buffer_points,centroid_points,component_count,largest_component_fraction,support_finite_pair_fraction,support_mean_euclidean,support_mean_geodesic,support_geodesic_to_euclidean_ratio,rolling_finite_pair_fraction,rolling_geodesic_to_euclidean_ratio,centroid_finite_pair_fraction,centroid_geodesic_to_euclidean_ratio
2000,pre_retrain_encoder,3,1625,1000,625,54,0.704,0.21025994694960212,2.728885670917211,5.030752424892353,1.8435189420015008,0.5013593593593594,1.8641902522022291,0.005738461538461539,1.5718333572455603
2000,pre_retrain_encoder,5,1625,1000,625,28,0.913,0.3926441834028041,5.892675978846144,8.201218275416437,1.3917646761603093,0.8343503503503503,1.3829174277774716,0.03158974358974359,1.4514678464037074
2000,pre_retrain_encoder,10,1625,1000,625,9,0.986,0.5567237589996211,10.112650412142713,11.664287776660313,1.1534352816799125,0.9722082082082082,1.1058815858542876,0.13310769230769232,1.3165754845367088
2000,pre_retrain_encoder,20,1625,1000,625,4,0.997,0.6764486547934824,12.835333554437787,13.566528840045123,1.0569673770070842,0.994006006006006,1.0322720562461472,0.2975128205128205,1.107876920472298
2000,pre_retrain_encoder,30,1625,1000,625,2,0.999,0.7533027661993179,14.335341595397944,15.098109712367725,1.0532089250816772,0.998,1.0182410548689704,0.43516410256410254,1.0991906980500292
10000,final_one_retrain_encoder,3,1625,1000,625,24,0.75,0.24872679045092838,7.409352445250248,14.495040366101996,1.95631675955623,0.5733173173173173,1.9725835566112218,0.008282051282051282,1.8054391104316414
10000,final_one_retrain_encoder,5,1625,1000,625,8,0.984,0.4666934444865479,10.328916515841119,13.385179986460145,1.2958939077425726,0.9682842842842843,1.2930313408258411,0.04120512820512821,1.3596101110980108
10000,final_one_retrain_encoder,10,1625,1000,625,5,0.995,0.5105441455096628,11.438251775936175,12.706882745351411,1.1109112646116241,0.990022022022022,1.0979159953003133,0.07137435897435898,1.165131265455597
10000,final_one_retrain_encoder,20,1625,1000,625,3,0.998,0.5703630162940507,13.142649177260193,13.99889469130919,1.0651501461007191,0.996002002002002,1.0353043210693391,0.13592820512820514,1.1310364411262088
10000,final_one_retrain_encoder,30,1625,1000,625,1,1.0,0.6487957559681697,15.536977777345253,16.294697661693693,1.048768807885745,1.0,1.018074335769559,0.24403076923076922,1.1151329541192112
20000,final_one_retrain_encoder,3,1625,1000,625,28,0.677,0.21892459264873057,10.144723377547859,18.10181278279323,1.7843574545222074,0.4709209209209209,1.8005115027405838,0.016671794871794873,1.6923941280858554
20000,final_one_retrain_encoder,5,1625,1000,625,8,0.973,0.5115930276619932,15.694707589427244,20.64078155170897,1.315142791549277,0.9468228228228228,1.3077688694456242,0.09213846153846154,1.3524360552710495
20000,final_one_retrain_encoder,10,1625,1000,625,3,0.988,0.5734854111405836,17.149289414979467,18.559097283670773,1.082207946613804,0.9762242242242243,1.0675148665661436,0.15212307692307692,1.1340567836266653
20000,final_one_retrain_encoder,20,1625,1000,625,1,1.0,0.666768472906404,19.856759770244178,20.601103098436965,1.0374856389866893,1.0,1.0213813931083335,0.27333846153846153,1.0797335974838078
20000,final_one_retrain_encoder,30,1625,1000,625,1,1.0,0.7200689655172414,20.92097575979407,21.509563307418023,1.028133847789026,1.0,1.0108092742948622,0.36733846153846156,1.0675999441996984
