condition,label,seed,run_dir,coverage_percent,qd_score,raw_qd_score,max_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,elapsed_seconds,evaluations_per_second,pairwise_geodesic_k,total_evaluations
baseline_a_handcrafted_map_elites,Baseline A: hand-crafted BD,1001,results\phase6_open_robustness\baseline_a_handcrafted_map_elites\seed_1001,98.72,17323.746999999967,14238.746999999965,31.414999999999967,0.9979988936305829,1.0450003904216163,1.0550402100627152,999.0203748,20.019611716131337,20,20000
baseline_a_handcrafted_map_elites,Baseline A: hand-crafted BD,1002,results\phase6_open_robustness\baseline_a_handcrafted_map_elites\seed_1002,98.72,18206.365999999965,15121.365999999965,32.149999999999984,0.9979988936305829,1.0447223320275247,1.0541037470592465,939.6548063999999,21.284411960413298,20,20000
baseline_a_handcrafted_map_elites,Baseline A: hand-crafted BD,1003,results\phase6_open_robustness\baseline_a_handcrafted_map_elites\seed_1003,98.72,16563.875999999967,13478.875999999966,29.604999999999983,0.9979988936305829,1.0438261925421408,1.0533515826356064,929.6952370999998,21.512426010039636,20,20000
baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1001,results\phase6_open_robustness\baseline_b_learned_bd_euclidean\seed_1001,44.32,6668.878999999992,5283.878999999992,33.074999999999896,0.8735996372922553,20.056991790470086,20.228955809813804,914.7737822000004,21.86332882420468,20,20000
baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1002,results\phase6_open_robustness\baseline_b_learned_bd_euclidean\seed_1002,41.28,5644.662999999993,4354.662999999993,33.025000000000006,0.8625619450773606,19.950477409540028,20.11291012286861,898.6083171999999,22.25663797806656,20,20000
baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,1003,results\phase6_open_robustness\baseline_b_learned_bd_euclidean\seed_1003,45.6,7010.135999999991,5585.135999999991,34.67999999999999,0.878022248730284,20.146506431715135,20.327294894066917,923.9582299000003,21.646000168389207,20,20000
contribution_geodesic_niching,Contribution: geodesic niching,1001,results\phase6_open_robustness\contribution_geodesic_niching\seed_1001,42.24,6189.024999999993,4869.024999999993,31.684999999999942,0.8661329927777857,17.001114284508883,17.153662601959848,919.7711442999989,21.74453952371076,20,20000
contribution_geodesic_niching,Contribution: geodesic niching,1002,results\phase6_open_robustness\contribution_geodesic_niching\seed_1002,31.36,5190.896999999994,4210.896999999993,33.72999999999993,0.8198692565977803,25.835785405514102,26.089257111930298,907.1017267999996,22.048243773666254,20,20000
contribution_geodesic_niching,Contribution: geodesic niching,1003,results\phase6_open_robustness\contribution_geodesic_niching\seed_1003,31.680000000000003,4651.630999999994,3661.630999999994,32.96499999999989,0.8214462623625854,19.085162105568173,19.280477228587127,839.8563161999991,23.813597176349987,20,20000
