condition,label,seed_count,coverage_percent_mean,coverage_percent_std,qd_score_mean,qd_score_std,raw_qd_score_mean,raw_qd_score_std,max_fitness_mean,max_fitness_std,occupancy_entropy_mean,occupancy_entropy_std,mean_pairwise_descriptor_euclidean_mean,mean_pairwise_descriptor_euclidean_std,mean_pairwise_descriptor_knn_geodesic_mean,mean_pairwise_descriptor_knn_geodesic_std,elapsed_seconds_mean,elapsed_seconds_std,evaluations_per_second_mean,evaluations_per_second_std
baseline_a_handcrafted_map_elites,Baseline A: hand-crafted BD,5,98.24000000000001,0.0,15083.669999999966,1919.7094283319334,12013.669999999966,1919.7094283319323,31.40999999999991,4.052630318694326,0.9972417821383361,0.0,1.0454583372315893,0.0010526121926911199,1.0573237663610668,0.0009505709865055246,1070.5459100799999,25.709558179589706,18.69073533028409,0.4517199860020488
baseline_b_learned_bd_euclidean,Baseline B: learned BD Euclidean,5,39.519999999999996,9.431860898041277,5175.16219999999,1232.512486748792,3940.16219999999,938.4967381358837,30.489999999999945,1.9113051823296068,0.8515323735327727,0.04265838501195699,20.308480639098082,4.991439174633844,20.484901636893134,5.024726984542253,1044.08193486,30.71435508917466,19.169319724519813,0.5836748519537585
contribution_geodesic_niching,Contribution: geodesic niching,5,31.392000000000003,2.252536348208393,4139.200999999992,457.89655370345235,3158.200999999992,402.0513386291594,29.852999999999952,1.886095835316952,0.8197043398554552,0.011236347132207815,22.77536886193941,1.2208327900040652,22.982784052450917,1.2350931206602207,984.4890201000004,38.51171697653468,20.340112852846303,0.7992063130879584
