evaluation,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs
475,186,0.2976,1695.284999999999,765.284999999999,-5.0,13.566999999999966,4.114435483870962,0.8117347418841754,nan,nan,5,nan,-1
500,193,0.3088,1776.545999999999,811.5459999999989,-5.0,13.566999999999966,4.204901554404139,0.8174733160326821,nan,nan,5,nan,-1
525,198,0.3168,1870.880999999999,880.8809999999988,-5.0,14.287999999999958,4.448893939393933,0.8214462623625854,nan,nan,5,nan,-1
550,206,0.3296,1951.1709999999987,921.1709999999988,-5.0,14.287999999999958,4.47170388349514,0.8275988976691475,nan,nan,5,nan,-1
575,216,0.3456,2067.5199999999986,987.5199999999986,-5.0,14.287999999999958,4.571851851851846,0.8349620644195339,nan,nan,5,nan,-1
600,222,0.3552,2144.0519999999988,1034.0519999999988,-5.0,14.287999999999958,4.657891891891887,0.839218049378077,nan,nan,5,nan,-1
625,229,0.3664,2269.3379999999984,1124.3379999999984,-5.0,14.34400000000001,4.909772925764185,0.8440403263733741,nan,nan,5,nan,-1
650,237,0.3792,2360.591999999998,1175.5919999999987,-5.0,14.34400000000001,4.960303797468349,0.8493741974900547,nan,nan,5,nan,-1
675,246,0.3936,2498.074999999998,1268.0749999999985,-5.0,20.90999999999996,5.154776422764221,0.8551637024018754,nan,nan,5,nan,-1
700,252,0.4032,2577.6399999999985,1317.639999999998,-5.0,20.90999999999996,5.228730158730151,0.8589068650602312,nan,nan,5,nan,-1
725,259,0.4144,2698.263999999998,1403.2639999999978,-5.0,22.17000000000001,5.418007722007713,0.8631628500187742,nan,nan,5,nan,-1
750,267,0.4272,2823.723999999998,1488.723999999998,-5.0,22.17000000000001,5.575745318352052,0.8678881948838495,nan,nan,5,nan,-1
775,272,0.4352,2919.9019999999978,1559.9019999999978,-5.0,22.17000000000001,5.734933823529404,0.8707701650040401,nan,nan,5,nan,-1
800,279,0.4464,3002.449999999998,1607.4499999999975,-5.0,22.17000000000001,5.76146953405017,0.8747171509873233,nan,nan,5,nan,-1
825,285,0.456,3084.5949999999975,1659.5949999999975,-5.0,22.17000000000001,5.823140350877185,0.878022248730284,nan,nan,5,nan,-1
850,292,0.4672,3195.7429999999968,1735.7429999999972,-5.0,22.17000000000001,5.944325342465744,0.8817913630608476,nan,nan,5,nan,-1
875,298,0.4768,3286.1029999999973,1796.102999999997,-5.0,22.17000000000001,6.027191275167776,0.8849508021544567,nan,nan,5,nan,-1
900,301,0.4816,3340.003999999997,1835.0039999999972,-5.0,22.17000000000001,6.096358803986702,0.8865067457180579,nan,nan,5,nan,-1
925,308,0.4928,3427.7319999999972,1887.731999999997,-5.0,22.17000000000001,6.128999999999991,0.8900777934184829,nan,nan,5,nan,-1
950,316,0.5056,3552.9169999999967,1972.9169999999967,-5.0,25.829999999999863,6.243408227848091,0.8940609279052549,nan,nan,5,nan,-1
975,323,0.5168,3624.936999999997,2009.9369999999965,-5.0,25.829999999999863,6.222715170278627,0.8974643070394347,nan,nan,5,nan,-1
1000,326,0.5216,3695.4829999999965,2065.4829999999965,-5.0,25.829999999999863,6.3358374233128725,0.8989003764386682,1.059887067379003,1.206920739723681,5,1.0,0
1025,328,0.5248,3736.135999999996,2096.1359999999963,-5.0,25.829999999999863,6.390658536585355,0.8998504328170758,nan,nan,5,nan,-1
1050,335,0.536,3844.6849999999963,2169.6849999999963,-5.0,25.829999999999863,6.476671641791034,0.9031306033781422,nan,nan,5,nan,-1
1075,337,0.5392,3874.898999999996,2189.8989999999962,-5.0,25.829999999999863,6.498216617210671,0.9040552116654996,nan,nan,5,nan,-1
1100,342,0.5472,3941.3049999999957,2231.3049999999957,-5.0,25.829999999999863,6.524283625730981,0.9063429368701286,nan,nan,5,nan,-1
1125,348,0.5568,4027.854999999996,2287.854999999996,-5.0,25.829999999999863,6.574295977011483,0.9090444612000678,nan,nan,5,nan,-1
1150,354,0.5664,4111.549999999996,2341.5499999999956,-5.0,25.829999999999863,6.614548022598858,0.9116998033582263,nan,nan,5,nan,-1
1175,356,0.5696,4160.783999999996,2380.7839999999956,-5.0,25.829999999999863,6.687595505617965,0.9125749252990497,nan,nan,5,nan,-1
1200,361,0.5776,4239.322999999996,2434.322999999996,-5.0,25.829999999999863,6.743277008310238,0.9147414002175752,nan,nan,5,nan,-1
1225,367,0.5872,4318.905999999995,2483.9059999999954,-5.0,25.829999999999863,6.768136239782004,0.9173019043529538,nan,nan,5,nan,-1
1250,370,0.592,4371.330999999996,2521.330999999995,-5.0,25.829999999999863,6.814408108108095,0.9185665007565805,nan,nan,5,nan,-1
1275,375,0.6,4439.562999999996,2564.562999999995,-5.0,25.829999999999863,6.838834666666654,0.9206515486214963,nan,nan,5,nan,-1
1300,376,0.6016,4481.4109999999955,2601.4109999999955,-5.0,25.829999999999863,6.918646276595733,0.9210652205933862,nan,nan,5,nan,-1
1325,381,0.6096,4559.594999999995,2654.594999999995,-5.0,25.829999999999863,6.967440944881876,0.9231172152113127,nan,nan,5,nan,-1
1350,385,0.616,4646.447999999994,2721.447999999995,-5.0,25.829999999999863,7.068696103896091,0.9247395143817865,nan,nan,5,nan,-1
1375,391,0.6256,4770.302999999994,2815.3029999999944,-5.0,25.829999999999863,7.20026342710996,0.927141630297242,nan,nan,5,nan,-1
1400,393,0.6288,4816.943999999994,2851.943999999994,-5.0,25.829999999999863,7.256854961832046,0.927934151065592,nan,nan,5,nan,-1
1425,395,0.632,4852.235999999994,2877.235999999994,-5.0,25.829999999999863,7.284141772151884,0.9287226488685584,nan,nan,5,nan,-1
1450,401,0.6416,4942.112999999994,2937.112999999994,-5.0,25.829999999999863,7.3244713216957456,0.9310644077970912,nan,nan,5,nan,-1
1475,403,0.6448,4968.644999999993,2953.644999999994,-5.0,25.829999999999863,7.329143920595519,0.9318372140361012,nan,nan,5,nan,-1
1500,408,0.6528,5036.4279999999935,2996.427999999994,-5.0,25.829999999999863,7.344186274509789,0.9337525741071881,nan,nan,5,nan,-1
1525,412,0.6592,5084.394999999995,3024.394999999994,-5.0,25.829999999999863,7.340764563106782,0.9352680371874957,nan,nan,5,nan,-1
1550,414,0.6624,5113.705999999993,3043.7059999999938,-5.0,25.829999999999863,7.351946859903366,0.9360202601279358,nan,nan,5,nan,-1
1575,418,0.6688,5156.933999999994,3066.933999999994,-5.0,25.829999999999863,7.3371626794258225,0.9375138652283804,nan,nan,5,nan,-1
1600,423,0.6768,5245.718999999994,3130.7189999999937,-5.0,25.829999999999863,7.401226950354595,0.939360899281334,nan,nan,5,nan,-1
1625,424,0.6784,5296.291999999994,3176.2919999999935,-5.0,25.829999999999863,7.491254716981117,0.9397276851274107,nan,nan,5,nan,-1
1650,425,0.68,5316.006999999993,3191.0069999999932,-5.0,25.829999999999863,7.508251764705866,0.9400936069306471,nan,nan,5,nan,-1
1675,429,0.6864,5392.497999999994,3247.4979999999937,-5.0,25.829999999999863,7.5699254079253935,0.9415487345145115,nan,nan,5,nan,-1
1700,429,0.6864,5409.026999999993,3264.0269999999937,-5.0,25.829999999999863,7.6084545454545305,0.9415487345145115,nan,nan,5,nan,-1
1725,430,0.688,5445.788999999993,3295.7889999999934,-5.0,25.829999999999863,7.664625581395334,0.9419103964558643,nan,nan,5,nan,-1
1750,434,0.6944,5494.839999999993,3324.839999999993,-5.0,25.829999999999863,7.660921658986159,0.9433486820432209,nan,nan,5,nan,-1
1775,441,0.7056,5598.026999999993,3393.026999999993,-5.0,25.829999999999863,7.693938775510189,0.9458340748040764,nan,nan,5,nan,-1
1800,444,0.7104,5656.248999999993,3436.2489999999934,-5.0,25.829999999999863,7.739299549549535,0.9468871888964252,nan,nan,5,nan,-1
1825,446,0.7136,5684.917999999992,3454.917999999993,-5.0,25.829999999999863,7.746452914798191,0.9475853192115367,nan,nan,5,nan,-1
1850,448,0.7168,5728.1109999999935,3488.110999999993,-5.0,25.829999999999863,7.785962053571413,0.9482803258906315,nan,nan,5,nan,-1
1875,450,0.72,5759.467999999993,3509.4679999999926,-5.0,25.829999999999863,7.798817777777761,0.948972236761341,nan,nan,5,nan,-1
1900,451,0.7216,5794.848999999993,3539.848999999993,-5.0,25.829999999999863,7.848889135254973,0.9493170398632755,nan,nan,5,nan,-1
1925,453,0.7248,5842.2179999999935,3577.2179999999926,-5.0,25.829999999999863,7.896728476821176,0.9500043583901616,nan,nan,5,nan,-1
1950,457,0.7312,5902.155999999992,3617.155999999992,-5.0,25.829999999999863,7.915002188183791,0.9513699384698981,nan,nan,5,nan,-1
1975,459,0.7344,5945.281999999992,3650.2819999999924,-5.0,25.829999999999863,7.95268409586055,0.952048252795136,nan,nan,5,nan,-1
2000,459,0.7344,5969.090999999992,3674.090999999992,-5.0,25.829999999999863,8.00455555555554,0.952048252795136,1.061355583003258,1.18976731271915,5,1.0,0
2025,459,0.7344,5995.036999999993,3700.036999999992,-5.0,25.829999999999863,8.061082788671007,0.952048252795136,nan,nan,5,nan,-1
2050,460,0.736,6025.843999999992,3725.843999999992,-5.0,25.829999999999863,8.0996608695652,0.9523863024032915,nan,nan,5,nan,-1
2075,463,0.7408,6081.277999999992,3766.277999999992,-5.0,25.829999999999863,8.134509719222445,0.9533960593738574,nan,nan,5,nan,-1
2100,465,0.744,6129.871999999991,3804.8719999999917,-5.0,25.829999999999863,8.182520430107509,0.9540656023658269,nan,nan,5,nan,-1
2125,466,0.7456,6144.683999999991,3814.683999999992,-5.0,25.829999999999863,8.186017167381957,0.9543992947253913,nan,nan,5,nan,-1
2150,470,0.752,6213.146999999992,3863.146999999991,-5.0,25.829999999999863,8.21946170212764,0.9557269415566897,nan,nan,5,nan,-1
2175,473,0.7568,6251.611999999992,3886.611999999991,-5.0,25.829999999999863,8.21693868921774,0.9567152825387605,nan,nan,5,nan,-1
2200,476,0.7616,6344.6049999999905,3964.604999999991,-5.0,26.24499999999988,8.329002100840317,0.9576973747478855,nan,nan,5,nan,-1
2225,477,0.7632,6400.959999999991,4015.959999999991,-5.0,26.24499999999988,8.419203354297675,0.9580233638153587,nan,nan,5,nan,-1
2250,480,0.768,6438.195999999991,4038.195999999991,-5.0,26.24499999999988,8.412908333333315,0.9589972462132377,nan,nan,5,nan,-1
2275,480,0.768,6459.7259999999915,4059.7259999999906,-5.0,26.24499999999988,8.45776249999998,0.9589972462132377,nan,nan,5,nan,-1
2300,482,0.7712,6502.177999999991,4092.177999999991,-5.0,26.24499999999988,8.489995850622387,0.9596431254541422,nan,nan,5,nan,-1
2325,484,0.7744,6530.988999999991,4110.9889999999905,-5.0,26.24499999999988,8.493778925619814,0.9602863302391856,nan,nan,5,nan,-1
2350,486,0.7776,6567.357999999991,4137.357999999991,-5.0,26.24499999999988,8.51308230452673,0.9609268826258299,nan,nan,5,nan,-1
2375,490,0.784,6623.678999999991,4173.678999999991,-5.0,26.24499999999988,8.517712244897941,0.9622001170794321,nan,nan,5,nan,-1
2400,492,0.7872,6663.560999999991,4203.560999999991,-5.0,26.24499999999988,8.543823170731688,0.9628328419202238,nan,nan,5,nan,-1
2425,495,0.792,6719.0159999999905,4244.0159999999905,-5.0,26.24499999999988,8.573769696969677,0.9637771228442372,nan,nan,5,nan,-1
2450,498,0.7968,6774.18199999999,4284.18199999999,-5.0,26.24499999999988,8.602775100401585,0.9647156981085082,nan,nan,5,nan,-1
2475,500,0.8,6830.060999999991,4330.060999999991,-5.0,26.24499999999988,8.660121999999982,0.9653382790366966,nan,nan,5,nan,-1
2500,502,0.8032,6865.3729999999905,4355.3729999999905,-5.0,26.24499999999988,8.676041832669304,0.9659583746052637,nan,nan,5,nan,-1
2525,505,0.808,6932.16499999999,4407.16499999999,-5.0,26.24499999999988,8.727059405940574,0.9668839010790715,nan,nan,5,nan,-1
2550,505,0.808,6958.18099999999,4433.18099999999,-5.0,26.24499999999988,8.778576237623742,0.9668839010790715,nan,nan,5,nan,-1
2575,507,0.8112,7000.39999999999,4465.39999999999,-5.0,26.24499999999988,8.80749506903351,0.9674978692050376,nan,nan,5,nan,-1
2600,509,0.8144,7045.32699999999,4500.326999999989,-5.0,26.24499999999988,8.841506876227877,0.9681094201274004,nan,nan,5,nan,-1
2625,510,0.816,7090.479999999989,4540.47999999999,-5.0,26.24499999999988,8.902901960784293,0.9684142950704916,nan,nan,5,nan,-1
2650,512,0.8192,7132.37799999999,4572.37799999999,-5.0,26.24499999999988,8.93042578124998,0.9690222556651344,nan,nan,5,nan,-1
2675,516,0.8256,7217.213999999989,4637.213999999989,-5.0,26.24499999999988,8.986848837209282,0.970231084595709,nan,nan,5,nan,-1
2700,516,0.8256,7224.222999999989,4644.222999999989,-5.0,26.24499999999988,9.000432170542615,0.970231084595709,nan,nan,5,nan,-1
2725,518,0.8288,7258.223999999989,4668.223999999989,-5.0,26.24499999999988,9.012015444015423,0.9708319895371225,nan,nan,5,nan,-1
2750,518,0.8288,7285.216999999989,4695.216999999989,-5.0,26.24499999999988,9.06412548262546,0.9708319895371225,nan,nan,5,nan,-1
2775,520,0.832,7337.843999999988,4737.843999999988,-5.0,26.24499999999988,9.11123846153844,0.9714305788468154,nan,nan,5,nan,-1
2800,521,0.8336,7361.300999999989,4756.300999999988,-5.0,26.24499999999988,9.129176583493258,0.9717290107035294,nan,nan,5,nan,-1
2825,522,0.8352,7400.971999999989,4790.971999999988,-5.0,26.24499999999988,9.178107279693464,0.9720268703032159,nan,nan,5,nan,-1
2850,523,0.8368,7425.436999999989,4810.436999999988,-5.0,26.24499999999988,9.197776290630951,0.9723241598363346,nan,nan,5,nan,-1
2875,523,0.8368,7450.341999999989,4835.341999999988,-5.0,26.24499999999988,9.245395793499021,0.9723241598363346,nan,nan,5,nan,-1
2900,524,0.8384,7477.770999999988,4857.770999999988,-5.0,26.24499999999988,9.270555343511427,0.9726208814807921,nan,nan,5,nan,-1
2925,525,0.84,7506.819999999989,4881.819999999989,-5.0,26.24499999999988,9.298704761904741,0.9729170374020383,nan,nan,5,nan,-1
2950,527,0.8432,7550.897999999988,4915.897999999988,-5.0,26.24499999999988,9.328079696394665,0.9735076606749777,nan,nan,5,nan,-1
2975,529,0.8464,7577.3049999999885,4932.3049999999885,-5.0,26.24499999999988,9.323827977315668,0.9740960467331898,nan,nan,5,nan,-1
3000,531,0.8496,7623.811999999989,4968.811999999988,-5.0,26.24499999999988,9.357461393596964,0.9746822124613744,1.059261677700652,1.2131198901434705,5,1.0,0
3025,533,0.8528,7672.636999999988,5007.636999999988,-5.0,26.24499999999988,9.395191369605982,0.9752661745538015,nan,nan,5,nan,-1
3050,534,0.8544,7701.274999999987,5031.274999999987,-5.0,26.24499999999988,9.421863295880126,0.9755573344021978,nan,nan,5,nan,-1
3075,536,0.8576,7744.334999999987,5064.334999999988,-5.0,26.24499999999988,9.448386194029828,0.976138021933187,nan,nan,5,nan,-1
3100,538,0.8608,7788.796999999988,5098.796999999988,-5.0,26.24499999999988,9.477317843866148,0.9767165467495543,nan,nan,5,nan,-1
3125,540,0.864,7826.438999999988,5126.438999999988,-5.0,26.24499999999988,9.493405555555533,0.9772929249011856,nan,nan,5,nan,-1
3150,542,0.8672,7859.2869999999875,5149.2869999999875,-5.0,26.24499999999988,9.50052952029518,0.977867172259963,nan,nan,5,nan,-1
3175,543,0.8688,7882.739999999988,5167.739999999987,-5.0,26.24499999999988,9.517016574585611,0.9781535018039683,nan,nan,5,nan,-1
3200,544,0.8704,7916.9249999999865,5196.9249999999865,-5.0,26.24499999999988,9.553170955882328,0.9784393045223883,nan,nan,5,nan,-1
3225,545,0.872,7943.6349999999875,5218.6349999999875,-5.0,26.24499999999988,9.575477064220161,0.9787245823503047,nan,nan,5,nan,-1
3250,548,0.8768,8020.799999999987,5280.7999999999865,-5.0,26.24499999999988,9.636496350364938,0.9795772856826858,nan,nan,5,nan,-1
3275,549,0.8784,8048.130999999988,5303.130999999987,-5.0,26.24499999999988,9.659619307832399,0.9798604830877284,nan,nan,5,nan,-1
3300,551,0.8816,8100.871999999987,5345.871999999987,-5.0,26.24499999999988,9.702127041742262,0.9804253336506626,nan,nan,5,nan,-1
3325,552,0.8832,8123.923999999986,5363.923999999986,-5.0,26.24499999999988,9.71725362318838,0.980706990543136,nan,nan,5,nan,-1
3350,552,0.8832,8129.446999999987,5369.446999999986,-5.0,26.24499999999988,9.727259057970988,0.980706990543136,nan,nan,5,nan,-1
3375,553,0.8848,8147.532999999987,5382.532999999987,-5.0,26.24499999999988,9.733332730560555,0.9809881376491003,nan,nan,5,nan,-1
3400,553,0.8848,8170.5539999999855,5405.5539999999855,-5.0,26.24499999999988,9.77496202531643,0.9809881376491003,nan,nan,5,nan,-1
3425,556,0.8896,8220.891999999987,5440.891999999986,-5.0,26.24499999999988,9.78577697841724,0.9818285386186637,nan,nan,5,nan,-1
3450,556,0.8896,8237.578999999987,5457.578999999985,-5.0,26.24499999999988,9.815789568345297,0.9818285386186637,nan,nan,5,nan,-1
3475,557,0.8912,8252.864999999985,5467.864999999985,-5.0,26.24499999999988,9.816633752244138,0.982107664899774,nan,nan,5,nan,-1
3500,558,0.8928,8288.732999999986,5498.732999999986,-5.0,26.24499999999988,9.854360215053738,0.9823862905056716,nan,nan,5,nan,-1
3525,559,0.8944,8316.118999999986,5521.118999999986,-5.0,26.24499999999988,9.876778175313033,0.9826644172292867,nan,nan,5,nan,-1
3550,560,0.896,8342.267999999985,5542.2679999999855,-5.0,26.24499999999988,9.896907142857117,0.9829420468539349,nan,nan,5,nan,-1
3575,560,0.896,8348.559999999987,5548.559999999986,-5.0,26.24499999999988,9.908142857142831,0.9829420468539349,nan,nan,5,nan,-1
3600,562,0.8992,8385.545999999988,5575.545999999986,-5.0,26.24499999999988,9.920900355871861,0.9834958218919394,nan,nan,5,nan,-1
3625,562,0.8992,8386.007999999987,5576.007999999986,-5.0,26.24499999999988,9.921722419928802,0.9834958218919394,nan,nan,5,nan,-1
3650,563,0.9008,8421.574999999984,5606.574999999985,-5.0,26.24499999999988,9.95839253996445,0.9837719708244744,nan,nan,5,nan,-1
3675,564,0.9024,8453.324999999984,5633.324999999985,-5.0,26.24499999999988,9.988164893616995,0.9840476296965344,nan,nan,5,nan,-1
3700,565,0.904,8489.961999999985,5664.961999999985,-5.0,26.24499999999988,10.026481415929178,0.9843228002443847,nan,nan,5,nan,-1
3725,566,0.9056,8519.024999999985,5689.024999999985,-5.0,26.24499999999988,10.051280918727889,0.9845974841950795,nan,nan,5,nan,-1
3750,567,0.9072,8536.327999999985,5701.327999999985,-5.0,26.24499999999988,10.05525220458551,0.9848716832665272,nan,nan,5,nan,-1
3775,567,0.9072,8567.600999999984,5732.600999999984,-5.0,26.24499999999988,10.11040740740738,0.9848716832665272,nan,nan,5,nan,-1
3800,569,0.9104,8605.693999999985,5760.693999999985,-5.0,26.24499999999988,10.124242530755685,0.9854186335979714,nan,nan,5,nan,-1
3825,571,0.9136,8660.544999999984,5805.544999999984,-5.0,26.24499999999988,10.167329246935173,0.9859636648015009,nan,nan,5,nan,-1
3850,572,0.9152,8672.661999999984,5812.661999999984,-5.0,26.24499999999988,10.161996503496475,0.9862354649297117,nan,nan,5,nan,-1
3875,572,0.9152,8687.343999999985,5827.343999999985,-5.0,26.24499999999988,10.187664335664309,0.9862354649297117,nan,nan,5,nan,-1
3900,572,0.9152,8693.628999999984,5833.628999999984,-5.0,26.24499999999988,10.198652097902071,0.9862354649297117,nan,nan,5,nan,-1
3925,572,0.9152,8704.810999999983,5844.810999999984,-5.0,26.24499999999988,10.218201048951022,0.9862354649297117,nan,nan,5,nan,-1
3950,572,0.9152,8726.205999999984,5866.205999999984,-5.0,26.24499999999988,10.255604895104867,0.9862354649297117,nan,nan,5,nan,-1
3975,572,0.9152,8740.709999999985,5880.709999999985,-5.0,26.24499999999988,10.280961538461511,0.9862354649297117,nan,nan,5,nan,-1
4000,573,0.9168,8777.615999999984,5912.615999999984,-5.0,26.24499999999988,10.3187015706806,0.9865067902976317,1.053336110351948,1.20438632245886,5,1.0,0
4025,574,0.9184,8795.569999999985,5925.569999999983,-5.0,26.24499999999988,10.3232926829268,0.9867776425609212,nan,nan,5,nan,-1
4050,574,0.9184,8802.340999999982,5932.340999999984,-5.0,26.24499999999988,10.335088850174188,0.9867776425609212,nan,nan,5,nan,-1
4075,574,0.9184,8809.018999999984,5939.018999999984,-5.0,26.24499999999988,10.346722996515652,0.9867776425609212,nan,nan,5,nan,-1
4100,574,0.9184,8822.558999999985,5952.558999999983,-5.0,26.24499999999988,10.370311846689866,0.9867776425609212,nan,nan,5,nan,-1
4125,575,0.92,8856.893999999982,5981.893999999983,-5.0,26.24499999999988,10.403293913043449,0.987048023366595,nan,nan,5,nan,-1
4150,576,0.9216,8895.597999999984,6015.597999999984,-5.0,26.24499999999988,10.44374652777775,0.9873179343530823,nan,nan,5,nan,-1
4175,578,0.9248,8917.650999999983,6027.6509999999835,-5.0,26.24499999999988,10.428461937716234,0.9878563533796424,nan,nan,5,nan,-1
4200,579,0.9264,8940.051999999983,6045.051999999983,-5.0,26.24499999999988,10.440504317789262,0.9881248646541785,nan,nan,5,nan,-1
4225,579,0.9264,8944.331999999984,6049.331999999983,-5.0,26.24499999999988,10.447896373056965,0.9881248646541785,nan,nan,5,nan,-1
4250,579,0.9264,8959.101999999983,6064.1019999999835,-5.0,26.24499999999988,10.473405872193409,0.9881248646541785,nan,nan,5,nan,-1
4275,579,0.9264,8977.546999999982,6082.546999999983,-5.0,26.24499999999988,10.505262521588918,0.9881248646541785,nan,nan,5,nan,-1
4300,579,0.9264,8991.591999999982,6096.591999999982,-5.0,26.24499999999988,10.529519861830712,0.9881248646541785,nan,nan,5,nan,-1
4325,579,0.9264,9013.729999999981,6118.729999999983,-5.0,26.24499999999988,10.567754749568191,0.9881248646541785,nan,nan,5,nan,-1
4350,579,0.9264,9022.981999999982,6127.981999999983,-5.0,26.24499999999988,10.58373402417959,0.9881248646541785,nan,nan,5,nan,-1
4375,579,0.9264,9037.938999999984,6142.938999999982,-5.0,26.24499999999988,10.609566493955064,0.9881248646541785,nan,nan,5,nan,-1
4400,579,0.9264,9054.762999999983,6159.762999999983,-5.0,26.24499999999988,10.638623488773717,0.9881248646541785,nan,nan,5,nan,-1
4425,579,0.9264,9072.197999999982,6177.197999999982,-5.0,26.24499999999988,10.668735751295307,0.9881248646541785,nan,nan,5,nan,-1
4450,579,0.9264,9086.877999999982,6191.877999999982,-5.0,26.24499999999988,10.69408981001724,0.9881248646541785,nan,nan,5,nan,-1
4475,579,0.9264,9099.975999999982,6204.975999999982,-5.0,26.24499999999988,10.716711571675273,0.9881248646541785,nan,nan,5,nan,-1
4500,579,0.9264,9103.103999999981,6208.103999999983,-5.0,26.24499999999988,10.722113989637275,0.9881248646541785,nan,nan,5,nan,-1
4525,579,0.9264,9108.738999999983,6213.738999999983,-5.0,26.24499999999988,10.73184628670118,0.9881248646541785,nan,nan,5,nan,-1
4550,579,0.9264,9115.962999999982,6220.9629999999825,-5.0,26.24499999999988,10.744322970639002,0.9881248646541785,nan,nan,5,nan,-1
4575,579,0.9264,9120.797999999982,6225.7979999999825,-5.0,26.24499999999988,10.752673575129503,0.9881248646541785,nan,nan,5,nan,-1
4600,580,0.928,9141.243999999982,6241.243999999982,-5.0,26.24499999999988,10.76076551724135,0.9883929125785714,nan,nan,5,nan,-1
4625,580,0.928,9154.311999999982,6254.311999999982,-5.0,26.24499999999988,10.783296551724106,0.9883929125785714,nan,nan,5,nan,-1
4650,580,0.928,9166.352999999981,6266.352999999982,-5.0,26.24499999999988,10.804056896551693,0.9883929125785714,nan,nan,5,nan,-1
4675,580,0.928,9172.814999999982,6272.814999999982,-5.0,26.24499999999988,10.815198275862038,0.9883929125785714,nan,nan,5,nan,-1
4700,581,0.9296,9192.331999999982,6287.331999999982,-5.0,26.43499999999988,10.821569707401002,0.9886604987492055,nan,nan,5,nan,-1
4725,582,0.9312,9226.001999999982,6316.001999999982,-5.0,26.43499999999988,10.852237113402031,0.988927624754229,nan,nan,5,nan,-1
4750,583,0.9328,9241.680999999982,6326.680999999982,-5.0,26.43499999999988,10.851939965694653,0.9891942921736104,nan,nan,5,nan,-1
4775,584,0.9344,9275.130999999981,6355.130999999981,-5.0,26.43499999999988,10.882073630136954,0.9894605025791959,nan,nan,5,nan,-1
4800,584,0.9344,9295.885999999982,6375.885999999981,-5.0,26.43499999999988,10.917613013698599,0.9894605025791959,nan,nan,5,nan,-1
4825,585,0.936,9314.34099999998,6389.340999999982,-5.0,26.43499999999988,10.921950427350398,0.9897262575347633,nan,nan,5,nan,-1
4850,587,0.9392,9352.300999999981,6417.300999999981,-5.0,26.43499999999988,10.93236967632024,0.990256407310948,nan,nan,5,nan,-1
