cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
0,0,14.14999999999995,-0.9500926614125987,-0.9270495961851564,280,3,16,0
0,1,10.938999999999954,-0.955824551653384,-0.852083704658253,268,3,11,0
0,2,14.024999999999926,-0.9554521626995404,-0.7697937257425912,280,3,20,0
0,3,11.630999999999972,-0.9694181411329069,-0.691531686027262,212,3,13,23
0,4,13.839999999999959,-0.9408909064068118,-0.6492306815100323,250,3,13,8
0,5,10.98299999999997,-0.9723861985118777,-0.574264195820085,231,2,20,5
0,6,13.544999999999956,-0.947410862676574,-0.4946590089073617,270,3,19,7
0,7,17.25999999999996,-0.9664603235610589,-0.4088644302257585,280,4,20,0
0,8,15.11999999999997,-0.949414713542963,-0.34324273419927664,280,3,19,0
0,9,10.008999999999938,-0.9312466589874284,-0.278081010829358,278,3,0,0
0,10,17.974999999999966,-0.9247845361228885,-0.13025186426189556,280,4,11,4
0,11,14.399999999999945,-0.9658321771011475,-0.042228188531384506,280,3,6,4
0,12,9.903,-0.9245943556196283,-0.013138819141249494,221,1,81,0
0,13,17.549999999999972,-0.957470361120385,0.04233979871591253,280,4,16,2
0,14,16.179999999999932,-0.949992626259823,0.17732432359229933,280,4,19,7
0,15,16.249999999999915,-0.9559209344603142,0.23248413695433695,280,4,16,3
0,16,18.569999999999936,-0.9744127525066263,0.3505185339013844,280,4,13,4
0,17,25.30499999999991,-0.9598290099373572,0.4222772355103814,280,5,10,6
0,18,16.399999999999945,-0.9726268301455058,0.4739409522971105,280,4,22,0
0,19,20.379999999999924,-0.9429090989211155,0.5776042666922326,280,5,14,2
0,20,14.024999999999993,-0.9512696825335942,0.6763923987866427,280,4,77,3
0,21,28.554999999999954,-0.9380646192683179,0.7044684507958205,280,6,23,6
0,22,21.764999999999933,-0.9290026235010672,0.8391779871466506,280,4,21,4
0,23,14.680999999999962,-0.9395233509033045,0.8972584384461275,277,3,34,0
0,24,17.529999999999944,-0.9344115105603947,0.971235924012788,280,4,15,4
1,0,13.265999999999975,-0.8745680938106146,-0.9660505511890968,237,3,19,4
1,1,15.504999999999919,-0.8825906247033829,-0.8636231489863773,280,4,8,0
1,2,19.969999999999942,-0.8536527345271882,-0.7938279054709589,280,5,20,0
1,3,15.209999999999972,-0.9194786693605564,-0.7286944268677739,275,3,24,1
1,4,16.144999999999946,-0.8766452445870639,-0.6054406916298595,280,4,19,1
1,5,16.02999999999996,-0.919591504820109,-0.5237470594461051,280,4,21,3
1,6,20.58999999999994,-0.8909264977966647,-0.5190840914542955,280,5,15,0
1,7,18.009999999999962,-0.9164465738443203,-0.3609763426627001,280,4,10,4
1,8,10.700999999999944,-0.8506511993845993,-0.2877226857508748,272,3,2,0
1,9,17.359999999999975,-0.8754052828866252,-0.2699929151258763,280,4,13,0
1,10,16.13999999999995,-0.847953532642941,-0.16568818692015225,280,4,14,6
1,11,19.669999999999966,-0.8491492626538677,-0.11839569402080752,280,5,18,10
1,12,14.85999999999997,-0.9092085007024673,-0.013584406137735972,280,3,11,0
1,13,12.669999999999911,-0.9048634122166425,0.11494118034948894,280,3,14,0
1,14,15.294999999999947,-0.9104090423306499,0.15597206989880674,280,4,21,11
1,15,19.899999999999938,-0.8968522472817637,0.21585830882350623,280,5,23,5
1,16,18.70499999999995,-0.8491327704068014,0.35002349534369454,280,5,17,9
1,17,24.67499999999993,-0.8435961624712764,0.3779199479539242,280,5,16,6
1,18,20.469999999999956,-0.8885821759137315,0.5089149991607755,280,5,19,7
1,19,23.989999999999934,-0.8443137687576276,0.5220301404212069,280,5,26,6
1,20,28.429999999999954,-0.8559989896436513,0.6586157912876397,280,6,24,6
1,21,23.69999999999994,-0.8446886156043633,0.682616476808327,280,5,19,8
1,22,16.35499999999995,-0.8805241343032342,0.7634028888013447,280,4,13,1
1,23,15.63,-0.8937091292229336,0.8951893779373313,280,4,44,3
1,24,15.389999999999933,-0.8614943013464297,0.9425891427708575,280,4,11,12
2,0,20.399999999999963,-0.8068859474120875,-0.9394608372133356,280,5,9,4
2,1,15.114999999999979,-0.790950520790583,-0.891355934999241,280,3,6,1
2,2,18.324999999999967,-0.7610970126030231,-0.7781677449944909,280,4,13,5
2,3,18.52999999999996,-0.8137275016330886,-0.7345485208183304,280,4,13,0
2,4,17.79499999999993,-0.8218673139352165,-0.6740092312061443,280,5,13,11
2,5,10.843999999999967,-0.8168869460402727,-0.5988331895720622,258,3,14,0
2,6,10.328999999999953,-0.8248207493304244,-0.4894136288329286,273,3,0,0
2,7,10.189999999999936,-0.8136768940620952,-0.3749222129336032,280,3,3,0
2,8,15.710000000000035,-0.7913505666726346,-0.2867779880304624,280,3,122,2
2,9,16.809999999999956,-0.7961313521469526,-0.22342491072008644,280,4,15,4
2,10,9.910999999999975,-0.8399750202288304,-0.1511804740757257,227,2,13,0
2,11,19.069999999999943,-0.7921714690512679,-0.06537135334485422,280,5,23,3
2,12,14.249999999999954,-0.8337601694453756,-0.0020881665565920474,280,3,23,0
2,13,16.484999999999918,-0.8200290043786768,0.04488229395127077,280,4,10,0
2,14,13.27899999999995,-0.8293940525807034,0.18673666131866937,263,3,16,5
2,15,17.98499999999994,-0.8005025983831034,0.22502257364077746,280,4,20,3
2,16,14.148999999999964,-0.7682861117791773,0.30773368531305706,263,3,10,4
2,17,24.53999999999994,-0.7643251903546678,0.4342416426425242,280,5,13,5
2,18,20.769999999999936,-0.7673602921774724,0.4439544828243015,280,4,14,7
2,19,18.759999999999952,-0.8399073806093919,0.5310672842186389,280,5,28,9
