epoch,train_loss,validation_loss
1,0.8970199405445772,0.6880778670310974
2,0.7546857852935791,0.6564722061157227
3,0.7322678615065182,0.6376505494117737
4,0.7146072300742654,0.6274831295013428
5,0.7026795946570004,0.6197105646133423
6,0.694254438680761,0.6125468611717224
7,0.686974314773784,0.6084164381027222
8,0.6824833407121547,0.605941653251648
9,0.6782760276233448,0.6033676862716675
10,0.6740735578817479,0.5979201793670654
11,0.6698146717688617,0.5962459444999695
12,0.6653341261639315,0.5916011929512024
13,0.6614432631099926,0.588585376739502
14,0.6582770906055675,0.5850229263305664
15,0.6537805587544161,0.5801739692687988
16,0.6501649744370405,0.579238772392273
17,0.6470994353574865,0.5767706036567688
18,0.6449121071310604,0.5740617513656616
19,0.6419576169182273,0.5732923150062561
20,0.6395487366564133,0.5700843930244446
21,0.6375932298548082,0.5707021951675415
22,0.6361575210234698,0.5701765418052673
23,0.6338660405663883,0.5680642127990723
24,0.6319948929337894,0.5651304721832275
25,0.6289343972486608,0.564565896987915
26,0.6284585891330944,0.5657286643981934
27,0.6265030626970179,0.5639491677284241
28,0.6249157817784478,0.562334418296814
29,0.6228719199404997,0.5626149773597717
30,0.6222332691585316,0.5617774724960327
31,0.621284647212309,0.5626949071884155
32,0.6201013686797198,0.560771107673645
33,0.6188074035644531,0.5624977946281433
34,0.6176728317597333,0.5610805153846741
35,0.6156311156328986,0.5599955320358276
36,0.6148013394299675,0.56026691198349
37,0.6138810356645024,0.5585224628448486
38,0.6123027562253616,0.5601310133934021
39,0.6114472021776087,0.559932291507721
40,0.6103296237552868,0.558377742767334
41,0.6091213535421035,0.5582590103149414
42,0.6078238958470962,0.5576615929603577
43,0.6072794499116786,0.55976402759552
44,0.6060755208800821,0.5586532354354858
45,0.605051758149091,0.5569867491722107
46,0.6047451378597932,0.557632565498352
47,0.6030708061386557,0.5539566278457642
48,0.6022459268569946,0.5549554824829102
49,0.6012286845936494,0.5546587109565735
50,0.6008089268908782,0.5525522232055664
51,0.5992751381257001,0.5536720156669617
52,0.5997875413333669,0.5566594004631042
53,0.6003064213360058,0.5521268248558044
54,0.598118790177738,0.5537377595901489
55,0.5959412250238306,0.5531805753707886
56,0.5949592079555287,0.5519860982894897
57,0.5951303342370426,0.552709698677063
58,0.5937172672047335,0.5528135299682617
59,0.5933652214442983,0.5523468852043152
60,0.5925919655912063,0.5514607429504395
61,0.5917406862763798,0.551805853843689
62,0.5910033781107734,0.5529076457023621
63,0.590354022026062,0.5516775846481323
64,0.5900968274509205,0.5524854063987732
65,0.5898401283095864,0.5525450706481934
66,0.5878634614383473,0.5524886846542358
67,0.5876673730401432,0.5523849129676819
68,0.5867818243924309,0.5533910393714905
69,0.5862075151836171,0.5548417568206787
70,0.5860269735139959,0.5534980893135071
71,0.5858240112977869,0.5516088604927063
72,0.5848636502939112,0.5541742444038391
73,0.5839944274004768,0.5525634288787842
74,0.5829137706756592,0.5497255921363831
75,0.5832052423533272,0.5502194166183472
76,0.5831973731658038,0.5527424812316895
77,0.5844334236032822,0.5529451370239258
78,0.5842250866048476,0.5512833595275879
79,0.5811796162549188,0.550922155380249
80,0.580956027802299,0.550305187702179
