cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
8,8,21.619999999999937,-0.3230121933534042,-0.3433606699741557,280,5,5,3
8,9,18.889999999999905,-0.28098563573483604,-0.20465870413943568,280,5,11,0
8,10,20.924999999999937,-0.33016730905903335,-0.17508134569733788,280,5,9,0
8,11,21.07999999999996,-0.30471728247415386,-0.06904937691274093,280,5,5,4
8,12,25.164999999999907,-0.29365807927065324,0.0329501061374855,280,6,1,0
8,13,23.819999999999947,-0.32741928090500005,0.0864693180588618,280,6,3,3
8,14,25.30999999999994,-0.2839390012110054,0.1363424382885124,280,6,5,3
8,15,24.49999999999992,-0.30178413524406084,0.20019253384154834,280,6,7,5
8,16,24.394999999999964,-0.31730490514367693,0.32871139000268146,280,6,8,0
8,17,23.80999999999992,-0.28950968602058513,0.42043855043998873,280,6,7,5
8,18,22.914999999999903,-0.31489980788307936,0.4737434781146678,280,6,7,5
8,19,23.689999999999937,-0.2802222872098641,0.5778401367306221,280,6,1,5
8,20,21.029999999999944,-0.3376979824741571,0.678233513437958,280,5,7,0
8,21,25.014999999999944,-0.32064283593372456,0.7307070622558074,280,6,4,9
8,22,23.324999999999935,-0.3376171708334976,0.8225690375056527,280,6,14,3
8,23,24.279999999999927,-0.3152686516441765,0.8570413730802232,280,6,3,2
8,24,23.829999999999956,-0.32995388006355014,0.9466054847551838,280,6,11,1
9,0,27.559999999999967,-0.275457387769307,-0.9692650010220707,280,7,5,3
9,1,19.729999999999922,-0.2650305977300742,-0.8416705655433065,280,5,5,0
9,2,24.139999999999937,-0.2007116870446905,-0.7748980996007364,280,6,5,6
9,3,26.824999999999985,-0.26643250361295645,-0.7333604311114336,280,7,5,3
9,4,26.214999999999947,-0.22734873259107902,-0.6767260288782192,280,7,9,3
9,5,24.36999999999995,-0.2506012947821766,-0.534589625324992,280,6,4,3
9,6,21.929999999999943,-0.20124680168671413,-0.44971761034458135,280,5,6,0
9,7,25.529999999999955,-0.2440299357909703,-0.37002870665198917,280,6,3,6
9,8,27.934999999999942,-0.24744847667016698,-0.2820005029864883,280,7,6,4
9,9,26.904999999999934,-0.21590332040570268,-0.25070722239644105,280,7,6,8
9,10,23.854999999999922,-0.26611530395746674,-0.15760211690145814,280,6,5,3
9,11,23.50499999999991,-0.2769201297135001,-0.08285028372483054,280,6,7,10
9,12,25.304999999999957,-0.24389691912734865,0.00467739984475023,280,6,7,4
9,13,24.919999999999977,-0.23538190898789996,0.06515124362762743,280,6,13,2
9,14,21.369999999999948,-0.2201035695794275,0.1809497152790621,280,5,5,8
9,15,25.854999999999944,-0.25893965232794597,0.2226960668991565,280,7,2,13
9,16,25.23499999999994,-0.2799578365998212,0.3304391495454625,280,6,4,3
9,17,28.519999999999918,-0.2576090578981112,0.42061638801417184,280,7,3,0
9,18,24.04999999999993,-0.2521176641128036,0.44171759909395947,280,6,3,4
9,19,25.794999999999956,-0.2092182195090888,0.5405606817516654,280,6,4,3
9,20,21.734999999999957,-0.23707260309050723,0.6568566047813036,280,5,7,1
9,21,21.714999999999936,-0.21996719069605092,0.7193604101775464,280,5,3,3
9,22,22.03499999999993,-0.23394650728247154,0.8280154754636578,280,5,10,0
9,23,21.46999999999996,-0.2645102499605656,0.8594526534866745,280,5,9,5
9,24,27.03999999999992,-0.2789417404200409,0.9642544223434997,280,7,20,0
10,0,23.069999999999936,-0.1914954253706563,-0.9332876214586159,280,6,3,6
10,1,17.14999999999995,-0.19257177986387602,-0.9119116903830496,280,4,6,2
10,2,20.57999999999997,-0.13436136045114278,-0.7676358069992251,280,5,5,11
10,3,25.32499999999996,-0.18689995289523278,-0.6947512865503022,280,6,11,3
10,4,23.404999999999905,-0.1553202510081036,-0.6557539303627905,280,6,5,3
