evaluation,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs
1100,420,0.672,4780.682999999995,2680.682999999995,-5.0,21.24499999999994,6.382578571428559,0.9382553164387347,nan,nan,5,nan,-1
1125,428,0.6848,4879.292999999995,2739.292999999995,-5.0,21.24499999999994,6.400217289719615,0.9411862285538605,nan,nan,5,nan,-1
1150,434,0.6944,4960.148999999995,2790.148999999995,-5.0,21.24499999999994,6.428914746543767,0.9433486820432209,nan,nan,5,nan,-1
1175,438,0.7008,5043.720999999995,2853.720999999995,-5.0,21.24499999999994,6.515344748858436,0.9447737721639957,nan,nan,5,nan,-1
1200,441,0.7056,5103.008999999995,2898.0089999999946,-5.0,21.24499999999994,6.571448979591825,0.9458340748040764,nan,nan,5,nan,-1
1225,444,0.7104,5193.912999999994,2973.912999999994,-5.0,21.24499999999994,6.698002252252239,0.9468871888964252,nan,nan,5,nan,-1
1250,454,0.7264,5312.855999999994,3042.8559999999943,-5.0,21.24499999999994,6.702325991189415,0.9503468805435914,nan,nan,5,nan,-1
1275,457,0.7312,5359.0929999999935,3074.092999999994,-5.0,21.24499999999994,6.726680525164101,0.9513699384698981,nan,nan,5,nan,-1
1300,459,0.7344,5448.357999999994,3153.357999999994,-5.0,23.044999999999987,6.870061002178636,0.952048252795136,nan,nan,5,nan,-1
1325,460,0.736,5506.8429999999935,3206.842999999994,-5.0,23.044999999999987,6.971397826086943,0.9523863024032915,nan,nan,5,nan,-1
1350,464,0.7424,5588.042999999994,3268.0429999999938,-5.0,23.044999999999987,7.043196120689641,0.953731191615268,nan,nan,5,nan,-1
1375,470,0.752,5663.152999999993,3313.152999999993,-5.0,23.044999999999987,7.0492617021276445,0.9557269415566897,nan,nan,5,nan,-1
1400,470,0.752,5692.836999999993,3342.836999999993,-5.0,23.044999999999987,7.112419148936156,0.9557269415566897,nan,nan,5,nan,-1
1425,476,0.7616,5790.956999999993,3410.956999999993,-5.0,23.044999999999987,7.165876050420153,0.9576973747478855,nan,nan,5,nan,-1
1450,479,0.7664,5853.633999999993,3458.633999999993,-5.0,23.044999999999987,7.220530271398733,0.958673296703457,nan,nan,5,nan,-1
1475,488,0.7808,6011.968999999993,3571.968999999993,-5.0,23.044999999999987,7.319608606557362,0.9615648043997806,nan,nan,5,nan,-1
1500,492,0.7872,6061.842999999993,3601.8429999999926,-5.0,23.044999999999987,7.320819105691042,0.9628328419202238,nan,nan,5,nan,-1
1525,496,0.7936,6142.994999999993,3662.9949999999926,-5.0,23.044999999999987,7.3850705645161145,0.9640906118177238,nan,nan,5,nan,-1
1550,498,0.7968,6186.097999999993,3696.0979999999927,-5.0,23.044999999999987,7.421883534136532,0.9647156981085082,nan,nan,5,nan,-1
1575,503,0.8048,6256.144999999992,3741.1449999999923,-5.0,23.044999999999987,7.4376640159045575,0.9662674965652716,nan,nan,5,nan,-1
1600,505,0.808,6296.754999999992,3771.754999999992,-5.0,23.044999999999987,7.4688217821782015,0.9668839010790715,nan,nan,5,nan,-1
1625,508,0.8128,6372.175999999992,3832.175999999992,-5.0,23.044999999999987,7.543653543307071,0.967803945626513,nan,nan,5,nan,-1
1650,511,0.8176,6441.177999999992,3886.1779999999917,-5.0,23.044999999999987,7.605045009784719,0.968718572804693,nan,nan,5,nan,-1
1675,513,0.8208,6482.065999999992,3917.0659999999916,-5.0,23.044999999999987,7.635606237816748,0.9693253459732766,nan,nan,5,nan,-1
1700,518,0.8288,6584.055999999991,3994.0559999999914,-5.0,23.044999999999987,7.710532818532802,0.9708319895371225,nan,nan,5,nan,-1
1725,521,0.8336,6627.458999999992,4022.4589999999916,-5.0,23.044999999999987,7.7206506717850125,0.9717290107035294,nan,nan,5,nan,-1
1750,523,0.8368,6687.224999999991,4072.2249999999913,-5.0,23.044999999999987,7.786281070745681,0.9723241598363346,nan,nan,5,nan,-1
1775,524,0.8384,6757.193999999992,4137.19399999999,-5.0,23.044999999999987,7.8954083969465465,0.9726208814807921,nan,nan,5,nan,-1
1800,526,0.8416,6831.718999999991,4201.718999999991,-5.0,23.044999999999987,7.9880589353612,0.9732126297531605,nan,nan,5,nan,-1
1825,528,0.8448,6874.4399999999905,4234.439999999991,-5.0,23.044999999999987,8.019772727272711,0.9738021322961339,nan,nan,5,nan,-1
1850,529,0.8464,6919.302999999991,4274.302999999991,-5.0,23.044999999999987,8.079967863894122,0.9740960467331898,nan,nan,5,nan,-1
1875,531,0.8496,6995.95799999999,4340.9579999999905,-5.0,23.044999999999987,8.175062146892637,0.9746822124613744,nan,nan,5,nan,-1
1900,535,0.856,7092.12699999999,4417.12699999999,-5.0,23.044999999999987,8.256312149532693,0.9758479495171639,nan,nan,5,nan,-1
1925,535,0.856,7121.10699999999,4446.10699999999,-5.0,23.044999999999987,8.310480373831757,0.9758479495171639,nan,nan,5,nan,-1
1950,537,0.8592,7169.812999999989,4484.812999999989,-5.0,23.044999999999987,8.351607076350072,0.9764275536733776,nan,nan,5,nan,-1
1975,540,0.864,7235.7789999999895,4535.7789999999895,-5.0,23.044999999999987,8.399590740740722,0.9772929249011856,nan,nan,5,nan,-1
2000,541,0.8656,7278.94199999999,4573.94199999999,-5.0,23.044999999999987,8.454606284658022,0.9775803139445695,1.0380282742734175,1.1390780722150735,5,1.0,0
2025,543,0.8688,7342.02999999999,4627.02999999999,-5.0,23.044999999999987,8.521233885819502,0.9781535018039683,nan,nan,5,nan,-1
2050,546,0.8736,7420.214999999989,4690.214999999989,-5.0,23.044999999999987,8.590137362637343,0.9790093372121571,nan,nan,5,nan,-1
2075,549,0.8784,7457.96699999999,4712.96699999999,-5.0,23.044999999999987,8.584639344262277,0.9798604830877284,nan,nan,5,nan,-1
2100,550,0.88,7522.188999999989,4772.188999999989,-5.0,23.044999999999987,8.676707272727253,0.9801431651195928,nan,nan,5,nan,-1
2125,553,0.8848,7554.452999999989,4789.452999999989,-5.0,23.044999999999987,8.660855334538859,0.9809881376491003,nan,nan,5,nan,-1
2150,557,0.8912,7653.509999999989,4868.509999999989,-5.0,23.044999999999987,8.740592459605008,0.982107664899774,nan,nan,5,nan,-1
2175,558,0.8928,7695.98499999999,4905.98499999999,-5.0,23.044999999999987,8.792087813620054,0.9823862905056716,nan,nan,5,nan,-1
2200,558,0.8928,7723.743999999989,4933.743999999989,-5.0,23.044999999999987,8.841835125448009,0.9823862905056716,nan,nan,5,nan,-1
2225,559,0.8944,7772.817999999988,4977.817999999988,-5.0,23.044999999999987,8.904862254025025,0.9826644172292867,nan,nan,5,nan,-1
2250,561,0.8976,7821.812999999987,5016.812999999988,-5.0,23.044999999999987,8.942625668449177,0.9832191811533878,nan,nan,5,nan,-1
2275,562,0.8992,7901.316999999988,5091.316999999988,-5.0,23.044999999999987,9.059282918149446,0.9834958218919394,nan,nan,5,nan,-1
2300,564,0.9024,7947.516999999988,5127.516999999988,-5.0,23.044999999999987,9.09134219858154,0.9840476296965344,nan,nan,5,nan,-1
2325,567,0.9072,7991.906999999987,5156.906999999988,-5.0,23.044999999999987,9.095074074074054,0.9848716832665272,nan,nan,5,nan,-1
2350,567,0.9072,8022.386999999988,5187.386999999988,-5.0,23.044999999999987,9.148830687830667,0.9848716832665272,nan,nan,5,nan,-1
2375,568,0.9088,8057.573999999987,5217.573999999988,-5.0,23.044999999999987,9.185869718309837,0.9851453991675548,nan,nan,5,nan,-1
2400,568,0.9088,8099.050999999988,5259.050999999988,-5.0,23.33999999999997,9.25889260563378,0.9851453991675548,nan,nan,5,nan,-1
2425,569,0.9104,8152.147999999988,5307.147999999987,-5.0,23.33999999999997,9.327149384885743,0.9854186335979714,nan,nan,5,nan,-1
2450,570,0.912,8194.573999999988,5344.573999999988,-5.0,23.33999999999997,9.376445614035067,0.9856913882486323,nan,nan,5,nan,-1
2475,571,0.9136,8224.934999999987,5369.934999999988,-5.0,23.33999999999997,9.404439579684741,0.9859636648015009,nan,nan,5,nan,-1
2500,571,0.9136,8241.100999999988,5386.100999999987,-5.0,23.33999999999997,9.432751313485092,0.9859636648015009,nan,nan,5,nan,-1
2525,576,0.9216,8324.051999999987,5444.051999999987,-5.0,23.33999999999997,9.451479166666644,0.9873179343530823,nan,nan,5,nan,-1
2550,576,0.9216,8340.321999999986,5460.321999999987,-5.0,23.33999999999997,9.479725694444422,0.9873179343530823,nan,nan,5,nan,-1
2575,577,0.9232,8377.582999999988,5492.582999999987,-5.0,23.33999999999997,9.51920797227034,0.9875873771502861,nan,nan,5,nan,-1
2600,578,0.9248,8411.085999999987,5521.085999999987,-5.0,23.33999999999997,9.552051903114164,0.9878563533796424,nan,nan,5,nan,-1
2625,580,0.928,8478.556999999986,5578.556999999986,-5.0,23.33999999999997,9.618201724137908,0.9883929125785714,nan,nan,5,nan,-1
2650,581,0.9296,8510.339999999986,5605.339999999986,-5.0,23.33999999999997,9.647745266781387,0.9886604987492055,nan,nan,5,nan,-1
2675,581,0.9296,8549.332999999986,5644.332999999986,-5.0,25.06499999999994,9.714858864027514,0.9886604987492055,nan,nan,5,nan,-1
2700,583,0.9328,8636.274999999987,5721.274999999987,-5.0,25.06499999999994,9.813507718696375,0.9891942921736104,nan,nan,5,nan,-1
2725,583,0.9328,8680.068999999985,5765.068999999986,-5.0,25.06499999999994,9.888626072041141,0.9891942921736104,nan,nan,5,nan,-1
2750,586,0.9376,8715.219999999987,5785.219999999987,-5.0,25.06499999999994,9.872389078498271,0.989991558596078,nan,nan,5,nan,-1
2775,587,0.9392,8746.461999999985,5811.461999999986,-5.0,25.06499999999994,9.900275979557046,0.990256407310948,nan,nan,5,nan,-1
2800,589,0.9424,8793.209999999985,5848.2099999999855,-5.0,25.06499999999994,9.929049235993185,0.9907847538531183,nan,nan,5,nan,-1
2825,591,0.9456,8839.923999999985,5884.923999999985,-5.0,25.06499999999994,9.957570219966135,0.9913113093866253,nan,nan,5,nan,-1
2850,591,0.9456,8860.663999999986,5905.663999999986,-5.0,25.06499999999994,9.992663282571888,0.9913113093866253,nan,nan,5,nan,-1
2875,593,0.9488,8908.461999999985,5943.461999999985,-5.0,25.06499999999994,10.022701517706551,0.9918360860129131,nan,nan,5,nan,-1
2900,593,0.9488,8930.205999999984,5965.205999999986,-5.0,25.06499999999994,10.059369308600314,0.9918360860129131,nan,nan,5,nan,-1
2925,594,0.9504,8975.008999999984,6005.008999999985,-5.0,25.06499999999994,10.109442760942734,0.9920978109840819,nan,nan,5,nan,-1
2950,595,0.952,9030.598999999986,6055.598999999984,-5.0,25.06499999999994,10.177477310924342,0.992359095711189,nan,nan,5,nan,-1
2975,596,0.9536,9072.660999999984,6092.660999999984,-5.0,25.06499999999994,10.222585570469771,0.9926199416728049,nan,nan,5,nan,-1
3000,597,0.9552,9125.737999999983,6140.737999999985,-5.0,25.06499999999994,10.285993299832471,0.9928803503400639,1.0461785313535623,1.162589041514017,5,1.0,0
3025,598,0.9568,9186.245999999985,6196.245999999985,-5.0,25.06499999999994,10.361615384615359,0.9931403231767137,nan,nan,5,nan,-1
3050,600,0.96,9240.837999999983,6240.837999999984,-5.0,25.06499999999994,10.40139666666664,0.9936589671765411,nan,nan,5,nan,-1
3075,600,0.96,9247.349999999984,6247.349999999984,-5.0,25.06499999999994,10.412249999999974,0.9936589671765411,nan,nan,5,nan,-1
3100,601,0.9616,9302.422999999984,6297.422999999983,-5.0,25.06499999999994,10.47824126455904,0.9939176412307242,nan,nan,5,nan,-1
3125,601,0.9616,9336.270999999982,6331.270999999983,-5.0,25.06499999999994,10.534560732113118,0.9939176412307242,nan,nan,5,nan,-1
3150,602,0.9632,9381.606999999984,6371.606999999984,-5.0,25.06499999999994,10.58406478405313,0.9941758852364062,nan,nan,5,nan,-1
3175,602,0.9632,9402.843999999985,6392.843999999983,-5.0,25.06499999999994,10.619342192691,0.9941758852364062,nan,nan,5,nan,-1
3200,602,0.9632,9435.648999999983,6425.648999999983,-5.0,25.06499999999994,10.673835548172729,0.9941758852364062,nan,nan,5,nan,-1
3225,602,0.9632,9461.887999999984,6451.887999999983,-5.0,25.06499999999994,10.71742192691027,0.9941758852364062,nan,nan,5,nan,-1
3250,604,0.9664,9537.942999999983,6517.942999999983,-5.0,25.06499999999994,10.791296357615865,0.9946910888053618,nan,nan,5,nan,-1
3275,604,0.9664,9560.793999999983,6540.7939999999835,-5.0,25.06499999999994,10.82912913907282,0.9946910888053618,nan,nan,5,nan,-1
3300,607,0.9712,9617.753999999983,6582.753999999983,-5.0,25.06499999999994,10.844734761120234,0.9954607042540855,nan,nan,5,nan,-1
3325,607,0.9712,9638.253999999983,6603.253999999983,-5.0,25.06499999999994,10.878507413509032,0.9954607042540855,nan,nan,5,nan,-1
3350,608,0.9728,9681.018999999982,6641.018999999983,-5.0,25.06499999999994,10.922728618421024,0.995716397700529,nan,nan,5,nan,-1
3375,608,0.9728,9705.113999999983,6665.113999999983,-5.0,25.06499999999994,10.962358552631551,0.995716397700529,nan,nan,5,nan,-1
3400,608,0.9728,9716.034999999982,6676.034999999982,-5.0,25.06499999999994,10.98032072368418,0.995716397700529,nan,nan,5,nan,-1
3425,608,0.9728,9745.512999999983,6705.512999999983,-5.0,25.06499999999994,11.02880427631576,0.995716397700529,nan,nan,5,nan,-1
3450,608,0.9728,9778.530999999984,6738.530999999983,-5.0,25.12999999999995,11.083110197368393,0.995716397700529,nan,nan,5,nan,-1
3475,608,0.9728,9802.752999999982,6762.752999999982,-5.0,25.12999999999995,11.122949013157866,0.995716397700529,nan,nan,5,nan,-1
3500,608,0.9728,9840.767999999982,6800.767999999983,-5.0,25.12999999999995,11.185473684210498,0.995716397700529,nan,nan,5,nan,-1
3525,608,0.9728,9885.767999999982,6845.767999999982,-5.0,25.12999999999995,11.259486842105233,0.995716397700529,nan,nan,5,nan,-1
3550,609,0.9744,9938.733999999984,6893.733999999982,-5.0,25.12999999999995,11.319760262725751,0.9959716709439131,nan,nan,5,nan,-1
3575,610,0.976,9981.775999999983,6931.775999999982,-5.0,25.12999999999995,11.363567213114724,0.9962265253630841,nan,nan,5,nan,-1
3600,610,0.976,9996.499999999982,6946.499999999982,-5.0,25.12999999999995,11.387704918032757,0.9962265253630841,nan,nan,5,nan,-1
3625,610,0.976,10034.578999999982,6984.5789999999815,-5.0,25.12999999999995,11.45012950819669,0.9962265253630841,nan,nan,5,nan,-1
3650,610,0.976,10054.420999999982,7004.420999999982,-5.0,25.12999999999995,11.48265737704915,0.9962265253630841,nan,nan,5,nan,-1
3675,610,0.976,10068.989999999982,7018.989999999982,-5.0,25.12999999999995,11.506540983606527,0.9962265253630841,nan,nan,5,nan,-1
3700,611,0.9776,10107.45599999998,7052.455999999981,-5.0,25.12999999999995,11.542481178396041,0.9964809623301121,nan,nan,5,nan,-1
3725,611,0.9776,10122.854999999981,7067.854999999981,-5.0,25.12999999999995,11.567684124386222,0.9964809623301121,nan,nan,5,nan,-1
3750,611,0.9776,10131.337999999982,7076.337999999982,-5.0,25.12999999999995,11.581567921440232,0.9964809623301121,nan,nan,5,nan,-1
3775,611,0.9776,10156.220999999981,7101.220999999981,-5.0,25.12999999999995,11.622292962356761,0.9964809623301121,nan,nan,5,nan,-1
3800,612,0.9792,10195.142999999982,7135.14299999998,-5.0,25.12999999999995,11.65873039215683,0.9967349832103363,nan,nan,5,nan,-1
3825,612,0.9792,10243.65299999998,7183.652999999981,-5.0,26.555000000000007,11.737995098039185,0.9967349832103363,nan,nan,5,nan,-1
3850,612,0.9792,10251.26099999998,7191.26099999998,-5.0,26.555000000000007,11.750426470588204,0.9967349832103363,nan,nan,5,nan,-1
3875,612,0.9792,10280.139999999981,7220.139999999981,-5.0,26.555000000000007,11.797614379084937,0.9967349832103363,nan,nan,5,nan,-1
3900,612,0.9792,10283.17999999998,7223.17999999998,-5.0,26.555000000000007,11.802581699346373,0.9967349832103363,nan,nan,5,nan,-1
3925,612,0.9792,10311.25299999998,7251.252999999981,-5.0,26.555000000000007,11.848452614379053,0.9967349832103363,nan,nan,5,nan,-1
3950,612,0.9792,10333.07699999998,7273.07699999998,-5.0,26.555000000000007,11.884112745098006,0.9967349832103363,nan,nan,5,nan,-1
3975,612,0.9792,10359.65599999998,7299.655999999981,-5.0,26.555000000000007,11.9275424836601,0.9967349832103363,nan,nan,5,nan,-1
4000,612,0.9792,10379.52399999998,7319.523999999979,-5.0,26.555000000000007,11.960006535947679,0.9967349832103363,1.0461031959747151,1.1526884806141073,5,1.0,0
4025,612,0.9792,10403.62199999998,7343.621999999979,-5.0,26.555000000000007,11.999382352941144,0.9967349832103363,nan,nan,5,nan,-1
4050,612,0.9792,10438.84599999998,7378.8459999999795,-5.0,26.555000000000007,12.056937908496698,0.9967349832103363,nan,nan,5,nan,-1
4075,612,0.9792,10465.29499999998,7405.294999999979,-5.0,26.555000000000007,12.100155228758135,0.9967349832103363,nan,nan,5,nan,-1
4100,612,0.9792,10487.75899999998,7427.75899999998,-5.0,26.555000000000007,12.13686111111108,0.9967349832103363,nan,nan,5,nan,-1
4125,612,0.9792,10510.89999999998,7450.899999999979,-5.0,26.555000000000007,12.174673202614345,0.9967349832103363,nan,nan,5,nan,-1
4150,612,0.9792,10559.675999999978,7499.6759999999795,-5.0,26.555000000000007,12.254372549019575,0.9967349832103363,nan,nan,5,nan,-1
4175,612,0.9792,10611.318999999978,7551.318999999979,-5.0,26.555000000000007,12.338756535947677,0.9967349832103363,nan,nan,5,nan,-1
4200,612,0.9792,10646.68499999998,7586.684999999979,-5.0,26.555000000000007,12.396544117647023,0.9967349832103363,nan,nan,5,nan,-1
4225,612,0.9792,10677.729999999978,7617.729999999979,-5.0,26.555000000000007,12.44727124183003,0.9967349832103363,nan,nan,5,nan,-1
4250,612,0.9792,10694.199999999979,7634.199999999979,-5.0,26.555000000000007,12.474183006535913,0.9967349832103363,nan,nan,5,nan,-1
4275,612,0.9792,10717.22099999998,7657.220999999979,-5.0,26.555000000000007,12.511799019607809,0.9967349832103363,nan,nan,5,nan,-1
4300,612,0.9792,10728.75799999998,7668.757999999979,-5.0,26.555000000000007,12.530650326797351,0.9967349832103363,nan,nan,5,nan,-1
4325,612,0.9792,10746.299999999977,7686.299999999978,-5.0,26.555000000000007,12.55931372549016,0.9967349832103363,nan,nan,5,nan,-1
4350,612,0.9792,10772.224999999979,7712.2249999999785,-5.0,26.555000000000007,12.601674836601273,0.9967349832103363,nan,nan,5,nan,-1
4375,612,0.9792,10801.50499999998,7741.504999999977,-5.0,26.555000000000007,12.649517973856172,0.9967349832103363,nan,nan,5,nan,-1
4400,612,0.9792,10836.241999999978,7776.241999999977,-5.0,26.555000000000007,12.706277777777741,0.9967349832103363,nan,nan,5,nan,-1
4425,612,0.9792,10855.610999999977,7795.610999999977,-5.0,26.555000000000007,12.737926470588198,0.9967349832103363,nan,nan,5,nan,-1
4450,613,0.9808,10874.547999999977,7809.547999999978,-5.0,26.555000000000007,12.739882544861302,0.9969885893624083,nan,nan,5,nan,-1
4475,614,0.9824,10908.411999999978,7838.411999999978,-5.0,26.555000000000007,12.766143322475536,0.9972417821383361,nan,nan,5,nan,-1
4500,614,0.9824,10931.058999999977,7861.0589999999775,-5.0,26.555000000000007,12.80302768729638,0.9972417821383361,nan,nan,5,nan,-1
4525,614,0.9824,10938.411999999978,7868.4119999999775,-5.0,26.555000000000007,12.815003257328954,0.9972417821383361,nan,nan,5,nan,-1
4550,614,0.9824,10976.771999999979,7906.771999999977,-5.0,26.555000000000007,12.877478827361527,0.9972417821383361,nan,nan,5,nan,-1
4575,614,0.9824,11006.525999999976,7936.525999999978,-5.0,26.555000000000007,12.92593811074915,0.9972417821383361,nan,nan,5,nan,-1
4600,614,0.9824,11034.874999999978,7964.874999999977,-5.0,26.555000000000007,12.972109120521136,0.9972417821383361,nan,nan,5,nan,-1
4625,614,0.9824,11091.858999999979,8021.858999999977,-5.0,27.569999999999933,13.064916938110711,0.9972417821383361,nan,nan,5,nan,-1
4650,614,0.9824,11103.897999999977,8033.897999999977,-5.0,27.569999999999933,13.08452442996739,0.9972417821383361,nan,nan,5,nan,-1
4675,615,0.984,11145.314999999977,8070.314999999977,-5.0,27.569999999999933,13.122463414634108,0.9974945628835272,nan,nan,5,nan,-1
4700,615,0.984,11167.487999999978,8092.487999999977,-5.0,27.569999999999933,13.158517073170694,0.9974945628835272,nan,nan,5,nan,-1
4725,615,0.984,11203.030999999977,8128.030999999976,-5.0,27.569999999999933,13.216310569105653,0.9974945628835272,nan,nan,5,nan,-1
4750,615,0.984,11221.245999999977,8146.245999999976,-5.0,27.569999999999933,13.245928455284515,0.9974945628835272,nan,nan,5,nan,-1
4775,615,0.984,11239.179999999975,8164.179999999977,-5.0,27.569999999999933,13.27508943089427,0.9974945628835272,nan,nan,5,nan,-1
4800,615,0.984,11251.014999999978,8176.014999999977,-5.0,27.569999999999933,13.294333333333295,0.9974945628835272,nan,nan,5,nan,-1
4825,615,0.984,11257.438999999977,8182.438999999977,-5.0,27.569999999999933,13.30477886178858,0.9974945628835272,nan,nan,5,nan,-1
4850,615,0.984,11291.529999999975,8216.529999999977,-5.0,27.569999999999933,13.360211382113784,0.9974945628835272,nan,nan,5,nan,-1
4875,615,0.984,11318.161999999975,8243.161999999977,-5.0,27.569999999999933,13.403515447154433,0.9974945628835272,nan,nan,5,nan,-1
