cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
2,8,-1.4959999999999982,-14.930428504943848,-2.6948394775390625,153,0,106,0
2,12,3.0409999999999986,-14.940601348876953,3.9298477172851562,132,0,8,3
2,13,3.4659999999999984,-15.213994026184082,4.284929275512695,132,0,1,3
2,14,2.4050000000000007,-15.11967945098877,5.8782196044921875,140,0,34,0
2,15,3.4749999999999983,-15.088364601135254,8.986602783203125,140,0,15,0
3,8,1.5950000000000017,-13.352972030639648,-2.864973545074463,155,0,13,0
3,9,2.5100000000000002,-12.608546257019043,-1.5938935279846191,150,0,5,0
3,10,2.5989999999999993,-14.171916961669922,0.8359077572822571,143,0,24,0
3,11,3.0139999999999985,-12.79161548614502,2.54318904876709,143,0,16,0
3,12,4.144999999999998,-12.897406578063965,3.8313567638397217,135,0,5,0
3,13,6.1449999999999925,-12.684420585632324,5.22755241394043,200,1,45,0
3,14,4.881999999999988,-12.355934143066406,6.0689215660095215,199,1,77,0
3,15,11.263999999999962,-13.103602409362793,7.583698272705078,253,2,3,0
3,16,6.149999999999998,-12.761865615844727,9.976385116577148,190,1,46,0
3,17,3.4939999999999984,-12.735719680786133,10.987133979797363,138,0,14,0
4,8,6.271000000000001,-11.847744941711426,-2.679288148880005,212,1,3,0
4,9,6.5600000000000005,-11.255572319030762,-1.2753654718399048,210,1,2,0
4,10,6.999999999999999,-10.633803367614746,0.5028262138366699,205,1,5,0
4,11,7.450999999999998,-9.782317161560059,2.4005448818206787,197,1,16,0
4,12,12.64299999999999,-9.673487663269043,3.267136335372925,226,2,6,3
4,13,10.22800000000003,-9.644869804382324,5.756283760070801,231,2,64,3
4,14,7.661999999999998,-10.831028938293457,5.900338172912598,199,1,4,0
4,15,11.467999999999972,-11.159296035766602,7.939138412475586,251,2,7,0
4,16,14.909999999999961,-10.051141738891602,10.12007999420166,280,3,7,0
4,17,7.242999999999996,-10.5291748046875,11.738335609436035,186,1,28,0
4,18,3.987999999999997,-9.603943824768066,13.395352363586426,136,0,11,0
4,19,3.369999999999997,-10.144834518432617,14.810422897338867,140,0,18,0
5,8,7.225999999999999,-7.956069469451904,-2.6001474857330322,202,1,3,0
5,9,10.006999999999959,-7.359155178070068,-1.8044389486312866,244,2,12,0
5,10,17.213999999999984,-8.053078651428223,0.4115443825721741,268,3,6,3
5,11,16.806999999999967,-7.025846481323242,1.585737943649292,274,3,10,3
5,12,17.28899999999998,-6.952681064605713,2.8494033813476562,278,3,8,3
5,13,12.864999999999997,-7.400753021240234,4.8048601150512695,225,2,11,3
5,14,17.47,-6.978417873382568,6.029381275177002,265,3,2,5
5,15,11.765999999999982,-7.51537561416626,8.91985034942627,222,2,5,4
5,16,7.944999999999996,-7.6845550537109375,10.288851737976074,185,1,9,0
5,17,7.626999999999996,-8.588484764099121,10.942858695983887,184,1,14,0
5,18,6.215999999999996,-9.124722480773926,12.609603881835938,177,1,33,0
5,19,3.9149999999999965,-9.013273239135742,14.773491859436035,135,0,18,0
5,20,4.443999999999997,-6.948785781860352,16.63231086730957,133,0,5,0
6,4,1.9630000000000005,-4.2336015701293945,-9.053086280822754,151,0,17,0
6,5,1.6990000000000012,-4.250758171081543,-7.290419101715088,153,0,16,0
6,6,1.865000000000001,-4.480416297912598,-6.926505088806152,155,0,4,0
6,7,4.2730000000000015,-4.257748126983643,-5.248063087463379,206,1,0,0
6,8,10.138999999999967,-4.923521518707275,-2.405272960662842,243,2,8,0
6,9,19.20499999999996,-4.9448018074035645,-1.251450538635254,280,4,8,6
6,10,17.575999999999958,-6.733948707580566,0.7278419137001038,277,3,5,0
6,11,16.86499999999997,-6.538635730743408,1.5040632486343384,280,3,7,3
6,12,18.84499999999999,-4.851073741912842,4.139979839324951,280,4,16,3
6,13,18.689999999999994,-6.2623419761657715,5.609317779541016,280,4,40,2
6,14,20.329999999999995,-6.354093551635742,6.69774055480957,280,4,8,0
6,15,9.931999999999968,-6.084400177001953,7.8974199295043945,234,2,44,0
6,16,15.029999999999937,-6.807507514953613,9.294797897338867,280,3,10,0
6,17,12.286999999999985,-5.767776966094971,12.011046409606934,229,2,7,4
6,18,12.784999999999997,-4.3307294845581055,13.27526569366455,230,2,9,2
6,19,11.765999999999993,-5.27383279800415,14.429089546203613,232,2,43,0
6,20,10.604999999999967,-5.513205528259277,17.251556396484375,220,2,9,2
6,21,16.14199999999997,-5.043154239654541,17.892133712768555,274,3,9,0
6,22,7.727999999999996,-6.09323787689209,19.19749641418457,171,1,6,3
7,3,-0.24999999999999808,-1.9347760677337646,-11.470940589904785,150,0,80,0
7,4,5.484999999999999,-3.9032509326934814,-9.625377655029297,205,1,17,0
7,5,7.820999999999995,-2.561868906021118,-8.003442764282227,182,1,17,0
7,6,10.716999999999976,-2.5676941871643066,-7.106998443603516,224,2,6,0
7,7,13.845999999999943,-2.09356951713562,-5.320583343505859,267,3,9,4
7,8,15.609999999999987,-2.0383594036102295,-2.4243719577789307,265,3,16,3
7,9,17.63699999999991,-1.994575023651123,-0.7518680691719055,279,4,10,11
7,10,18.74499999999998,-2.3586621284484863,-0.4868573546409607,280,4,7,4
7,11,21.319999999999933,-2.175657033920288,2.577566385269165,280,5,12,0
7,12,22.18499999999996,-3.2693216800689697,2.9417526721954346,280,5,10,0
7,13,19.744999999999983,-2.512906789779663,4.320209503173828,280,4,6,4
7,14,17.317,-2.5062458515167236,7.3884358406066895,259,3,9,1
7,15,17.364999999999988,-2.646841287612915,7.803343772888184,280,3,22,0
7,16,16.145000000000003,-3.1671159267425537,10.56161117553711,260,3,12,1
7,17,11.681,-2.0568289756774902,12.033533096313477,232,2,40,1
7,18,12.484999999999976,-1.7493960857391357,12.777730941772461,235,2,9,0
7,19,16.129999999999967,-1.818617343902588,14.696331977844238,280,3,3,0
7,20,8.336999999999994,-1.6181235313415527,16.423067092895508,169,1,4,0
7,21,11.343,-2.3507323265075684,18.170551300048828,221,2,26,0
7,22,8.203999999999985,-1.8590242862701416,19.43556022644043,178,1,9,0
8,3,1.3460000000000034,-0.23054805397987366,-10.654021263122559,142,0,48,0
8,4,4.0499999999999865,1.105889081954956,-9.02053165435791,200,1,87,0
8,5,11.501000000000046,0.7692796587944031,-7.411970138549805,277,3,91,0
8,6,17.77499999999997,-0.3468717336654663,-5.903329849243164,280,4,20,0
8,7,19.139999999999972,0.9455503821372986,-4.087705612182617,280,4,32,2
8,8,19.90900000000001,1.062544345855713,-2.8946750164031982,273,4,8,3
8,9,21.519999999999964,-1.165494441986084,-1.0708200931549072,280,5,8,8
8,10,22.004999999999953,-1.120725393295288,0.38296085596084595,280,5,13,0
8,11,21.164999999999946,-1.0462312698364258,1.7314441204071045,280,5,16,0
8,12,19.984999999999946,-0.3297649025917053,4.217190742492676,280,4,18,0
8,13,21.204999999999966,-0.02903527021408081,4.604133605957031,280,5,53,0
8,14,16.527999999999935,0.7537980079650879,6.4746880531311035,271,3,14,1
8,15,19.52499999999994,0.05673032999038696,8.46408748626709,280,4,26,0
8,16,21.424999999999947,-0.7722234129905701,10.736776351928711,280,5,30,0
8,17,22.399999999999984,-0.13834434747695923,10.930174827575684,280,5,33,0
8,18,21.29499999999998,-0.8159488439559937,13.659262657165527,280,5,29,0
8,19,21.459999999999965,-0.40569955110549927,14.992478370666504,280,5,38,0
8,20,19.014999999999947,-0.3497301936149597,16.452852249145508,280,4,29,0
