seed,evaluation,graph_state_evaluation,latent_0,latent_1,fitness,source,actual_run_inserted,actual_run_replaced,actual_run_cell_x,actual_run_cell_y,euclidean_centroid_index,euclidean_cell_x,euclidean_cell_y,geodesic_centroid_index,geodesic_cell_x,geodesic_cell_y,assignment_disagrees,euclidean_distance_to_euclidean_choice,euclidean_distance_to_geodesic_choice,geodesic_distance_to_geodesic_choice,geodesic_distance_to_euclidean_choice,geodesic_gap_euclidean_choice_minus_geodesic_choice,geodesic_blowup_ratio_euclidean_choice_over_geodesic_choice,centroid_cell_displacement,synthetic_like_large_blowup_ratio_ge_2,synthetic_like_very_large_blowup_ratio_ge_5,final_euclidean_cell_occupied,final_euclidean_cell_fitness,candidate_minus_final_euclidean_cell_fitness,final_geodesic_cell_occupied,final_geodesic_cell_fitness,candidate_minus_final_geodesic_cell_fitness
1001,1,10000,3.157867908477783,-5.872284889221191,1.296000000000001,bootstrap_random,False,False,15,20,413,16,13,413,16,13,False,0.43144092772077575,0.43144092772077575,0.4320052612241127,0.4320052612241127,0.0,1.0,0.0,False,False,True,15.346999999999987,-14.050999999999986,True,15.346999999999987,-14.050999999999986
1001,2,10000,3.035381555557251,-5.826206684112549,1.296000000000001,bootstrap_random,False,False,15,20,413,16,13,413,16,13,False,0.35063303601434676,0.35063303601434676,0.35577537384698776,0.35577537384698776,0.0,1.0,0.0,False,False,True,15.346999999999987,-14.050999999999986,True,15.346999999999987,-14.050999999999986
1001,3,10000,3.020906925201416,-5.729549407958984,1.296000000000001,bootstrap_random,False,False,15,20,413,16,13,413,16,13,False,0.25291864738061776,0.25291864738061776,0.2677473635344411,0.2677473635344411,0.0,1.0,0.0,False,False,True,15.346999999999987,-14.050999999999986,True,15.346999999999987,-14.050999999999986
1001,4,10000,3.4727060794830322,-6.2956695556640625,1.433000000000001,bootstrap_random,False,False,15,20,413,16,13,413,16,13,False,0.9539337758361697,0.9539337758361697,0.9574699649469902,0.9574699649469902,0.0,1.0,0.0,False,False,True,15.346999999999987,-13.913999999999985,True,15.346999999999987,-13.913999999999985
1001,5,10000,3.432732343673706,-4.151200771331787,1.711000000000001,bootstrap_random,False,False,15,19,414,16,14,414,16,14,False,0.9789494836340669,0.9789494836340669,0.9792979970940829,0.9792979970940829,0.0,1.0,0.0,False,False,True,15.496999999999975,-13.785999999999975,True,15.496999999999975,-13.785999999999975
1001,6,10000,3.061640501022339,-5.567904949188232,1.296000000000001,bootstrap_random,False,False,15,20,413,16,13,413,16,13,False,0.12146248524255569,0.12146248524255569,0.2867565293312595,0.2867565293312595,0.0,1.0,0.0,False,False,True,15.346999999999987,-14.050999999999986,True,15.346999999999987,-14.050999999999986
1001,7,10000,-2.5326337814331055,6.60762882232666,2.2209999999999996,bootstrap_random,False,False,8,19,344,13,19,344,13,19,False,1.304655796529299,1.304655796529299,1.3069866805130983,1.3069866805130983,0.0,1.0,0.0,False,False,True,15.868999999999966,-13.647999999999966,True,15.868999999999966,-13.647999999999966
1001,8,10000,4.242236614227295,-7.292057037353516,-2.062999999999998,bootstrap_random,False,False,16,20,437,17,12,437,17,12,False,0.5072594359317176,0.5072594359317176,1.164400039903322,1.164400039903322,0.0,1.0,0.0,False,False,True,5.658999999999992,-7.72199999999999,True,5.658999999999992,-7.72199999999999
1001,9,10000,3.025716543197632,-5.703969478607178,1.296000000000001,bootstrap_random,False,False,15,20,413,16,13,413,16,13,False,0.22872990260737913,0.22872990260737913,0.24243050039211528,0.24243050039211528,0.0,1.0,0.0,False,False,True,15.346999999999987,-14.050999999999986,True,15.346999999999987,-14.050999999999986
1001,10,10000,1.0808093547821045,-2.309631109237671,-2.46,bootstrap_random,False,False,10,20,389,15,14,389,15,14,False,1.020214772289353,1.020214772289353,1.028527515844703,1.028527515844703,0.0,1.0,0.0,False,False,True,22.095,-24.555,True,22.095,-24.555
