seed,evaluation,graph_state_evaluation,latent_0,latent_1,fitness,source,actual_run_inserted,actual_run_replaced,actual_run_cell_x,actual_run_cell_y,euclidean_centroid_index,euclidean_cell_x,euclidean_cell_y,geodesic_centroid_index,geodesic_cell_x,geodesic_cell_y,assignment_disagrees,euclidean_distance_to_euclidean_choice,euclidean_distance_to_geodesic_choice,geodesic_distance_to_geodesic_choice,geodesic_distance_to_euclidean_choice,geodesic_gap_euclidean_choice_minus_geodesic_choice,geodesic_blowup_ratio_euclidean_choice_over_geodesic_choice,centroid_cell_displacement,synthetic_like_large_blowup_ratio_ge_2,synthetic_like_very_large_blowup_ratio_ge_5,final_euclidean_cell_occupied,final_euclidean_cell_fitness,candidate_minus_final_euclidean_cell_fitness,final_geodesic_cell_occupied,final_geodesic_cell_fitness,candidate_minus_final_geodesic_cell_fitness
1003,1,10000,-4.448761940002441,4.057043075561523,1.296000000000001,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.3957917582454573,1.3957917582454573,1.4346781879927537,1.4346781879927537,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,2,10000,-4.476726055145264,4.071364879608154,1.296000000000001,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.3735217850607817,1.3735217850607817,1.4052374885925556,1.4052374885925556,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,3,10000,-4.488165378570557,4.08534049987793,1.296000000000001,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.3671242244700843,1.3671242244700843,1.3927674417893297,1.3927674417893297,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,4,10000,-4.282500743865967,3.9023995399475098,1.288000000000001,bootstrap_random,False,False,8,7,139,5,14,139,5,14,False,1.5214124473430062,1.5214124473430062,1.5265688460311915,1.5265688460311915,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.181999999999952,True,15.469999999999953,-14.181999999999952
1003,5,10000,-4.361161708831787,3.965343475341797,1.296000000000001,bootstrap_random,False,False,8,7,139,5,14,139,5,14,False,1.4566253621808052,1.4566253621808052,1.4662712217747798,1.4662712217747798,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,6,10000,-4.404713153839111,4.012424468994141,1.296000000000001,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.4256822521286765,1.4256822521286765,1.4466712677728712,1.4466712677728712,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,7,10000,-4.334155559539795,3.8400890827178955,1.296000000000001,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.4608122967324262,1.4608122967324262,1.470974538764517,1.470974538764517,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,8,10000,-5.523569583892822,3.449894905090332,2.2110000000000007,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,0.3218170357852096,0.3218170357852096,0.4704687192057629,0.4704687192057629,0.0,1.0,0.0,False,False,True,15.469999999999953,-13.258999999999952,True,15.469999999999953,-13.258999999999952
1003,9,10000,-4.596838474273682,4.519142150878906,1.2230000000000008,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.4738659740192963,1.4738659740192963,1.506694397002612,1.506694397002612,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.246999999999952,True,15.469999999999953,-14.246999999999952
1003,10,10000,-2.951205015182495,1.6737607717514038,8.451999999999975,bootstrap_random,False,False,10,9,163,6,13,163,6,13,False,0.9630682596686382,0.9630682596686382,0.9915018357211783,0.9915018357211783,0.0,1.0,0.0,False,False,True,15.669999999999979,-7.2180000000000035,True,15.669999999999979,-7.2180000000000035
1003,11,10000,-4.377150058746338,3.9249773025512695,1.296000000000001,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.4325312938326011,1.4325312938326011,1.434325341859845,1.434325341859845,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,12,10000,3.4729321002960205,-2.2206594944000244,9.222999999999951,bootstrap_random,False,False,12,13,186,7,11,186,7,11,False,1.7998114494998443,1.7998114494998443,2.009298457851652,2.009298457851652,0.0,1.0,0.0,False,False,True,15.259999999999977,-6.037000000000026,True,15.259999999999977,-6.037000000000026
1003,13,10000,-4.254583835601807,3.784505844116211,1.296000000000001,bootstrap_random,False,False,8,7,139,5,14,139,5,14,False,1.5335407049501546,1.5335407049501546,1.5343327455701137,1.5343327455701137,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,14,10000,-4.388214588165283,3.9097418785095215,1.296000000000001,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.4187354758393014,1.4187354758393014,1.4276247867911769,1.4276247867911769,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,15,10000,-4.286830425262451,3.8703842163085938,1.296000000000001,bootstrap_random,False,False,8,7,139,5,14,139,5,14,False,1.511987469178642,1.511987469178642,1.526126696677324,1.526126696677324,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,16,10000,-4.476368427276611,4.0988359451293945,1.296000000000001,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.3826867520045398,1.3826867520045398,1.4041651472198886,1.4041651472198886,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,17,10000,3.794830799102783,8.57998275756836,0.18200000000000213,bootstrap_random,False,False,9,19,217,8,17,217,8,17,False,1.7778029152766641,1.7778029152766641,1.815520382172014,1.815520382172014,0.0,1.0,0.0,False,False,True,11.683000000000002,-11.501,True,11.683000000000002,-11.501
1003,18,10000,-4.888883590698242,4.20196008682251,1.2170000000000005,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.053561751529103,1.053561751529103,1.0545506859384775,1.0545506859384775,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.252999999999952,True,15.469999999999953,-14.252999999999952
1003,19,10000,2.793071985244751,-3.143519878387451,4.012999999999998,bootstrap_random,False,False,12,7,185,7,10,185,7,10,False,1.0686528414928211,1.0686528414928211,1.0773909842613578,1.0773909842613578,0.0,1.0,0.0,False,False,True,13.919999999999904,-9.906999999999906,True,13.919999999999904,-9.906999999999906
1003,20,10000,-4.40256929397583,3.952632188796997,1.296000000000001,bootstrap_random,False,False,8,6,139,5,14,139,5,14,False,1.4134335684629,1.4134335684629,1.4506830033470373,1.4506830033470373,0.0,1.0,0.0,False,False,True,15.469999999999953,-14.173999999999952,True,15.469999999999953,-14.173999999999952
1003,21,10000,2.516756296157837,-2.843013286590576,3.843999999999998,bootstrap_random,False,False,12,7,185,7,10,185,7,10,False,0.9538073710826406,0.9538073710826406,0.9609691382327007,0.9609691382327007,0.0,1.0,0.0,False,False,True,13.919999999999904,-10.075999999999906,True,13.919999999999904,-10.075999999999906
