seed,evaluation,graph_state_evaluation,latent_0,latent_1,fitness,source,actual_run_inserted,actual_run_replaced,actual_run_cell_x,actual_run_cell_y,euclidean_centroid_index,euclidean_cell_x,euclidean_cell_y,geodesic_centroid_index,geodesic_cell_x,geodesic_cell_y,assignment_disagrees,euclidean_distance_to_euclidean_choice,euclidean_distance_to_geodesic_choice,geodesic_distance_to_geodesic_choice,geodesic_distance_to_euclidean_choice,geodesic_gap_euclidean_choice_minus_geodesic_choice,geodesic_blowup_ratio_euclidean_choice_over_geodesic_choice,centroid_cell_displacement,synthetic_like_large_blowup_ratio_ge_2,synthetic_like_very_large_blowup_ratio_ge_5,final_euclidean_cell_occupied,final_euclidean_cell_fitness,candidate_minus_final_euclidean_cell_fitness,final_geodesic_cell_occupied,final_geodesic_cell_fitness,candidate_minus_final_geodesic_cell_fitness
1003,15636,15500,12.036338806152344,0.731652021408081,4.286999999999997,mutated_elite,False,False,16,15,415,16,15,415,16,15,False,0.7090224020280338,0.7090224020280338,1.4130945105947945,1.4130945105947945,0.0,1.0,0.0,False,False,True,19.324999999999974,-15.037999999999977,True,19.324999999999974,-15.037999999999977
1003,15637,15500,-4.32675838470459,-4.587091445922852,13.827999999999948,mutated_elite,False,False,9,13,238,9,13,238,9,13,False,0.3981283423503888,0.3981283423503888,1.5835209852527503,1.5835209852527503,0.0,1.0,0.0,False,False,True,22.40999999999994,-8.581999999999992,True,22.40999999999994,-8.581999999999992
1003,15638,15500,-1.6689982414245605,8.66218090057373,-2.4779999999999998,mutated_elite,False,False,11,18,268,10,18,293,11,18,True,0.972560614269825,1.676101045737799,2.014708179944568,3.797568824508697,1.782860644564129,1.8849225224335875,1.0,False,False,True,7.297000000000001,-9.775,True,3.4179999999999984,-5.895999999999998
1003,15639,15500,2.0322811603546143,-1.162259817123413,8.439999999999998,mutated_elite,False,False,12,14,314,12,14,314,12,14,False,0.8123258602893438,0.8123258602893438,0.984788314309532,0.984788314309532,0.0,1.0,0.0,False,False,True,20.879999999999992,-12.439999999999994,True,20.879999999999992,-12.439999999999994
1003,15640,15500,-0.8344034552574158,0.9881268739700317,3.972999999999997,mutated_elite,False,False,11,15,290,11,15,290,11,15,False,0.8484496331126122,0.8484496331126122,0.8510176154798215,0.8510176154798215,0.0,1.0,0.0,False,False,True,23.094999999999985,-19.121999999999986,True,23.094999999999985,-19.121999999999986
1003,15641,15500,-9.68368911743164,-14.04661750793457,22.76999999999999,mutated_elite,False,False,7,9,184,7,9,184,7,9,False,0.5645107875301012,0.5645107875301012,0.5776732525359826,0.5776732525359826,0.0,1.0,0.0,False,False,True,27.26999999999996,-4.499999999999972,True,27.26999999999996,-4.499999999999972
1003,15642,15500,13.720067977905273,4.92803430557251,4.131999999999996,mutated_elite,False,False,17,17,442,17,17,442,17,17,False,0.6099301184263272,0.6099301184263272,1.7625505514635709,1.7625505514635709,0.0,1.0,0.0,False,False,True,14.521999999999956,-10.38999999999996,True,14.521999999999956,-10.38999999999996
1003,15643,15500,-12.732110977172852,-4.446643352508545,16.73499999999993,mutated_elite,False,False,6,13,163,6,13,163,6,13,False,1.1459929947274734,1.1459929947274734,2.6916324970018413,2.6916324970018413,0.0,1.0,0.0,False,False,True,22.25999999999993,-5.525000000000002,True,22.25999999999993,-5.525000000000002
1003,15644,15500,4.708700180053711,-2.3169846534729004,5.1989999999999865,mutated_elite,False,False,13,14,339,13,14,339,13,14,False,0.42701028615990394,0.42701028615990394,0.8748885259443961,0.8748885259443961,0.0,1.0,0.0,False,False,True,22.414999999999964,-17.215999999999976,True,22.414999999999964,-17.215999999999976
1003,15645,15500,7.644239902496338,1.2318086624145508,3.1819999999999977,mutated_elite,False,False,15,15,365,14,15,390,15,15,True,1.1195233866427694,1.5774907073859576,1.5789507932111184,1.6955175063065324,0.116566713095414,1.0738254248305938,1.0,False,False,True,15.90899999999997,-12.726999999999972,True,16.62499999999997,-13.442999999999973
